name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
		PrepaidAssets,"28,150,000","54,258,000","38,072,000","20,055,000","9,605,000","15,008,000","14,428,000","13,475,000","6,718,000","13,849,000","16,247,000","12,889,000","5,322,000","14,348,000","20,090,000","17,452,000","5,651,000","12,277,000","14,138,000","14,394,000","4,797,000","16,733,000","16,589,000","16,004,000","1,622,000","9,091,000","17,007,000","9,609,000","3,409,000","7,509,000","13,654,000","10,616,000","2,578,000"
		CurrentDeferredAssets,"179,000",,,,"251,000",,,,"376,000",,,,"343,000",,,,"514,000",,,,"10,362,000",,,,"6,902,000",,,,"5,475,000",,,,"5,306,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,"0",,,,"9,790,000",,,,"6,150,000",,,,"5,358,000",,,,"4,748,000"
		OtherCurrentAssets,"6,661,000",,,,"2,921,000",,,,"2,018,000",,,,"4,701,000",,,,"4,251,000",,,,"1,982,000",,,,"1,165,000",,,,"973,000",,,,"801,000"
	TotalNonCurrentAssets,"658,024,000","625,472,000","596,326,000","574,038,000","559,125,000","540,938,000","539,985,000","534,606,000","540,060,000","530,949,000","524,227,000","514,526,000","358,732,000","357,437,000","355,155,000","353,462,000","346,814,000","345,894,000","343,680,000","342,610,000","341,278,000","339,619,000","338,919,000","334,873,000","336,107,000","330,934,000","323,819,000","185,806,000","181,308,000","179,562,000","178,070,000","177,250,000","177,167,000"
		NetPPE,"396,394,000","363,614,000","333,985,000","311,745,000","297,271,000","280,104,000","279,365,000","274,025,000","279,846,000","270,679,000","264,092,000","256,435,000","98,663,000","97,206,000","95,014,000","93,180,000","89,208,000","88,043,000","85,767,000","84,389,000","82,711,000","82,353,000","81,116,000","76,443,000","76,076,000","72,562,000","64,753,000","34,536,000","30,054,000","27,025,000","23,485,000","21,877,000","21,450,000"
			GrossPPE,"499,588,000","363,614,000","333,985,000","311,745,000","373,371,000","280,104,000","279,365,000","274,025,000","341,975,000","270,679,000","264,092,000","256,435,000","170,411,000",,,,"143,082,000",,,,"121,176,000",,,,"100,959,000",,,,"44,002,000",,,,"28,969,000"
				Properties,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0"
				LandAndImprovements,"0",,,,"0",,,,"0",,,,"2,530,000",,,,"2,530,000",,,,"2,530,000",,,,"2,530,000",,,,,,,,
				BuildingsAndImprovements,"0",,,,"0",,,,"0",,,,"7,998,000",,,,"7,998,000",,,,"7,998,000",,,,"7,998,000",,,,,,,,
				MachineryFurnitureEquipment,"140,930,000",,,,"109,213,000",,,,"102,277,000",,,,"93,222,000",,,,"74,715,000",,,,"56,990,000",,,,"45,814,000",,,,"23,566,000",,,,"15,724,000"
				OtherProperties,"241,147,000","363,614,000","333,985,000","311,745,000","186,827,000","280,104,000","279,365,000","274,025,000","170,243,000","270,679,000","264,092,000","256,435,000",,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"25,360,000",,,,"5,364,000",,,,"9,738,000",,,,"3,751,000",,,,"1,954,000",,,,"3,418,000",,,,"2,427,000",,,,"1,720,000",,,,"754,000"
				Leases,"92,151,000",,,,"71,967,000",,,,"59,717,000",,,,"62,910,000",,,,"55,885,000",,,,"50,240,000",,,,"42,190,000",,,,"18,716,000",,,,"12,491,000"
			AccumulatedDepreciation,"-103,194,000",,,,"-76,100,000",,,,"-62,129,000",,,,"-71,748,000",,,,"-53,874,000",,,,"-38,465,000",,,,"-24,883,000",,,,"-13,948,000",,,,"-7,519,000"
		GoodwillAndOtherIntangibleAssets,"258,315,000","258,333,000","258,351,000","258,369,000","258,387,000","258,409,000","258,431,000","258,454,000","258,476,000","258,521,000","258,576,000","256,627,000","258,703,000","258,850,000","258,998,000","259,155,000","256,478,000","256,707,000","256,935,000","257,244,000","257,606,000","256,341,000","256,856,000","257,395,000","257,956,000","257,476,000","258,111,000","149,611,000","150,228,000","150,858,000","151,507,000","152,162,000","152,820,000"
			Goodwill,"197,502,000","197,502,000","197,502,000","197,502,000","197,502,000","197,502,000","197,502,000","197,502,000","197,502,000","197,502,000","197,502,000","195,858,000","195,858,000","195,858,000","195,858,000","195,858,000","193,095,000","193,095,000","193,095,000","193,095,000","193,095,000","193,095,000","193,095,000","193,095,000","193,095,000","191,915,000","191,915,000","93,097,000","93,097,000","93,097,000","93,097,000","93,097,000","93,097,000"
			OtherIntangibleAssets,"60,813,000","60,831,000","60,849,000","60,867,000","60,885,000","60,907,000","60,929,000","60,952,000","60,974,000","61,019,000","61,074,000","60,769,000","62,845,000","62,992,000","63,140,000","63,297,000","63,383,000","63,612,000","63,840,000","64,149,000","64,511,000","63,246,000","63,761,000","64,300,000","64,861,000","65,561,000","66,196,000","56,514,000","57,131,000","57,761,000","58,410,000","59,065,000","59,723,000"
		OtherNonCurrentAssets,"3,315,000","3,525,000","3,990,000","3,924,000","3,467,000","2,425,000","2,189,000","2,127,000","1,738,000","1,749,000","1,559,000","1,464,000","1,366,000","1,381,000","1,143,000","1,127,000","1,128,000","1,144,000","978,000","977,000","961,000","925,000","947,000","1,035,000","2,075,000","896,000","955,000","1,659,000","1,026,000","1,679,000","3,078,000","3,211,000","2,897,000"
TotalLiabilitiesNetMinorityInterest,"600,179,000","634,698,000","556,162,000","510,618,000","538,690,000","529,564,000","534,272,000","580,907,000","603,018,000","562,896,000","577,669,000","534,906,000","371,911,000","400,885,000","384,223,000","361,451,000","373,335,000","386,890,000","401,944,000","379,613,000","385,672,000","397,655,000","397,106,000","376,311,000","377,836,000","377,837,000","382,021,000","199,071,000","184,282,000","178,958,000","267,839,000","256,209,000","207,288,000"
	CurrentLiabilities,"336,468,000","388,371,000","280,481,000","248,828,000","221,656,000","234,722,000","237,887,000","294,863,000","312,625,000","280,166,000","297,124,000","259,154,000","151,943,000","184,213,000","169,093,000","147,917,000","150,998,000","167,969,000","182,563,000","159,451,000","147,801,000","162,259,000","169,065,000","151,418,000","152,299,000","160,245,000","166,022,000","101,121,000","86,610,000","107,956,000","116,726,000","105,062,000","86,416,000"
		PayablesAndAccruedExpenses,"210,548,000","346,630,000","237,489,000","207,562,000","127,971,000","197,926,000","134,183,000","130,008,000","108,506,000","201,031,000","180,536,000","148,323,000","113,587,000","184,213,000","142,973,000","117,180,000","97,334,000","167,969,000","125,443,000","96,632,000","84,881,000","138,197,000","111,042,000","90,191,000","73,259,000","129,188,000","95,956,000","71,840,000","50,353,000","75,433,000","63,562,000","61,160,000","42,617,000"
			Payables,"163,836,000","189,229,000","140,530,000","110,876,000","118,429,000","103,095,000","81,003,000","80,702,000","101,799,000","122,800,000","131,220,000","99,471,000","111,452,000","122,655,000","102,764,000","77,807,000","95,437,000","117,513,000","90,191,000","60,745,000","82,786,000","89,496,000","76,109,000","57,961,000","71,079,000","81,292,000","60,678,000","48,370,000","48,190,000","42,247,000","42,328,000","40,944,000","38,929,000"
				AccountsPayable,"131,394,000","189,229,000","140,530,000","110,876,000","104,641,000","103,095,000","81,003,000","80,702,000","95,334,000","122,800,000","131,220,000","99,471,000","104,955,000","122,655,000","102,764,000","77,807,000","89,958,000","117,513,000","90,191,000","60,745,000","77,482,000","89,496,000","76,109,000","57,961,000","66,553,000","81,292,000","60,678,000","48,370,000","44,636,000","42,247,000","42,328,000","40,944,000","36,029,000"
				TotalTaxPayable,"32,442,000",,,,"13,788,000",,,,"6,465,000",,,,"6,497,000",,,,"5,479,000",,,,"5,304,000",,,,"4,526,000",,,,"3,554,000",,,,"2,900,000"
					IncomeTaxPayable,"18,729,000",,,,"3,075,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"46,712,000","157,401,000","96,959,000","96,686,000","9,542,000","94,831,000","53,180,000","49,306,000","6,707,000","78,231,000","49,316,000","48,852,000","2,135,000","61,558,000","40,209,000","39,373,000","1,897,000","50,456,000","35,252,000","35,887,000","2,095,000","48,701,000","34,933,000","32,230,000","2,180,000","47,896,000","35,278,000","23,470,000","2,163,000","33,186,000","21,234,000","20,216,000","3,688,000"
				InterestPayable,"137,000",,,,"133,000",,,,"284,000",,,,"199,000",,,,"192,000",,,,"35,000",,,,"205,000",,,,"192,000",,,,"1,738,000"
		CurrentProvisions,"7,426,000",,,,"2,790,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"27,231,000",,,,"23,537,000",,,,"12,858,000",,,,"14,014,000",,,,"10,773,000",,,,"6,530,000",,,,"6,304,000",,,,"7,207,000",,,,"5,225,000"
		CurrentDebtAndCapitalLeaseObligation,"71,666,000","41,741,000","42,992,000","41,266,000","39,400,000","36,796,000","103,704,000","164,855,000","164,679,000","79,135,000","116,588,000","110,831,000","617,000",,"26,120,000","30,737,000","21,527,000",,"57,120,000","62,819,000","34,783,000","24,062,000","58,023,000","61,227,000","50,228,000","31,057,000","70,066,000","29,281,000","17,943,000","32,523,000","53,164,000","43,902,000","29,685,000"
			CurrentDebt,"28,549,000",,,,,,"67,763,000","129,900,000","129,900,000","45,000,000","85,000,000","80,001,000",,,"26,120,000","30,737,000","21,006,000",,"57,120,000","62,819,000","34,336,000","24,062,000","58,023,000","61,227,000","49,850,000","31,057,000","70,066,000","29,281,000","17,913,000","32,523,000","53,164,000","43,902,000","29,624,000"
				LineOfCredit,"28,549,000",,,,"0","0","67,763,000","129,900,000","129,900,000","45,000,000","85,000,000","80,001,000","0","0","26,120,000","30,737,000","21,006,000","0","57,120,000","62,819,000","33,274,000","23,020,000","56,983,000","60,190,000","48,815,000","30,007,000","69,018,000","27,100,000","16,200,000","32,043,000","51,856,000","42,594,000","28,624,000"
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,"1,062,000","1,042,000","1,040,000","1,037,000","1,035,000","1,050,000","1,048,000","2,181,000","1,713,000","480,000","1,308,000","1,308,000","1,000,000"
			CurrentCapitalLeaseObligation,"43,117,000","41,741,000","42,992,000","41,266,000","39,400,000","36,796,000","35,941,000","34,955,000","34,779,000","34,135,000","31,588,000","30,830,000","617,000",,,,"521,000",,,,"447,000",,,,"378,000",,,,"30,000",,,,"61,000"
		CurrentDeferredLiabilities,"18,516,000",,,,"14,422,000",,,,"11,112,000",,,,"10,211,000",,,,"9,528,000",,,,"8,038,000",,,,"7,073,000",,,,"4,360,000",,,,"3,752,000"
			CurrentDeferredRevenue,"18,516,000",,,,"14,422,000",,,,"11,112,000",,,,"10,211,000",,,,"9,528,000",,,,"8,038,000",,,,"7,073,000",,,,"4,360,000",,,,"3,752,000"
		OtherCurrentLiabilities,"1,081,000",,,,"13,536,000",,,,"15,470,000",,,,"13,514,000",,,,"11,836,000",,,,"13,569,000",,,,"15,435,000",,,,"6,747,000",,,,"5,137,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"263,711,000","246,327,000","275,681,000","261,790,000","317,034,000","294,842,000","296,385,000","286,044,000","290,393,000","282,730,000","280,545,000","275,752,000","219,968,000","216,672,000","215,130,000","213,534,000","222,337,000","218,921,000","219,381,000","220,162,000","237,871,000","235,396,000","228,041,000","224,893,000","225,537,000","217,592,000","215,999,000","97,950,000","97,672,000","71,002,000","151,113,000","151,147,000","120,872,000"
		LongTermDebtAndCapitalLeaseObligation,"234,584,000","218,915,000","256,387,000","241,696,000","291,617,000","274,767,000","275,645,000","264,855,000","269,957,000","261,622,000","259,630,000","255,102,000","184,978,000","180,881,000","180,768,000","180,627,000","194,471,000","190,379,000","190,258,000","190,122,000","203,310,000","199,724,000","200,113,000","200,483,000","204,819,000","201,160,000","201,583,000","71,592,000","72,504,000","46,968,000","128,365,000","128,692,000","98,523,000"
			LongTermDebt,,,"49,399,000","49,314,000","109,781,000","109,591,000","109,402,000","109,212,000","109,022,000","108,832,000","108,642,000","108,464,000","174,264,000","174,005,000","173,745,000","173,462,000","183,200,000","182,939,000","182,680,000","182,419,000","191,517,000","191,783,000","192,049,000","192,314,000","192,579,000","192,826,000","193,089,000","71,592,000","72,489,000","46,968,000","128,365,000","128,692,000","98,500,000"
			LongTermCapitalLeaseObligation,"234,584,000","218,915,000","206,988,000","192,382,000","181,836,000","165,176,000","166,243,000","155,643,000","160,935,000","152,790,000","150,988,000","146,638,000","10,714,000","6,876,000","7,023,000","7,165,000","11,271,000","7,440,000","7,578,000","7,703,000","11,793,000","7,941,000","8,064,000","8,169,000","12,240,000","8,334,000","8,494,000",,"15,000",,,,"23,000"
		NonCurrentDeferredLiabilities,"26,895,000","22,682,000","15,363,000","16,102,000","21,993,000","18,651,000","19,551,000","20,145,000","19,801,000","16,466,000","16,367,000","16,155,000","34,514,000","15,143,000","14,637,000","13,424,000","27,842,000","10,102,000","10,799,000","11,735,000","34,552,000","19,067,000","11,803,000","11,426,000","20,673,000","3,957,000","3,957,000","21,102,000","25,051,000","20,564,000","20,341,000","20,341,000","22,083,000"
			NonCurrentDeferredTaxesLiabilities,"26,895,000","22,682,000","15,363,000","16,102,000","21,993,000","18,651,000","19,551,000","20,145,000","19,801,000","16,466,000","16,367,000","16,155,000","17,202,000","15,143,000","14,637,000","13,424,000","13,030,000","10,102,000","10,799,000","11,735,000","20,961,000","19,067,000","11,803,000","11,426,000","12,255,000","3,957,000","3,957,000","21,102,000","21,102,000","20,564,000","20,341,000","20,341,000","19,960,000"
		OtherNonCurrentLiabilities,"2,232,000","4,730,000","3,931,000","3,992,000","3,424,000","1,424,000","1,189,000","1,044,000","635,000","4,642,000","4,548,000","4,495,000","476,000","20,648,000","19,725,000","19,483,000","24,000","18,440,000","18,324,000","18,305,000","9,000","16,605,000","16,125,000","12,984,000","45,000","12,475,000","10,459,000","5,256,000","117,000","3,470,000","2,407,000","2,114,000","266,000"
TotalEquityGrossMinorityInterest,"599,676,000","553,279,000","481,257,000","439,877,000","394,891,000","362,608,000","330,034,000","322,546,000","321,693,000","313,939,000","285,149,000","275,695,000","264,164,000","254,761,000","234,962,000","226,711,000","214,606,000","204,333,000","183,311,000","181,183,000","179,909,000","176,491,000","164,795,000","163,090,000","161,490,000","159,820,000","148,730,000","148,681,000","142,422,000","138,078,000","46,552,000","45,130,000","84,575,000"
	StockholdersEquity,"599,676,000","553,279,000","481,257,000","439,877,000","394,891,000","362,608,000","330,034,000","322,546,000","321,693,000","313,939,000","285,149,000","275,695,000","264,164,000","254,761,000","234,962,000","226,711,000","214,606,000","204,333,000","183,311,000","181,183,000","179,909,000","176,491,000","164,795,000","163,090,000","161,490,000","159,820,000","148,730,000","148,681,000","142,422,000","138,078,000","46,552,000","45,130,000","80,488,000"
		CapitalStock,"3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","2,000","2,000","2,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,,"0","0",,,"0","0","0","0","0","0"
			CommonStock,"3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","2,000","2,000","2,000"
		AdditionalPaidInCapital,"199,054,000","197,176,000","194,323,000","190,632,000","183,815,000","175,865,000","172,839,000","171,077,000","169,249,000","167,175,000","163,204,000","161,369,000","159,137,000","158,360,000","157,568,000","153,777,000","148,127,000","144,687,000","143,800,000","142,759,000","142,184,000","141,340,000","140,121,000","138,894,000","137,893,000","137,235,000","136,073,000","132,681,000","128,693,000","126,959,000","44,197,000","43,719,000","78,834,000"
		RetainedEarnings,"405,477,000","360,764,000","291,533,000","253,672,000","213,027,000","188,475,000","158,909,000","153,151,000","153,641,000","147,912,000","123,093,000","115,413,000","105,692,000","96,995,000","77,965,000","73,431,000","66,670,000","59,815,000","39,666,000","38,568,000","37,791,000","35,203,000","24,697,000","24,218,000","23,594,000","22,582,000","12,654,000","15,997,000","13,726,000","11,116,000","2,353,000","1,409,000","1,652,000"
		TreasuryStock,"4,858,000","4,664,000","4,602,000","4,430,000","1,954,000","1,735,000","1,717,000","1,685,000","1,200,000","1,151,000","1,151,000","1,090,000","668,000","597,000","574,000","500,000","194,000","172,000","158,000","147,000","69,000","55,000","26,000","25,000","0",,,,,,,,
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","4,087,000"
TotalCapitalization,"599,676,000","553,279,000","530,656,000","489,191,000","504,672,000","472,199,000","439,436,000","431,758,000","430,715,000","422,771,000","393,791,000","384,159,000","438,428,000","428,766,000","408,707,000","400,173,000","397,806,000","387,272,000","365,991,000","363,602,000","371,426,000","368,274,000","356,844,000","355,404,000","354,069,000","352,646,000","341,819,000","220,273,000","214,911,000","185,046,000","174,917,000","173,822,000","178,988,000"
CommonStockEquity,"599,676,000","553,279,000","481,257,000","439,877,000","394,891,000","362,608,000","330,034,000","322,546,000","321,693,000","313,939,000","285,149,000","275,695,000","264,164,000","254,761,000","234,962,000","226,711,000","214,606,000","204,333,000","183,311,000","181,183,000","179,909,000","176,491,000","164,795,000","163,090,000","161,490,000","159,820,000","148,730,000","148,681,000","142,422,000","138,078,000","46,552,000","45,130,000","80,488,000"
CapitalLeaseObligations,"277,701,000","260,656,000","249,980,000","233,648,000","221,236,000","201,972,000","202,184,000","190,598,000","195,714,000","186,925,000","182,576,000","177,468,000","11,331,000","6,876,000","7,023,000","7,165,000","11,792,000","7,440,000","7,578,000","7,703,000","12,240,000","7,941,000","8,064,000","8,169,000","12,618,000","8,334,000","8,494,000",,"45,000",,,,"84,000"
NetTangibleAssets,"341,361,000","294,946,000","222,906,000","181,508,000","136,504,000","104,199,000","71,603,000","64,092,000","63,217,000","55,418,000","26,573,000","19,068,000","5,461,000","-4,089,000","-24,036,000","-32,444,000","-41,872,000","-52,374,000","-73,624,000","-76,061,000","-77,697,000","-79,850,000","-92,061,000","-94,305,000","-96,466,000","-97,656,000","-109,381,000","-930,000","-7,806,000","-12,780,000","-104,955,000","-107,032,000","-72,332,000"
WorkingCapital,"205,363,000","174,134,000","160,612,000","127,629,000","152,800,000","116,512,000","86,434,000","73,984,000","72,026,000","65,720,000","41,467,000","36,921,000","125,400,000","113,996,000","94,937,000","86,783,000","90,129,000","77,360,000","59,012,000","58,735,000","76,502,000","72,268,000","53,917,000","53,110,000","50,920,000","46,478,000","40,910,000","60,825,000","58,786,000","29,518,000","19,595,000","19,027,000","28,280,000"
InvestedCapital,"628,225,000","553,279,000","530,656,000","489,191,000","504,672,000","472,199,000","507,199,000","561,658,000","560,615,000","467,771,000","478,791,000","464,160,000","438,428,000","428,766,000","434,827,000","430,910,000","418,812,000","387,272,000","423,111,000","426,421,000","405,762,000","392,336,000","414,867,000","416,631,000","403,919,000","383,703,000","411,885,000","249,554,000","232,824,000","217,569,000","228,081,000","217,724,000","208,612,000"
TangibleBookValue,"341,361,000","294,946,000","222,906,000","181,508,000","136,504,000","104,199,000","71,603,000","64,092,000","63,217,000","55,418,000","26,573,000","19,068,000","5,461,000","-4,089,000","-24,036,000","-32,444,000","-41,872,000","-52,374,000","-73,624,000","-76,061,000","-77,697,000","-79,850,000","-92,061,000","-94,305,000","-96,466,000","-97,656,000","-109,381,000","-930,000","-7,806,000","-12,780,000","-104,955,000","-107,032,000","-72,332,000"
TotalDebt,"306,250,000","260,656,000","299,379,000","282,962,000","331,017,000","311,563,000","379,349,000","429,710,000","434,636,000","340,757,000","376,218,000","365,933,000","185,595,000","180,881,000","206,888,000","211,364,000","215,998,000","190,379,000","247,378,000","252,941,000","238,093,000","223,786,000","258,136,000","261,710,000","255,047,000","232,217,000","271,649,000","100,873,000","90,447,000","79,491,000","181,529,000","172,594,000","128,208,000"
NetDebt,"7,875,000",,"9,854,000",,"36,633,000","33,249,000","141,493,000","155,989,000","169,359,000","108,386,000","180,423,000","165,726,000","157,650,000","123,391,000","190,459,000","196,825,000","195,190,000","163,813,000","230,366,000","237,933,000","217,818,000","184,636,000","239,009,000","247,702,000","235,234,000","206,043,000","255,697,000","87,953,000","88,954,000","75,893,000","180,148,000","171,479,000","127,006,000"
ShareIssued,"29,820,000","29,803,000","29,734,000","29,660,486","29,348,000","29,137,000","28,958,000","28,946,781","28,880,000","28,832,000","28,632,000","28,542,000","28,399,000","28,377,000","28,377,000","28,040,000","27,331,000","26,753,000","26,697,000","26,618,000","26,575,000","26,557,000","26,497,000","26,419,107","26,354,000","26,353,000","26,313,000","26,097,000","25,824,000","25,709,000","24,929,350","24,929,350","24,929,350"
OrdinarySharesNumber,"29,685,000","29,670,000","29,602,000","29,530,486","29,252,000","29,044,000","28,866,000","28,855,781","28,809,000","28,765,000","28,565,000","28,476,000","28,348,000","28,329,000","28,330,000","27,995,000","27,300,000","26,723,000","26,669,000","26,592,000","26,561,000","26,545,000","26,487,000","26,412,107","26,350,000","26,350,000","26,313,000","26,097,000","25,824,000","25,709,000","24,929,350","24,929,350","24,929,350"
TreasurySharesNumber,"135,000","133,000","132,000","130,000","96,000","93,000","92,000","91,000","71,000","67,000","67,000","66,000","51,000","48,000","47,000","45,000","31,000","30,000","28,000","26,000","14,000","12,000","10,000","7,000","4,000","3,000",,,,,,,
