name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015
			ChangeInReceivables,"-2,295,000","10,402,000","-2,306,000","-3,424,000","-6,967,000","-1,660,000","2,496,000","-5,377,000","-2,867,000","5,882,000","-3,806,000","-4,332,000","1,817,604","-2,164,604","-4,331,691","-995,380","-935,768","-5,807,605","-1,092,926","-355,906","-823,031","-20,820","-596,164","0","0","0","0"
			ChangeInPrepaidAssets,"-15,000","178,000","183,000","182,000",,,"0","0","0","0","0","0","-517","1,517","1,516","45,502","44,625","44,625","-135,707","44,625","44,625","48,547","-139,875","0","0","0","0"
			ChangeInPayablesAndAccruedExpense,"17,818,737",,,,,,,,,,,"501,000","11,213,819","1,638,181","4,465,143",,"-1,082,697","2,203,927","1,236,839","942,876","691,080","293,390",,"858,399","0","0","0"
				ChangeInPayable,"-3,736,000","-2,798,000","-977,000","4,438,000","-4,399,000","3,840,000","-1,491,000","1,537,000","-13,705,000","5,323,000","4,079,000","501,000","11,213,819","1,638,181","4,465,143","2,554,364","-1,082,697","2,203,927","1,236,839","942,876","691,080","293,390","104,365","858,399",,,"0"
					ChangeInTaxPayable,"118",,,,,,,,,,,"0","0","0","0",,"0","-4,882","4,882",,,,,,,,"0"
						ChangeInIncomeTaxPayable,"118",,,,,,,,,,,"0","0","0","0",,"0","-4,882","4,882",,,,,,,,"0"
					ChangeInAccountPayable,,,,,,,,,,,,"-26,000","1,163,901","1,024,099","-771,903",,"43,387","-21,065","-214,437","462,862","225,514","191,588",,"858,399","0","0","0"
				ChangeInAccruedExpense,"11,782,937"
					ChangeInInterestPayable,"11,782,937",,,,,,,,,,,"1,488,000","5,797,390","260,610","4,236,537",,"329,574","-154,422","744,102","-34,118","33,627","53,799",,"0","0","0","0"
			ChangeInOtherCurrentAssets,"2,768,000","2,231,000","1,749,000","-810,000","-402,000","1,582,000","-1,330,000","-3,604,000","392,000","-392,000","2,211,000","-227,000","2,121,001","-4,101,001","820,401","-4,191","7,053,735","-3,451,767","-201,968","-2,200,000","-2,020,000","5,723","-5,723","0",,,"0"
			ChangeInOtherCurrentLiabilities,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0"
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,"-201,968",,,,,,,,
FinancingCashFlow,"15,111,000","14,863,000","43,668,000","15,081,000","-58,501,000","-138,882,000","-78,548,000","-51,959,000","-3,920,000","57,910,000","-106,707,000","131,557,000","-5,209,578","258,608,578","169,723,847","266,034,523","173,914,379","57,413,533","441,196,234","86,553,712","74,770,548","168,332,225","167,497,958","0","0","0","0"
	CashFlowFromContinuingFinancingActivities,"554,680,282",,,,,,,,,,,"131,557,000","-5,209,578","258,608,578","169,723,847",,"173,914,379","57,413,533","441,196,234","86,553,712","74,770,548","168,332,225",,"0","0","0","0"
		NetIssuancePaymentsOfDebt,"113,498,000","39,000,000","74,016,000","37,032,000","-36,550,000","-111,274,000","-55,900,000","-28,750,000","-109,226,000","80,336,000","-83,800,000","155,528,000","12,861,812","279,929,188","37,625,652","152,820,250","57,120,250","-61,601,250","451,000,000","-76,394,088","75,830,040","-59,100,000","59,100,000","0",,,"0"
			NetLongTermDebtIssuance,"113,498,000","39,000,000","74,016,000","37,032,000","-36,550,000","-111,274,000","-55,900,000","-28,750,000","-109,226,000","80,336,000","-83,800,000","155,528,000","12,861,812","279,929,188","37,625,652","152,820,250","57,120,250","-61,601,250","451,000,000","-76,394,088","75,830,040","-59,100,000","59,100,000","0","0","0","0"
				LongTermDebtIssuance,"1,104,550,000","55,000,000","752,500,000","215,000,000","82,050,000","375,500,000","69,500,000","42,150,000","152,340,000","333,272,000","99,800,000","523,157,000","160,161,812","465,929,188","183,000,000","491,700,000","85,000,000","59,000,000","451,000,000","209,978","90,830,040","3,859,900","59,100,000","0","0","0","0"
				LongTermDebtPayments,"-991,052,000","-16,000,000","-678,484,000","-177,968,000","-118,600,000","-486,774,000","-125,400,000","-70,900,000","-261,566,000","-252,936,000","-183,600,000","-367,629,000","-147,300,000","-186,000,000","-145,374,348","-338,879,750","-27,879,750","-120,601,250","0","-76,604,066","-15,000,000","-62,959,900",,"0","0","0","0"
		NetCommonStockIssuance,,,"0","0",,,"0","0",,,"0","0","0","0","147,318,750","125,972,706","125,547,706","125,427,706","0","165,221,897","0","227,513,324","109,817,646","0","0","0","0"
			CommonStockIssuance,,,"0","0",,,"0","0",,,"0","0","0","0","147,318,750","125,972,706","125,547,706","125,427,706","0","165,221,897","0","227,513,324","109,817,646","0","0","0","0"
		CashDividendsPaid,"-87,805,000","-21,951,000","-21,952,000","-21,951,000","-21,951,000","-21,951,000","-21,951,000","-21,951,000","-21,176,000","-21,176,000","-21,176,000","-21,176,000","-17,786,323","-21,107,677","-14,728,725","-11,075,933","-8,753,577","-6,412,923","-4,341,766","-2,274,097","-1,059,492","-81,099",,"0","0","0","0"
			CommonStockDividendPaid,"-87,805,000","-21,951,000","-21,952,000","-21,951,000","-21,951,000","-21,951,000","-21,951,000","-21,951,000","-21,176,000","-21,176,000","-21,176,000","-21,176,000","-17,786,323","-21,107,677","-14,728,725","-11,075,933","-8,753,577","-6,412,923","-4,341,766","-2,274,097","-1,059,492","-81,099",,"0","0","0","0"
		NetOtherFinancingCharges,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0"
EndCashPosition,"118,498,000","114,839,000","203,581,000","92,908,000","88,720,000","114,391,000","81,702,000","123,924,000","102,899,000","74,466,000","68,846,000","158,031,000","128,903,000","94,628,539","33,270,531","190,471,889","140,990,088","122,740,886","140,918,144","38,542,126","20,393,502","168,152,720","66,732,154","0","0","0","0"
	ChangesInCash,"4,107,000","-86,889,000","112,770,000","5,315,000","-27,089,000","35,924,000","-42,736,000","20,848,000","28,272,000","6,517,000","-90,125,000","29,449,000","34,633,677","61,525,323","-157,099,989","49,605,335","18,800,505","-18,466,659","102,239,831","17,577,832","-147,489,963","101,151,208","66,732,154","0",,,"0"
	EffectOfExchangeRateChanges,"-3,659,000","-1,853,000","-2,097,000","-1,127,000","1,418,000","-3,235,000","514,000","177,000","161,000","-897,000","940,000","-321,000","-359,685","-167,315","-101,369","-123,534","-551,303","289,401","136,187","570,792","-269,255","269,358",,"0",,,"0"
	BeginningCashPosition,"114,391,000","203,581,000","92,908,000","88,720,000","114,391,000","81,702,000","123,924,000","102,899,000","74,466,000","68,846,000","158,031,000","128,903,000","94,628,539","33,270,531","190,471,889","140,990,088","122,740,886","140,918,144","38,542,126","20,393,502","168,152,720","66,732,154","0","0","0","0","0"
InterestPaidSupplementalData,"40,814,832",,,,,,,,,,,"17,477,000","10,489,418","9,973,582","2,874,892",,"4,638,124","4,089,725","1,780,446","82,678","161,673","50,502",,"0","0","0","0"
IssuanceOfCapitalStock,,,"0","0",,,"0","0",,,"0","0","0","0","147,318,750","125,972,706","125,547,706","125,427,706","0","165,221,897","0","227,513,324","109,817,646","0",,,"0"
IssuanceOfDebt,"1,104,550,000","55,000,000","752,500,000","215,000,000","82,050,000","375,500,000","69,500,000","42,150,000","152,340,000","333,272,000","99,800,000","523,157,000","160,161,812","465,929,188","183,000,000","491,700,000","85,000,000","59,000,000","451,000,000","209,978","90,830,040","3,859,900","59,100,000","0","0","0","0"
RepaymentOfDebt,"-991,052,000","-16,000,000","-678,484,000","-177,968,000","-118,600,000","-486,774,000","-125,400,000","-70,900,000","-261,566,000","-252,936,000","-183,600,000","-367,629,000","-147,300,000","-186,000,000","-145,374,348","-338,879,750","-27,879,750","-120,601,250","0","-76,604,066","-15,000,000","-62,959,900",,"0","0","0","0"
FreeCashFlow,"-11,004,000","-101,752,000","69,102,000","-9,766,000","31,412,000","174,806,000","35,812,000","72,807,000","32,192,000","-51,393,000","16,582,000","-102,108,000","39,843,255","-197,083,255","-326,823,836","-216,429,188","-155,113,874","-75,880,192","-338,956,403","-68,975,880","-222,260,511","-67,181,017","-100,765,804","0","0","0","0"
