name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
		DepreciationAndAmortizationInIncomeStatement,"108,554,000","30,656,000","27,054,000","26,104,000","24,740,000","23,254,000","23,670,000","26,936,000","22,071,000","20,089,000","17,007,000","17,085,000","12,718,000","11,710,000","11,449,000","11,296,000","10,606,000","7,886,000","8,520,000","8,132,000","7,959,000","7,668,000","7,732,000","7,789,000","7,334,000","6,765,000","5,322,000","5,304,000","5,232,000","5,095,000","4,077,000","4,086,000","4,010,000","3,820,000","3,698,000","3,317,000","3,240,000","3,290,000","3,469,000","3,435,000","3,552,000","3,695,000","3,786,000","3,954,000","4,119,000","4,465,000","4,836,000","3,787,000","3,163,000","3,298,000","3,408,000","3,495,000","3,442,000","3,467,000","3,581,000","3,770,000","3,738,000","3,350,000","3,209,000","2,979,000","2,857,000","2,629,000","2,697,000","2,638,000","2,524,000","2,466,000","2,162,000","1,481,000","1,457,000","1,079,000","1,411,000","1,425,000","1,536,000","1,465,000","1,351,000","1,203,000","1,150,000","1,115,000","1,302,000","935,000","829,000","773,000",,,,
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,388,000","1,447,000","1,376,000","1,257,000","1,108,000","1,054,000","1,020,000","1,205,000","837,000","737,000","691,000",,,,
			Amortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,000","89,000","89,000","94,000","95,000","96,000","95,000","97,000","98,000","92,000","82,000",,,,
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,000","89,000","89,000","94,000","95,000","96,000","95,000","97,000","98,000","92,000","82,000",,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139,000",,,,,
OperatingIncome,"581,529,000","207,933,000","168,593,000","105,829,000","99,174,000","104,402,000","28,659,000","46,462,000","38,401,000","35,743,000","46,968,000","39,739,000","45,156,000","45,052,000","50,177,000","42,635,000","54,815,000","55,201,000","53,197,000","50,828,000","56,380,000","52,035,000","49,761,000","46,683,000","47,878,000","47,310,000","36,328,000","37,607,000","30,159,000","24,785,000","18,951,000","15,901,000","17,582,000","15,469,000","16,025,000","16,745,000","16,622,000","16,110,000","14,109,000","13,773,000","13,117,000","12,343,000","8,031,000","10,923,000","8,222,000","10,471,000","2,335,000","-2,231,000","3,414,000","4,796,000","5,357,000","5,180,000","12,395,000","10,436,000","17,179,000","17,030,000","18,683,000","19,002,000","15,944,000","20,990,000","18,582,000","16,825,000","20,393,000","19,983,000","15,145,000","17,943,000","16,517,000","12,865,000","8,996,000","8,352,000","8,925,000","8,662,000","9,204,000","9,548,000","9,336,000","15,437,000","18,610,000","20,581,000","23,491,000","23,494,000","20,793,000","18,487,000","-340,630,000","119,036,000","119,036,000","119,036,000"
NetNonOperatingInterestIncomeExpense,"-34,722,000","-9,589,000","-9,799,000","-5,223,000","-10,111,000","-8,944,000","-22,681,000","-12,564,000","-11,443,000","-11,054,000","-8,859,000","-7,830,000","-6,065,000","-5,673,000","217,000","-4,649,000","-6,376,000","-5,335,000","-4,782,000","-4,837,000","-4,928,000","-5,130,000","-6,400,000","-3,016,000","-2,800,000","-3,249,000","-1,993,000","-2,013,000","-1,977,000","-1,807,000","-1,329,000","-1,433,000","-4,629,000","-1,846,000","-1,836,000","-1,840,000","-3,130,000","-2,859,000","-3,208,000","-3,688,000","-13,590,000","-5,533,000","-5,604,000","-7,023,000","-5,589,000","-5,511,000","-5,758,000","-8,793,000","-2,583,000","-2,637,000","-5,373,000","-2,063,000","-2,320,000","-2,199,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"34,722,000","9,589,000","9,799,000","5,223,000","10,111,000","8,944,000","22,681,000","12,564,000","11,443,000","11,054,000","8,859,000","7,830,000","6,065,000","5,673,000","-217,000","4,649,000","6,376,000","5,335,000","4,782,000","4,837,000","4,928,000","5,130,000","6,400,000","3,016,000","2,800,000","3,249,000","1,993,000","2,013,000","1,977,000","1,807,000","1,329,000","1,433,000","4,629,000","1,846,000","1,836,000","1,840,000","3,130,000","2,859,000",,,"13,590,000","5,533,000",,,,"5,511,000","5,758,000","8,793,000","2,583,000","2,637,000","5,373,000","2,063,000","2,320,000","2,199,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,"8,859,000","7,830,000","6,065,000","5,673,000","-217,000","4,649,000","6,376,000","5,335,000","4,782,000","4,837,000","4,928,000","5,130,000","6,400,000","3,016,000","2,800,000","3,249,000","1,993,000","2,013,000","1,977,000","1,807,000","1,329,000","1,433,000","4,629,000","1,846,000","1,836,000","1,840,000","3,130,000","2,859,000","3,208,000","3,688,000","13,590,000",,,"7,023,000","5,589,000",,,"-8,793,000","2,583,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-31,198,000",,,"-1,050,000","-49,782,000",,,"0","-6,200,000","-2,152,000","-178,625,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"-139,000",,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,198,000","-31,198,000",,,"-1,050,000","-49,782,000","0","0","0","-6,200,000","-2,152,000","-178,625,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"-139,000",,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","6,200,000","2,152,000","2,918,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-31,198,000","31,198,000",,,"1,050,000","49,782,000","0","0","0","0","0","175,707,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"546,807,000","198,344,000","158,794,000","100,606,000","89,063,000","95,458,000","5,978,000","33,898,000","26,958,000","24,689,000","38,109,000","31,909,000","39,091,000","39,379,000","50,394,000","37,986,000","48,439,000","49,866,000","48,415,000","45,991,000","51,452,000","46,905,000","43,361,000","43,667,000","45,078,000","44,061,000","34,335,000","35,594,000","28,182,000","22,978,000","17,622,000","14,468,000","12,953,000","13,623,000","14,189,000","14,905,000","13,492,000","13,251,000","10,901,000","10,085,000","-473,000","6,810,000","33,625,000","-27,298,000","2,633,000","4,960,000","-4,473,000","-60,806,000","831,000","2,159,000","-16,000","-3,083,000","7,923,000","-170,388,000","14,510,000","14,480,000","16,023,000","16,191,000","13,916,000","17,919,000","15,458,000","13,491,000","16,361,000","15,809,000","10,800,000","13,796,000","11,950,000","11,356,000","7,263,000","6,596,000","7,139,000","6,260,000","7,086,000","7,414,000","7,322,000","15,345,000","18,496,000","20,498,000","23,617,000","23,560,000","20,802,000","18,629,000",,,,
TaxProvision,"143,789,000","52,336,000","42,577,000","26,583,000","22,293,000","25,080,000","-3,330,000","7,831,000","4,633,000","11,724,000","10,627,000","8,394,000","10,222,000","5,257,000","14,781,000","10,068,000","12,910,000","7,185,000","7,248,000","17,863,000","20,197,000","14,897,000","17,010,000","16,371,000","18,756,000","18,192,000","14,170,000","1,947,000","12,312,000","10,769,000","7,727,000","5,969,000","5,760,000","5,993,000","5,833,000","6,290,000","5,093,000","5,688,000","3,818,000","4,227,000","-392,000","3,357,000","4,779,000","-399,000","1,820,000","2,704,000","-2,855,000","-9,516,000","694,000","1,379,000","2,706,000","-1,088,000","3,549,000","-48,554,000","6,886,000","4,985,000","6,656,000","6,675,000","4,912,000","7,831,000","6,212,000","5,297,000","6,314,000","6,337,000","3,529,000","5,495,000","4,973,000","4,508,000","2,847,000","2,603,000","2,605,000","2,330,000","2,763,000","2,855,000","2,405,000","6,059,000","7,306,000","8,099,000","9,211,000","9,268,000","8,321,000","7,452,000",,,,
NetIncomeCommonStockholders,"403,018,000","146,008,000","116,217,000","74,023,000","66,770,000","70,378,000","9,308,000","26,067,000","22,325,000","12,965,000","27,482,000","23,515,000","28,869,000","34,122,000","35,613,000","27,918,000","35,529,000","42,681,000","41,167,000","28,128,000","31,255,000","32,008,000","26,351,000","27,296,000","26,322,000","25,869,000","20,165,000","33,647,000","15,870,000","12,209,000","9,895,000","8,499,000","7,193,000","7,630,000","8,356,000","8,615,000","8,399,000","7,563,000","7,083,000","5,858,000","-81,000","4,276,000","-2,435,000","-26,899,000","813,000","2,256,000","-1,618,000","-51,290,000","137,000","780,000","-2,722,000","-1,995,000","4,374,000","-121,834,000","7,624,000","9,495,000","9,367,000","9,516,000","9,004,000","10,088,000","9,246,000","8,194,000","10,047,000","9,472,000","7,271,000","8,301,000","6,977,000","6,848,000","4,416,000","3,993,000","4,534,000","3,930,000","4,323,000","4,559,000","4,917,000","9,286,000","11,190,000","12,399,000","14,406,000","14,292,000","12,481,000","11,177,000","-8,964,000","1,526,000","1,526,000","1,526,000"
	NetIncome,"403,018,000","146,008,000","116,217,000","74,023,000","66,770,000","70,378,000","9,308,000","26,067,000","22,325,000","12,965,000","27,482,000","23,515,000","28,869,000","34,122,000","35,613,000","27,918,000","35,529,000","42,681,000","41,167,000","28,128,000","31,255,000","32,008,000","26,351,000","27,296,000","26,322,000","25,869,000","20,165,000","33,647,000","15,870,000","12,209,000","9,895,000","8,499,000","7,193,000","7,630,000","8,356,000","8,615,000","8,399,000","7,563,000","7,083,000","5,858,000","-81,000","4,276,000","-2,435,000","-26,899,000","813,000","2,256,000","-1,618,000","-51,290,000","137,000","780,000","-2,722,000","-1,995,000","4,374,000","-121,834,000","7,624,000","9,495,000","9,367,000","9,516,000","9,004,000","10,088,000","9,246,000","8,194,000","10,047,000","9,472,000","7,271,000","8,301,000","6,977,000","6,848,000","4,416,000","3,993,000","4,534,000","3,930,000","4,323,000","4,559,000","4,917,000","9,286,000","11,190,000","12,399,000","14,406,000","14,292,000","12,481,000","11,177,000","-8,964,000","1,526,000","1,526,000","1,526,000"
		NetIncomeIncludingNoncontrollingInterests,"403,018,000","146,008,000","116,217,000","74,023,000","66,770,000","70,378,000","9,308,000","26,067,000","22,325,000","12,965,000","27,482,000","23,515,000","28,869,000","34,122,000","35,613,000","27,918,000","35,529,000","42,681,000","41,167,000","28,128,000","31,255,000","32,008,000","26,351,000","27,296,000","26,322,000","25,869,000","20,165,000","33,647,000","15,870,000","12,209,000","9,895,000","8,499,000","7,193,000","7,630,000","8,356,000","8,615,000","8,399,000","7,563,000","7,083,000","5,858,000","-81,000","4,276,000","-2,435,000","-26,899,000","813,000","2,256,000","-1,618,000","-51,290,000","137,000","780,000","-2,722,000","-1,995,000","4,374,000","-121,834,000","7,624,000","9,495,000","9,367,000","9,516,000","9,004,000","10,088,000","9,246,000","8,194,000","10,047,000","9,472,000","7,271,000","8,301,000","6,977,000","6,848,000","4,416,000","3,993,000","4,534,000","3,930,000","4,323,000","4,559,000","4,917,000","9,286,000","11,190,000","12,399,000","14,406,000","14,292,000","12,481,000","11,177,000","-8,964,000","1,526,000","1,526,000","1,526,000"
			NetIncomeContinuousOperations,"403,018,000","146,008,000","116,217,000","74,023,000","66,770,000","70,378,000","9,308,000","26,067,000","22,325,000","12,965,000","27,482,000","23,515,000","28,869,000","34,122,000","35,613,000","27,918,000","35,529,000","42,681,000","41,167,000","28,128,000","31,255,000","32,008,000","26,351,000","27,296,000","26,322,000","25,869,000","20,165,000","33,647,000","15,870,000","12,209,000","9,895,000","8,499,000","7,193,000","7,630,000","8,356,000","8,615,000","8,399,000","7,563,000","7,083,000","5,858,000","-81,000","3,453,000","28,846,000","-26,899,000","813,000","2,256,000","-1,618,000","-51,290,000","137,000","780,000","-2,722,000","-1,995,000","4,374,000","-121,834,000","7,624,000","9,495,000","9,367,000","9,516,000","9,004,000","10,088,000","9,246,000","8,194,000","10,047,000","9,472,000","7,271,000","8,301,000","6,977,000","6,848,000","4,416,000","3,993,000","4,534,000","3,930,000","4,323,000","4,559,000","4,917,000","9,286,000","11,190,000","12,399,000","14,406,000","14,292,000","12,481,000","11,177,000","-3,509,000","1,526,000","1,526,000","1,526,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","823,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"403,018,000","146,008,000","116,217,000","74,023,000","66,770,000","70,378,000","9,308,000","26,067,000","22,325,000","12,965,000","27,482,000","23,515,000","28,869,000","34,122,000","35,613,000","27,918,000","35,529,000","42,681,000","41,167,000","28,128,000","31,255,000","32,008,000","26,351,000","27,296,000","26,322,000","25,869,000","20,165,000","33,647,000","15,870,000","12,209,000","9,895,000","8,499,000","7,193,000","7,630,000","8,356,000","8,615,000","8,399,000","7,563,000","7,083,000","5,858,000","-81,000","4,276,000","-2,435,000","-26,899,000","813,000","2,256,000","-1,618,000","-51,290,000","137,000","780,000","-2,722,000","-1,995,000","4,374,000","-121,834,000","7,624,000","9,495,000","9,367,000","9,516,000","9,004,000","10,088,000","9,246,000","8,194,000","10,047,000","9,472,000","7,271,000","8,301,000","6,977,000","6,848,000","4,416,000","3,993,000","4,534,000","3,930,000","4,323,000","4,559,000","4,917,000","9,286,000","11,190,000","12,399,000","14,406,000","14,292,000","12,481,000","11,177,000","-8,964,000","1,526,000","1,526,000","1,526,000"
BasicEPS,,"3.11","2.43","1.55","1.4","1.48","0.2","0.55","0.47","0.27","0.59","0.5","0.62","0.73","0.76","0.59","0.75","0.89","0.86","0.59","0.65","0.67","0.55","0.57","0.55","0.54","0.42","0.71","0.33","0.26","0.21","0.18","0.15","0.16","0.18","0.19","0.18","0.17",,"0.13","0","0.09",,"-0.67","0.02","0.05",,"-1.48","0","0.02",,"-0.06","0.13","-3.74",,"0.29","0.28","0.28",,"0.29","0.27","0.24",,"0.29","0.23","0.26",,"0.24","0.15","0.14",,"0.14","0.15","0.16",,"0.25","0.29","0.31",,"0.33","0.29","0.26",,"0.053","0.053","0.053"
DilutedEPS,,"3.09","2.42","1.54","1.39","1.47","0.19","0.55","0.47","0.27","0.58","0.49","0.61","0.71","0.74","0.58","0.73","0.87","0.84","0.57","0.63","0.65","0.54","0.55","0.53","0.53","0.41","0.69","0.32","0.25","0.2","0.18","0.15","0.16","0.17","0.18","0.18","0.16",,"0.12","0","0.09",,"-0.67","0.02","0.05",,"-1.48","0","0.02",,"-0.06","0.13","-3.74",,"0.28","0.27","0.28",,"0.29","0.26","0.23",,"0.28","0.21","0.24",,"0.22","0.14","0.13",,"0.13","0.14","0.15",,"0.22","0.27","0.29",,"0.3","0.26","0.24",,"0.05","0.05","0.05"
BasicAverageShares,,"46,913,000","47,742,000","47,737,000","47,659,000","47,600,000","47,475,000","47,476,000","47,383,000","47,359,000","46,713,000","46,677,000","46,644,000","46,784,000","46,825,000","47,286,000","47,653,000","47,733,000","47,618,000","47,912,000","47,916,000","47,782,000","47,806,000","48,049,000","48,034,000","47,894,000","47,699,000","47,674,000","47,573,000","47,146,000","46,634,000","46,546,000","46,479,000","46,354,000","46,010,000","45,986,000","46,039,000","45,813,000",,"40,850,000","40,810,000","40,576,000",,"40,327,000","39,629,000","39,240,000",,"34,777,000","32,760,000","32,631,000",,"32,630,000","32,621,000","32,576,000",,"33,269,000","33,833,000","33,830,000",,"34,328,000","34,723,000","34,638,000",,"32,453,000","31,887,000","32,095,000",,"28,763,000","28,720,000","28,376,000",,"28,321,000","28,203,000","28,120,000",,"37,881,000","38,287,000","39,834,000",,"42,989,000","42,596,000","42,290,000",,"28,630,394","28,630,394","28,630,394"
