name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998
			RawMaterials,"42,700,000","38,919,000","25,738,000","21,567,000",,,"8,711,000",,,,"7,770,000",,,,"8,755,000",,,,"8,133,000",,,,"7,601,000",,,,"6,524,000",,,,"6,642,000",,,,"6,722,000",,,,"6,483,000",,,,"6,304,000",,,,"5,705,000",,,,"6,518,000",,,,,,,,,,,,"11,041,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"18,464,000","19,161,000","11,358,000","10,108,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,,,,,,,"289,291,000",,,,"469,698,000",,,,"368,319,000",,,,"393,168,000",,,,"314,377,000",,,,"267,351,000",,,,"237,509,000",,,,"221,319,000",,,,"208,637,000",,,,"213,328,000",,,,"183,019,000",,,,"199,416,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,"268,567,000","267,316,000","193,888,000","177,743,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"451,806,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"17,596,000","16,736,000","16,692,000","18,316,000","14,698,000","14,583,000","9,637,000","11,133,000","9,369,000","11,009,000","10,206,000","11,221,000","8,839,000","10,904,000","5,392,000","6,001,000","5,093,000","6,615,000","5,842,000","5,872,000","5,041,000","5,713,000","5,965,000","11,319,000","10,858,000","12,222,000","10,845,000","4,978,000","3,876,000","4,632,000","4,415,000","4,737,000","4,141,000","4,799,000","4,849,000","4,766,000","3,468,000","4,712,000","5,053,000","5,954,000","3,296,000","4,259,000","4,588,000","5,428,000","6,069,000","7,185,000","7,464,000","10,725,000","9,319,000","10,965,000","12,314,000","10,065,000","7,731,000","7,706,000","7,949,000","8,641,000","5,950,000","10,186,000","8,997,000","9,241,000","6,371,000","7,881,000","8,445,000","9,305,000","5,722,000","6,446,000","6,934,000","7,472,000","5,046,000","5,969,000","5,966,000","5,849,000","2,737,000","3,846,000","4,127,000","4,698,000","2,258,000","3,278,000","3,613,000","4,133,000","2,079,000","2,474,000","1,686,000","2,812,000","1,415,000",,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,"7,644,000","8,794,000","9,254,000",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","298,000","298,000","298,000","307,000","836,000","7,068,000","5,931,000","6,485,000","5,515,000","5,241,000","4,626,000","4,486,000","3,859,000","4,929,000","5,176,000","4,956,000","4,548,000","3,873,000","3,086,000","3,465,000","1,912,000","1,864,000","1,551,000","1,528,000","251,000","368,000","336,000","213,000",,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,"7,644,000","8,794,000","9,254,000",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","298,000","298,000","298,000","307,000","836,000","7,068,000","5,931,000","6,485,000","5,515,000","5,241,000","4,626,000","4,486,000","3,859,000","4,929,000","5,176,000","4,956,000","4,548,000","3,873,000","3,086,000","3,465,000","1,912,000","1,864,000","1,551,000","1,528,000","251,000","368,000","336,000","213,000",,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,353,000","2,464,000","3,319,000","2,078,000","4,100,000","3,000,000","3,600,000","3,500,000","4,600,000","2,800,000","4,100,000"
	TotalNonCurrentAssets,"576,721,000","577,221,000","490,304,000","468,040,000","410,072,000","406,502,000","271,992,000","254,334,000","256,628,000","258,351,000","215,500,000","188,735,000","176,526,000","175,033,000","175,247,000","165,695,000","168,207,000","165,282,000","166,234,000","169,481,000","174,791,000","156,764,000","155,577,000","144,995,000","134,434,000","122,166,000","122,563,000","111,442,000","113,357,000","113,825,000","113,729,000","107,303,000","106,137,000","105,708,000","105,846,000","105,027,000","107,537,000","102,823,000","102,511,000","101,832,000","102,197,000","102,623,000","103,178,000","103,021,000","99,905,000","100,294,000","101,259,000","100,670,000","101,968,000","103,250,000","104,408,000","113,990,000","115,724,000","117,823,000","118,499,000","121,283,000","244,764,000","245,013,000","244,649,000","244,381,000","246,254,000","242,157,000","243,083,000","243,742,000","241,899,000","156,338,000","156,389,000","151,450,000","144,999,000","143,217,000","141,078,000","141,343,000","130,208,000","128,533,000","125,853,000","124,189,000","120,765,000","118,186,000","114,608,000","115,018,000","96,214,000","93,713,000","92,237,000","91,016,000","89,221,000","82,884,000","82,402,000","78,953,000","73,508,000","73,400,000","71,900,000","66,700,000","55,900,000","43,100,000","40,500,000","22,500,000"
		NetPPE,"321,387,000","319,348,000","280,364,000","270,699,000","257,602,000","255,290,000","179,925,000","181,176,000","183,734,000","186,091,000","144,298,000","143,318,000","140,883,000","138,730,000","138,716,000","130,684,000","129,878,000","127,407,000","127,160,000","127,750,000","126,615,000","123,547,000","121,353,000","115,346,000","113,012,000","98,823,000","98,987,000","106,279,000","108,100,000","107,992,000","101,878,000","101,855,000","100,475,000","100,182,000","100,339,000","100,134,000","103,075,000","98,870,000","98,796,000","101,156,000","101,415,000","101,652,000","102,107,000","101,827,000","98,641,000","98,863,000","99,705,000","98,465,000","99,621,000","100,806,000","102,316,000","109,527,000","111,257,000","112,790,000","113,869,000","117,669,000","119,437,000","119,041,000","118,960,000","118,447,000","119,906,000","121,354,000","122,215,000","122,794,000","120,939,000","99,649,000","99,994,000","95,018,000","88,164,000","86,288,000","84,507,000","84,666,000","75,884,000","74,227,000","71,899,000","70,851,000","69,971,000","67,559,000","64,016,000","64,352,000","55,480,000","53,071,000","51,780,000","50,237,000","48,111,000","42,541,000","42,207,000","39,154,000","38,177,000","37,900,000","37,800,000","31,300,000","28,300,000","26,300,000","24,800,000","17,300,000"
			GrossPPE,"428,272,000","421,503,000","378,178,000","366,405,000","349,954,000","344,577,000","266,195,000","267,538,000","266,799,000","266,914,000","222,096,000","222,681,000","217,902,000","213,074,000","210,729,000","207,353,000","203,947,000","199,016,000","196,645,000","197,056,000","193,704,000","188,477,000","182,356,000","176,777,000","172,694,000","156,689,000","155,269,000",,,,"158,431,000",,,,"158,086,000",,,,"154,662,000",,,,"158,057,000",,,,"155,726,000",,,,"155,522,000",,,"162,934,000","164,013,000","163,024,000","164,792,000","164,396,000","164,315,000","156,980,000","158,439,000","159,887,000","160,748,000","153,453,000","151,598,000","130,308,000","130,653,000","120,332,000","113,478,000","111,602,000","109,821,000","105,794,000","97,012,000","95,355,000","93,027,000","88,008,000","87,128,000","84,716,000","81,173,000","78,006,000","69,134,000","66,725,000","65,434,000","61,093,000","58,967,000","53,397,000","53,063,000","49,346,000","48,369,000","47,700,000","47,100,000","42,200,000","36,800,000","33,100,000","31,600,000","26,500,000"
				Properties,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"5,241,000",,,,"5,165,000",,,,"5,717,000",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,
				LandAndImprovements,,,"57,330,000",,,,"55,549,000",,,,"56,549,000",,,,"56,628,000",,,,"51,283,000",,,,"50,568,000",,,,"43,090,000",,,,"40,970,000",,,,"40,939,000",,,,"41,050,000",,,,"43,049,000",,,,"41,847,000",,,,"40,410,000",,,,"42,160,000",,,,"43,142,000",,,,"43,142,000",,,,"33,223,000",,,,"25,629,000",,,,"22,174,000",,,,"19,763,000",,,,"17,138,000",,,,,,,,,,,,,
				BuildingsAndImprovements,,,"137,271,000",,,,"115,394,000",,,,"112,892,000",,,,"108,693,000",,,,"100,284,000",,,,"93,175,000",,,,"78,425,000",,,,"84,726,000",,,,"81,212,000",,,,"79,540,000",,,,"79,708,000",,,,"77,498,000",,,,"76,411,000",,,,"79,641,000",,,,"78,619,000",,,,"71,991,000",,,,"58,082,000",,,,"51,948,000",,,,"43,302,000",,,,"40,123,000",,,,"30,570,000",,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,"78,676,000",,,,"57,261,000",,,,"52,655,000",,,,"45,408,000",,,,"45,078,000",,,,"38,613,000",,,,"33,754,000",,,,"32,735,000",,,,"35,935,000",,,,"34,072,000",,,,"30,059,000",,,,"31,216,000",,,,"32,984,000",,,,"42,212,000",,,,"42,554,000",,,,"45,615,000",,,,"33,835,000",,,,"27,418,000",,,,"23,737,000",,,,"17,914,000",,,,"14,848,000",,,,,,,,,,,,,
				OtherProperties,"428,272,000","421,503,000","104,901,000","366,405,000","349,954,000","344,577,000","37,991,000","267,538,000","266,799,000","266,914,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,513,000",,,,"4,826,000",,,,"3,814,000",,,,"3,373,000",,,,"2,878,000",,,,,,,,,,,,,
			AccumulatedDepreciation,"-106,885,000","-102,155,000","-97,814,000","-95,706,000","-92,352,000","-89,287,000","-86,270,000","-86,362,000","-83,065,000","-80,823,000","-77,798,000","-79,363,000","-77,019,000","-74,344,000","-72,013,000","-76,669,000","-74,069,000","-71,609,000","-69,485,000","-69,306,000","-67,089,000","-64,930,000","-61,003,000","-61,431,000","-59,682,000","-57,866,000","-56,282,000",,,,"-56,553,000",,,,"-57,747,000",,,,"-55,866,000",,,,"-55,950,000",,,,"-56,021,000",,,,"-53,206,000",,,"-50,144,000","-50,144,000","-45,355,000","-45,355,000","-45,355,000","-45,355,000","-38,533,000","-38,533,000","-38,533,000","-38,533,000","-30,659,000","-30,659,000","-30,659,000","-30,659,000","-25,314,000","-25,314,000","-25,314,000","-25,314,000","-21,128,000","-21,128,000","-21,128,000","-21,128,000","-17,157,000","-17,157,000","-17,157,000","-17,157,000","-13,654,000","-13,654,000","-13,654,000","-13,654,000","-10,856,000","-10,856,000","-10,856,000","-10,856,000","-10,192,000","-10,192,000","-9,800,000","-9,300,000","-10,900,000","-8,500,000","-6,800,000","-6,800,000","-9,200,000"
		GoodwillAndOtherIntangibleAssets,"246,265,000","247,116,000","201,122,000","186,691,000","142,152,000","143,114,000","84,293,000","65,404,000","65,139,000","64,479,000","64,077,000","45,417,000","33,876,000","33,715,000","33,123,000","31,916,000","31,805,000","30,404,000","30,305,000","29,978,000","29,541,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"121,160,000","121,167,000","121,174,000","121,182,000","121,838,000","116,366,000","116,195,000","116,101,000","116,204,000","56,320,000","56,184,000","56,172,000","56,177,000","56,101,000","55,862,000","55,859,000","53,483,000","53,409,000","53,144,000","52,225,000","49,589,000","49,589,000","49,589,000","49,490,000","39,992,000","39,992,000","40,457,000","40,779,000","41,110,000","40,343,000","40,195,000","39,799,000","35,331,000","35,500,000","34,100,000","35,400,000","27,500,000","16,600,000","15,600,000",
			Goodwill,,,"201,122,000",,"142,152,000","143,114,000",,,"65,139,000","64,479,000","64,077,000","45,417,000","33,876,000","33,715,000","33,123,000","31,916,000","31,805,000","30,404,000","30,305,000","29,978,000","29,541,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,446,000","121,167,000","97,446,000","97,446,000","98,095,000","94,084,000","94,068,000","89,734,000","116,204,000",,,,,,,,,,,,,,"49,589,000",,,,"40,457,000",,,,,,,,,,,,,
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,714,000",,"23,728,000","23,736,000","23,743,000","22,282,000","22,127,000","26,367,000",,"56,320,000","56,184,000","56,172,000","56,177,000","56,101,000","55,862,000","55,859,000","53,483,000","53,409,000","53,144,000","52,225,000","49,589,000","49,589,000",,"49,490,000","39,992,000","39,992,000",,"40,779,000","41,110,000","40,343,000","40,195,000","39,799,000","35,331,000","35,500,000","34,100,000","35,400,000","27,500,000","16,600,000","15,600,000",
		NonCurrentDeferredAssets,,,,,,,,,"0","0","0","0","1,767,000","2,588,000","3,408,000","3,095,000","6,524,000","7,471,000","8,769,000","11,753,000","18,635,000","19,839,000","21,075,000","16,378,000","17,572,000","17,967,000","18,263,000",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","1,206,000","1,206,000","1,206,000","1,206,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,"0","0","0","0","1,767,000","2,588,000","3,408,000","3,095,000","6,524,000","7,471,000","8,769,000","11,753,000","18,635,000","19,839,000","21,075,000","16,378,000","17,572,000","17,967,000","18,263,000",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","1,206,000","1,206,000","1,206,000","1,206,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"9,069,000","10,757,000","8,818,000","10,650,000","10,318,000","8,098,000","7,774,000","7,754,000","7,755,000","7,781,000","7,125,000",,,"33,715,000",,,,"30,404,000","30,305,000","29,978,000",,"13,378,000","13,149,000","13,271,000","3,850,000","5,376,000","5,313,000","5,163,000","5,257,000","5,833,000","11,851,000","5,448,000","5,662,000","5,526,000","5,507,000","4,893,000","4,462,000","3,953,000","3,715,000","676,000","782,000","971,000","1,071,000","1,194,000","1,264,000","1,431,000","1,554,000","2,205,000","2,347,000","2,444,000","2,092,000","3,257,000","3,261,000","3,827,000","3,424,000","3,614,000","4,167,000","4,805,000","4,515,000","4,752,000","4,510,000","4,437,000","4,673,000","4,847,000","4,756,000","369,000","211,000","260,000","658,000","828,000","709,000","818,000","841,000","897,000","810,000","1,113,000","1,205,000","1,038,000","1,003,000","1,176,000","742,000","650,000",,,,,,,,,,,"100,000","200,000","100,000","5,200,000"
TotalLiabilitiesNetMinorityInterest,"531,464,000","541,784,000","412,931,000","383,319,000","401,822,000","482,306,000","319,922,000","310,935,000","486,027,000","454,659,000","415,264,000","385,621,000","380,536,000","334,256,000","287,446,000","314,290,000","371,217,000","367,453,000","337,792,000","326,524,000","352,338,000","270,602,000","234,215,000","244,172,000","288,891,000","225,484,000","183,977,000","185,706,000","215,458,000","190,781,000","163,386,000","178,534,000","204,525,000","156,885,000","160,090,000","196,059,000","192,679,000","165,069,000","164,177,000","159,555,000","168,443,000","170,940,000","168,129,000","158,049,000","142,272,000","132,752,000","134,730,000","129,840,000","117,525,000","140,957,000","195,888,000","302,331,000","348,607,000","366,641,000","412,740,000","459,855,000","528,494,000","499,796,000","452,319,000","476,098,000","539,594,000","512,775,000","451,676,000","461,347,000","520,847,000","306,685,000","255,891,000","252,059,000","306,019,000","309,886,000","277,538,000","260,135,000","283,889,000","263,348,000","163,099,000","184,588,000","216,349,000","200,040,000","155,956,000","182,169,000","165,462,000","145,861,000","136,797,000","166,696,000","191,800,000","158,537,000","118,990,000","151,255,000","177,621,000","167,700,000","145,600,000","161,600,000","166,400,000","119,900,000","84,200,000","59,900,000"
