name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011
TotalRevenue,"5,170,300,000","1,386,700,000","1,316,900,000","1,247,400,000","1,219,300,000","1,073,900,000","1,016,900,000","946,000,000","950,400,000","869,400,000","816,700,000","771,900,000","805,800,000","726,600,000","711,200,000","656,000,000","658,100,000","567,100,000","542,400,000","505,500,000","509,100,000","431,800,000","422,600,000","398,100,000","400,800,000","345,800,000","334,700,000","297,200,000","283,879,000","234,172,000","217,655,000","192,346,000","178,231,000","150,700,000","141,068,000","128,180,000","112,385,000","101,289,000","96,499,000","85,934,000","75,642,000","65,700,000","56,683,000","57,113,000","40,226,000","31,159,000"
	OperatingRevenue,"5,170,300,000","1,386,700,000","1,316,900,000","1,247,400,000","1,219,300,000","1,073,900,000","1,016,900,000","946,000,000","950,400,000","869,400,000","816,700,000","771,900,000","805,800,000","726,600,000","711,200,000","656,000,000","658,100,000","567,100,000","542,400,000","505,500,000","509,100,000","431,800,000","422,600,000","398,100,000","400,800,000","345,800,000","334,700,000","297,200,000","283,879,000","234,172,000","217,655,000","192,346,000","178,231,000","150,700,000","141,068,000","128,180,000","112,385,000","101,289,000","96,499,000","85,934,000","75,642,000","65,700,000","56,683,000","57,113,000","40,226,000","31,159,000"
CostOfRevenue,"1,585,300,000","440,500,000","405,300,000","380,600,000","358,900,000","330,600,000","307,600,000","277,800,000","290,400,000","258,300,000","233,100,000","217,700,000","217,400,000","204,900,000","202,600,000","183,500,000","184,700,000","159,900,000","159,300,000","141,400,000","138,500,000","123,700,000","113,200,000","101,300,000","101,700,000","94,900,000","94,200,000","79,200,000","74,318,000","64,395,000","59,325,000","53,461,000","48,607,000","39,710,000","37,504,000","33,807,000","30,258,000","27,690,000","27,618,000","24,190,000","21,567,000","18,633,000","15,513,000","14,840,000","11,353,000","8,270,000"
GrossProfit,"3,585,000,000","946,200,000","911,600,000","866,800,000","860,400,000","743,300,000","709,300,000","668,200,000","660,000,000","611,100,000","583,600,000","554,200,000","588,400,000","521,700,000","508,600,000","472,500,000","473,400,000","407,200,000","383,100,000","364,100,000","370,600,000","308,100,000","309,400,000","296,800,000","299,100,000","250,900,000","240,500,000","218,000,000","209,561,000","169,777,000","158,330,000","138,885,000","129,624,000","110,990,000","103,564,000","94,373,000","82,127,000","73,599,000","68,881,000","61,744,000","54,075,000","47,067,000","41,170,000","42,273,000","28,873,000","22,889,000"
OperatingExpense,"3,849,600,000","993,800,000","985,500,000","949,500,000","920,800,000","853,700,000","798,100,000","712,700,000","677,800,000","667,600,000","636,500,000","606,000,000","598,300,000","540,400,000","502,000,000","504,600,000","464,800,000","458,800,000","414,900,000","418,400,000","397,900,000","357,200,000","363,800,000","346,700,000","344,500,000","309,500,000","295,800,000","248,800,000","244,094,000","206,501,000","196,846,000","162,648,000","155,072,000","135,549,000","140,720,000","101,384,000","89,010,000","80,049,000","71,038,000","64,875,000","58,319,000","47,108,000","39,894,000","35,373,000","34,254,000","24,918,000"
	SellingGeneralAndAdministration,"2,470,400,000","638,400,000","626,500,000","610,000,000","595,500,000","542,700,000","531,400,000","475,300,000","461,900,000","471,300,000","451,100,000","435,500,000","439,600,000","401,300,000","373,700,000","391,200,000","354,500,000","359,200,000","318,300,000","324,200,000","310,600,000","271,200,000","273,900,000","262,100,000","268,000,000","235,500,000","221,800,000","189,100,000","191,005,000","158,015,000","149,898,000","125,343,000","122,242,000","107,712,000","116,467,000","81,491,000","71,383,000","64,001,000","55,543,000","51,563,000","46,573,000","36,646,000","31,380,000","27,525,000","27,325,000","19,517,000"
		GeneralAndAdministrativeExpense,"402,300,000","94,800,000","97,700,000","104,100,000","105,700,000","94,700,000","104,000,000","86,700,000","70,700,000","82,900,000","76,200,000","69,800,000","69,200,000","62,300,000","53,700,000","76,600,000","56,700,000","82,100,000","53,300,000","65,700,000","65,200,000","44,300,000","47,200,000","41,800,000","39,900,000","33,500,000","34,200,000","30,800,000","28,576,000","26,989,000","27,023,000","18,977,000","15,574,000","23,717,000","39,733,000","14,125,000","11,748,000","12,268,000","9,747,000","8,956,000","8,852,000","6,430,000","5,768,000","5,157,000","3,818,000","4,499,000"
			OtherGandA,"402,300,000","94,800,000","97,700,000","104,100,000","105,700,000","94,700,000","104,000,000","86,700,000","70,700,000","82,900,000","76,200,000","69,800,000","69,200,000","62,300,000","53,700,000","76,600,000","56,700,000","82,100,000","53,300,000","65,700,000","65,200,000","44,300,000","47,200,000","41,800,000","39,900,000","33,500,000","34,200,000","30,800,000","28,576,000","26,989,000","27,023,000","18,977,000","15,574,000","23,717,000","39,733,000","14,125,000","11,748,000","12,268,000","9,747,000","8,956,000","8,852,000","6,430,000","5,768,000","5,157,000","3,818,000","4,499,000"
		SellingAndMarketingExpense,"2,068,100,000","543,600,000","528,800,000","505,900,000","489,800,000","448,000,000","427,400,000","388,600,000","391,200,000","388,400,000","374,900,000","365,700,000","370,400,000","339,000,000","320,000,000","314,600,000","297,800,000","277,100,000","265,000,000","258,500,000","245,400,000","226,900,000","226,700,000","220,300,000","228,100,000","202,000,000","187,600,000","158,300,000","162,429,000","131,026,000","122,875,000","106,366,000","106,668,000","83,995,000","76,734,000","67,366,000","59,635,000","51,733,000","45,796,000","42,607,000","37,721,000","30,216,000","25,612,000","22,368,000","23,507,000","15,018,000"
	ResearchAndDevelopment,"1,379,200,000","355,400,000","359,000,000","339,500,000","325,300,000","311,000,000","266,700,000","237,400,000","215,900,000","196,300,000","185,400,000","170,500,000","158,700,000","139,100,000","128,300,000","113,400,000","110,300,000","99,600,000","96,600,000","94,200,000","87,300,000","86,000,000","89,900,000","84,600,000","76,500,000","74,000,000","74,000,000","59,700,000","53,089,000","48,486,000","46,948,000","37,305,000","32,830,000","27,837,000","24,253,000","19,893,000","17,627,000","16,048,000","15,495,000","13,312,000","11,746,000","10,462,000","8,514,000","7,848,000","6,929,000","5,401,000"
