name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
OperatingCashFlow,"-438,853,000","-160,469,000","-137,985,000","-47,032,000","-93,367,000","-110,416,000","-76,421,000","-76,763,000","-59,343,000","-59,004,000","-41,902,000","-32,874,000","-38,468,000","-34,482,000","-20,795,000","-20,172,000","-21,181,000","-7,948,000","-13,766,000","-15,091,000","-17,617,000","-18,232,000","-16,123,000","-18,298,000","-16,644,000","-16,952,000","-16,030,000","-15,870,000","-9,039,000","-9,775,000","-8,587,000","-9,617,000","-5,746,000","-8,798,000","-7,712,000","-5,195,000","-9,208,000","-7,340,000","-5,326,188.158","-4,468,573.175","-2,712,797.233","-4,477,252.909","-3,571,487.535","-2,373,449.524","-2,316,095.583","-3,004,393.411","-2,438,595.713","-4,297,512.336","-2,810,986.546","-6,165,391.407","-3,147,115.423","-6,635,366.509","-5,351,295.816","-5,322,721.153","-1,462,948.304","-4,753,314.3","-6,080,556.057","-5,981,735.16","-6,950,277.482","-3,598,401.871","-7,079,510.512","-4,866,003.814","-2,065,906.054","2,094,878.518","-4,133,124.964","15,604,227.998","-2,494,662.198","-3,255,745.617","-3,220,885.987","-2,271,110.193"
	CashFlowFromContinuingOperatingActivities,"-438,853,000","-160,469,000","-137,985,000","-47,032,000","-93,367,000","-110,416,000","-76,421,000","-76,763,000","-59,343,000","-59,004,000","-41,902,000","-32,874,000","-38,468,000","-34,482,000","-20,795,000","-20,172,000","-21,181,000","-7,948,000","-13,766,000","-15,091,000","-17,617,000","-18,232,000","-16,123,000","-18,298,000","-16,644,000","-16,952,000","-16,030,000","-15,870,000","-9,039,000","-9,775,000","-8,587,000","-9,617,000","-5,746,000","-8,798,000","-7,712,000","-5,195,000","-9,208,000","-7,340,000","-5,326,188.158","-4,468,573.175","-2,712,797.233","-4,477,252.909","-3,571,487.535","-2,373,449.524","-2,316,095.583","-3,004,393.411","-2,438,595.713","-4,297,512.336","-2,810,986.546","-6,165,391.407","-3,147,115.423","-6,635,366.509","-5,351,295.816","-5,322,721.153","-1,462,948.304","-4,753,314.3","-6,080,556.057","-5,981,735.16","-6,950,277.482","-3,598,401.871","-7,079,510.512","-4,866,003.814","-2,065,906.054","2,094,878.518","-4,133,124.964","15,604,227.998","-2,494,662.198","-3,255,745.617","-3,220,885.987","-2,271,110.193"
		NetIncomeFromContinuingOperations,"-634,490,000","-188,386,000","-199,620,000","-80,054,000","-166,430,000","-135,680,000","-101,087,000","-87,336,000","-82,859,000","-86,655,000","-72,376,000","-54,273,000","-45,695,000","-40,912,000","-28,272,000","-27,568,000","-27,869,000","-14,709,000","-17,895,000","-16,350,000","-18,339,000","-17,846,000","-19,722,000","-19,421,000","-22,061,000","-21,914,000","-18,417,000","-18,741,000","-15,446,000","-11,940,000","-10,387,000","-8,617,000","-11,038,000","-13,656,000","-11,233,000","-29,397,000","-3,641,000","-8,588,000","-6,135,228.912","-6,276,923.935","-4,581,397.043","-3,365,707.47","-3,627,348.756","-2,757,678.382","-1,525,502.429","-1,616,404.811","-2,350,018.298","-4,809,934.051","-3,092,754.756","-4,435,942.711","-5,270,025.06","-6,037,020.074","-6,382,214.814","-4,839,629.366","7,682,478.572","-2,678,849.819","-7,299,512.761","-5,082,094.627","-7,109,784.714","-6,241,270.961","-6,065,673.996","-2,820,976.075","-1,820,873.994","2,723,261.38","-3,748,910.726","-3,598,029.679","-4,222,912.124","-3,636,331.341","-2,972,645.435","-2,333,535.587"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-27,000","-1,907,000","976,000","5,475,000","3,230,000","20,596,000",,,,,,,"-7,218.556","1,583.172","-82.831","-23,664.743","-12,212.7","-2,040.878","-819.506","-3,923.877","161,281.283","-445.066","-8,335.996","3,167.815",,,,,,,,,,,"13,563.059","-9,710.07","454,974.55","138,700.715","108,796.764","281,656.609"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-7,218.556","1,583.172","-82.831","-23,664.743","-32,209.5","-2,040.878","-819.506","-3,923.877","-13,487.125","-445.066","-8,335.996","3,167.815",,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-27,000","-1,907,000","976,000","5,475,000","3,190,000","20,596,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"2,116,000","629,000","562,000","514,000","411,000","294,000","206,000","182,000","127,000","126,000","93,000","57,000","55,000","44,000","44,000","51,000","39,000","41,000","46,000","47,000","46,000","45,000","41,000","38,000","43,000","58,000","59,000","53,000","56,000","44,000","45,000","38,000","38,000","78,000","66,000","41,000","42,000","22,000","23,065.819","31,728.262","34,764.194","33,075.743","32,931.641","17,690.222","44,728.962","94,658.97","152,393.256","163,434.231","167,322.951","219,737.1","242,058.311","263,815.288","235,457.206","209,867.744","128,525.745","274,836.235","328,015.879","335,179.248","358,270.347","407,261.796","377,114.446","333,673.717","319,070.334","333,939.997","330,049.644","298,533.196","280,502.023","314,557.603","252,955.269","249,327.106"
			DepreciationAndAmortization,"2,116,000","629,000","562,000","514,000","411,000","294,000","206,000","182,000","127,000","126,000","93,000","57,000","55,000","44,000","44,000","51,000","39,000","41,000","46,000","47,000","46,000","45,000","41,000","38,000","43,000","58,000","59,000","53,000","56,000","44,000","45,000","38,000","38,000","78,000","66,000","41,000","42,000","22,000","23,065.819","31,728.262","34,764.194","33,075.743","32,931.641","17,690.222","44,728.962","94,658.97","152,393.256","163,434.231","167,322.951","219,737.1","242,058.311","263,815.288","235,457.206","209,867.744","128,525.745","274,836.235","328,015.879","335,179.248","358,270.347","407,261.796","377,114.446","333,673.717","319,070.334","333,939.997","330,049.644","298,533.196","280,502.023","314,557.603","252,955.269","249,327.106"
				Depreciation,"2,116,000","629,000","562,000","514,000","411,000","294,000","206,000","182,000","127,000","126,000","93,000","57,000","55,000","44,000","44,000","51,000","39,000","41,000","46,000","47,000","46,000","45,000","41,000","38,000","43,000","58,000","59,000","53,000","56,000","44,000","45,000","38,000","38,000","78,000","66,000","41,000","42,000","22,000","23,065.819","31,728.262","34,764.194","33,075.743","32,931.641","17,690.222","44,728.962","94,658.97","152,393.256","163,434.231","167,322.951","219,737.1","242,058.311","263,815.288","235,457.206","209,867.744","114,034.893","246,048.636","296,235.223","305,061.692","319,600.63","362,830.854","336,775.069","300,595.527",,,,,,,,
