name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
		GainsLossesNotAffectingRetainedEarnings,"-2,000,000","35,000,000","38,000,000","45,000,000","54,000,000","47,000,000","46,000,000","46,000,000","31,000,000","1,000,000","5,000,000","-8,000,000","-31,000,000","-47,000,000","-42,000,000","-32,000,000","-30,000,000","-16,000,000","-8,000,000","-9,000,000","-6,000,000","-7,000,000","-20,000,000","-19,000,000","-11,000,000","2,000,000","12,000,000","8,000,000","23,000,000","8,380,000","-250,000","6,821,000","-1,197,000","-4,831,000","4,429,000","988,000","-656,000","-1,658,000","-2,042,000","8,274,000","6,167,000","-7,819,000","-4,074,000","-356,000","-9,760,000","-16,165,000","-19,484,000","-23,282,000","-39,552,000","-48,263,000","-47,685,000","-96,448,000","-105,029,000","-81,742,000","-95,668,000","-32,102,000","-18,611,000","-11,495,000","-8,366,000","-4,736,000","6,834,000","5,182,000","5,984,000","6,936,000","6,783,000","7,834,000","7,077,000","5,520,000","7,662,000","5,343,000","3,164,000","7,209,000","-2,922,000","2,173,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-493,000",,,,,"100,000","30,300,000","30,100,000","30,200,000","30,100,000","30,100,000","30,200,000","30,100,000","30,100,000","30,200,000","2,900,000"
TotalCapitalization,"4,329,000,000","4,514,000,000","4,441,000,000","4,094,000,000","3,954,000,000","4,042,000,000","3,888,000,000","3,664,000,000","3,335,000,000","2,934,000,000","2,880,000,000","2,651,000,000","2,319,000,000","2,215,000,000","3,293,000,000","3,249,000,000","3,201,000,000","3,298,000,000","3,244,000,000","3,101,000,000","3,064,000,000","3,029,000,000","3,356,000,000","3,423,000,000","3,430,000,000","5,317,000,000","3,807,000,000","3,932,000,000","3,362,000,000","2,218,015,000","1,841,180,000","2,762,536,000","2,825,425,000","2,767,122,000","4,540,342,000","4,521,150,000","4,331,463,000","4,586,797,000","4,587,159,000","4,826,934,000","4,927,006,000","5,281,301,000","5,022,924,000","4,829,621,000","4,885,632,000","5,233,356,000","4,709,339,000","4,974,996,000","5,304,946,000","4,796,906,000","5,767,779,000","6,367,635,000","6,379,394,000","720,953,000","6,363,131,000","6,786,448,000","7,159,339,000","7,242,663,000","7,369,591,000","6,532,576,000","6,609,130,000","6,426,706,000","5,539,792,000","5,301,441,000","990,581,000","3,579,380,000","6,332,806,000","6,098,061,000","5,662,946,000","3,089,264,000","809,895,000","788,499,000","827,838,000","805,783,000","769,804,000","684,937,000","607,633,000","518,696,000","464,859,000","418,599,000","391,982,000","366,238,000","334,453,000","302,971,000","285,151,000","271,580,000","265,084,000","258,953,000","255,352,000","260,500,000","264,300,000","259,700,000",,,,,,,,,
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,"267,000,000","267,000,000","267,000,000","267,000,000","267,000,000","267,000,000","266,657,000","266,657,000","266,657,000","266,657,000","266,174,000","264,726,000","263,277,000","261,828,000","260,390,000","258,973,000","257,556,000","256,139,000","254,732,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","6,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"2,733,000,000","2,718,000,000","2,645,000,000","2,498,000,000","2,358,000,000","2,201,000,000","2,195,000,000","1,971,000,000","1,842,000,000","1,788,000,000","1,734,000,000","1,656,000,000","1,574,000,000","1,570,000,000","1,518,000,000","1,475,000,000","1,427,000,000","1,399,000,000","1,451,000,000","1,408,000,000","1,371,000,000","1,336,000,000","1,286,000,000","1,332,000,000","1,291,000,000","1,262,000,000","1,237,000,000","1,184,000,000","1,153,000,000","1,106,164,000","1,084,948,000","1,119,017,000","1,084,623,000","1,159,700,000","1,007,629,000","990,458,000","922,200,000","898,972,000","991,626,000","920,793,000","831,282,000","824,984,000","1,159,336,000","1,174,437,000","1,237,019,000","1,259,660,000","1,060,726,000","1,076,358,000","1,104,761,000","596,721,000","667,594,000","915,518,000","930,728,000","472,293,000","676,471,000","801,763,000","703,654,000","692,978,000","728,906,000","770,275,000","797,658,000","812,234,000","815,012,000","803,944,000","783,084,000","771,883,000","752,030,000","755,278,000","743,198,000","734,837,000","731,242,000","709,821,000","672,098,000","654,683,000","618,704,000","535,187,000","457,883,000","418,946,000","390,109,000","343,849,000","317,232,000","291,488,000","259,703,000","228,221,000","210,401,000","196,830,000","190,334,000","184,203,000","180,602,000","185,700,000","189,500,000","184,900,000","174,100,000","163,900,000","152,100,000","142,800,000","133,600,000","126,600,000","121,500,000","115,400,000","83,000,000"
NetTangibleAssets,"2,065,000,000","2,179,000,000","2,156,000,000","2,004,000,000","1,775,000,000","1,715,000,000","1,712,000,000","1,546,000,000","1,452,000,000","1,327,000,000","1,275,000,000","1,162,000,000","1,114,000,000","1,090,000,000","1,135,000,000","1,147,000,000","1,116,000,000","1,108,000,000","1,205,000,000","1,224,000,000","1,076,000,000","1,001,000,000","984,000,000","1,298,000,000","1,277,000,000","1,233,000,000","1,210,000,000","1,134,000,000","1,141,000,000","1,114,994,000","1,066,219,000","1,096,489,000","1,031,049,000","1,141,196,000","475,326,000","524,716,000","456,821,000","448,571,000","563,800,000","539,484,000","490,591,000","569,241,000","722,001,000","597,039,000","601,900,000","679,364,000","613,706,000","601,547,000","561,317,000","-55,650,000","99,797,000","251,229,000","407,963,000","462,824,000","-55,680,000","129,378,000","205,779,000","278,992,000","388,092,000","503,730,000","570,864,000","638,946,000","815,012,000","572,960,000","461,917,000","456,205,000","752,030,000","755,278,000","743,198,000","734,837,000","731,242,000","709,821,000","672,098,000","654,683,000","618,704,000","535,187,000","276,277,000","418,946,000","390,109,000","343,849,000","317,232,000","291,488,000","259,703,000","228,221,000","210,401,000","196,830,000","190,334,000","184,203,000","180,602,000","53,900,000","34,200,000","33,900,000","36,900,000","13,600,000","152,100,000","142,800,000","133,600,000","126,600,000","121,500,000","115,400,000","83,000,000"
InvestedCapital,"4,529,000,000","6,394,000,000","6,311,000,000","6,189,000,000","6,699,000,000","7,942,000,000","6,114,000,000","7,018,000,000","9,176,000,000","7,099,000,000","5,209,000,000","5,201,000,000","5,420,000,000","5,459,000,000","6,492,000,000","7,089,000,000","7,354,000,000","7,558,000,000","7,309,000,000","6,771,000,000","6,250,000,000","4,809,000,000","4,261,000,000","4,225,000,000","4,413,000,000","5,050,000,000","3,540,000,000","3,665,000,000","3,095,000,000","1,951,358,000","1,574,523,000","2,495,879,000","2,558,768,000","2,500,948,000","4,275,616,000","4,257,873,000","4,069,635,000","4,326,407,000","4,328,186,000","4,569,378,000","4,670,867,000","5,026,569,000","5,022,921,000","4,829,618,000","4,885,629,000","5,233,353,000","4,709,336,000","4,974,993,000","5,304,943,000","4,796,903,000","5,767,776,000","6,367,632,000","6,379,388,000","720,953,000","6,363,131,000","6,786,448,000","7,159,339,000","7,242,663,000","7,369,591,000","6,532,576,000","6,609,130,000","6,426,706,000","5,539,792,000","5,301,441,000","2,094,117,000","5,204,380,000","6,332,806,000","6,098,061,000","5,662,946,000","4,929,264,000","4,217,895,000","4,421,698,000","4,895,247,000","4,051,783,000","4,089,804,000","3,121,059,000","607,633,000","2,740,696,000","2,584,859,000","2,624,599,000","2,366,982,000","2,336,743,000","2,340,453,000","2,222,971,000","2,280,151,000","2,004,925,000","1,997,084,000","1,828,953,000","1,813,608,000","1,737,500,000","1,307,300,000","1,157,700,000","1,175,500,000","619,900,000","1,062,600,000","844,300,000","854,700,000","609,000,000","840,400,000","532,500,000","548,600,000"
TangibleBookValue,"2,065,000,000","2,179,000,000","2,156,000,000","2,004,000,000","1,775,000,000","1,715,000,000","1,712,000,000","1,546,000,000","1,452,000,000","1,327,000,000","1,275,000,000","1,162,000,000","1,114,000,000","1,090,000,000","1,135,000,000","1,147,000,000","1,116,000,000","1,108,000,000","1,205,000,000","1,224,000,000","1,076,000,000","1,001,000,000","984,000,000","1,031,000,000","1,010,000,000","966,000,000","943,000,000","867,000,000","874,000,000","848,337,000","799,562,000","829,832,000","764,392,000","875,022,000","210,600,000","261,439,000","194,993,000","188,181,000","304,827,000","281,928,000","234,452,000","314,509,000","721,998,000","597,036,000","601,897,000","679,361,000","613,703,000","601,544,000","561,314,000","-55,653,000","99,794,000","251,226,000","407,957,000","462,824,000","-55,680,000","129,378,000","205,779,000","278,992,000","388,092,000","503,730,000","570,864,000","638,946,000","815,012,000","572,960,000","461,917,000","456,205,000","752,030,000","755,278,000","743,198,000","734,837,000","731,242,000","709,821,000","672,098,000","654,683,000","618,704,000","535,187,000","276,277,000","418,946,000","390,109,000","343,849,000","317,232,000","291,488,000","259,703,000","228,221,000","210,401,000","196,830,000","190,334,000","184,203,000","180,602,000","53,900,000","34,200,000","33,900,000","36,900,000","13,600,000","152,100,000","142,800,000","133,600,000","126,600,000","121,500,000","115,400,000","83,000,000"
TotalDebt,"1,796,000,000","3,676,000,000","3,666,000,000","3,691,000,000","4,341,000,000","5,741,000,000","3,919,000,000","5,047,000,000","7,334,000,000","5,311,000,000","3,475,000,000","3,545,000,000","3,846,000,000","3,889,000,000","4,974,000,000","5,614,000,000","5,927,000,000","6,159,000,000","5,858,000,000","5,363,000,000","4,879,000,000","3,473,000,000","2,975,000,000","2,893,000,000","3,122,000,000","3,788,000,000","2,303,000,000","2,481,000,000","1,942,000,000","845,194,000","489,575,000","1,376,862,000","1,474,145,000","1,341,248,000","3,267,987,000","3,267,415,000","3,147,435,000","3,427,435,000","3,336,560,000","3,648,585,000","3,839,585,000","4,201,585,000","3,863,585,000","3,655,181,000","3,648,610,000","3,973,693,000","3,648,610,000","3,898,635,000","4,200,182,000","4,200,182,000","5,100,182,000","5,452,114,000","5,448,660,000","248,660,000","5,686,660,000","5,984,685,000","6,455,685,000","6,549,685,000","6,640,685,000","5,762,301,000","5,811,472,000","5,614,472,000","4,724,780,000","4,497,497,000","1,311,033,000","4,432,497,000","5,580,776,000","5,342,783,000","4,919,748,000","4,194,427,000","3,486,653,000","3,711,877,000","4,223,149,000","3,397,100,000","3,471,100,000","2,585,872,000","149,750,000","2,321,750,000","2,194,750,000","2,280,750,000","2,049,750,000","2,045,255,000","2,080,750,000","1,994,750,000","2,069,750,000","1,808,095,000","1,806,750,000","1,644,750,000","1,633,006,000","1,551,800,000","1,117,800,000","972,800,000","1,001,400,000","456,000,000","910,500,000","701,500,000","721,100,000","482,400,000","718,900,000","417,100,000","465,600,000"
NetDebt,"1,391,000,000","2,625,000,000","3,517,000,000","3,346,000,000","3,892,000,000","5,118,000,000","3,639,000,000","4,820,000,000","6,992,000,000","4,885,000,000","3,122,000,000","3,226,000,000","3,456,000,000","3,481,000,000","4,710,000,000","5,255,000,000","5,684,000,000","5,955,000,000","5,625,000,000","5,180,000,000","4,718,000,000","3,315,000,000","2,801,000,000","2,709,000,000","2,398,000,000","3,580,000,000","2,108,000,000","2,235,000,000","1,701,000,000","709,180,000","382,735,000","1,174,327,000","1,254,948,000","1,060,743,000","716,877,000","562,972,000","916,749,000","2,474,642,000","2,333,163,000","2,378,196,000","3,081,637,000","3,470,527,000","2,960,787,000","2,897,298,000","1,933,591,000","3,020,159,000","2,635,477,000","3,143,517,000","3,229,032,000","3,117,693,000","4,264,305,000","4,527,925,000","5,139,242,000",,"5,338,725,000","5,811,998,000","6,107,976,000","6,209,516,000","6,414,956,000","5,487,393,000","5,301,549,000","5,337,236,000","4,378,006,000","4,323,347,000","1,064,118,000","4,231,334,000","5,349,008,000","5,171,457,000","4,766,611,000","4,037,970,000","3,302,781,000","3,549,232,000","4,017,699,000","3,248,683,000","1,983,759,000","1,757,605,000","30,179,000","2,194,781,000","1,791,372,000","2,153,988,000","1,920,800,000","1,934,808,000","1,974,087,000","1,792,416,000","1,319,008,000","1,731,416,000","1,766,981,000","1,310,227,000","1,571,982,000","1,433,200,000","1,048,200,000","899,700,000","944,900,000","380,200,000","838,400,000","681,200,000","672,100,000","460,500,000","675,300,000","398,800,000","434,700,000"
ShareIssued,"53,236,067","53,197,650","52,862,383","52,862,264","52,752,600","52,656,067","57,150,470","56,943,979","56,729,789","56,631,236","56,510,341","56,483,937","56,480,086","57,749,464","57,625,439","57,598,406","57,399,993","57,321,228","57,181,536","57,161,431","57,043,565","56,824,802","56,597,271","56,575,779","56,557,895","56,483,258","56,436,026","56,436,026","56,436,026","56,332,307","56,261,652","56,238,925","56,221,056","56,138,074","56,114,572","56,077,528","56,033,204","55,863,053","55,828,470","55,772,261","55,713,281","55,577,563","55,501,501","55,416,333","55,371,184","55,331,311","15,351,299","15,333,800","14,700,761","4,687,706","4,685,298","4,685,298","903,792","836,267","836,267","723,368","603,351","602,706","602,706","602,617","604,457","636,046","635,714","635,294","634,878","632,080","623,681","622,439","620,059","613,576","613,384","611,408","608,325","606,752","602,733","594,990","593,323","591,893","584,785","584,785","579,663","574,197","564,486","551,160","542,376","535,273","534,868","541,236","554,849","580,095","611,865","615,825","615,150","615,150","615,150","615,150","615,150","614,535","614,535","614,535","614,535"
