name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
TotalRevenue,"3,363,804,000","888,723,000","817,456,000","843,238,000","814,387,000","880,885,000","830,355,000","913,227,000","857,394,000","767,364,000","852,409,000","810,195,000","799,644,000","789,051,000","765,544,000","771,178,000","726,385,000","698,651,000","677,294,000","669,852,000","618,832,000","604,349,000","635,019,000","653,064,000","667,616,000","618,660,000","616,664,000","668,730,000","669,585,000","651,285,000","664,690,000","666,223,000","620,505,000","557,616,000","533,905,000","567,730,000","571,945,000","557,824,000","530,532,000","594,789,000","608,819,000","573,470,000","529,654,000","538,130,000","559,183,000","568,145,000","565,774,000","555,632,000","536,384,000","490,978,000","430,399,000","392,975,000","378,643,000","388,895,000","456,109,000","475,971,000","456,352,000","451,049,000","458,251,000","425,680,000","379,574,000","360,175,000","380,835,000","396,942,000","397,398,000","337,911,000","328,306,000","322,207,000","313,709,000","305,486,000","287,480,000","273,306,000","274,817,000","254,272,000","238,464,000","216,076,000","195,609,000","190,773,000","205,379,000","217,475,000","234,749,000","231,162,000","200,218,000","256,751,000","253,172,000","280,284,000","272,097,000","249,364,000","193,187,000","161,994,000","147,094,000","181,697,000","105,600,000","103,388,000","101,729,000","104,658,000","98,563,000","97,689,000","95,905,000","103,224,000","99,092,000","96,750,000","87,366,000","83,464,000","86,066,000","75,286,000","71,308,000","76,000,000","72,400,000","69,200,000","65,300,000","70,200,000","55,000,000","61,300,000","55,900,000","41,900,000","39,000,000","36,600,000","42,100,000","40,300,000","41,400,000","38,800,000","36,900,000","34,700,000","32,600,000","26,600,000","26,500,000","21,100,000","18,700,000","18,900,000","20,100,000","15,700,000","20,400,000","20,700,000","21,300,000","17,100,000","13,800,000","10,800,000","9,400,000","8,800,000","5,600,000","5,100,000","5,000,000","1,500,000","7,600,000","7,500,000","7,300,000","4,900,000"
	OperatingRevenue,"3,363,804,000","888,723,000","817,456,000","843,238,000","814,387,000","880,885,000","830,355,000","913,227,000","857,394,000","767,364,000","852,409,000","810,195,000","799,644,000","789,051,000","765,544,000","771,178,000","726,385,000","698,651,000","677,294,000","669,852,000","618,832,000","604,349,000","635,019,000","653,064,000","667,616,000","618,660,000","616,664,000","668,730,000","669,585,000","651,285,000","664,690,000","666,223,000","620,505,000","557,616,000","533,905,000","567,730,000","571,945,000","557,824,000","530,532,000","594,789,000","608,819,000","573,470,000","529,654,000","538,130,000","559,183,000","568,145,000","565,774,000","555,632,000","536,384,000","490,978,000","430,399,000","392,975,000","378,643,000","388,895,000","456,109,000","475,971,000","456,352,000","451,049,000","458,251,000","425,680,000","379,574,000","360,175,000","380,835,000","396,942,000","397,398,000","337,911,000","328,306,000","322,207,000","313,709,000","305,486,000","287,480,000","273,306,000","274,817,000","254,272,000","238,464,000","216,076,000","195,609,000","190,773,000","205,379,000","217,475,000","234,749,000","231,162,000","200,218,000","256,751,000","253,172,000","280,284,000","272,097,000","249,364,000","193,187,000","161,994,000","147,094,000","181,697,000","105,600,000","103,388,000","101,729,000","104,658,000","98,563,000","97,689,000","95,905,000","103,224,000","99,092,000","96,750,000","87,366,000","83,464,000","86,066,000","75,286,000","71,308,000","76,000,000","72,400,000","69,200,000","65,300,000","70,200,000","55,000,000","61,300,000","55,900,000","41,900,000","39,000,000","36,600,000","42,100,000","40,300,000","41,400,000","38,800,000","36,900,000","34,700,000","32,600,000","26,600,000","26,500,000","21,100,000","18,700,000","18,900,000","20,100,000","15,700,000","20,400,000","20,700,000","21,300,000","17,100,000","13,800,000","10,800,000","9,400,000","8,800,000","5,600,000","5,100,000","5,000,000","1,500,000","7,600,000","7,500,000","7,300,000","4,900,000"
CostOfRevenue,"3,064,281,000","812,213,000","747,460,000","764,271,000","740,337,000","789,883,000","751,078,000","824,037,000","774,513,000","705,919,000","773,219,000","732,406,000","728,614,000","718,415,000","693,161,000","697,874,000","658,564,000","645,699,000","613,771,000","603,338,000","557,647,000","540,549,000","570,663,000","591,534,000","605,118,000","565,388,000","566,605,000","609,458,000","610,498,000","591,508,000","603,276,000","603,584,000","561,912,000","504,781,000","482,403,000","513,201,000","516,472,000","505,803,000","479,370,000","538,545,000","551,426,000","518,846,000","478,002,000","487,842,000","505,109,000","512,675,000","510,864,000","499,270,000","480,836,000","440,507,000","385,858,000","355,152,000","344,038,000","353,097,000","409,559,000","426,147,000","407,520,000","399,497,000","402,697,000","371,960,000","341,052,000","328,533,000","341,180,000","352,061,000","351,894,000","300,870,000","297,031,000","291,448,000","286,572,000","279,941,000","265,185,000","250,315,000","251,838,000","233,091,000","218,837,000","200,103,000","183,780,000","181,150,000","189,839,000","195,173,000","211,672,000","210,691,000","184,747,000","226,707,000","223,353,000","246,709,000","233,507,000","213,871,000","165,168,000","138,891,000","126,545,000","160,448,000","89,933,000","88,177,000","87,446,000","90,012,000","85,399,000","85,847,000","85,611,000","90,224,000","87,149,000","86,330,000","78,713,000","73,903,000","78,143,000","70,110,000","66,635,000","67,400,000","65,500,000","62,800,000","60,500,000",,,"56,200,000","51,800,000","38,100,000","35,000,000","33,400,000","37,400,000","34,100,000","36,500,000","34,800,000","33,000,000","29,700,000","28,900,000","23,000,000",,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"299,523,000","76,510,000","69,996,000","78,967,000","74,050,000","91,002,000","79,277,000","89,190,000","82,881,000","61,445,000","79,190,000","77,789,000","71,030,000","70,636,000","72,383,000","73,304,000","67,821,000","52,952,000","63,523,000","66,514,000","61,185,000","63,800,000","64,356,000","61,530,000","62,498,000","53,272,000","50,059,000","59,272,000","59,087,000","59,777,000","61,414,000","62,639,000","58,593,000","52,835,000","51,502,000","54,529,000","55,473,000","52,021,000","51,162,000","56,244,000","57,393,000","54,624,000","51,652,000","50,288,000","54,074,000","55,470,000","54,910,000","56,362,000","55,548,000","50,471,000","44,541,000","37,823,000","34,605,000","35,798,000","46,550,000","49,824,000","48,832,000","51,552,000","55,554,000","53,720,000","38,522,000","31,642,000","39,655,000","44,881,000","45,504,000","37,041,000","31,275,000","30,759,000","27,137,000","25,545,000","22,295,000","22,991,000","22,979,000","21,181,000","19,627,000","15,973,000","11,829,000","9,623,000","15,540,000","22,302,000","23,077,000","20,471,000","15,471,000","30,044,000","29,819,000","33,575,000","38,590,000","35,493,000","28,019,000","23,103,000","20,549,000","21,249,000","15,667,000","15,211,000","14,283,000","14,646,000","13,164,000","11,842,000","10,294,000","13,000,000","11,943,000","10,420,000","8,653,000","9,561,000","7,923,000","5,176,000","4,673,000","8,600,000","6,900,000","6,400,000","4,800,000",,,"5,100,000","4,100,000","3,800,000","4,000,000","3,200,000","4,700,000","6,200,000","4,900,000","4,000,000","3,900,000","5,000,000","3,700,000","3,600,000",,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"151,239,000","40,673,000","37,502,000","36,625,000","36,439,000","38,286,000","32,411,000","38,814,000","37,028,000","38,233,000","39,256,000","38,584,000","36,627,000","37,462,000","35,432,000","36,339,000","35,375,000","35,637,000","31,966,000","32,549,000","31,716,000","31,229,000","30,453,000","36,074,000","29,775,000","28,009,000","27,028,000","30,701,000","30,456,000","30,325,000","30,940,000","30,576,000","29,180,000","27,790,000","26,136,000","27,762,000","30,289,000","28,833,000","29,678,000","28,895,000","30,113,000","28,856,000","27,890,000","28,253,000","29,189,000","29,060,000","27,061,000","27,352,000","28,516,000","27,083,000","24,319,000","23,034,000","22,491,000","22,344,000","25,269,000","26,850,000","26,350,000","23,989,000","23,626,000","21,176,000","20,169,000","20,572,000","20,346,000","20,354,000","21,554,000","19,301,000","17,229,000","19,704,000","19,298,000","19,243,000","18,074,000","17,740,000","17,846,000","16,422,000","16,356,000","15,333,000","16,250,000","16,815,000","16,755,000","20,623,000","18,602,000","17,633,000","15,266,000","17,606,000","14,612,000","13,993,000","13,893,000","10,392,000","10,608,000","8,001,000","7,162,000","9,370,000","5,590,000","5,402,000","5,097,000","4,904,000","4,893,000","4,951,000","4,276,000","4,570,000","4,478,000","4,272,000","3,879,000","4,072,000","3,145,000","3,234,000","2,895,000","4,800,000","3,300,000","3,500,000","2,900,000",,,"2,600,000","2,500,000","2,400,000","2,300,000","2,300,000","2,300,000","3,200,000","2,400,000","2,000,000","2,000,000","2,700,000","1,700,000","1,800,000",,,,,,,,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"151,239,000","40,673,000","37,502,000","36,625,000","36,439,000","38,286,000","32,411,000","38,814,000","37,028,000","38,233,000","39,256,000","38,584,000","36,627,000","37,462,000","35,432,000","36,339,000","35,375,000","35,637,000","31,966,000","32,549,000","31,716,000","31,229,000","30,453,000","36,074,000","29,775,000","28,009,000","27,028,000","30,701,000","30,456,000","30,325,000","30,940,000","30,576,000","29,180,000","27,790,000","26,136,000","27,762,000","30,289,000","28,833,000","29,678,000","28,895,000","30,113,000","28,856,000","27,890,000","28,253,000","29,189,000","29,060,000","27,061,000","27,352,000","28,516,000","27,083,000","24,319,000","23,034,000","22,491,000","22,344,000","25,269,000","26,850,000","26,350,000","23,989,000","23,626,000","21,176,000","20,169,000","20,572,000","20,346,000","20,354,000","21,554,000","19,301,000","17,229,000","19,704,000","19,298,000","19,243,000","18,074,000","17,740,000","17,846,000","16,422,000","16,356,000","15,333,000","16,250,000","16,815,000","16,755,000","19,347,000","17,260,000","16,344,000","13,970,000","16,363,000","13,612,000","13,102,000","13,005,000","10,562,000","9,324,000","8,001,000","7,162,000","10,354,000","5,590,000","5,402,000","5,097,000","4,904,000","4,893,000","4,951,000","4,276,000","4,570,000","4,478,000","4,272,000","3,879,000","4,072,000","3,145,000","3,234,000","2,895,000","3,300,000","2,700,000","2,900,000","2,400,000",,,"2,000,000","1,800,000","1,400,000","1,800,000","1,800,000","1,800,000","2,500,000","1,800,000","1,400,000","1,500,000","1,800,000","1,500,000","1,300,000",,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,276,000","1,342,000","1,289,000","1,296,000","1,243,000","1,000,000","891,000","888,000","892,000","222,000",,,,,,,,,,,,,,,,,,,"1,500,000","600,000","600,000","500,000",,,"600,000","700,000","1,000,000","500,000","500,000","500,000","700,000","600,000","600,000","500,000","900,000","200,000","500,000",,,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,276,000","1,342,000","1,289,000","1,296,000","1,243,000","1,000,000","891,000","888,000","892,000","222,000",,,,,,,,,,,,,,,,,,,"1,500,000","600,000","600,000","500,000",,,"600,000","700,000","1,000,000","500,000","500,000","500,000","700,000","600,000","600,000","500,000","900,000","200,000","500,000",,,,,,,,,,,,,,,,,,,,,,
			Amortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,276,000","1,342,000","1,289,000","1,296,000","1,243,000","1,000,000","891,000","888,000","892,000","222,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,276,000","1,342,000","1,289,000","1,296,000","1,243,000","1,000,000","891,000","888,000","892,000","222,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
