name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,12/31/2016
				MachineryFurnitureEquipment,,"200,843,000",,,,"185,285,000","171,300,000","366,615,000","359,254,000","359,022,000","353,230,000","346,196,000","323,997,000","311,759,000","299,972,000","284,492,000","271,488,000","262,796,000","235,173,000","222,110,000","197,760,000"
				OtherProperties,"712,320,000","616,861,000","678,161,000","679,212,000","679,794,000","584,163,000","571,623,000","378,905,000","379,804,000","384,527,000","380,616,000","370,582,000","363,698,000","25,446,000","22,334,000","17,422,000",,"0","0","0","0"
				ConstructionInProgress,,"35,106,000",,,,"23,859,000","21,743,000","19,792,000","22,548,000","26,517,000","28,299,000","32,168,000","31,378,000","40,697,000","29,806,000","27,557,000","22,453,000","18,375,000","32,732,000","30,968,000","28,099,000"
				Leases,,"251,023,000",,,,"220,720,000","215,598,000","215,701,000","212,431,000","213,124,000","207,113,000","203,551,000","194,840,000","211,945,000","200,680,000","190,115,000","176,509,000","167,125,000","154,923,000","147,485,000","125,207,000"
			AccumulatedDepreciation,,"-406,122,000",,,,"-336,217,000","-317,672,000","-302,989,000","-284,163,000","-271,965,000","-256,642,000","-240,253,000","-222,281,000","-212,916,000","-193,464,000","-177,737,000","-163,094,000","-147,772,000","-135,780,000","-122,858,000","-98,259,000"
		GoodwillAndOtherIntangibleAssets,"1,058,307,000","1,060,180,000","1,062,053,000","1,063,926,000","1,065,798,000","1,067,671,000","1,069,544,000","1,071,396,000","1,073,248,000","1,075,100,000","1,076,952,000","1,078,801,000","1,080,647,000","1,082,692,000","1,099,915,000","1,102,007,000","1,104,100,000","1,106,194,000","1,108,302,000","1,110,412,000","1,115,114,000"
			Goodwill,"777,613,000","777,613,000","777,613,000","777,613,000","777,613,000","777,613,000","777,613,000","777,613,000","777,613,000","777,613,000","777,613,000","777,613,000","777,613,000","777,613,000","792,744,000","792,744,000","792,744,000","792,744,000","792,744,000","792,744,000","793,229,000"
			OtherIntangibleAssets,"280,694,000","282,567,000","284,440,000","286,313,000","288,185,000","290,058,000","291,931,000","293,783,000","295,635,000","297,487,000","299,339,000","301,188,000","303,034,000","305,079,000","307,171,000","309,263,000","311,356,000","313,450,000","315,558,000","317,668,000","321,885,000"
		OtherNonCurrentAssets,"22,266,000","16,999,000","18,870,000","17,715,000","17,303,000","17,743,000","16,318,000","12,871,000","10,783,000","8,129,000","6,575,000","6,265,000","7,092,000","8,876,000","9,052,000","9,970,000","10,863,000","10,988,000","11,114,000","10,544,000","12,330,000"
TotalLiabilitiesNetMinorityInterest,"1,374,761,000","1,367,111,000","1,416,914,000","1,430,879,000","1,532,313,000","1,426,996,000","1,442,550,000","1,398,098,000","1,432,586,000","1,256,288,000","1,312,953,000","1,297,402,000","1,290,512,000","918,235,000","902,523,000","909,854,000","933,279,000","924,203,000","1,334,274,000","1,327,164,000","1,129,230,000"
	CurrentLiabilities,"345,407,000","343,803,000","348,836,000","370,483,000","359,828,000","328,680,000","356,049,000","311,942,000","287,465,000","273,179,000","303,898,000","288,279,000","297,669,000","211,652,000","197,199,000","189,264,000","221,663,000","211,309,000","219,176,000","211,865,000","199,683,000"
		PayablesAndAccruedExpenses,"122,274,000","117,582,000","124,110,000","127,556,000","126,606,000","110,889,000","135,000,000","113,455,000","113,011,000","73,321,000","84,216,000","92,137,000","88,586,000","88,225,000","63,543,000","63,674,000","83,073,000","73,797,000","72,723,000","73,911,000","69,755,000"
			Payables,"78,455,000","73,365,000","85,643,000","87,311,000","88,786,000","73,511,000","78,007,000","61,698,000","68,266,000","40,782,000","45,337,000","47,100,000","45,087,000","43,642,000","32,015,000","33,969,000","47,567,000","37,926,000","33,562,000","36,520,000","44,723,000"
				AccountsPayable,"69,414,000","64,331,000","76,124,000","77,677,000","79,807,000","64,861,000","68,629,000","52,432,000","59,953,000","40,782,000","45,337,000","47,100,000","45,087,000","43,642,000","30,885,000","32,784,000","46,126,000","35,708,000","33,562,000","34,433,000","39,400,000"
				TotalTaxPayable,,,,,,,,,,,,,,,"1,130,000","1,185,000","1,441,000","1,218,000",,"1,037,000","954,000"
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,"3,369,000"
				OtherPayable,"9,041,000","9,034,000","9,519,000","9,634,000","8,979,000","8,650,000","9,378,000","9,266,000","8,313,000","82,829,000","2,565,000","3,292,000","97,668,000","2,076,000",,,"85,763,000","1,000,000","90,746,000","1,050,000","1,000,000"
			CurrentAccruedExpenses,"43,819,000","44,217,000","38,467,000","40,245,000","37,820,000","37,378,000","56,993,000","51,757,000","44,745,000","32,539,000","38,879,000","45,037,000","43,499,000","44,583,000","31,528,000","29,705,000","35,506,000","35,871,000","39,161,000","37,391,000","25,032,000"
				InterestPayable,,,,,,,,,,,,,,,,,,,,"812,000","190,000"
		CurrentProvisions,"9,320,000","7,556,000","7,274,000","9,301,000","9,786,000","8,084,000","7,266,000","7,457,000","7,004,000","15,561,000","16,070,000","14,958,000","14,840,000","12,762,000","13,604,000","13,049,000","12,331,000","11,419,000","13,848,000","13,089,000","11,820,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"29,685,000","55,670,000","39,466,000","53,251,000","38,125,000","51,081,000","45,532,000","31,157,000","30,680,000","28,347,000","40,347,000","26,801,000","35,572,000","20,529,000","32,153,000","23,481,000","30,291,000","21,134,000","29,238,000","20,180,000","19,009,000"
		CurrentDebtAndCapitalLeaseObligation,"75,271,000","64,929,000","69,872,000","68,615,000","68,110,000","61,954,000","60,573,000","58,656,000","63,545,000","65,696,000","70,550,000","65,838,000","64,451,000","7,567,000","7,863,000","7,694,000","7,324,000","7,258,000","9,645,000","9,563,000","7,285,000"
			CurrentDebt,,"3,999,000","4,418,000","4,285,000","4,165,000","3,598,000","3,537,000","3,293,000","3,531,000","13,759,000","13,736,000","8,515,000","8,484,000","5,000,000","7,863,000","7,694,000","7,324,000","5,700,000","9,645,000","9,563,000","6,515,000"
				OtherCurrentBorrowings,,"3,999,000","4,418,000","4,285,000","4,165,000","3,598,000","3,537,000","3,293,000","3,531,000","13,759,000","13,736,000","8,515,000","8,484,000","5,000,000","7,863,000","7,694,000","7,324,000","5,700,000","9,645,000","9,563,000","6,515,000"
			CurrentCapitalLeaseObligation,"75,271,000","64,929,000","65,454,000","64,330,000","63,945,000","58,356,000","57,036,000","55,363,000","60,014,000","51,937,000","56,814,000","57,323,000","55,967,000","2,567,000",,,,"1,558,000",,,"770,000"
		CurrentDeferredLiabilities,"108,857,000","95,220,000","104,091,000","107,683,000","113,115,000","91,556,000","101,569,000","93,989,000","64,995,000","83,872,000","86,455,000","82,868,000","90,463,000","79,439,000","76,986,000","77,289,000","83,483,000","90,732,000","85,223,000","86,022,000","83,596,000"
			CurrentDeferredRevenue,"108,857,000","95,220,000","104,091,000","107,683,000","113,115,000","91,556,000","101,569,000","93,989,000","64,995,000","83,872,000","86,455,000","82,868,000","90,463,000","79,439,000","76,986,000","76,381,000","82,450,000","90,732,000","85,223,000","86,022,000","83,596,000"
		OtherCurrentLiabilities,,"2,846,000","4,023,000","4,077,000","4,086,000","5,116,000","6,109,000","7,228,000","8,230,000","6,382,000","6,260,000","5,677,000","3,757,000","3,130,000","3,050,000","4,077,000","5,161,000","6,969,000","8,499,000","9,100,000","8,218,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,029,354,000","1,023,308,000","1,068,078,000","1,060,396,000","1,172,485,000","1,098,316,000","1,086,501,000","1,086,156,000","1,145,121,000","983,109,000","1,009,055,000","1,009,123,000","992,843,000","706,583,000","705,324,000","720,590,000","711,616,000","712,894,000","1,115,098,000","1,115,299,000","929,547,000"
		LongTermProvisions,,,,,,,,,,"7,283,000","5,528,000","5,626,000","5,159,000","5,114,000","4,915,000","4,713,000",,,"4,147,000","4,103,000","3,908,000"
		LongTermDebtAndCapitalLeaseObligation,"905,557,000","908,322,000","941,406,000","942,638,000","1,059,349,000","979,134,000","968,293,000","973,394,000","1,044,480,000","887,702,000","910,742,000","899,841,000","892,679,000","570,545,000","566,932,000","566,565,000","562,002,000","561,980,000","912,734,000","913,341,000","738,340,000"
			LongTermDebt,"544,178,000","543,566,000","592,526,000","591,832,000","708,196,000","624,611,000","648,138,000","644,941,000","713,246,000","555,933,000","584,250,000","579,087,000","578,397,000","548,627,000","566,932,000","566,565,000","562,002,000","551,553,000","912,734,000","913,341,000","736,422,000"
			LongTermCapitalLeaseObligation,"361,379,000","364,756,000","348,880,000","350,806,000","351,153,000","354,523,000","320,155,000","328,453,000","331,234,000","331,769,000","326,492,000","320,754,000","314,282,000","21,918,000",,,,"10,427,000",,,"1,918,000"
		NonCurrentDeferredLiabilities,"114,664,000","106,012,000","113,086,000","103,486,000","98,594,000","101,767,000","94,522,000","86,834,000","80,115,000","81,676,000","84,906,000","90,800,000","88,641,000","94,000,000","104,564,000","119,781,000","115,040,000","112,116,000","159,819,000","157,994,000","146,966,000"
			NonCurrentDeferredTaxesLiabilities,"91,321,000","82,846,000","89,094,000","80,003,000","76,352,000","80,939,000","73,749,000","67,396,000","58,714,000","60,146,000","62,791,000","69,089,000","67,334,000","61,940,000","75,378,000","91,235,000","87,282,000","73,648,000","120,556,000","119,528,000","111,278,000"
			NonCurrentDeferredRevenue,"23,343,000","23,166,000","23,992,000","23,483,000","22,242,000","20,828,000","20,773,000","19,438,000","21,401,000","21,530,000","22,115,000","21,711,000","21,307,000","20,134,000","20,723,000","20,496,000","20,200,000","31,222,000","32,094,000","31,651,000","29,432,000"
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,,,,,,"500,000","1,000,000"
		DerivativeProductLiabilities,"0","488,000","3,385,000","4,217,000","4,790,000","7,663,000","9,324,000","10,374,000","8,613,000","1,603,000","3,214,000","4,477,000","4,151,000","3,505,000","1,230,000","2,471,000","4,746,000","9,155,000","13,061,000","14,715,000","15,518,000"
		OtherNonCurrentLiabilities,"9,133,000","8,486,000","10,201,000","10,055,000","9,752,000","9,752,000","14,362,000","15,554,000","11,913,000","4,845,000","4,665,000","8,379,000","2,213,000","33,419,000","27,683,000","27,060,000","29,828,000","29,643,000","25,337,000","24,646,000","23,815,000"
TotalEquityGrossMinorityInterest,"950,726,000","925,980,000","988,557,000","938,337,000","887,532,000","906,502,000","864,963,000","820,939,000","786,160,000","776,437,000","765,471,000","774,434,000","762,580,000","743,154,000","758,171,000","729,587,000","711,275,000","659,588,000","254,588,000","249,509,000","401,887,000"
	StockholdersEquity,"950,726,000","925,980,000","988,557,000","938,337,000","887,532,000","906,502,000","864,963,000","820,939,000","786,160,000","776,437,000","765,471,000","774,434,000","762,580,000","743,154,000","758,171,000","729,587,000","711,275,000","659,588,000","254,588,000","249,509,000","401,887,000"
		CapitalStock,"841,000","838,000","836,000","828,000","823,000","821,000","818,000","812,000","811,000","805,000","800,000","786,000","783,000","782,000","770,000","753,000","751,000","746,000","565,000","564,000","562,000"
			CommonStock,"841,000","838,000","836,000","828,000","823,000","821,000","818,000","812,000","811,000","805,000","800,000","786,000","783,000","782,000","770,000","753,000","751,000","746,000","565,000","564,000","562,000"
		AdditionalPaidInCapital,"755,535,000","750,478,000","748,422,000","739,380,000","728,339,000","795,697,000","790,188,000","782,851,000","707,301,000","700,121,000","693,541,000","679,216,000","675,952,000","672,503,000","659,480,000","638,377,000","635,637,000","631,798,000","259,034,000","256,884,000","424,789,000"
		RetainedEarnings,"308,542,000","278,395,000","272,176,000","231,184,000","193,583,000","142,880,000","107,801,000","72,512,000","116,345,000","107,132,000","103,212,000","102,020,000","91,763,000","74,840,000","100,113,000","94,296,000","81,219,000","37,145,000","8,445,000","6,899,000","-8,675,000"
		TreasuryStock,"112,440,000","101,791,000","30,037,000","29,962,000","29,917,000","28,496,000","27,900,000","27,881,000","27,881,000","27,807,000","27,161,000","2,161,000","2,161,000","2,161,000","1,133,000","1,093,000","1,088,000","233,000","233,000","233,000","233,000"
		GainsLossesNotAffectingRetainedEarnings,"-1,752,000","-1,940,000","-2,840,000","-3,093,000","-5,296,000","-4,400,000","-5,944,000","-7,355,000","-10,416,000","-3,814,000","-4,921,000","-5,427,000","-3,757,000","-2,810,000","-1,059,000","-2,746,000","-5,244,000","-9,868,000","-13,223,000","-14,605,000","-14,556,000"
TotalCapitalization,"1,494,904,000","1,469,546,000","1,581,083,000","1,530,169,000","1,595,728,000","1,531,113,000","1,513,101,000","1,465,880,000","1,499,406,000","1,332,370,000","1,349,721,000","1,353,521,000","1,340,977,000","1,291,781,000","1,325,103,000","1,296,152,000","1,273,277,000","1,211,141,000","1,167,322,000","1,162,850,000","1,138,309,000"
CommonStockEquity,"950,726,000","925,980,000","988,557,000","938,337,000","887,532,000","906,502,000","864,963,000","820,939,000","786,160,000","776,437,000","765,471,000","774,434,000","762,580,000","743,154,000","758,171,000","729,587,000","711,275,000","659,588,000","254,588,000","249,509,000","401,887,000"
CapitalLeaseObligations,"436,650,000","429,685,000","414,334,000","415,136,000","415,098,000","412,879,000","377,191,000","383,816,000","391,248,000","383,706,000","383,306,000","378,077,000","370,249,000","24,485,000",,,,"11,985,000",,,"2,688,000"
NetTangibleAssets,"-107,581,000","-134,200,000","-73,496,000","-125,589,000","-178,266,000","-161,169,000","-204,581,000","-250,457,000","-287,088,000","-298,663,000","-311,481,000","-304,367,000","-318,067,000","-339,538,000","-341,744,000","-372,420,000","-392,825,000","-446,606,000","-853,714,000","-860,903,000","-713,227,000"
WorkingCapital,"187,187,000","170,773,000","297,551,000","237,880,000","297,122,000","237,970,000","199,386,000","141,180,000","153,752,000","-38,540,000","-25,249,000","-17,385,000","-27,580,000","3,052,000","13,902,000","10,165,000","-3,036,000","-48,832,000","-40,386,000","-37,469,000","-52,424,000"
InvestedCapital,"1,494,904,000","1,469,546,000","1,585,501,000","1,534,454,000","1,599,893,000","1,534,711,000","1,516,638,000","1,469,173,000","1,502,937,000","1,346,129,000","1,363,457,000","1,362,036,000","1,349,461,000","1,296,781,000","1,332,966,000","1,303,846,000","1,280,601,000","1,216,841,000","1,176,967,000","1,172,413,000","1,144,824,000"
TangibleBookValue,"-107,581,000","-134,200,000","-73,496,000","-125,589,000","-178,266,000","-161,169,000","-204,581,000","-250,457,000","-287,088,000","-298,663,000","-311,481,000","-304,367,000","-318,067,000","-339,538,000","-341,744,000","-372,420,000","-392,825,000","-446,606,000","-853,714,000","-860,903,000","-713,227,000"
TotalDebt,"980,828,000","973,251,000","1,011,278,000","1,011,253,000","1,127,459,000","1,041,088,000","1,028,866,000","1,032,050,000","1,108,025,000","953,398,000","981,292,000","965,679,000","957,130,000","578,112,000","574,795,000","574,259,000","569,326,000","569,238,000","922,379,000","922,904,000","745,625,000"
NetDebt,"229,536,000","237,766,000","157,827,000","187,816,000","258,569,000","254,306,000","274,668,000","391,942,000","453,623,000","530,350,000","503,900,000","504,823,000","514,375,000","536,495,000","525,914,000","539,617,000","510,893,000","553,045,000","894,758,000","898,040,000","737,992,000"
ShareIssued,"84,129,000","83,840,000","83,667,000","82,828,000","82,357,000","82,182,000","81,917,000","81,342,000","81,205,000","80,603,000","79,920,000","78,563,000","78,297,000","78,246,000","77,136,000","75,387,000","75,156,000","74,682,000","72,283,832","72,283,832","72,283,832"
OrdinarySharesNumber,"81,422,000","81,405,000","82,693,000","81,855,000","81,385,000","81,239,000","80,989,000","80,415,000","80,278,000","79,678,000","79,022,000","78,484,000","78,218,000","78,167,000","77,082,000","75,334,000","75,103,000","74,654,000","72,283,832","72,283,832","72,283,832"
TreasurySharesNumber,"2,707,000","2,435,000","974,000","973,000","972,000","943,000","928,000","927,000","927,000","925,000","898,000","79,000","79,000","79,000","54,000","53,000","53,000","28,000",,,
