name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,08/31/2020
MarketCap,"2,659,463,182","2,304,602,845","1,416,774,068","834,693,093","948,615,429","560,689,182","1,468,722,013","645,726,095","664,044,566"
EnterpriseValue,"2,826,810,182","2,367,662,845","1,497,910,068","833,769,093","894,382,429","506,456,182","1,414,489,013","645,726,095","664,044,566"
PeRatio,"79.094","41.111",,,,,,,
ForwardPeRatio,"5.543","5.489","5.023","8.039",,,,,
PsRatio,"8.409","9.558",,,"116.83","68.285",,,
PbRatio,"3.833","4.167","2.892","1.691","1.948","1.182","3.102",,
EnterprisesValueRevenueRatio,"9.862","25.672","15.182","17.563","18.529","19.693","122.297","133.58","250.017"
EnterprisesValueEBITDARatio,"22.42","492.238","20.792","33.276","37.001","26.831","-207.282","-46.707","-11,857.939"
