name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
MarketCap,"2,778,832,049","3,852,900,778","7,168,701,736","5,657,270,066","6,574,050,082","6,506,789,162","5,949,588,318","5,382,925,805","4,926,688,304"
EnterpriseValue,"3,264,539,049","4,257,117,778","7,386,857,736","5,912,806,066","6,898,681,082","6,771,996,162","6,209,437,318","5,686,293,805","6,082,218,304"
PeRatio,"24.875","39.429","78.373",,,,,,
ForwardPeRatio,"17.331","27.322","50.761","37.313","49.02","64.103","78.125","99.01",
PsRatio,"2.112","3.177","6.145","5.1","6.616","6.882","5.164","6.326","4.256"
PbRatio,"1.861","2.655","5.023","4.093","4.872","4.933","4.563","4.24","10.15"
EnterprisesValueRevenueRatio,"2.455","10.743","28.443","17.083","21.068","23.103","29.251","21.546","27.188"
EnterprisesValueEBITDARatio,"12.045","52.976","138.924","76.896","114.566","112.758","142.507","-149.588","-861.016"
