name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012
TotalRevenue,"569,386,000","148,735,000","165,229,000","138,743,000","116,676,000","117,942,000","118,864,000","118,404,000","75,239,000","68,259,000","96,459,000","71,416,000","85,522,000","53,583,000","86,338,000","53,591,000","68,743,000","56,062,000","78,030,000","41,853,000","47,962,000","26,547,000","25,191,000","22,986,000","15,633,000","18,895,000","15,217,000","9,774,000","6,368,000","5,407,000","11,602,000","797,000","1,418,000","9,147,000","3,930,802","15,455,361","5,867,806","6,072,148","5,918,535","6,042,746","6,064,413","10,753,384"
	OperatingRevenue,"569,386,000","148,735,000","165,229,000","138,743,000","116,676,000","117,942,000","118,864,000","118,404,000","75,239,000","68,259,000","96,459,000","71,416,000","85,522,000","53,583,000","86,338,000","53,591,000","68,743,000","56,062,000","78,030,000","41,853,000","47,962,000","26,547,000","25,191,000","22,986,000","15,633,000","18,895,000","15,217,000","9,774,000","6,368,000","5,407,000","11,602,000","797,000","1,418,000","9,147,000","3,930,802","15,455,361","5,867,806","6,072,148","5,918,535","6,042,746","6,064,413","10,753,384"
CostOfRevenue,"33,359,000","10,135,000","9,327,000","6,539,000","7,358,000","9,104,000","4,886,000","4,667,000","5,304,000","4,085,000","3,542,000","3,006,000","3,211,000","2,376,000","3,761,000","3,292,000","2,572,000","3,045,000","2,435,000","1,582,000","758,000","39,000",,,,,"0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0"
GrossProfit,"536,027,000","138,600,000","155,902,000","132,204,000","109,318,000","108,838,000","113,978,000","113,737,000","69,935,000","64,174,000","92,917,000","68,410,000","82,311,000","51,207,000","82,577,000","50,299,000","66,171,000","53,017,000","75,595,000","40,271,000","47,204,000","26,508,000",,,,,"12,734,000","9,776,000","6,774,000","7,482,000","12,658,000",,"1,677,000","9,217,000","4,410,878","16,289,573","6,854,212","7,141,664","6,640,090","7,195,076","7,585,177","12,525,720"
OperatingExpense,"911,144,000","236,822,000","252,732,000","214,480,000","207,111,000","206,886,000","204,052,000","160,468,000","238,915,000","156,265,000","153,301,000","119,385,000","115,769,000","99,187,000","108,375,000","98,529,000","71,745,000","69,760,000","70,145,000","71,163,000","59,701,000","52,863,000","50,183,000","55,050,000","52,193,000","57,337,000","63,418,000","52,006,000","44,994,000","43,478,000","43,832,000","28,398,000","26,787,000","23,359,000","22,023,311","19,730,976","20,320,742","14,648,557","11,952,965","13,098,053","13,562,620","16,973,621"
	SellingGeneralAndAdministration,"297,949,000","73,271,000","86,548,000","69,252,000","68,878,000","61,095,000","75,456,000","57,840,000","53,659,000","58,209,000","63,497,000","49,284,000","49,215,000","40,544,000","48,666,000","38,368,000","33,545,000","32,969,000","35,483,000","31,423,000","28,866,000","25,500,000","24,172,000","23,654,000","23,366,000","25,938,000","25,887,000","21,368,000","17,210,000","17,615,000","18,017,000","10,530,000","8,733,000","7,540,000","7,483,358","6,678,992","6,595,057","4,461,245","3,224,438","3,783,929","3,164,385","4,442,624"
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,887,000","21,368,000","17,210,000","17,615,000","18,017,000","10,530,000","8,733,000","7,540,000","7,483,358","6,678,992","6,595,057","4,461,245","3,224,438","3,783,929","3,164,385","4,442,624"
			OtherGandA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,017,000","10,530,000","8,733,000","7,540,000","7,483,358","6,678,992","6,595,057","4,461,245","3,224,438","3,783,929","3,164,385","4,442,624"
	ResearchAndDevelopment,"546,249,000","140,078,000","149,844,000","130,845,000","125,482,000","134,513,000","118,013,000","92,998,000","176,525,000","90,107,000","81,831,000","63,076,000","59,979,000","52,566,000","53,647,000","54,368,000","32,607,000","31,363,000","29,234,000","30,024,000","30,835,000","27,363,000","26,011,000","31,396,000","28,827,000","31,399,000","35,048,000","30,640,000","28,190,000","27,938,000","26,871,000","18,765,000","18,313,000","15,889,000","15,020,029","13,886,196","14,712,091","11,256,828","9,450,082","10,466,454","11,918,999","14,303,333"
	DepreciationAmortizationDepletionIncomeStatement,"66,946,000","23,473,000","16,340,000","14,383,000","12,751,000","11,278,000","10,583,000","9,630,000","8,731,000","7,949,000","7,973,000","7,025,000","6,575,000","6,077,000","6,062,000","5,793,000","5,593,000","5,428,000","5,428,000","9,716,000",,,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"66,946,000","23,473,000","16,340,000","14,383,000","12,751,000","11,278,000","10,583,000","9,630,000","8,731,000","7,949,000","7,973,000","7,025,000","6,575,000","6,077,000","6,062,000","5,793,000","5,593,000","5,428,000","5,428,000","9,716,000",,,,,,,,,,,,,,,,,,,,,,
			Amortization,"66,946,000","23,473,000","16,340,000","14,383,000","12,751,000","11,278,000","10,583,000","9,630,000","8,731,000","7,949,000","7,973,000","7,025,000","6,575,000","6,077,000","6,062,000","5,793,000","5,593,000","5,428,000","5,428,000","9,716,000",,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"66,946,000","23,473,000","16,340,000","14,383,000","12,751,000","11,278,000","10,583,000","9,630,000","8,731,000","7,949,000","7,973,000","7,025,000","6,575,000","6,077,000","6,062,000","5,793,000","5,593,000","5,428,000","5,428,000","9,716,000",,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,"19,340,000",,,,,,,,,,,,,"-2,000","-406,000","-2,075,000","-1,056,000","-897,000","-259,000","-70,000","-480,076","-834,212","-986,406","-1,069,516","-721,555","-1,152,330","-1,520,764","-1,772,336"
