name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993
TotalAssets,"61,005,000,000","59,527,000,000","57,890,000,000","57,469,000,000","57,656,892,000","56,306,120,000","54,931,755,000","54,210,416,000","54,261,093,000","53,640,821,000","52,537,629,000","52,776,253,000","52,131,046,000","51,899,376,000","51,246,654,000","50,469,170,000","49,654,874,000","49,124,195,000","48,457,891,000","48,347,658,000","48,824,564,000","48,926,555,000","49,462,620,000","49,035,747,000","48,515,572,000","50,317,796,000","49,045,482,000","48,648,532,000","48,251,715,000","48,559,217,000","48,679,772,000","48,604,772,000","47,567,470,000","46,688,287,000","45,764,133,000","44,185,838,000","44,511,718,000","44,145,100,000","44,093,795,000","43,487,347,000","43,038,151,000","42,024,302,000","41,969,028,000","40,602,625,000","41,046,944,000","41,190,689,000","41,706,438,000","42,010,747,000","42,430,737,000","42,153,869,000","32,884,468,000","32,860,123,000","32,402,552,000","32,466,906,000","32,139,500,000","31,083,499,000","30,910,081,000","30,579,822,000","30,039,905,000","29,623,750,000","27,977,914,000","28,482,370,000","28,924,286,000","28,728,824,000","27,137,024,000","26,283,705,000","25,014,944,000","25,204,692,000","24,612,444,000","24,037,826,000","23,624,628,000","24,087,750,000","26,494,456,000","23,441,337,000","12,878,020,000","12,390,059,000","12,019,625,000","11,313,092,000","10,040,227,000","10,239,883,000","9,270,374,000","9,202,635,000","8,942,994,000","4,516,608,000","4,634,508,000","4,710,785,000","2,160,814,000","2,047,633,000","1,985,648,000","1,906,800,000","2,027,700,000","1,875,000,000","1,764,200,000","1,746,900,000","1,706,600,000","1,715,200,000","1,622,500,000","1,603,300,000","1,541,000,000","1,466,900,000","1,373,300,000","1,358,700,000","1,325,900,000","1,302,300,000","1,259,500,000","1,240,900,000","1,180,500,000","1,168,700,000","1,180,400,000","1,170,800,000","1,150,300,000","1,087,800,000","1,067,700,000","1,089,700,000"
TotalLiabilitiesNetMinorityInterest,"54,096,000,000","52,483,000,000","50,923,000,000","50,553,000,000","50,860,452,000","49,464,476,000","48,197,025,000","47,517,403,000","47,623,708,000","46,929,127,000","45,842,622,000","46,101,575,000","45,501,976,000","45,244,141,000","44,452,639,000","43,679,818,000","42,874,157,000","42,328,819,000","41,698,237,000","41,612,880,000","42,177,213,000","42,802,564,000","43,372,108,000","42,996,635,000","42,530,772,000","44,383,100,000","43,218,645,000","42,833,909,000","42,456,918,000","42,777,402,000","42,901,774,000","42,843,754,000","41,824,818,000","40,952,625,000","40,067,088,000","38,497,377,000","38,846,104,000","38,488,836,000","38,451,330,000","37,875,828,000","37,458,210,000","36,458,598,000","36,395,457,000","35,042,522,000","35,506,358,000","35,664,469,000","36,211,140,000","36,564,313,000","37,017,276,000","36,786,967,000","28,543,929,000","28,649,457,000","28,166,666,000","28,247,660,000","27,876,269,000","26,794,238,000","26,751,908,000","26,397,509,000","26,008,431,000","25,662,279,000","24,266,308,000","24,792,533,000","25,212,276,000","25,031,654,000","23,812,398,000","22,958,828,000","21,762,649,000","21,954,428,000","21,413,847,000","20,851,412,000","20,478,322,000","21,047,462,000","23,097,920,000","20,572,680,000","11,582,595,000","11,064,087,000","10,671,077,000","9,989,580,000","8,809,160,000","9,026,893,000","8,274,212,000","8,219,501,000","7,941,764,000","4,226,856,000","4,348,145,000","4,403,375,000","2,038,135,000","1,912,901,000","1,851,316,000","1,769,700,000","1,887,200,000","1,730,400,000","1,620,100,000","1,597,500,000","1,558,700,000","1,545,600,000","1,453,000,000","1,432,800,000","1,368,200,000","1,293,000,000","1,167,600,000","1,147,300,000","1,119,200,000","1,086,300,000","1,045,700,000","1,023,300,000","968,400,000","962,100,000","971,600,000","965,500,000","943,000,000","885,300,000","869,600,000","896,900,000"
TotalEquityGrossMinorityInterest,"6,909,000,000","7,044,000,000","6,967,000,000","6,916,000,000","6,796,440,000","6,841,644,000","6,734,730,000","6,693,013,000","6,637,385,000","6,711,694,000","6,695,007,000","6,674,678,000","6,629,070,000","6,655,235,000","6,794,015,000","6,789,352,000","6,780,717,000","6,795,376,000","6,759,654,000","6,734,778,000","6,647,351,000","6,123,991,000","6,090,512,000","6,039,112,000","5,984,800,000","5,934,696,000","5,826,837,000","5,814,623,000","5,794,797,000","5,781,815,000","5,777,998,000","5,761,018,000","5,742,652,000","5,735,662,000","5,697,045,000","5,688,461,000","5,665,614,000","5,656,264,000","5,642,465,000","5,611,519,000","5,579,941,000","5,565,704,000","5,573,571,000","5,560,103,000","5,540,586,000","5,526,220,000","5,495,298,000","5,446,434,000","5,413,461,000","5,366,902,000","4,340,539,000","4,210,666,000","4,235,886,000","4,219,246,000","4,263,231,000","4,289,261,000","4,158,173,000","4,182,313,000","4,031,474,000","3,961,471,000","3,711,606,000","3,689,837,000","3,712,010,000","3,697,170,000","3,324,626,000","3,324,877,000","3,252,295,000","3,250,264,000","3,198,597,000","3,186,414,000","3,146,306,000","3,040,288,000","3,396,536,000","2,868,657,000","1,295,425,000","1,325,972,000","1,348,548,000","1,323,512,000","1,231,067,000","1,212,990,000","996,162,000","983,134,000","1,001,230,000","289,752,000","286,363,000","307,410,000","122,679,000","134,732,000","134,332,000","137,100,000","140,500,000","144,600,000","144,100,000","149,400,000","147,900,000","169,600,000","169,500,000","170,500,000","172,800,000","173,900,000","205,700,000","211,400,000","206,700,000","216,000,000","213,800,000","217,600,000","212,100,000","206,600,000","208,800,000","205,300,000","207,300,000","202,500,000","198,100,000","192,800,000"
	StockholdersEquity,"6,909,000,000","7,044,000,000","6,967,000,000","6,916,000,000","6,796,440,000","6,841,644,000","6,734,730,000","6,693,013,000","6,637,385,000","6,711,694,000","6,695,007,000","6,674,678,000","6,629,070,000","6,655,235,000","6,794,015,000","6,789,352,000","6,780,717,000","6,795,376,000","6,759,654,000","6,734,778,000","6,647,351,000","6,123,991,000","6,090,512,000","6,039,112,000","5,984,800,000","5,934,696,000","5,826,837,000","5,814,623,000","5,794,797,000","5,781,815,000","5,777,998,000","5,761,018,000","5,742,652,000","5,735,662,000","5,697,045,000","5,688,461,000","5,665,614,000","5,656,264,000","5,642,465,000","5,611,519,000","5,579,941,000","5,565,704,000","5,573,571,000","5,560,103,000","5,540,586,000","5,526,220,000","5,495,298,000","5,446,434,000","5,413,461,000","5,366,902,000","4,340,539,000","4,210,666,000","4,235,886,000","4,219,246,000","4,263,231,000","4,289,261,000","4,158,173,000","4,182,313,000","4,031,474,000","3,961,471,000","3,711,606,000","3,689,837,000","3,712,010,000","3,697,170,000","3,324,626,000","3,324,877,000","3,252,295,000","3,250,264,000","3,198,597,000","3,186,414,000","3,146,306,000","3,040,288,000","3,396,536,000","2,868,657,000","1,295,425,000","1,325,972,000","1,348,548,000","1,323,512,000","1,231,067,000","1,212,990,000","996,162,000","983,134,000","1,001,230,000","289,752,000","286,363,000","307,410,000","122,679,000","134,732,000","134,332,000","137,100,000","140,500,000","144,600,000","144,100,000","149,400,000","147,900,000","169,600,000","169,500,000","170,500,000","172,800,000","173,900,000","205,700,000","211,400,000","206,700,000","216,000,000","213,800,000","217,600,000","212,100,000","206,600,000","208,800,000","205,300,000","207,300,000","202,500,000","198,100,000","192,800,000"
		CapitalStock,"508,000,000","508,000,000","508,000,000","508,000,000","507,744,000","507,744,000","507,744,000","507,744,000","507,744,000","507,744,000","507,744,000","507,744,000","507,744,000","507,744,000","507,744,000","507,744,000","507,744,000","507,731,000","507,731,000","507,731,000","508,006,000","4,871,000","4,871,000","4,870,000","4,869,000","4,850,000","4,444,000","4,444,000","4,443,000","4,427,000","4,427,000","4,427,000","4,427,000","4,409,000","4,409,000","4,409,000","4,409,000","4,391,000","4,391,000","4,391,000","4,391,000","4,374,000","4,374,000","4,374,000","4,373,000","4,356,000","4,356,000","4,355,000","4,354,000","4,332,000","3,558,000","3,452,000","3,450,000","3,450,000","3,442,000","3,437,000","3,250,000","3,238,000","3,148,000","3,139,000","2,964,000","2,954,000","2,951,000","2,951,000","2,734,000","2,734,000","2,734,000","2,734,000","2,734,000","2,734,000","2,734,000","2,734,000","2,734,000","1,949,000","1,443,000","1,443,000","1,082,000","1,082,000","1,082,000","1,082,000","1,082,000","1,082,000","1,082,000","465,000","465,000","310,000","310,000","310,000","310,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStock,"503,000,000","503,000,000","503,000,000","503,000,000","502,840,000","502,840,000","502,840,000","502,840,000","502,840,000","502,840,000","502,840,000","502,840,000","502,840,000","502,840,000","502,840,000","502,840,000","502,840,000","502,840,000","502,840,000","502,840,000","503,116,000","0",,"0","0",,,,,"0",,,,"0",,,"0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0","0","0",,,,"0",,,,"0",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"5,000,000","5,000,000","5,000,000","5,000,000","4,904,000","4,904,000","4,904,000","4,904,000","4,904,000","4,904,000","4,904,000","4,904,000","4,904,000","4,904,000","4,904,000","4,904,000","4,904,000","4,891,000","4,891,000","4,891,000","4,890,000","4,871,000","4,871,000","4,870,000","4,869,000","4,850,000","4,444,000","4,444,000","4,443,000","4,427,000","4,427,000","4,427,000","4,427,000","4,409,000","4,409,000","4,409,000","4,409,000","4,391,000","4,391,000","4,391,000","4,391,000","4,374,000","4,374,000","4,374,000","4,373,000","4,356,000","4,356,000","4,355,000","4,354,000","4,332,000","3,558,000","3,452,000","3,450,000","3,450,000","3,442,000","3,437,000","3,250,000","3,238,000","3,148,000","3,139,000","2,964,000","2,954,000","2,951,000","2,951,000","2,734,000","2,734,000","2,734,000","2,734,000","2,734,000","2,734,000","2,734,000","2,734,000","2,734,000","1,949,000","1,443,000","1,443,000","1,082,000","1,082,000","1,082,000","1,082,000","1,082,000","1,082,000","1,082,000","465,000","465,000","310,000","310,000","310,000","310,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"6,107,000,000","6,126,000,000","6,119,000,000","6,111,000,000","6,103,251,000","6,122,690,000","6,117,902,000","6,109,597,000","6,101,540,000","6,115,487,000","6,107,376,000","6,099,474,000","6,092,792,000","6,099,940,000","6,091,749,000","6,082,394,000","6,073,755,000","6,072,559,000","6,063,813,000","6,055,441,000","6,045,979,000","6,047,558,000","6,039,508,000","6,031,540,000","6,023,421,000","6,023,882,000","5,386,863,000","5,378,215,000","5,370,090,000","5,369,623,000","5,362,233,000","5,354,905,000","5,347,183,000","5,346,017,000","5,339,501,000","5,333,295,000","5,327,491,000","5,327,111,000","5,321,655,000","5,316,176,000","5,310,591,000","5,309,269,000","5,304,469,000","5,300,199,000","5,290,868,000","5,285,715,000","5,281,201,000","5,276,635,000","5,272,490,000","5,238,231,000","4,297,006,000","4,187,864,000","4,186,602,000","4,181,599,000","4,183,724,000","4,174,324,000","3,823,162,000","3,815,831,000","3,659,859,000","3,635,686,000","3,362,456,000","3,341,340,000","3,332,240,000","3,331,161,000","3,016,062,000","3,051,157,000","3,019,445,000","3,017,639,000","3,015,920,000","3,013,241,000","3,007,738,000","3,005,090,000","3,001,157,000","2,565,620,000","1,121,697,000","1,116,482,000","1,106,282,000","1,104,899,000","1,013,263,000","1,011,849,000","914,881,000","898,830,000","901,580,000","181,129,000","177,586,000","174,450,000","151,863,000","150,966,000","149,366,000","147,600,000",,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"809,000,000","741,000,000","678,000,000","617,000,000","552,566,000","494,229,000","391,528,000","362,724,000","344,344,000","342,023,000","328,407,000","316,921,000","307,232,000","297,202,000","286,763,000","271,559,000","255,777,000","237,868,000","192,607,000","173,409,000","149,425,000","128,435,000","97,431,000","54,866,000","11,135,000","-36,568,000","489,383,000","485,683,000","472,977,000","464,569,000","443,949,000","434,336,000","426,251,000","422,761,000","412,742,000","408,680,000","396,242,000","387,534,000","374,351,000","355,215,000","333,666,000","324,967,000","316,572,000","306,082,000","295,866,000","281,844,000","245,597,000","218,730,000","191,185,000","175,193,000","109,609,000","97,125,000","126,121,000","123,511,000","106,955,000","134,571,000","370,453,000","390,757,000","403,940,000","371,173,000","413,190,000","421,313,000","441,544,000","452,291,000","474,924,000","475,501,000","505,332,000","493,965,000","473,446,000","452,134,000","435,455,000","409,537,000","442,383,000","434,577,000","372,978,000","337,215,000","314,688,000","275,097,000","222,278,000","182,661,000","154,013,000","167,511,000","146,637,000","147,643,000","143,139,000","146,514,000","151,742,000","149,403,000","149,352,000","150,500,000","149,400,000","148,100,000","148,200,000","165,400,000","162,900,000","160,400,000","162,800,000","166,200,000","-96,600,000","161,600,000","159,300,000","154,900,000","152,200,000","149,300,000","144,800,000","141,000,000","136,400,000","131,600,000","127,000,000","122,600,000","117,600,000","113,400,000","108,700,000","104,500,000"
		TreasuryStock,"231,000,000","246,000,000","246,000,000","245,000,000","245,005,000","257,541,000","257,521,000","257,232,000","235,678,000","220,717,000","220,669,000","220,546,000","221,728,000","161,998,000","1,177,000","757,000","777,000","7,615,000","130,000","502,000","0","160,000","25,000","94,000","21,000","447,000","426,000","109,000","7,000","1,118,000","178,000","66,000","84,000","1,032,000","65,000","118,000","0","1,067,000","258,000","134,000","5,000","996,000","69,000","150,000",,,,,,,"28,000","1,000","467,000",,,"221,000",,,,"7,149,000","7,432,000","0",,"1,220,000","99,792,000","138,671,000","207,812,000","213,875,000","217,625,000","223,230,000","227,217,000","244,977,000","61,505,000","79,745,000","164,049,000","129,088,000","92,411,000","69,095,000","48,031,000","29,526,000","69,491,000","78,294,000","62,463,000","32,186,000","29,623,000","2,388,000","165,882,000","149,865,000","148,090,000","145,100,000",,,,,,,,,,,,,,,,,,,,,,,,
