name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"684,511,000","661,311,000","617,777,000","181,693,000","176,874,000","175,739,000"
	CurrentAssets,"640,635,000","619,271,000","596,344,000","162,568,000","158,994,000","158,380,000"
		CashCashEquivalentsAndShortTermInvestments,"577,331,000","553,922,000","549,440,000","114,636,000","117,459,000","120,490,000"
			CashAndCashEquivalents,"577,331,000","553,922,000","549,440,000","114,636,000","117,459,000","120,490,000"
				CashFinancial,"67,540,000","44,165,000","39,694,000","10,571,000","13,396,000","20,428,000"
				CashEquivalents,"509,791,000","509,757,000","509,746,000","104,065,000","104,063,000","100,062,000"
		Receivables,"28,573,000","33,163,000","20,737,000","25,129,000","23,347,000","20,450,000"
			AccountsReceivable,"28,573,000","33,163,000","20,737,000","25,129,000","23,347,000","20,450,000"
		PrepaidAssets,"6,951,000","7,967,000","6,441,000","5,635,000","2,129,000","3,855,000"
		CurrentDeferredAssets,"27,780,000","24,219,000","19,726,000","17,168,000","16,059,000","13,585,000"
	TotalNonCurrentAssets,"43,876,000","42,040,000","21,433,000","19,125,000","17,880,000","17,359,000"
		NetPPE,"37,347,000","36,580,000","16,241,000","14,497,000","14,075,000","14,501,000"
			GrossPPE,"43,012,000","41,680,000","20,792,000","18,505,000","17,595,000","17,568,000"
				Properties,"0","0","0","0","0","0"
				MachineryFurnitureEquipment,"3,861,000","3,053,000","2,699,000","2,364,000","2,025,000","1,959,000"
				OtherProperties,"27,093,000","28,369,000","8,231,000","6,805,000","7,260,000","8,073,000"
				Leases,"12,058,000","10,258,000","9,862,000","9,336,000","8,310,000","7,536,000"
			AccumulatedDepreciation,"-5,665,000","-5,100,000","-4,551,000","-4,008,000","-3,520,000","-3,067,000"
		GoodwillAndOtherIntangibleAssets,"5,488,000","4,566,000","4,184,000","3,731,000","3,154,000","2,296,000"
			OtherIntangibleAssets,"5,488,000","4,566,000","4,184,000","3,731,000","3,154,000","2,296,000"
		OtherNonCurrentAssets,"1,041,000","894,000","1,008,000","897,000","651,000","562,000"
TotalLiabilitiesNetMinorityInterest,"163,797,000","148,255,000","107,046,000","275,470,000","274,659,000","256,430,000"
	CurrentLiabilities,"135,775,000","119,131,000","98,645,000","85,051,000","84,078,000","65,690,000"
		PayablesAndAccruedExpenses,"6,312,000","11,328,000","12,108,000","7,711,000","8,799,000","6,078,000"
			Payables,"4,293,000","10,250,000","11,022,000","6,872,000","7,042,000","4,565,000"
				AccountsPayable,"2,018,000","7,818,000","8,708,000","4,266,000","3,780,000","2,196,000"
				TotalTaxPayable,"2,275,000","2,432,000","2,314,000","2,606,000","3,262,000","2,369,000"
					IncomeTaxPayable,"138,000","113,000","25,000","9,000","80,000","68,000"
			CurrentAccruedExpenses,"2,019,000","1,078,000","1,086,000","839,000","1,757,000","1,513,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"873,000","2,075,000","1,143,000","694,000","514,000","889,000"
		CurrentDebtAndCapitalLeaseObligation,"3,963,000","3,336,000","1,542,000","630,000","979,000","1,111,000"
			CurrentCapitalLeaseObligation,"3,963,000","3,336,000","1,542,000","630,000","979,000","1,111,000"
		CurrentDeferredLiabilities,"119,101,000","98,267,000","80,460,000","72,073,000","65,262,000","54,792,000"
			CurrentDeferredRevenue,"119,101,000","98,267,000","80,460,000","70,997,000","65,262,000","54,792,000"
		OtherCurrentLiabilities,"5,526,000","4,125,000","3,392,000","3,943,000","8,524,000","2,820,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"28,022,000","29,124,000","8,401,000","190,419,000","190,581,000","190,740,000"
		LongTermDebtAndCapitalLeaseObligation,"28,022,000","29,124,000","8,401,000","7,810,000","7,972,000","8,131,000"
			LongTermCapitalLeaseObligation,"28,022,000","29,124,000","8,401,000","7,810,000","7,972,000","8,131,000"
		PreferredSecuritiesOutsideStockEquity,,"0","0","182,609,000","182,609,000","182,609,000"
TotalEquityGrossMinorityInterest,"520,714,000","513,056,000","510,731,000","-93,777,000","-97,785,000","-80,691,000"
	StockholdersEquity,"520,714,000","513,056,000","510,731,000","-93,777,000","-97,785,000","-80,691,000"
		CapitalStock,"4,000","4,000","4,000","1,000","1,000","1,000"
			CommonStock,"4,000","4,000","4,000","1,000","1,000","1,000"
		AdditionalPaidInCapital,"703,778,000","683,966,000","664,124,000","30,649,000","26,465,000","30,087,000"
		RetainedEarnings,"-183,068,000","-170,914,000","-153,397,000","-124,427,000","-124,251,000","-110,779,000"
TotalCapitalization,"520,714,000","513,056,000","510,731,000","-93,777,000","-97,785,000","-80,691,000"
CommonStockEquity,"520,714,000","513,056,000","510,731,000","-93,777,000","-97,785,000","-80,691,000"
CapitalLeaseObligations,"31,985,000","32,460,000","9,943,000","8,440,000","8,951,000","9,242,000"
NetTangibleAssets,"515,226,000","508,490,000","506,547,000","-97,508,000","-100,939,000","-82,987,000"
WorkingCapital,"504,860,000","500,140,000","497,699,000","77,517,000","74,916,000","92,690,000"
InvestedCapital,"520,714,000","513,056,000","510,731,000","-93,777,000","-97,785,000","-80,691,000"
TangibleBookValue,"515,226,000","508,490,000","506,547,000","-97,508,000","-100,939,000","-82,987,000"
TotalDebt,"31,985,000","32,460,000","9,943,000","8,440,000","8,951,000","9,242,000"
ShareIssued,"39,077,000","38,272,000","37,445,000","35,892,152","35,892,152","35,892,152"
OrdinarySharesNumber,"39,077,000","38,272,000","37,445,000","35,892,152","35,892,152","35,892,152"
