name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
MarketCap,,"9,197,928,063","11,240,062,775","9,218,381,373","1,452,720,245","256,178,623"
EnterpriseValue,"18,912,290,603","19,356,928,063","18,657,062,775","17,406,381,373","8,932,720,245","9,593,178,623"
PeRatio,,,"71.4",,,
ForwardPeRatio,"5.371","7.924","17.986","21.505",,
PsRatio,"0.827","0.951","0.911","0.544",,
PbRatio,,"3.09","2.672","2.547",,
EnterprisesValueRevenueRatio,"2.407","10.694","9.573","7.82","4.769","7.768"
EnterprisesValueEBITDARatio,"10.414","31.577","270.392","18.019","48.547","38.527"
