name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013
MarketCap,"22,399,484,061","24,168,039,000","27,604,344,000","24,791,124,000","24,154,095,000","23,271,300,000","18,701,001,000","17,068,884,000","16,567,268,000","13,272,321,000","20,426,120,000","17,734,236,000","16,208,441,889","14,099,150,049","11,971,085,000","13,459,330,984","12,260,635,785","10,683,392,796","10,636,335,778","10,220,664,300","9,729,668,000","9,118,180,000","8,360,795,565","7,339,665,000","6,541,056,000","6,868,250,000","7,071,128,000","6,913,512,000","5,831,028,000","6,423,900,000","6,056,274,000","5,343,705,000","5,486,548,000","4,719,680,000","4,017,920,000","3,926,760,000","3,136,906,335"
EnterpriseValue,"29,220,684,061","31,262,739,000","31,868,244,000","28,708,124,000","27,667,395,000","26,427,400,000","22,142,801,000","20,147,984,000","19,954,268,000","16,566,721,000","23,625,320,000","20,905,136,000","19,299,841,889","17,101,950,049","14,935,385,000","16,598,930,984","15,275,135,785","13,774,692,796","13,968,335,778","13,437,964,300","12,758,468,000","12,088,880,000","11,483,895,565","10,450,765,000","9,544,756,000","10,090,350,000","10,241,428,000","9,747,412,000","8,589,828,000","9,269,400,000","8,860,174,000","8,242,105,000","8,352,248,000","7,782,780,000","7,077,820,000","7,471,860,000","6,670,606,335"
PeRatio,"22.898","25.411","28.761","27.832","29.502","30.413","25.994","23.391","22.647","18.691","29.945","26.791","25.285","23","18.462","22.175","21.43","21.242","25.833","25.095","25.522","22.543","21.175","17.794","16.096","17.66","19.83","26.192","23.806","26.225","23.604","27.478","33.558","32.667","26.545","19.347","16.021"
ForwardPeRatio,"17.153","19.231","23.923","21.097","23.474","23.202","19.96","18.657","21.505","13.774","21.413","18.727","19.121","16.026","14.472","16.313","16.722","14.815","16.34","15.528","16.502","15.106","14.663","13.699","12.407","11.947","12.595","12.903","11.274","12.707","14.306","12.422","12.755","11.249","17.065","11.416",
PegRatio,,,,,,,,,,,,"1.338","1.367","1.234","1.113","1.255","1.287","1.14","1.256",,,,,,,,"1.04","1.067","1.018",,,,,,,,
PsRatio,"1.05","1.207","1.44","1.328","1.333","1.3","1.06","0.957","0.923","0.764","1.213","1.091","1.018","0.911","0.769","0.87","0.812","0.732","0.75","0.739","0.725","0.685","0.628","0.565","0.512","0.549","0.575","0.571","0.487","0.533","0.517","0.47","0.479","0.404","0.382","0.369","0.307"
PbRatio,"25.081","34.247","32.98","23.638","20.639","17.941","15.1","16.17","18.621","13.821","21.844","18.945","17.357","14.457","10.314","12.553","12.278","10.866","13.183","11.888","10.724","8.721","8.43","7.243","6.29","6.267","6.574","6.943","5.977","6.859","6.774","6.325","7.269","6.632","6.09","18.788","16.506"
EnterprisesValueRevenueRatio,"1.332","5.255","5.756","5.417","5.376","5.463","4.468","4.236","4.571","3.774","5.207","4.26","4.169","4.321","3.665","3.796","3.649","3.82","3.639","3.331","3.194","3.636","3.288","2.818","2.605","3.238","2.996","2.784","2.592","3.364","2.905","2.524","2.689","2.934","2.609","2.609","2.4"
EnterprisesValueEBITDARatio,"16.91","68.289","83.447","65.996","61.036","71.483","54.179","47.665","48.633","48.569","68.698","56.287","52.631","58.13","48.086","48.706","45.83","51.017","48.602","43.334","43.001","68.106","44.084","34.976","33.13","44.648","42.233","28.286","32.723","50.295","49.033","43.04","35.138","42.552","38.053","72.262","34.068"
