name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016
		NetInvestmentPurchaseAndSale,,,,,,,"0","0","0","0","1,500,000","9,500,000","16,500,000","14,945,000","94,000",,,,,,,,,
			PurchaseOfInvestment,,,,,,,"0","0","0","0","0","0","0","-12,365,000","-8,906,000",,,,,,,,,
			SaleOfInvestment,,,,,,,"0","0","0","0","1,500,000","9,500,000","16,500,000","27,310,000","9,000,000",,,,,,,,,
		NetOtherInvestingChanges,,,,,,,"0",,,,,,,,,,,,"-111,000","-55,000",,,"0","-4,000"
FinancingCashFlow,"10,179,000","2,102,000","3,849,000","1,898,000","2,330,000","995,070,000","4,350,000","151,712,000","282,168,000","70,818,000","254,203,000","5,620,000","90,389,000","108,116,000","-455,000","7,582,000","15,854,000","1,544,000","106,901,000","869,000","24,421,000","-14,527,000","15,072,000","-430,000"
	CashFlowFromContinuingFinancingActivities,"10,179,000","2,102,000","3,849,000","1,898,000","2,330,000","995,070,000","4,350,000","151,712,000","282,168,000","70,818,000","254,203,000","5,620,000","90,389,000","108,116,000","-455,000","7,582,000","15,854,000","1,544,000","106,901,000","869,000","24,421,000","-14,527,000","15,072,000","-430,000"
		NetIssuancePaymentsOfDebt,"-5,000,000","-1,250,000","-1,250,000","-1,250,000","-1,250,000","-1,250,000","-1,250,000","-1,250,000","-70,575,000","68,075,000",,,,,"0",,,,"-25,446,000","0","24,691,000","-15,000,000","15,000,000","0"
			NetLongTermDebtIssuance,"-5,000,000","-1,250,000","-1,250,000","-1,250,000","-1,250,000","-1,250,000","-1,250,000","-1,250,000","-70,575,000","68,075,000",,,,,"0",,,,"-25,446,000","0","24,691,000","-15,000,000","15,000,000","0"
				LongTermDebtIssuance,,,"0","0","0","0","0","0","0","69,325,000",,,,,"0",,,,"0","0",,,"15,000,000","0"
				LongTermDebtPayments,"-5,000,000","-1,250,000","-1,250,000","-1,250,000","-1,250,000","-1,250,000","-1,250,000","-1,250,000","-70,575,000","-1,250,000",,,,,"0",,,,"-25,446,000","0","0","-15,000,000","0","0"
		NetCommonStockIssuance,"0","0","0","0","0","989,615,000","0","147,633,000",,,,,,,"-25,480,000","8,082,000",,,,,,,,
			CommonStockIssuance,"0","0","0","0","0","989,615,000","0","147,633,000",,,,,,,"-25,480,000","8,082,000",,,,,,,,
		ProceedsFromStockOptionExercised,"15,179,000","3,352,000","5,099,000","3,148,000","3,580,000","6,705,000","5,600,000","5,329,000","3,134,000","2,743,000","154,595,000","5,620,000","90,389,000","108,116,000","-455,000","8,082,000","15,854,000","1,544,000","701,000","869,000","-270,000","473,000","72,000","164,000"
		NetOtherFinancingCharges,,,,,,,,,,,,,,,"0",,,,,,,,"0",
EndCashPosition,"2,236,794,000","2,236,724,000","2,147,670,000","2,181,257,000","2,084,733,000","2,077,597,000","1,093,249,000","1,048,224,000","887,364,000","589,833,000","517,333,000","386,867,000","376,377,000","262,850,000","155,564,000","137,670,000","174,167,000","160,750,000","177,250,000","66,918,000","70,169,000","44,714,000","34,562,000","40,259,000"
	ChangesInCash,"159,197,000","89,136,000","-33,599,000","96,524,000","7,136,000","984,348,000","45,025,000","160,860,000","297,531,000","72,500,000","130,437,000","10,490,000","113,527,000","107,286,000","17,894,000","-36,497,000","13,417,000","-16,500,000","110,332,000","-3,251,000","25,455,000","10,152,000","-5,697,000","2,624,000"
	EffectOfExchangeRateChanges,"-70,000","-82,000",,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"2,077,597,000","2,147,670,000","2,181,257,000","2,084,733,000","2,077,597,000","1,093,249,000","1,048,224,000","887,364,000","589,833,000","517,333,000","386,867,000","376,377,000","262,850,000","155,564,000","137,670,000","174,167,000","160,750,000","177,250,000","66,918,000","70,169,000","44,714,000","34,562,000","40,259,000","37,635,000"
IncomeTaxPaidSupplementalData,"1,597,000","511,000","407,000","469,000","210,000","277,000","390,000","142,000","244,000","238,000","76,000","47,000","79,000","557,000","160,000","55,000","169,000","180,000","60,000","96,000","37,000","29,000","-11,000","75,000"
InterestPaidSupplementalData,"2,587,000","656,000","646,000","642,000","643,000","647,000","672,000","680,000","1,051,000","1,067,000","880,000","1,255,000","418,000","542,000","38,000","454,000","1,000","0","566,000","447,000","0","136,000","87,000","56,000"
CapitalExpenditure,"-51,088,000","-14,764,000","-12,021,000","-14,122,000","-10,181,000","-3,717,000","-6,370,000","-11,903,000","-18,792,000","-45,317,000","-46,554,000","-14,883,000","-18,100,000","-5,071,000","-4,964,000","-4,350,000","-5,606,000","-3,407,000","-2,558,000","-2,085,000","-3,026,000","-1,560,000","-1,216,000","-1,465,000"
IssuanceOfCapitalStock,"0","0","0","0","0","989,615,000","0","147,633,000",,,,,,,"-25,480,000","8,082,000",,,,,,,,
IssuanceOfDebt,,,"0","0","0","0","0","0","0","69,325,000",,,,,"0",,,,"0","0",,,"15,000,000","0"
RepaymentOfDebt,"-5,000,000","-1,250,000","-1,250,000","-1,250,000","-1,250,000","-1,250,000","-1,250,000","-1,250,000","-70,575,000","-1,250,000",,,,,"0",,,,"-25,446,000","0","0","-15,000,000","0","0"
FreeCashFlow,"182,992,000","87,034,000","-37,448,000","94,626,000","38,780,000","92,082,000","40,675,000","9,148,000","15,363,000","624,000","-57,134,000","-4,630,000","6,638,000","-15,775,000","18,255,000","-2,179,000","-2,437,000","-18,044,000","3,542,000","-1,106,000","948,000","24,679,000","-20,769,000","3,058,000"
