name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"851,921,000","759,675,000","192,959,000","303,744,000","312,620,000"
	CurrentAssets,"412,799,000","291,564,000","24,595,000","18,625,000","25,104,000"
		CashCashEquivalentsAndShortTermInvestments,"377,866,000","265,057,000",,,
			CashAndCashEquivalents,"270,893,000","130,414,000",,,
			OtherShortTermInvestments,"106,973,000","134,643,000",,,
		Receivables,"16,931,000","16,995,000","16,135,000","11,370,000","10,691,000"
			AccountsReceivable,"16,931,000","16,995,000","16,135,000","11,370,000","10,691,000"
		PrepaidAssets,"18,002,000","9,512,000","8,460,000","7,255,000","14,413,000"
	TotalNonCurrentAssets,"439,122,000","468,111,000","168,364,000","285,119,000","287,516,000"
		NetPPE,"305,863,000","310,447,000","139,062,000","253,944,000","260,481,000"
			GrossPPE,"347,454,000","350,525,000","176,738,000","289,990,000","290,518,000"
				Properties,"0","0","0","0","0"
				LandAndImprovements,,,,"1,210,000","1,210,000"
				BuildingsAndImprovements,,,,"88,943,000","15,745,000"
				MachineryFurnitureEquipment,"11,340,000","11,340,000","11,332,000","13,195,000","13,091,000"
				OtherProperties,"303,890,000","307,244,000","136,128,000","143,905,000","140,536,000"
				ConstructionInProgress,"5,515,000","3,462,000","799,000","14,639,000","91,631,000"
				Leases,"26,709,000","28,479,000","28,479,000","28,098,000","28,305,000"
			AccumulatedDepreciation,"-41,591,000","-40,078,000","-37,676,000","-36,046,000","-30,037,000"
		GoodwillAndOtherIntangibleAssets,"20,830,000","21,948,000","23,065,000","25,255,000","18,772,000"
			Goodwill,"12,056,000","12,056,000","12,056,000","13,128,000","13,128,000"
			OtherIntangibleAssets,"8,774,000","9,892,000","11,009,000","12,127,000","5,644,000"
		InvestmentsAndAdvances,"74,683,000","97,124,000",,,
			InvestmentinFinancialAssets,"74,683,000","97,124,000",,,
		OtherNonCurrentAssets,"37,746,000","38,592,000","6,237,000","5,920,000","8,263,000"
TotalLiabilitiesNetMinorityInterest,"404,505,000","399,853,000","251,366,000","255,055,000","237,991,000"
	CurrentLiabilities,"106,313,000","98,388,000","106,080,000","103,783,000","75,868,000"
		PayablesAndAccruedExpenses,"48,981,000","28,870,000","42,777,000","50,578,000","37,137,000"
			Payables,"13,647,000","6,024,000","6,197,000","18,978,000","7,152,000"
				AccountsPayable,"13,647,000","6,024,000","6,197,000","18,978,000","7,152,000"
			CurrentAccruedExpenses,"35,334,000","22,846,000","36,580,000","31,600,000","29,985,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"14,796,000","24,655,000","28,465,000","22,737,000","9,451,000"
		CurrentDebtAndCapitalLeaseObligation,"10,066,000","9,769,000","14,480,000","14,100,000","15,313,000"
			CurrentCapitalLeaseObligation,"10,066,000","9,769,000","14,480,000","14,100,000","15,313,000"
		CurrentDeferredLiabilities,"5,000,000","5,000,000",,"0","820,000"
			CurrentDeferredRevenue,"5,000,000","5,000,000",,"0","820,000"
		OtherCurrentLiabilities,"27,470,000","30,094,000","20,358,000","16,368,000","13,147,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"298,192,000","301,465,000","145,286,000","151,272,000","162,123,000"
		LongTermDebtAndCapitalLeaseObligation,"269,289,000","272,446,000","99,819,000","104,075,000","112,290,000"
			LongTermCapitalLeaseObligation,"269,289,000","272,446,000","99,819,000","104,075,000","112,290,000"
		NonCurrentDeferredLiabilities,"25,762,000","25,762,000","25,762,000","25,762,000","25,762,000"
			NonCurrentDeferredRevenue,"25,762,000","25,762,000","25,762,000","25,762,000","25,762,000"
		OtherNonCurrentLiabilities,"3,141,000","3,257,000","19,705,000","21,435,000","24,071,000"
TotalEquityGrossMinorityInterest,"447,416,000","359,822,000","-58,407,000","48,689,000","74,629,000"
	StockholdersEquity,"447,416,000","359,822,000","-58,407,000","48,689,000","74,629,000"
		CapitalStock,"4,000","2,000",,,
			PreferredStock,"0",,,,
			CommonStock,"4,000","2,000",,,
		AdditionalPaidInCapital,"575,421,000","400,026,000",,,
		RetainedEarnings,"-125,205,000","-39,494,000",,,
		GainsLossesNotAffectingRetainedEarnings,"-2,804,000","-712,000",,,
TotalCapitalization,"447,416,000","359,822,000","-58,407,000","48,689,000","74,629,000"
CommonStockEquity,"447,416,000","359,822,000","-58,407,000","48,689,000","74,629,000"
CapitalLeaseObligations,"279,355,000","282,215,000","114,299,000","118,175,000","127,603,000"
NetTangibleAssets,"426,586,000","337,874,000","-81,472,000","23,434,000","55,857,000"
WorkingCapital,"306,486,000","193,176,000","-81,485,000","-85,158,000","-50,764,000"
InvestedCapital,"447,416,000","359,822,000","-58,407,000","48,689,000","74,629,000"
TangibleBookValue,"426,586,000","337,874,000","-81,472,000","23,434,000","55,857,000"
TotalDebt,"279,355,000","282,215,000","114,299,000","118,175,000","127,603,000"
ShareIssued,"37,615,797","23,585,331","23,287,457","23,287,457","23,287,457"
OrdinarySharesNumber,"37,615,797","23,585,331","23,287,457","23,287,457","23,287,457"
