name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
TotalRevenue,"455,733,000","109,458,000","105,019,000","100,712,000","140,544,000","95,710,000","78,670,000","96,969,000","63,060,000","45,925,000","58,914,000","54,994,000","48,062,000","41,993,000","45,378,000","50,313,000","56,247,000","53,903,000","48,344,000","44,484,000","44,078,000","40,389,000","34,698,000","36,257,000","28,644,000","30,567,000","30,824,000","24,377,000","23,551,000","25,340,000","20,303,000","20,574,000","19,883,000","16,160,000"
	OperatingRevenue,"455,733,000","109,458,000","105,019,000","100,712,000","140,544,000","95,710,000","78,670,000","96,969,000","63,060,000","45,925,000","58,914,000","54,994,000","48,062,000","41,993,000","45,378,000","50,313,000","56,247,000","53,903,000","48,344,000","44,484,000","44,078,000","40,389,000","34,698,000","36,257,000","28,644,000","30,567,000","30,824,000","24,377,000","23,551,000","25,340,000","20,303,000","20,574,000","19,883,000","16,160,000"
PretaxIncome,"210,077,000","42,897,000","47,778,000","43,233,000","76,169,000","43,608,000","12,035,000","45,483,000","5,251,000","-15,380,000","8,917,000","6,262,000","5,597,000","2,689,000","7,480,000","11,054,000","14,744,000","12,768,000","73,338,000","7,803,000","10,203,000","6,910,000","2,491,000","6,039,000","680,000","7,997,000","9,237,000","5,126,000","6,701,000","13,331,000","3,859,000","6,618,000","6,661,000","298,000"
TaxProvision,"48,000,000","8,388,000","17,631,000","9,394,000","12,587,000","4,181,000","-17,553,000","11,703,000","1,474,000","-7,778,000","2,085,000","2,367,000","662,000","317,000","-3,010,000","-3,198,000","491,000","315,000","1,608,000","-5,059,000","408,000","798,000","-2,989,000","2,561,000","557,000","3,314,000","3,523,000","2,228,000","2,766,000","5,278,000","1,411,000","5,977,000","0","0"
NetIncomeCommonStockholders,"162,077,000","34,509,000","30,147,000","33,839,000","63,582,000","39,427,000","29,588,000","33,780,000","3,777,000","-7,602,000","6,832,000","3,895,000","4,935,000","2,372,000","10,490,000","14,252,000","14,253,000","12,453,000","71,730,000","12,862,000","9,795,000","6,112,000","5,480,000","3,479,000","123,000","4,691,000","5,715,000","2,901,000","3,935,000","8,073,000","3,123,000","641,000","6,661,000","183,000"
	NetIncome,"162,077,000","34,509,000","30,147,000","33,839,000","63,582,000","39,427,000","29,588,000","33,780,000","3,777,000","-7,602,000","6,832,000","3,895,000","4,935,000","2,372,000","10,490,000","14,252,000","14,253,000","12,453,000","71,730,000","12,862,000","9,795,000","6,112,000","5,480,000","3,479,000","123,000","4,691,000","5,715,000","2,901,000","3,935,000","8,073,000","2,448,000","641,000","6,661,000","298,000"
		NetIncomeIncludingNoncontrollingInterests,"162,077,000","34,509,000","30,147,000","33,839,000","63,582,000","39,427,000","29,588,000","33,780,000","3,777,000","-7,602,000","6,832,000","3,895,000","4,935,000","2,372,000","10,490,000","14,252,000","14,253,000","12,453,000","71,730,000","12,862,000","9,795,000","6,112,000","5,480,000","3,478,000","123,000","4,683,000","5,714,000","2,898,000","3,935,000","8,053,000","2,448,000","641,000","6,661,000","298,000"
			NetIncomeContinuousOperations,"162,077,000","34,509,000","30,147,000","33,839,000","63,582,000","39,427,000","29,588,000","33,780,000","3,777,000","-7,602,000","6,832,000","3,895,000","4,935,000","2,372,000","10,490,000","14,252,000","14,253,000","12,453,000","71,730,000","12,862,000","9,795,000","6,112,000","5,480,000","3,478,000","123,000","4,683,000","5,714,000","2,898,000","3,935,000","8,053,000","2,448,000","641,000","6,661,000","298,000"
		MinorityInterests,,,,,,,,,,,,,,,,,,,,"0","0","0","0","1,000","0","8,000","1,000","3,000","0","20,000","0","0","0","0"
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115,000"
DilutedNIAvailtoComStockholders,"162,077,000","34,509,000","30,147,000","33,839,000","63,582,000","39,427,000","29,588,000","33,780,000","3,777,000","-7,602,000","6,832,000","3,895,000","4,935,000","2,372,000","10,490,000","14,252,000","14,253,000","12,453,000","71,730,000","12,862,000","9,795,000","6,112,000","5,480,000","3,479,000","123,000","4,691,000","5,715,000","2,901,000","3,935,000","8,073,000","3,123,000","641,000","6,661,000","183,000"
BasicEPS,,"0.79","0.69","0.78","1.48","0.92","0.72","0.83","0.09","-0.19","0.17","0.1","0.12","0.06","0.26","0.36","0.36","0.31","1.8","0.34","0.28","0.18","0.16","0.1","0.004","0.14","0.17","0.09","0.121","0.282",,"0.022","0.233","0.006"
DilutedEPS,,"0.76","0.66","0.76","1.41","0.88","0.68","0.81","0.09","-0.19","0.17","0.09","0.12","0.06","0.26","0.34","0.34","0.3","1.74","0.33","0.27","0.17","0.16","0.1","0.003","0.13","0.16","0.09","0.121","0.275",,"0.022","0.227","0.006"
BasicAverageShares,,"43,701,943","43,492,172","43,329,889","43,173,312","42,673,615","41,320,851","40,542,696","40,506,671","40,334,179","40,291,867","40,240,740","40,196,662","40,160,118","40,148,115","40,119,561","40,027,336","39,926,781","39,879,345","37,366,041","34,618,721","34,466,904","34,235,375","34,206,943","34,189,217","34,176,753","34,169,855","32,824,587","32,654,860","28,620,120",,"28,620,120","28,620,120","28,620,120"
DilutedAverageShares,,"45,227,536","45,474,530","45,040,690","45,062,392","44,696,850","43,333,707","41,549,632","41,122,025","41,074,049","41,178,472","41,113,575","40,998,541","40,921,823","41,075,864","41,688,430","41,619,647","41,399,930","41,184,793","38,644,677","35,942,041","35,646,918","35,208,433","35,001,817","35,206,125","34,954,592","35,079,486","33,917,282","32,654,860","29,361,841",,"29,361,841","29,361,841","29,361,841"
NetIncomeFromContinuingAndDiscontinuedOperation,"162,077,000","34,509,000","30,147,000","33,839,000","63,582,000","39,427,000","29,588,000","33,780,000","3,777,000","-7,602,000","6,832,000","3,895,000","4,935,000","2,372,000","10,490,000","14,252,000","14,253,000","12,453,000","71,730,000","12,862,000","9,795,000","6,112,000","5,480,000","3,479,000","123,000","4,691,000","5,715,000","2,901,000","3,935,000","8,073,000","2,448,000","641,000","6,661,000","298,000"
NormalizedIncome,"162,077,000","34,509,000","30,147,000","33,839,000","63,582,000","39,427,000","29,588,000","33,780,000","3,777,000","-7,602,000","6,832,000","3,895,000","4,935,000","2,372,000","10,490,000","16,208,400","14,253,000","12,453,000","71,730,000","12,862,000","9,795,000","6,112,000","5,480,000","3,479,000","123,000","4,691,000","5,715,000","2,901,000","3,935,000","5,788,366.739","2,448,000","641,000","6,661,000","298,000"
InterestIncome,"365,770,000","92,782,000","92,203,000","92,786,000","87,999,000","88,225,000","83,040,000","75,078,000","66,817,000","63,473,000","61,813,000","61,107,000","55,138,000","49,922,000","44,754,000","41,890,000","40,976,000","35,023,000","30,536,000","28,172,000","24,345,000","20,419,000","16,914,000","15,562,000","13,402,000","11,394,000","10,833,000","8,999,000","7,661,000","6,958,000","6,075,000","5,320,000","4,902,000","4,212,000"
InterestExpense,"61,156,000","15,003,000","14,565,000","15,051,000","16,537,000","18,275,000","20,739,000","23,715,000","25,919,000","23,312,000","23,802,000","23,576,000","21,203,000","19,317,000","15,959,000","14,166,000","13,928,000","10,547,000","7,560,000","7,147,000","5,953,000","4,778,000","4,522,000","3,931,000","3,485,000","2,685,000","2,308,000","2,392,000","2,245,000","1,917,000","1,840,000","1,426,000","1,335,000","1,251,000"
NetInterestIncome,"304,614,000","77,779,000","77,638,000","77,735,000","71,462,000","69,950,000","62,301,000","51,363,000","40,898,000","40,161,000","38,011,000","37,531,000","33,935,000","30,605,000","28,795,000","27,724,000","27,048,000","24,476,000","22,976,000","21,025,000","18,392,000","15,641,000","12,392,000","11,631,000","9,917,000","8,709,000","8,525,000","6,607,000","5,416,000","5,041,000","4,235,000","3,894,000","3,567,000","2,961,000"
ReconciledDepreciation,"21,506,000","5,405,000","5,472,000","5,328,000","5,301,000","5,265,000","5,143,000","5,351,000","5,573,000","5,621,000","5,664,000","5,202,000","5,067,000","4,034,000","4,377,000","4,186,000","4,037,000","3,786,000","3,259,000","2,958,000","2,354,000","1,708,000","1,059,000","1,092,000","1,044,000","1,065,000","1,518,000","896,000","588,000","433,000","547,000","625,000","519,000","468,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"162,077,000","34,509,000","30,147,000","33,839,000","63,582,000","39,427,000","29,588,000","33,780,000","3,777,000","-7,602,000","6,832,000","3,895,000","4,935,000","2,372,000","10,490,000","14,252,000","14,253,000","12,453,000","71,730,000","12,862,000","9,795,000","6,112,000","5,480,000","3,479,000","123,000","4,691,000","5,715,000","2,901,000","3,935,000","8,073,000","2,448,000","641,000","6,661,000","298,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,"0","0",,"0","0","-2,680,000",,"0","-3,648,000",,,,,,"0","0","0","0","0","3,782,000","0","0","0","0"
TotalUnusualItems,,,,,,,,,,,"0","0",,"0","0","-2,680,000",,"0","-3,648,000",,,,,,"0","0","0","0","0","3,782,000","0","0","0","0"
TaxRateForCalcs,"0.228","0.196","0.369","0.217","0.165","0.096","0.27","0.257","0.281","0.27","0.234","0.378","0.118","0.118","0.27","0.27","0.033","0.025","0.022","0.4","0.04","0.115","0.4","0.4","0.4","0.4","0.381","0.4","0.4","0.396","0.366","0.35","0","0"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-723,600","0","0","0","0","0","0","0","0","0","0","0","0","0","1,497,366.739","0","0","0","0"
