name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,12/31/2004
		DeferredTax,"-186,000,000","-2,000,000","-171,000,000","6,000,000","-19,000,000","-12,000,000","0","22,000,000","-46,000,000","-50,000,000","33,000,000","31,000,000","71,000,000","14,000,000","41,000,000","35,000,000","-27,000,000","29,000,000","-547,000,000","-46,000,000","8,000,000","-16,000,000","9,000,000","-145,000,000","839,000,000","36,000,000","84,200,000","-600,000","-6,000,000","300,000","2,900,000","14,500,000","-16,000,000","17,100,000","-70,100,000","80,100,000","22,400,000","-66,700,000","-171,200,000","19,600,000","19,500,000","-6,300,000","-49,300,000","-9,400,000","9,200,000","16,600,000","47,100,000","47,800,000","-6,400,000","100,000","-3,900,000","4,000,000","40,300,000","5,300,000","-27,800,000","14,500,000","25,300,000","14,400,000","29,600,000","6,100,000","4,300,000","8,000,000","4,100,000","700,000","18,600,000","-14,000,000","-11,707,000","99,752,000","8,639,000"
			DeferredIncomeTax,"-186,000,000","-2,000,000","-171,000,000","6,000,000","-19,000,000","-12,000,000","0","22,000,000","-46,000,000","-50,000,000","33,000,000","31,000,000","71,000,000","14,000,000","41,000,000","35,000,000","-27,000,000","29,000,000","-547,000,000","-46,000,000","8,000,000","-16,000,000","9,000,000","-145,000,000","839,000,000","36,000,000","84,200,000","-600,000","-6,000,000","300,000","2,900,000","14,500,000","-16,000,000","17,100,000","-70,100,000","80,100,000","22,400,000","-66,700,000","-171,200,000","19,600,000","19,500,000","-6,300,000","-49,300,000","-9,400,000","9,200,000","16,600,000","47,100,000","47,800,000","-6,400,000","100,000","-3,900,000","4,000,000","40,300,000","5,300,000","-27,800,000","14,500,000","25,300,000","14,400,000","29,600,000","6,100,000","4,300,000","8,000,000","4,100,000","700,000","18,600,000","-14,000,000","-11,707,000","99,752,000","8,639,000"
		AssetImpairmentCharge,,,"26,000,000","495,000,000",,,,,,,,,,,,,,,"0",,,,"134,000,000",,,,"61,900,000",,,,,,,,,,,,,,,,"0",,,,,,,"0","0","-25,000,000",,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-39,800,000","-77,600,000","55,900,000",,,"14,200,000","-700,000","-30,300,000","27,900,000","-18,200,000","11,200,000",,"-1,900,000","-34,300,000","-48,600,000",,,,,,,,,,,,,,,
		StockBasedCompensation,"32,000,000","10,000,000","7,000,000","7,000,000","8,000,000","8,000,000","5,000,000","7,000,000","6,000,000","7,000,000","4,000,000","7,000,000","11,000,000","6,000,000","5,000,000","6,000,000","5,000,000","6,000,000","4,000,000","5,000,000","4,000,000","4,000,000","4,000,000","6,000,000","5,000,000","4,000,000","3,500,000","5,200,000","4,200,000","3,900,000","3,000,000","3,600,000","6,200,000","3,800,000","3,100,000","3,300,000","3,000,000","3,200,000","3,100,000","3,200,000","2,400,000","3,200,000","2,600,000","2,900,000","2,700,000","2,400,000","2,500,000","2,000,000","2,000,000","1,800,000","1,900,000","1,700,000","1,600,000","1,400,000",,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","900,000","-600,000","-300,000","-1,500,000","0","-3,500,000","-700,000","-4,500,000","-2,100,000","-1,800,000","-600,000","-9,000,000","-6,100,000","-14,600,000","-6,000,000","-9,400,000","-21,500,000","-7,100,000","-12,600,000","-6,000,000","-4,600,000","-600,000","-200,000","-400,000","-200,000","-3,500,000","-800,000","-100,000",,,,,,,,,,,,,,,
		OtherNonCashItems,"-6,000,000","49,000,000","18,000,000","-53,000,000","-20,000,000","-16,000,000","-16,000,000","-26,000,000","-33,000,000","8,000,000","-46,000,000","-45,000,000","7,000,000","2,000,000","-2,000,000","-9,000,000","-7,000,000","-19,000,000","7,000,000","-11,000,000","-67,000,000","4,000,000","-17,000,000","3,000,000","33,000,000","40,000,000","28,600,000","19,000,000","2,300,000","1,500,000","-17,800,000","600,000","-6,300,000","20,400,000","12,900,000","42,800,000","-39,400,000","51,200,000","-25,300,000","2,800,000","-6,900,000","16,300,000","18,000,000","22,700,000","-337,900,000","335,900,000","-268,900,000","195,900,000","11,200,000","3,200,000","-86,400,000","-1,000,000","-6,700,000","-1,200,000","169,100,000","253,600,000","-156,100,000","-2,400,000","-18,800,000","-300,000","36,100,000","-37,600,000","11,400,000","15,500,000",,,,"-3,281,000","2,749,000"
		ChangeInWorkingCapital,"328,000,000","110,000,000","501,000,000","129,000,000","-412,000,000","230,000,000","-57,000,000","-8,000,000","35,000,000","42,000,000","-30,000,000","162,000,000","-226,000,000","-18,000,000","-112,000,000","314,000,000","-66,000,000","-9,000,000","-4,000,000","111,000,000","614,000,000","118,000,000","-107,000,000","88,000,000","-840,000,000","56,000,000","-308,500,000","285,300,000","-521,500,000","198,900,000","-179,000,000","386,800,000","-637,100,000","624,000,000","-291,400,000","413,600,000","-740,500,000","174,400,000","136,100,000","413,200,000","-259,600,000","6,600,000","-546,200,000","515,500,000","-371,500,000","262,100,000","225,800,000","361,100,000","-275,700,000","24,900,000","42,500,000","23,000,000","-45,600,000","228,200,000","-173,700,000","-267,100,000","-45,600,000","153,400,000","-2,600,000","85,800,000","-61,400,000","132,000,000","-9,200,000","49,200,000","-48,200,000","6,900,000","-83,322,000","24,579,000","3,889,000"
			ChangeInReceivables,"-413,000,000","-185,000,000","-120,000,000","22,000,000","-130,000,000","-7,000,000","-26,000,000","18,000,000","1,000,000","-12,000,000","73,000,000","-1,000,000","-50,000,000","-28,000,000","37,000,000","65,000,000","-95,000,000","61,000,000","-28,000,000","6,000,000","-26,000,000","-9,000,000","-37,000,000","31,000,000","20,000,000","4,000,000","-19,800,000","18,700,000","-27,800,000","24,100,000","-61,000,000","109,200,000","-44,300,000","32,200,000","-44,200,000","100,200,000","-30,200,000","-25,400,000","121,000,000","21,800,000","102,100,000","-191,700,000","-1,800,000","145,000,000","-160,400,000","-18,300,000","-7,000,000","122,500,000","-18,500,000","-26,400,000","-21,700,000","2,600,000","54,200,000","-13,800,000","-34,100,000","18,300,000","-20,900,000","-7,300,000","-5,900,000","14,300,000","-33,500,000","-3,400,000","-30,500,000","-1,900,000","-12,100,000","-16,800,000","5,021,000","34,536,000","-1,792,000"
				ChangesInAccountReceivables,"-413,000,000","-185,000,000","-120,000,000","22,000,000","-130,000,000","-7,000,000","-26,000,000","18,000,000","1,000,000","-12,000,000","73,000,000","-1,000,000","-50,000,000","-28,000,000","37,000,000","65,000,000","-95,000,000","61,000,000","-28,000,000","6,000,000","-26,000,000","-9,000,000","-37,000,000","31,000,000","20,000,000","4,000,000","-19,800,000","18,700,000","-27,800,000","24,100,000","-61,000,000","109,200,000","-44,300,000","32,200,000","-44,200,000","100,200,000","-30,200,000","-25,400,000","121,000,000","21,800,000","102,100,000","-191,700,000","-1,800,000","145,000,000","-160,400,000","-18,300,000","-7,000,000","122,500,000","-18,500,000","-26,400,000","-21,700,000","2,600,000","54,200,000","-13,800,000",,,,,,,,,,,,,,,
			ChangeInInventory,"-101,000,000","-66,000,000","-3,000,000","-111,000,000","79,000,000","-88,000,000","-2,000,000","-22,000,000","80,000,000","-29,000,000","-43,000,000","-4,000,000","122,000,000","-101,000,000","-49,000,000","-24,000,000","118,000,000","-97,000,000","28,000,000","2,000,000","25,000,000","-15,000,000","-3,000,000","-85,000,000","65,000,000","16,000,000","800,000","-63,800,000","60,000,000","-68,000,000","50,200,000","-50,400,000","176,300,000","-112,300,000","6,000,000","-42,400,000","65,900,000","-109,800,000","31,600,000","-73,200,000","32,900,000","43,500,000","36,600,000","-71,200,000","119,500,000","-123,400,000","3,500,000","-24,400,000","179,500,000","-78,800,000","13,000,000","20,200,000","273,100,000","134,000,000","-30,100,000","-249,200,000","75,900,000","-213,300,000","5,200,000","-55,900,000","124,400,000","-127,300,000","41,100,000","-39,000,000","129,800,000","-80,300,000","-27,024,000","-73,812,000","5,809,000"
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,,,,,,,"1,200,000","3,000,000","600,000","-5,200,000","1,600,000","4,300,000","23,400,000","-27,400,000","19,300,000",,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"182,000,000","76,000,000","73,000,000","-16,000,000","49,000,000","36,000,000","27,000,000","1,000,000","-6,000,000","-37,000,000","5,000,000","4,000,000","-18,000,000","-41,000,000","65,000,000","-19,000,000","44,000,000","-38,000,000","-1,000,000","15,000,000","794,000,000","0","-22,000,000","68,000,000","-711,000,000","-29,000,000","-69,100,000","-34,200,000","-75,800,000","73,000,000","-32,800,000","-69,400,000","-355,100,000","347,300,000","59,400,000","-9,700,000","-145,300,000","-8,300,000","220,300,000","-31,600,000","-116,000,000","11,500,000","43,100,000","-35,600,000","13,900,000","85,400,000","122,700,000","-47,100,000","-51,200,000","0","3,800,000","-45,000,000","-9,400,000","13,600,000","-19,800,000","-47,000,000","25,800,000","44,700,000","34,200,000","-42,800,000","600,000","39,300,000","26,900,000","1,300,000","-7,100,000","-15,700,000","1,634,000","13,743,000","53,198,000"
				ChangeInPayable,,,,"-16,000,000",,,,,"-6,000,000","-37,000,000","5,000,000","4,000,000","-18,000,000","-41,000,000","65,000,000","-19,000,000","44,000,000","-38,000,000","-1,000,000","15,000,000","794,000,000",,"-22,000,000","68,000,000","-711,000,000","-29,000,000","-69,100,000","-34,200,000","-75,800,000","73,000,000","-32,800,000","-69,400,000","-355,100,000","347,300,000","59,400,000","-9,700,000","-145,300,000","-8,300,000","20,200,000","57,700,000","15,600,000","-9,300,000","-37,300,000","20,000,000","8,300,000","14,200,000","-4,300,000","-42,200,000","-32,700,000","7,900,000","28,200,000","-35,100,000","-17,100,000","-15,200,000",,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,"180,000,000","10,000,000","10,000,000","-23,000,000","11,000,000","24,000,000","-5,000,000","-39,000,000","66,000,000","-14,000,000","5,000,000","-2,000,000","811,000,000","-5,000,000","-11,000,000","8,000,000","-650,000,000","-23,000,000","-79,200,000","-99,000,000","-53,200,000","83,600,000","13,200,000","-92,600,000","-257,300,000","279,900,000","79,300,000","-44,300,000","-106,600,000","-81,800,000","258,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,"180,000,000","10,000,000","10,000,000","-23,000,000","11,000,000","24,000,000","-5,000,000","-39,000,000","66,000,000","-14,000,000","5,000,000","-2,000,000","811,000,000","-5,000,000","-11,000,000","8,000,000","-650,000,000","-23,000,000","-79,200,000","-99,000,000","-53,200,000","83,600,000","13,200,000","-92,600,000","-257,300,000","279,900,000","79,300,000","-44,300,000","-106,600,000","-81,800,000","258,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,,,,"-16,000,000",,,,,"4,000,000","-47,000,000","-5,000,000","27,000,000","-29,000,000","-65,000,000","70,000,000","20,000,000","-22,000,000","-24,000,000","-6,000,000","17,000,000","-17,000,000","5,000,000","-11,000,000","60,000,000","-61,000,000","-6,000,000","10,100,000","64,800,000","-22,600,000","-10,600,000","-46,000,000","23,200,000","-97,800,000","67,400,000","-19,900,000","34,600,000","-38,700,000","73,500,000","-38,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-89,300,000","-131,600,000","20,800,000","80,400,000","-55,600,000","5,600,000","71,200,000","127,000,000","-4,900,000","-18,500,000","-7,900,000","-24,400,000","-9,900,000","7,700,000","28,800,000",,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,256,000",
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"496,300,000","-278,700,000","142,500,000","-621,100,000","477,200,000","-346,100,000","315,700,000","111,700,000","310,100,000","-378,400,000","123,000,000","36,200,000",,"-363,700,000","86,800,000",,"-5,300,000","-92,000,000","310,900,000","-11,200,000","163,300,000","-157,300,000","222,300,000",,"67,000,000","-164,100,000","114,300,000","-54,551,000","53,368,000",
			ChangeInOtherWorkingCapital,"660,000,000","285,000,000","551,000,000","234,000,000","-410,000,000","289,000,000","-56,000,000","-5,000,000","-40,000,000","120,000,000","-65,000,000","163,000,000","-280,000,000","152,000,000","-165,000,000","292,000,000","-133,000,000","65,000,000","-3,000,000","88,000,000","-179,000,000","142,000,000","-45,000,000","74,000,000","-214,000,000","65,000,000","-220,400,000","364,600,000","-477,900,000","169,800,000","-135,400,000","397,400,000","-414,000,000","356,800,000","-312,600,000","365,500,000","-630,900,000","317,900,000","122,500,000","-100,000","100,000","800,000","-177,300,000","100,000","1,600,000","2,700,000",,,,"5,900,000","8,200,000","269,100,000","-271,500,000","6,000,000","119,600,000","-7,300,000","-7,000,000","-900,000","-15,900,000","6,900,000","4,400,000","1,100,000","-29,500,000","21,800,000","5,300,000","5,400,000",,,
InvestingCashFlow,"-457,000,000","-62,000,000","-83,000,000","-201,000,000","-111,000,000","-71,000,000","-98,000,000","-84,000,000","-52,000,000","-65,000,000","-108,000,000","-120,000,000","-16,000,000","-75,000,000","-137,000,000","-120,000,000","-63,000,000","-55,000,000","-157,000,000","-94,000,000","-72,000,000","-85,000,000","-386,000,000","-433,000,000","-696,000,000","-662,000,000","-677,000,000","-1,297,500,000","-571,800,000","-429,600,000","-465,400,000","-78,400,000","-268,700,000","469,000,000","-288,400,000","-265,000,000","-269,200,000","-196,700,000","-292,500,000","-84,200,000","-74,200,000","-62,600,000","-124,000,000","-47,700,000","-18,200,000","16,100,000","-105,000,000","-79,500,000","-3,187,900,000","302,200,000","93,600,000","-399,600,000","-73,100,000","-108,600,000","299,600,000","-88,700,000","-238,500,000","187,100,000","116,200,000","-205,800,000","-61,400,000","-192,100,000","-34,400,000","-98,600,000","-57,400,000","-900,000","82,283,000","151,865,000","-58,702,000"
	CashFlowFromContinuingInvestingActivities,"-457,000,000","-62,000,000","-83,000,000","-201,000,000","-111,000,000","-71,000,000","-98,000,000","-84,000,000","-52,000,000","-65,000,000","-108,000,000","-120,000,000","-16,000,000","-75,000,000","-137,000,000","-120,000,000","-63,000,000","-55,000,000","-157,000,000","-94,000,000","-72,000,000","-85,000,000","-386,000,000","-433,000,000","-696,000,000","-662,000,000","-677,000,000","-1,297,500,000","-571,800,000","-429,600,000","-465,400,000","-78,400,000","-268,700,000","469,000,000","-288,400,000","-265,000,000","-269,200,000","-196,700,000","-292,500,000","-84,200,000","-74,200,000","-62,600,000","-124,000,000","-47,700,000","-18,200,000","16,100,000","-105,000,000","-79,500,000","-3,187,900,000","302,200,000","93,600,000","-399,600,000","-73,100,000","-108,600,000","299,600,000","-88,700,000","-238,500,000","187,100,000","116,200,000","-205,800,000","-61,400,000","-192,100,000","-34,400,000","-98,600,000","-57,400,000","-900,000","82,283,000","151,865,000","-58,702,000"
		NetPPEPurchaseAndSale,"-504,000,000","-62,000,000","-131,000,000","-201,000,000","-110,000,000","-71,000,000","-103,000,000","-85,000,000","-52,000,000","-67,000,000","-108,000,000","-135,000,000","-16,000,000","-75,000,000","-137,000,000","-130,000,000","-69,000,000","-60,000,000","-176,000,000","-104,000,000","-87,000,000","-86,000,000","-386,000,000","-434,000,000","-703,000,000","-674,000,000","-674,700,000","-758,300,000","-582,400,000","-441,500,000","-535,000,000","-583,400,000","-288,000,000","-391,100,000","-189,400,000","-226,800,000","-245,500,000","-149,500,000","-256,700,000","-99,200,000","-90,200,000","-60,400,000","-74,600,000","-59,900,000","-42,300,000","-15,700,000","-65,800,000","-81,100,000","-71,700,000","-23,000,000","-53,900,000","-50,900,000","-52,500,000","-69,100,000","-27,500,000","-33,600,000","-36,400,000","-33,900,000","-27,200,000","-34,400,000","-18,500,000","-20,900,000","-18,200,000","-17,900,000","-11,700,000","-11,500,000","2,973,000","-20,529,000","-7,169,000"
			PurchaseOfPPE,"-506,000,000","-63,000,000","-132,000,000","-201,000,000","-110,000,000","-71,000,000","-103,000,000","-87,000,000","-52,000,000","-67,000,000","-107,000,000","-143,000,000","-74,000,000","-80,000,000","-144,000,000","-133,000,000","-77,000,000","-68,000,000","-183,000,000","-105,000,000","-91,000,000","-94,000,000","-392,000,000","-440,000,000","-703,000,000","-676,000,000","-678,000,000","-759,400,000","-587,100,000","-444,800,000","-535,800,000","-587,700,000","-292,600,000","-392,400,000","-190,900,000","-230,400,000","-249,700,000","-152,800,000","-262,100,000","-103,600,000","-93,500,000","-64,300,000","-78,000,000","-63,700,000","-50,600,000","-54,900,000","-69,600,000","-84,200,000","-75,300,000","-29,000,000","-54,300,000","-54,500,000","-55,000,000","-71,900,000","-30,500,000","-38,500,000","-38,800,000","-34,000,000","-27,300,000","-38,400,000","-18,500,000","-20,900,000","-18,200,000","-17,900,000","-11,700,000","-11,500,000","-15,627,000","-20,529,000","-7,169,000"
			SaleOfPPE,"2,000,000","1,000,000","1,000,000","0",,,"0","2,000,000","0","0","-1,000,000","8,000,000","58,000,000","5,000,000","7,000,000","3,000,000","8,000,000","8,000,000","7,000,000","1,000,000","4,000,000","8,000,000","6,000,000","6,000,000","0","2,000,000","3,300,000","1,100,000","4,700,000","3,300,000","800,000","4,300,000","4,600,000","1,300,000","1,500,000","3,600,000","4,200,000","3,300,000","5,400,000","4,400,000","3,300,000","3,900,000","3,400,000","3,800,000","8,300,000","39,200,000","3,800,000","3,100,000","3,600,000","6,000,000","400,000","3,600,000","2,500,000","2,800,000","3,000,000","4,900,000","2,400,000","100,000","100,000",,,,,,,,,,
		NetIntangiblesPurchaseAndSale,"48,000,000","0","48,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,"-19,000,000","-9,000,000","0","-10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfIntangibles,"67,000,000","9,000,000","48,000,000","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,"1,000,000",,,,,,,,,,,"0",,,,"16,000,000",,,,"0","0","0",,"2,300,000","-553,900,000","12,800,000","0","18,400,000","0","0","1,353,600,000","-72,500,000",,,"-45,300,000",,,,,"0","0","0",,"0","0",,,,,,,,,,,,,,,,,,,,,
