name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011
			DeferredIncomeTax,"52,000,000","41,000,000","7,000,000","4,000,000","0","-1,000,000","8,000,000","2,000,000","-6,000,000","1,000,000","16,000,000","3,000,000","0","-13,000,000","-15,000,000","0","-8,000,000","29,000,000","-193,000,000","-45,000,000","-53,000,000","-17,000,000","-52,056,000","26,806,000","4,394,000","-10,144,000","22,189,000","1,566,000","-220,000","696,000","14,000","-29,000","-354,000","260,000","12,000","152,000","152,000","1,652,000","663,000","-39,000","704,000","1,000","301,000","245,000"
		StockBasedCompensation,"17,000,000","5,000,000","4,000,000","5,000,000","3,000,000","4,000,000","3,000,000","4,000,000","3,000,000","4,000,000","3,000,000","4,000,000","3,000,000","3,000,000","2,000,000","4,000,000","3,000,000","3,000,000","6,000,000","9,000,000","5,000,000","4,000,000","3,545,000","2,663,000","3,608,000","3,184,000","2,174,000","2,503,000","831,000","195,000","777,000","707,000","584,000","545,000","401,000","405,000","95,000",,,,,,,
		OtherNonCashItems,"-202,000,000","-118,000,000","-21,000,000","-7,000,000","-56,000,000","-99,000,000","-42,000,000","-9,000,000","-89,000,000","229,000,000","-9,000,000","28,000,000","-2,000,000","-92,000,000","138,000,000","9,000,000","-5,000,000","214,000,000","-99,000,000","-11,000,000","274,000,000","4,000,000","3,392,000","3,600,000","2,768,000","1,240,000","1,224,000","1,088,000","822,000","381,000","130,000","96,000","95,000","96,000","95,000","95,000","-8,892,000",,,"1,675,000","2,074,000",,,"1,861,000"
		ChangeInWorkingCapital,"-227,000,000","-167,000,000","-127,000,000","91,000,000","-24,000,000","41,000,000","-65,000,000","62,000,000","100,000,000","-114,000,000","-21,000,000","-32,000,000","48,000,000","-66,000,000","47,000,000","-139,000,000","-286,000,000","348,000,000","-61,000,000","125,000,000","-99,000,000","22,000,000","88,524,000","-13,941,000","-126,357,000","26,774,000","-44,936,000","89,793,000","-86,420,000","7,190,000","32,222,000","-48,448,000","-10,745,000","-1,692,000","8,320,000","6,373,000","-19,693,000","11,088,000","273,000","-2,753,000","7,549,000","-2,788,000","-2,596,000","-6,062,000"
			ChangeInReceivables,"-317,000,000","-200,000,000","11,000,000","-47,000,000","-81,000,000","-115,000,000","-48,000,000","18,000,000","-103,000,000","238,000,000","18,000,000","122,000,000","-78,000,000","-81,000,000","235,000,000","-23,000,000","-81,000,000","85,000,000","-84,000,000","-44,000,000","-91,000,000","87,000,000","-148,580,000","13,690,000","-66,225,000","-8,885,000","67,462,000","-39,660,000","-42,120,000","2,732,000","32,023,000","-39,078,000","-19,324,000","11,852,000","7,348,000","-6,299,000","-54,633,000","-33,706,000","17,469,000","-22,431,000","3,245,000","3,516,000","-5,293,000","-21,623,000"
				ChangesInAccountReceivables,"-315,000,000","-199,000,000","14,000,000","-46,000,000","-84,000,000","-115,000,000","-43,000,000","18,000,000","-108,000,000","237,000,000","26,000,000","124,000,000","-78,000,000","-116,000,000","241,000,000","-52,000,000","-78,000,000","90,000,000","-90,000,000","-52,000,000","44,000,000","97,000,000","-151,634,000","14,311,000","-68,239,000","-9,438,000","57,971,000","-27,471,000","-31,682,000","-1,622,000","23,664,000","-28,871,000","-5,229,000","-3,620,000","1,303,000","-8,541,000","-19,077,000","-29,806,000","4,793,000","-13,655,000","10,736,000","-9,171,000","-881,000","-13,348,000"
			ChangeInInventory,"-64,000,000","-50,000,000","-19,000,000","4,000,000","1,000,000","52,000,000","-11,000,000","-33,000,000","-11,000,000","10,000,000","11,000,000","-38,000,000","-14,000,000","67,000,000","-41,000,000","-17,000,000","30,000,000","17,000,000","-14,000,000","6,000,000","-32,000,000","61,000,000","-83,606,000","18,765,000","-148,991,000","122,832,000","-65,541,000","126,318,000","-32,599,000","-4,816,000","-3,166,000","-24,683,000","4,352,000","7,259,000","1,639,000","-21,027,000","-219,000","-3,832,000","837,000","-4,698,000","1,819,000","1,551,000","5,505,000","-9,966,000"
			ChangeInPayablesAndAccruedExpense,"394,000,000","217,000,000","-102,000,000","165,000,000","114,000,000","108,000,000","-11,000,000","83,000,000","198,000,000","-363,000,000","-44,000,000","-86,000,000","125,000,000","-61,000,000","-144,000,000","-69,000,000","-212,000,000","232,000,000","43,000,000","122,000,000","16,000,000","-144,000,000","308,075,000","9,280,000","104,953,000","-75,308,000","-71,873,000","43,365,000","-50,173,000","14,058,000","3,450,000","15,910,000","4,030,000","-22,172,000","866,000","33,293,000","35,863,000","48,956,000","-17,784,000","23,886,000","3,026,000","-8,959,000","-2,379,000","25,078,000"
				ChangeInPayable,"358,000,000","233,000,000","-87,000,000","142,000,000","70,000,000","151,000,000","-68,000,000","100,000,000","127,000,000","-315,000,000","-20,000,000","-10,000,000","44,000,000","12,000,000","-72,000,000","103,000,000","2,000,000","-171,000,000","31,000,000","116,000,000","42,000,000","-136,000,000","257,631,000","-4,950,000","66,806,000","-28,487,000","-73,620,000","6,361,000","28,176,000","10,259,000","5,449,000","12,585,000","5,958,000","-26,918,000","-17,000","30,668,000","37,131,000","46,176,000","-19,325,000","29,211,000","1,984,000","-11,262,000","-5,115,000","32,867,000"
					ChangeInAccountPayable,"358,000,000","233,000,000","-87,000,000","142,000,000","70,000,000","151,000,000","-68,000,000","100,000,000","127,000,000","-315,000,000","-20,000,000","-10,000,000","44,000,000","12,000,000","-72,000,000","103,000,000","2,000,000","-171,000,000","31,000,000","116,000,000","42,000,000","-136,000,000","257,631,000","-4,950,000","66,806,000","-28,487,000","-73,620,000","6,361,000","28,176,000","10,259,000","5,449,000","12,585,000","5,958,000","-26,918,000","-17,000","30,668,000","37,131,000","46,176,000","-19,325,000","29,211,000","1,984,000","-11,262,000","-5,115,000","32,867,000"
				ChangeInAccruedExpense,"36,000,000","-16,000,000","-15,000,000","23,000,000","44,000,000","-43,000,000","57,000,000","-17,000,000","71,000,000","-48,000,000","-24,000,000","-76,000,000","81,000,000","-73,000,000","-72,000,000","-172,000,000","-214,000,000","403,000,000","12,000,000","6,000,000","-26,000,000","-8,000,000","50,444,000","14,230,000","38,147,000","-46,821,000","1,747,000","37,004,000","-78,349,000","3,799,000","-1,999,000","3,325,000","-1,928,000","4,746,000","883,000","2,625,000","-1,268,000","2,780,000","1,541,000","-5,325,000","1,042,000","2,303,000","2,736,000","-7,789,000"
			ChangeInOtherCurrentAssets,"-229,000,000","-134,000,000","-16,000,000","-23,000,000",,,"-10,000,000","-14,000,000","36,000,000","0","5,000,000","-64,000,000","22,000,000","9,000,000","-3,000,000","-30,000,000","-22,000,000","10,000,000","-2,000,000","20,000,000","-19,000,000","8,000,000","3,629,000","-46,748,000","4,136,000","-39,017,000","19,249,000","-34,848,000","46,498,000","-4,875,000","-450,000","-265,000","171,000","1,389,000","-1,494,000","691,000",,,,,,,,
			ChangeInOtherCurrentLiabilities,"-11,000,000","0","-1,000,000","-8,000,000","-2,000,000","-4,000,000","15,000,000","8,000,000","-20,000,000","1,000,000","-11,000,000","34,000,000","-7,000,000","0","0","0","-1,000,000","4,000,000","-4,000,000","21,000,000","27,000,000","10,000,000","9,006,000","-8,928,000","-20,230,000","27,152,000","5,767,000","-5,382,000","-8,026,000","91,000","365,000","-332,000","26,000","-20,000","-39,000","-285,000",,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,,"15,000,000","8,000,000","-20,000,000","1,000,000","-11,000,000","34,000,000","15,000,000","9,000,000","0","0","-1,000,000","4,000,000","-4,000,000","21,000,000","27,000,000","10,000,000","9,006,000","-8,928,000","-20,230,000","27,152,000","5,767,000","-5,382,000","-8,026,000","91,000","365,000","-332,000","26,000","-20,000","-39,000","-285,000","-641,000","-330,000","-249,000","490,000","-541,000","1,104,000","-429,000","449,000"
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,"0","0","0","0","-4,000,000","-2,000,000","7,000,000","-485,000,000","-109,000,000","80,000,000",,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-663,000,000","-285,000,000","-322,000,000","-34,000,000","-22,000,000","-9,000,000","-47,000,000","-16,000,000","-17,000,000","-40,000,000","-48,000,000","-81,000,000","-10,000,000","-25,000,000","-229,000,000","-97,000,000","-133,000,000","3,197,000,000","-13,000,000","-36,000,000","-43,000,000","-78,000,000","-209,319,000","-286,527,000","-211,753,000","-2,308,401,000","-224,843,000","-1,178,558,000","-901,847,000","-37,230,000","-36,428,000","-5,245,000","-2,168,000","14,056,000","-3,675,000","-1,855,000","-1,171,000","-183,239,000","-5,351,000","-1,188,000","-12,789,000","-2,295,000","-2,099,000","-1,970,000"
	CashFlowFromContinuingInvestingActivities,"-663,000,000","-285,000,000","-322,000,000","-34,000,000","-22,000,000","-9,000,000","-47,000,000","-16,000,000","-17,000,000","-40,000,000","-48,000,000","-81,000,000","-10,000,000","-25,000,000","-229,000,000","-97,000,000","-126,000,000","-17,000,000","-57,000,000","-26,000,000","29,000,000","-78,000,000","-209,319,000","-286,527,000","-211,753,000","-2,308,401,000","-224,843,000","-1,178,558,000","-901,847,000","-37,230,000","-36,428,000","-5,245,000","-2,168,000","14,056,000","-3,675,000","-1,855,000","-1,171,000","-183,239,000","-5,351,000","-1,188,000","-12,789,000","-2,295,000","-2,099,000","-1,970,000"
		CapitalExpenditureReported,"-182,000,000","-26,000,000","-82,000,000","-44,000,000","-30,000,000","-18,000,000","-44,000,000","-21,000,000","-18,000,000","-41,000,000","-45,000,000","-46,000,000","-31,000,000","-26,000,000","-41,000,000","-30,000,000","-13,000,000","-19,000,000","-52,000,000","-24,000,000","39,000,000","-66,000,000","-148,440,000","-110,667,000","-83,671,000","-96,222,000","-110,676,000","-157,007,000","-64,958,000","-35,764,000","-35,840,000","-28,424,000","-13,666,000","-42,874,000","-29,512,000","-27,538,000","-32,660,000","-2,358,000","-5,397,000","-1,078,000","-2,549,000","-2,228,000","-1,647,000","-964,000"
		NetPPEPurchaseAndSale,"32,000,000","4,000,000","7,000,000","13,000,000","8,000,000","6,000,000","7,000,000","3,000,000","1,000,000","2,000,000","1,000,000","7,000,000","16,000,000","6,000,000","11,000,000","23,000,000","0","3,000,000","5,000,000","5,000,000","-1,000,000","1,000,000","5,556,000","2,103,000","7,155,000","2,186,000","896,000","704,000","3,699,000","16,000","0","17,000","297,000","0",,,"567,000","423,000",,,"239,000","46,000",,
			SaleOfPPE,"32,000,000","4,000,000","7,000,000","13,000,000","8,000,000","6,000,000","7,000,000","3,000,000","1,000,000","2,000,000","1,000,000","7,000,000","16,000,000","6,000,000","11,000,000","23,000,000","0","3,000,000","5,000,000","5,000,000","-1,000,000","1,000,000","5,556,000","2,103,000","7,155,000","2,186,000","896,000","704,000","3,699,000","16,000","0","17,000","297,000","0",,,"567,000","423,000",,,"239,000","46,000",,
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,"0","0","0","0","0","0","-1,000,000","-1,000,000","-10,000,000","-7,000,000","-9,000,000","-13,000,000","-12,392,000","-7,174,000","-17,069,000","-14,365,000","2,931,000","-12,670,000","-49,125,000","-1,482,000","-588,000","-2,790,000","-783,000","-1,028,000","-536,000","-314,000","-1,492,000","-626,000","-285,000","-110,000","-10,479,000","-113,000","-452,000","-1,006,000"
			PurchaseOfIntangibles,,,,,,,,,,,"0","0","0","0","0","0","-1,000,000","-1,000,000","-10,000,000","-7,000,000","-9,000,000","-13,000,000","-12,392,000","-7,174,000","-17,069,000","-14,365,000","2,931,000","-12,670,000","-49,125,000","-1,482,000","-588,000","-2,790,000","-783,000","-1,028,000","-536,000","-314,000","-1,492,000","-626,000","-285,000","-110,000","-10,479,000","-113,000","-452,000","-1,006,000"
		NetBusinessPurchaseAndSale,"-520,000,000","-264,000,000","-250,000,000","-6,000,000","0","0","-12,000,000","-3,000,000","-1,000,000","-4,000,000","-4,000,000","-42,000,000","5,000,000","-5,000,000","-199,000,000","-90,000,000",,,,,,"0","-54,043,000","-170,789,000","-118,168,000","-2,200,000,000","-117,994,000","-1,009,585,000",,,,,,,,,,,,,,,,
			PurchaseOfBusiness,"-520,000,000","-264,000,000","-250,000,000","-6,000,000","0","0","-12,000,000","-3,000,000","-1,000,000","-4,000,000","-4,000,000","-42,000,000","5,000,000","-5,000,000","-199,000,000","-90,000,000",,,,,,"0","-54,043,000","-170,789,000","-118,168,000","-2,200,000,000","-117,994,000","-1,009,585,000",,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","25,952,000","11,984,000","57,958,000","26,373,000","25,997,000","32,414,000",,,,,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-74,995,000","-256,501,000","-199,964,000","-312,899,000","-237,772,000",,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","25,952,000","86,979,000","314,459,000","226,337,000","338,896,000","270,186,000",,,,,,,
		DividendsReceivedCFI,"7,000,000","1,000,000","3,000,000","3,000,000","0","3,000,000","2,000,000","5,000,000","1,000,000","3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedInvestingActivities,,,,,,,,,,,"0","0","0","0","0","0","-7,000,000","3,214,000,000","44,000,000","-10,000,000",,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"258,000,000","341,000,000","228,000,000","-202,000,000","-109,000,000","-145,000,000","41,000,000","-161,000,000","-198,000,000","12,000,000","-85,000,000","-52,000,000","-124,000,000","-45,000,000","102,000,000","75,000,000","232,000,000","-3,093,000,000","-20,000,000","-289,000,000","45,000,000","-75,000,000","27,009,000","142,407,000","181,624,000","2,149,960,000","189,042,000","894,555,000","832,118,000","-22,630,000","-8,795,000","37,268,000","-9,417,000","-23,977,000","-9,579,000","-12,667,000","2,537,000","178,325,000","39,000","72,000","211,000","146,000","124,000","-100,000"
	CashFlowFromContinuingFinancingActivities,"258,000,000","341,000,000","228,000,000","-202,000,000","-109,000,000","-145,000,000","41,000,000","-161,000,000","-198,000,000","12,000,000","-85,000,000","-52,000,000","-124,000,000","-45,000,000","102,000,000","75,000,000","232,000,000","-3,093,000,000","-20,000,000","-289,000,000","45,000,000","-75,000,000","27,009,000","142,407,000","181,624,000","2,149,960,000","189,042,000","894,555,000","832,118,000","-22,630,000","-8,795,000","37,268,000","-9,417,000","-23,977,000","-9,579,000","-12,667,000","2,537,000","178,325,000","39,000","72,000","211,000","146,000","124,000","-100,000"
		NetIssuancePaymentsOfDebt,"615,000,000","429,000,000","321,000,000","-114,000,000","-21,000,000","-57,000,000","131,000,000","-73,000,000","-110,000,000","100,000,000","5,000,000","35,000,000","-35,000,000","48,000,000","205,000,000","173,000,000","319,000,000","-2,012,000,000","120,000,000","-182,000,000","62,000,000","-240,000,000","32,819,000","280,676,000","4,943,000","2,258,562,000","-426,825,000","768,627,000","838,189,000","-582,000","2,232,000","47,918,000","1,404,000","-14,855,000","-7,000","-3,095,000","3,084,000","180,660,000","-6,000","-5,000","-5,000","-6,000","-5,000","-5,000"
			NetLongTermDebtIssuance,"615,000,000","429,000,000","321,000,000","-114,000,000","-21,000,000","-57,000,000","131,000,000","-73,000,000","-110,000,000","100,000,000","5,000,000","35,000,000","-35,000,000","48,000,000","205,000,000","173,000,000","319,000,000","-2,012,000,000","120,000,000","-182,000,000","62,000,000","-240,000,000","32,819,000","280,676,000","4,943,000","2,258,562,000","-426,825,000","768,627,000","838,189,000","-582,000","2,232,000","47,918,000","1,404,000","-14,855,000","-7,000","-3,095,000","3,084,000","180,660,000","-6,000","-5,000","-5,000","-6,000","-5,000","-5,000"
				LongTermDebtIssuance,"3,695,000,000","1,445,000,000","1,844,000,000","27,000,000","379,000,000","472,000,000","994,000,000","289,000,000","210,000,000","453,000,000","646,000,000","733,000,000","371,000,000","1,293,000,000","690,000,000","690,000,000","996,000,000","2,614,000,000","759,000,000","481,000,000","795,000,000","618,000,000","610,540,000","942,559,000","1,385,713,000","2,707,188,000","511,082,000","1,311,049,000","895,000,000","153,619,000","2,240,000","73,790,000","13,410,000","58,000,000","26,200,000","23,010,000","35,590,000",,,,"0",,,
				LongTermDebtPayments,"-3,080,000,000","-1,016,000,000","-1,523,000,000","-141,000,000","-400,000,000","-529,000,000","-863,000,000","-362,000,000","-320,000,000","-353,000,000","-641,000,000","-698,000,000","-406,000,000","-1,245,000,000","-485,000,000","-517,000,000","-677,000,000","-4,626,000,000","-639,000,000","-663,000,000","-733,000,000","-858,000,000","-577,721,000","-661,883,000","-1,380,770,000","-448,626,000","-937,907,000","-542,422,000","-56,811,000","-154,201,000","-8,000","-25,872,000","-12,006,000","-72,855,000","-26,207,000","-26,105,000","-32,506,000","-6,000","-6,000","-5,000","-5,000","-6,000","-5,000","-5,000"
		NetCommonStockIssuance,,,,,,,,,,,"0","0","0","0","0","0","0","-843,000,000","0","0","0","333,000,000","71,056,000","0","0","60,944,000","686,221,000",,,,,,"0",,,,"206,154,000",,,,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,"0",,,,"0","0","0","333,000,000","71,056,000","0","0","60,944,000","686,221,000",,,,,,"0",,,,"124,000",,,,,,,
			CommonStockPayments,,,,,,,,,,,"0","0","0","0","0","0","0","-843,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-357,000,000","-88,000,000","-93,000,000","-88,000,000","-88,000,000","-88,000,000","-90,000,000","-88,000,000","-88,000,000","-88,000,000","-91,000,000","-87,000,000","-88,000,000","-87,000,000","-88,000,000","-87,000,000","-87,000,000","-121,000,000","-119,000,000","-103,000,000","-105,000,000","-104,000,000","-100,105,000","-101,869,000","-97,488,000","-136,538,000","-55,580,000","-43,311,000","-203,749,000","-21,974,000","-11,027,000","-10,650,000","-10,551,000","-9,906,000","-9,572,000","-9,572,000",,,,,,,,
			CommonStockDividendPaid,,,,,,,"-90,000,000","-88,000,000","-88,000,000","-88,000,000","-91,000,000","-87,000,000","-88,000,000","-87,000,000","-88,000,000","-87,000,000","-87,000,000","-121,000,000","-119,000,000","-103,000,000","-105,000,000","-104,000,000","-100,105,000","-101,869,000","-97,488,000","-136,538,000","-55,580,000","-43,311,000","-203,749,000","-21,974,000","-11,027,000","-10,650,000","-10,551,000","-9,906,000","-9,572,000","-9,572,000",,,,,,,,
		NetOtherFinancingCharges,,,,,,,,,,,"1,000,000","0","-1,000,000","-6,000,000","-15,000,000","-11,000,000","0","-117,000,000","-21,000,000","-4,000,000","88,000,000","-64,000,000","23,239,000","-36,400,000","274,169,000","-33,008,000","-14,774,000","-43,974,000","197,678,000","-74,000",,,"-270,000",,,,"-48,000","-2,335,000","45,000","77,000","216,000","152,000","129,000","-95,000"
EndCashPosition,"104,000,000","104,000,000","25,000,000","88,000,000","87,000,000","95,000,000","97,000,000","63,000,000","33,000,000","31,000,000","21,000,000","13,000,000","36,000,000","23,000,000","56,000,000","15,000,000","19,000,000","98,000,000","28,000,000","86,000,000","97,000,000","74,000,000","119,000,000","80,565,000","83,175,000","76,529,000","61,783,000","47,773,000","62,771,000","50,971,000","6,769,000","5,957,000","8,150,000","17,917,000","16,488,000","9,325,000","6,752,000","14,810,000","1,145,000","2,000","240,000","356,000","606,000","3,000"
	ChangesInCash,"9,000,000","79,000,000","-63,000,000","1,000,000","-8,000,000","-2,000,000","34,000,000","30,000,000","2,000,000","10,000,000","8,000,000","-23,000,000","13,000,000","-33,000,000","41,000,000","-4,000,000","-79,000,000","59,000,000","-61,000,000",,,"-45,000,000","38,062,000","-2,610,000","6,646,000","3,902,000","14,010,000","-73,234,000","11,761,000","-16,180,000","812,000","-2,193,000","-9,767,000","1,429,000","7,163,000","2,573,000","-8,058,000","13,665,000","1,143,000","-238,000","-116,000","-250,000","603,000","-4,746,000"
	BeginningCashPosition,"95,000,000","25,000,000","88,000,000","87,000,000","95,000,000","97,000,000","63,000,000","33,000,000","31,000,000","21,000,000","13,000,000","36,000,000","23,000,000","56,000,000","15,000,000","19,000,000","98,000,000","28,000,000","86,000,000","97,000,000","74,000,000","119,000,000","80,565,000","83,175,000","76,529,000","72,627,000","47,773,000","62,771,000","50,971,000","67,151,000","5,957,000","8,150,000","17,917,000","16,488,000","9,325,000","6,752,000","14,810,000","1,145,000","2,000","240,000","356,000","606,000","3,000","4,749,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,"0","0","0","0","0","0","0","11,000,000","-1,000,000","-2,000,000",,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-182,000,000","-26,000,000","-82,000,000","-44,000,000","-30,000,000","-18,000,000","-44,000,000","-21,000,000","-18,000,000","-41,000,000","-45,000,000","-46,000,000","-31,000,000","-26,000,000","-41,000,000","-30,000,000","-14,000,000","-20,000,000","-62,000,000","-31,000,000",,"-79,000,000","-160,832,000","-117,841,000","-100,740,000","-110,587,000","-107,745,000","-169,677,000","-114,083,000","-37,246,000","-36,428,000","-31,214,000","-14,449,000","-43,902,000","-30,048,000","-27,852,000","-34,152,000","-2,984,000","-5,682,000","-1,188,000","-13,028,000","-2,341,000","-2,099,000","-1,970,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,"0",,,,"0","0","0","333,000,000","71,056,000","0","0","60,944,000","686,221,000",,,,,,"0",,,,"124,000",,,,,,,
IssuanceOfDebt,"3,695,000,000","1,445,000,000","1,844,000,000","27,000,000","379,000,000","472,000,000","994,000,000","289,000,000","210,000,000","453,000,000","646,000,000","733,000,000","371,000,000","1,293,000,000","690,000,000","690,000,000","996,000,000","2,614,000,000","759,000,000","481,000,000","795,000,000","618,000,000","610,540,000","942,559,000","1,385,713,000","2,707,188,000","511,082,000","1,311,049,000","895,000,000","153,619,000","2,240,000","73,790,000","13,410,000","58,000,000","26,200,000","23,010,000","35,590,000",,,,"0",,,
