name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006
				ChangeInPayable,"660,000","1,259,000","-630,000","-895,000","926,000","-1,045,000","327,000","1,865,000","-1,419,000","-3,414,000","3,350,000","2,059,000","-1,349,000","436,000","-992,000","2,471,000","648,000","64,000","-837,000","229,000","1,571,000","1,218,000","-1,285,000","257,000","430,000","-314,000","-1,068,000","-18,000","-2,166,000","2,280,000","-1,603,000","2,070,000","662,000","2,563,000","70,000","1,329,000","1,033,000","1,250,000","-643,000","-156,000","378,000","-561,000","430,000","22,000","693,000","374,000","-924,000","1,685,000","-1,590,000","1,933,000","-1,358,000","-383,000","346,000",,,,,,,,,,,,
					ChangeInAccountPayable,"660,000","1,259,000","-630,000","-895,000","926,000","-1,045,000","327,000","1,865,000","-1,419,000","-3,414,000","3,350,000","2,059,000","-1,349,000","436,000","-992,000","2,471,000","648,000","64,000","-837,000","229,000","1,571,000","1,218,000","-1,285,000","257,000","430,000","-314,000","-1,068,000","-18,000","-2,166,000","2,280,000","-1,603,000","2,070,000","662,000","2,563,000","70,000","1,329,000","1,033,000","1,250,000","-643,000","-156,000","378,000","-561,000","430,000","22,000","693,000","374,000","-924,000","1,685,000","-1,590,000","1,933,000","-1,358,000","-383,000","346,000",,,,,,,,,,,,
				ChangeInAccruedExpense,"-4,440,000","3,227,000","-1,150,000","-10,846,000","4,329,000","2,997,000","2,039,000","-1,126,000","-4,004,000","-260,000","2,848,000","-7,490,000","2,774,000","2,012,000","2,423,000","-4,291,000","368,000","1,494,000","-3,199,000","-5,240,000","110,000","4,591,000","2,400,000","-6,376,000","-1,898,000","13,263,000","-326,000","-166,000","642,000","4,287,000","-271,000","-271,000","499,000","2,885,000","953,000","143,000","1,182,000","1,687,000","-1,718,000","1,313,000","-64,000","1,135,000","-674,000","-390,000","-1,291,000","-390,000","-1,091,000","370,000","927,000","272,000","-381,000","2,981,000","658,000",,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000","0","-55,163,000","-1,013,000","-1,013,000",,,
			ChangeInOtherWorkingCapital,"-2,353,000","-661,000","-583,000","-538,000","-571,000","-557,000","-469,000","-383,000","-441,000","-381,000","-386,000","-523,000","-537,000","-377,000","-151,000","-819,000","-388,000",,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54,000","0","-29,000","-2,000","17,000","1,000","1,000","-23,000","-32,000","-58,274,000","-996,000","59,427,000"
InvestingCashFlow,"6,653,000","3,375,000","-497,000","11,606,000","-7,831,000","4,547,000","-22,240,000","-87,185,000","-10,045,000","4,129,000","1,300,000","-4,053,000","-48,443,000","-4,537,000","-748,000","-624,000","-2,888,000","-555,000","-675,000","-977,000","-442,000","-481,000","-404,000","-452,000","375,000","-510,000","-1,260,000","-2,374,000","-4,071,000","-5,071,000","-8,707,000","-5,178,000","-11,769,000","-548,000","-691,000","-411,000","-995,000","-676,000","-460,000","-324,000","-80,000","-257,000","-421,000","-217,000","-483,000","-263,000","-671,000","-320,000","19,147,000","2,969,000","-280,000","-80,000","-717,000","7,109,000","5,099,000","2,128,000","20,050,000","15,402,000","-6,562,000","-25,267,000","70,704,000","7,354,000","-26,060,000","-6,711,000","-22,013,000"
	CashFlowFromContinuingInvestingActivities,"6,653,000","3,375,000","-497,000","11,606,000","-7,831,000","4,547,000","-22,240,000","-87,185,000","-10,045,000","4,129,000","1,300,000","-4,053,000","-48,443,000","-4,537,000","-748,000","-624,000","-2,888,000","-555,000","-675,000","-977,000","-442,000","-481,000","-404,000","-452,000","375,000","-510,000","-1,260,000","-2,374,000","-4,071,000","-5,071,000","-8,707,000","-5,178,000","-11,769,000","-548,000","-691,000","-411,000","-995,000","-676,000","-460,000","-324,000","-80,000","-257,000","-421,000","-217,000","-483,000","-263,000","-671,000","-320,000","19,147,000","2,969,000","-280,000","-80,000","-717,000","7,109,000","5,099,000","2,128,000","20,050,000","15,402,000","-6,562,000","-25,267,000","70,704,000","7,354,000","-26,060,000","-6,711,000","-22,013,000"
		CapitalExpenditureReported,,,"-1,323,000","-1,103,000","-1,196,000","-766,000","-860,000","-1,132,000","-1,231,000","-1,058,000","-537,000","-543,000","-379,000","-1,292,000","-398,000","-596,000","-342,000","-345,000","-700,000","-569,000","-140,000","-360,000","-199,000","-282,000","-573,000","-453,000","-945,000","-1,847,000","-3,732,000","-5,335,000","-8,277,000","-2,981,000","-11,532,000","-468,000","-430,000","-287,000","-787,000","-492,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,"-1,196,000","-766,000","-860,000","-1,132,000","-1,231,000","-1,058,000","-537,000","-543,000","-379,000","-1,292,000","-398,000","-596,000","-342,000","-345,000","-700,000","-569,000","-140,000","-360,000","-199,000","-282,000","-573,000","-453,000","-945,000","-1,847,000","-3,732,000","-5,335,000","-8,277,000","-2,981,000","-11,532,000","-468,000","-430,000","-287,000","-787,000","-492,000","-229,000","-164,000","73,000","-84,000","-330,000","-96,000","-349,000","-73,000","-459,000","-200,000","-155,000","-319,000","-279,000","-41,000","-207,000","-10,000","3,000","4,000","-4,000","-61,000","-16,000","149,000","-297,000","-425,000","-185,000","-388,000","-171,000"
			PurchaseOfPPE,,,,,"-1,196,000","-766,000","-860,000","-1,132,000","-1,231,000","-1,058,000","-537,000","-543,000","-379,000","-1,292,000","-398,000","-596,000","-342,000","-345,000","-700,000","-569,000","-140,000","-360,000","-199,000","-282,000","-573,000","-453,000","-945,000","-1,847,000","-3,732,000","-5,335,000","-8,277,000","-2,981,000","-11,532,000","-468,000","-430,000","-287,000","-787,000","-492,000","-229,000","-164,000","73,000","-84,000","-330,000","-96,000","-349,000","-73,000","-459,000","-200,000","-155,000","-319,000","-279,000","-41,000","-207,000","-11,000","0","4,000","-7,000","-61,000","-16,000","142,000","-297,000","-431,000","-224,000","-388,000","-171,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000","3,000","0","3,000","0","0",,,"6,000",,,
		NetIntangiblesPurchaseAndSale,,,,,,"0","0","0","0","-144,000","-248,000","-325,000","-225,000","-190,000","-396,000","-79,000","-233,000","-258,000","-167,000","-455,000","-348,000","-121,000","-205,000","-170,000","-301,000","-57,000","-295,000","-160,000","-321,000","-91,000","-430,000","-113,000","-237,000","-80,000","-261,000","-124,000","-208,000","-184,000","-231,000","-160,000","-153,000","-173,000","-91,000","-121,000","-134,000","-190,000","-212,000","-120,000","-23,000","-87,000",,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,"0","0","0","0","-144,000","-248,000","-325,000","-225,000","-190,000","-396,000","-79,000","-233,000","-258,000","-167,000","-455,000","-348,000","-121,000","-205,000","-170,000","-301,000","-57,000","-295,000","-160,000","-321,000","-91,000","-430,000","-113,000","-237,000","-80,000","-261,000","-124,000","-208,000","-184,000","-231,000","-160,000","-153,000","-173,000","-91,000","-121,000","-134,000","-190,000","-212,000","-120,000","-23,000","-87,000",,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-3,000,000","-675,000","-8,949,000","-1,750,000","8,374,000","-11,727,000","0","0","0","0","0","-5,741,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-436,000",,,,,,,,,,,,
			PurchaseOfBusiness,"-3,000,000","-675,000","-8,949,000","-1,750,000","8,374,000","-11,727,000","0","0","0","0","0","-5,741,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"14,069,000","4,844,000","9,775,000","14,459,000","-15,009,000","14,865,000","-21,380,000","-83,878,000","-8,814,000","5,331,000","2,085,000","2,556,000","-47,839,000","-3,055,000","46,000","51,000","-2,488,000","48,000","49,000","47,000","46,000","0",,,"1,249,000","0","-20,000","-17,000","-18,000","355,000","0","-2,084,000",,,,,,,,,,,,,"0","0","0","0","19,325,000","3,375,000","150,000","100,000",,"7,119,000","5,096,000","2,124,000","20,054,000","15,463,000","-6,546,000","-25,416,000","71,001,000","7,779,000","-25,875,000","-6,323,000","-21,842,000"
			PurchaseOfInvestment,"-141,990,000","-34,232,000","-12,382,000","-38,462,000","-56,914,000","-34,435,000","-33,465,000","-88,728,000","-20,814,000","-13,874,000","0","-4,844,000","-47,892,000",,,,,,,,"0","0",,,"0","0","-20,000","-17,000","-18,000","-10,000","0","-2,084,000",,,,,,,,,,,,,,,,,,,,,,"0","0","-4,376,000","-5,000,000","-17,661,000","-28,866,000",,,"-49,504,000","-69,012,000","-54,323,000","-57,842,000"
			SaleOfInvestment,"156,059,000","39,076,000","22,157,000","52,921,000","41,905,000","49,300,000","12,085,000","4,850,000","12,000,000","19,205,000","2,085,000","7,400,000","53,000","0","46,000","51,000","50,000","48,000","49,000","47,000",,,,,"1,249,000",,,,"0",,,,,,,,,,,,,,,,"0","0","0","0","19,325,000","3,375,000","150,000","100,000",,"7,119,000","5,096,000","6,500,000","25,054,000","33,124,000","22,320,000","29,730,000","71,001,000","57,283,000","43,137,000","48,000,000","36,000,000"
		NetOtherInvestingChanges,,,,,,,"0","-2,175,000",,,,,,,,,"175,000","0",,,,,,,"0","0","0","-350,000",,,,,,,,,,,,,,,,,,,,,,,,"-139,000",,,,,,,,,,,,,
FinancingCashFlow,"-2,126,000","-159,000","1,029,000","-5,028,000","2,032,000","-1,044,000","1,657,000","-3,445,000","137,277,000","-380,000","1,288,000","-5,525,000","2,100,000","-337,000","1,350,000","-992,000","1,851,000","8,000","1,598,000","312,000","2,119,000","21,671,000","5,591,000","84,000","1,472,000","0","2,657,000","19,000","1,700,000","1,180,000","271,000","-517,000","924,000","5,671,000","90,998,000","1,359,000","361,000","43,462,000","2,965,000","-1,200,000","16,027,000","429,000","6,461,000","3,768,000","4,235,000","37,000","3,268,000","0","-17,187,000","179,000","-286,000","-590,000","-442,000","-23,000","13,000","43,000","-14,000","30,000","14,000","240,000","32,000","-208,000","45,677,000","-226,000","-247,000"
	CashFlowFromContinuingFinancingActivities,"-2,126,000","-159,000","1,029,000","-5,028,000","2,032,000","-1,044,000","1,657,000","-3,445,000","137,277,000","-380,000","1,288,000","-5,525,000","2,100,000","-337,000","1,350,000","-992,000","1,851,000","8,000","1,598,000","312,000","2,119,000","21,671,000","5,591,000","84,000","1,472,000","0","2,657,000","19,000","1,700,000","1,180,000","271,000","-517,000","924,000","5,671,000","90,998,000","1,359,000","361,000","43,462,000","2,965,000","-1,200,000","16,027,000","429,000","6,461,000","3,768,000","4,235,000","37,000","3,268,000","0","-17,187,000","179,000","-286,000","-590,000","-442,000","-23,000","13,000","43,000","-14,000","30,000","14,000","240,000","32,000","-208,000","45,677,000","-226,000","-247,000"
		NetIssuancePaymentsOfDebt,"-204,000","-52,000","-52,000","-50,000","-50,000","-35,000","-34,000","-35,000","-34,000","-19,000","-20,000","-19,000",,,,,,,,,"0",,,,"0","0","0","0","0","0","-1,200,000","-1,200,000","-1,200,000","-1,450,000","-1,200,000","-1,200,000","-1,200,000","3,300,000","-1,200,000","-1,200,000","0","0","5,407,000","543,000","2,565,000","-416,000","2,903,000","0","-17,732,000","229,000","-988,000","-875,000","1,349,000",,,,,,,,,"-202,000","-25,000","583,000","-396,000"
			NetLongTermDebtIssuance,"-204,000","-52,000","-52,000","-50,000","-50,000","-35,000","-34,000","-35,000","-34,000","-19,000","-20,000","-19,000",,,,,,,,,"0",,,,"0","0","0","0","0","0","-1,200,000","-1,200,000","3,600,000","-6,250,000","-1,200,000","-1,200,000","-1,200,000","3,300,000","-1,200,000","-1,200,000","0","0","5,407,000","543,000","2,565,000","-416,000","2,903,000","0","-17,732,000","229,000","-988,000","-875,000","1,349,000",,,,,,,,,,,,
				LongTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,"0","0",,,,,,,"0","4,500,000","0","0","0","0","6,385,000","1,500,000","3,500,000","500,000",,,"1,500,000","4,411,000","0","0","1,814,000",,,,,,,,,,,,
				LongTermDebtPayments,"-204,000","-52,000","-52,000","-50,000","-50,000","-35,000","-34,000","-35,000","-34,000","-19,000","-20,000","-19,000",,,,,,,,,,,,,"0","0","0","0","0","0","-1,200,000","-1,200,000","-1,200,000","-1,450,000","-6,000,000","-1,200,000","-1,200,000","-1,200,000","-1,200,000","-1,200,000","0","0","-978,000","-957,000","-935,000","-916,000","-597,000","0","-19,232,000","-4,182,000","-988,000","-875,000","-465,000",,,,,,,,,,,,
		NetCommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,"-12,000",,,,,,,,,,,,,,,,,,"13,000","43,000","3,000","60,000","14,000","240,000","32,000","-1,796,000","46,557,000","20,000","255,000"
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,"-12,000",,,,,,,,,,,,,,,,,,"13,000","43,000","3,000","60,000","14,000","240,000","32,000","-1,796,000","46,557,000","20,000","255,000"
		ProceedsFromStockOptionExercised,"3,394,000","0","1,242,000","12,000","2,140,000","0",,,"2,389,000","0","1,687,000","0","2,201,000","0","1,676,000","71,000","1,857,000","0","1,592,000","306,000","2,115,000","727,000","5,591,000","84,000","1,472,000","0","2,657,000","19,000","1,700,000","1,180,000","1,471,000","683,000","2,124,000","7,121,000","7,829,000","2,559,000","1,573,000","1,941,000","4,165,000","0","389,000",,,"3,225,000","1,070,000","88,000","365,000","0","495,000","0","702,000","285,000","-1,791,000",,,,,,,,,,,,
