name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
OperatingCashFlow,"18,541,000","-7,754,000","39,595,000","-27,300,000","14,000,000","-3,225,000","32,910,000","63,449,000","35,757,000","-43,012,000","57,441,000","66,008,000","43,974,000","-37,488,000","59,335,000","42,013,000","18,403,000","-22,206,000","21,239,000","27,111,000","19,377,000","2,343,000","21,493,000","52,096,000","33,795,000","15,354,000","42,196,000","32,730,000","26,510,000","-14,752,000","14,397,000","21,930,000","10,841,000","-14,626,000","22,388,000","32,645,000","17,956,000","-12,694,000","23,346,000","28,769,000","11,046,000","-13,080,000","19,648,000","32,712,000","6,655,000","-12,320,000","14,815,000","23,636,000","11,958,000","18,834,000","20,007,000","46,452,000","35,532,000","29,608,000","30,921,000","15,194,000","29,869,000","31,890,000","66,962,000","36,995,000","38,139,000","16,717,000","10,898,000","-18,310,000","-2,282,000","-3,570,000","73,248,000","54,593,000","51,031,000","-47,873,000","-1,223,000","-2,393,000","11,780,000","-10,148,000","22,782,000","32,187,000","20,005,000","-10,311,000","2,136,000","6,563,000","5,038,000","-1,532,000","20,155,000","23,479,000","21,667,000","10,516,000","14,445,000","5,712,000","16,262,000","-2,299,000","15,569,000","14,700,000","15,800,000","14,600,000","10,800,000","8,100,000","-1,100,000","-4,500,000","11,300,000","10,600,000","9,200,000","-6,700,000","7,700,000","2,800,000","1,800,000","1,300,000","11,300,000","14,500,000","9,800,000","100,000","3,200,000","-1,000,000","-3,400,000","-7,400,000"
	CashFlowFromContinuingOperatingActivities,"18,532,000","-7,754,000","39,595,000","-27,300,000","13,991,000","-1,214,000","16,822,000","63,449,000","35,757,000","-43,012,000","57,441,000","66,008,000","43,974,000","-37,488,000","59,335,000","42,013,000","18,403,000","-22,206,000","21,239,000","27,111,000","19,377,000","2,343,000","21,493,000","52,096,000","33,795,000","15,354,000","42,196,000","32,730,000","26,510,000","-14,752,000","14,398,000","21,970,000","10,841,000","-14,626,000","22,388,000","32,647,000","17,956,000","-12,687,000","23,616,000","28,614,000","11,051,000","-13,049,000","19,290,000","33,069,000","6,703,000","-9,234,000","16,007,000","23,778,000","11,860,000","4,016,000","19,941,000","46,489,000","34,866,000","29,718,000","21,176,000","15,194,000","29,869,000","31,890,000","66,962,000","36,995,000","38,139,000","16,717,000","10,898,000","-18,310,000","-2,282,000","-3,570,000","73,248,000","54,593,000","51,031,000","-47,873,000","-1,223,000","-2,393,000","11,780,000","-10,148,000","22,782,000","32,187,000","20,005,000","-10,311,000","2,136,000","6,563,000","5,038,000","-1,532,000","20,155,000","23,479,000","21,667,000","10,516,000","14,445,000","5,712,000","16,262,000","-2,299,000","15,569,000","14,700,000","15,800,000","14,600,000","10,800,000","8,100,000","-1,100,000","-4,500,000","11,300,000","10,600,000","9,200,000","-6,700,000","7,700,000","2,800,000","1,800,000","1,300,000","11,300,000","14,500,000","9,800,000","100,000","3,200,000","-1,000,000","-3,400,000","-7,400,000"
		NetIncomeFromContinuingOperations,"79,476,000","15,456,000","9,793,000","26,012,000","25,949,000","12,762,000","10,180,000","33,760,000","27,292,000","12,059,000","14,357,000","24,476,000","19,913,000","6,345,000","13,117,000","19,503,000","22,837,000","8,352,000","25,176,000","20,619,000","13,174,000","3,996,000","-7,708,000","17,945,000","16,989,000","6,493,000","220,000","13,632,000","4,087,000","5,537,000","-95,708,000","9,571,000","6,431,000","-2,086,000","4,009,000","-13,727,000","7,732,000","-3,643,000","-3,736,000","7,022,000","7,915,000","1,449,000","-6,854,000","7,383,000","7,246,000","1,441,000","-76,210,000","1,342,000","3,788,000","-2,316,000","-28,684,000","4,948,000","-584,000","-27,552,000","-12,642,000","19,234,000","20,113,000","6,700,000","-1,326,000","-3,544,000","11,926,000","6,168,000","1,563,000","24,212,000","17,097,000","14,397,000","5,396,000","12,748,000","15,791,000","10,746,000","9,773,000","16,220,000","15,444,000","9,345,000","5,820,000","7,978,000","8,251,000","4,904,000","4,703,000","7,111,000","7,962,000","4,078,000","1,535,000","3,594,000","4,518,000","2,886,000","3,248,000","7,248,000","7,854,000","6,015,000","5,508,000","7,200,000","7,300,000","5,000,000","4,800,000","5,100,000","5,800,000","4,100,000","3,500,000","3,800,000","4,700,000","4,400,000","4,100,000","4,400,000","4,200,000","3,300,000","2,200,000","2,000,000","2,800,000","2,700,000","2,000,000","2,100,000","2,400,000","2,300,000"
		OperatingGainsLosses,,,,,,,"0","0",,,,,,,"60,000","-151,000","-45,000","-7,000","16,000","-100,000","-51,000","12,000","183,000","203,000","8,524,000","-189,000","1,472,000","472,000","-234,000","-8,141,000","0",,"0","0","0","0","0","7,166,000",,,,,,,,"14,000","134,000","20,000","0","-43,000","58,000","672,000","-744,000","17,000","149,000","19,000","65,000","-71,000","-24,000","-92,000","-362,000","279,000","14,633,000","-363,000","-262,000","1,025,000","1,426,000","1,569,000","1,157,000","-174,000","-239,000","-368,000","-219,000","-544,000","367,000","775,000","390,000","117,000","369,000","226,000","142,000","219,000","138,000","242,000","157,000","167,000","237,000","-200,000","115,000","-289,000","-69,000","100,000","400,000","-200,000",,,"0","-200,000","-100,000","-200,000","0","-200,000","0","-200,000","-100,000","-200,000","-100,000","-200,000","0","-200,000","-100,000","-100,000","200,000","-500,000"
			GainLossOnSaleOfBusiness,,,"0","0",,,"0","0",,,,,,,,,,,,"0",,,"0","230,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,000","134,000","20,000","0","-43,000","-98,000","-26,000","-109,000","80,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"30,328,000","6,336,000","8,008,000","7,944,000","8,040,000","7,974,000","3,590,000","6,271,000","5,716,000","5,338,000","5,026,000","5,031,000","4,951,000","4,941,000","4,925,000","5,104,000","5,156,000","5,189,000","5,263,000","5,421,000","5,526,000","5,480,000","6,563,000","5,695,000","5,802,000","6,054,000","7,891,000","9,418,000","7,090,000","6,149,000","5,980,000","6,348,000","6,538,000","6,566,000","6,654,000","6,680,000","6,812,000","6,904,000","6,506,000","6,546,000","6,729,000","6,563,000","6,666,000","6,778,000","6,846,000","5,891,000","6,479,000","6,575,000","6,619,000","6,722,000","8,246,000","8,022,000","8,088,000","8,057,000","6,477,000","9,297,000","8,866,000","9,267,000","9,268,000","7,833,000","8,495,000","7,461,000","7,475,000","5,849,000","5,301,000","8,874,000","9,040,000","6,281,000","6,813,000","6,473,000","6,706,000","6,322,000","6,042,000","5,959,000","5,737,000","5,754,000","5,662,000","5,295,000","5,226,000","5,205,000","5,041,000","5,009,000","5,947,000","5,957,000","5,912,000","5,670,000","5,425,000","5,472,000","5,175,000","5,116,000","4,752,000","4,500,000","4,200,000","4,000,000","3,900,000","3,600,000","3,200,000","2,600,000","2,300,000","2,100,000","2,200,000","1,900,000","1,600,000","1,600,000","1,600,000","1,400,000","1,300,000","1,200,000","1,100,000","900,000","800,000","900,000","900,000","800,000"
			DepreciationAndAmortization,"30,328,000","6,336,000","8,008,000","7,944,000","8,040,000","7,974,000","3,590,000","6,271,000","5,716,000","5,338,000","5,026,000","5,031,000","4,951,000","4,941,000","4,925,000","5,104,000","5,156,000","5,189,000","5,263,000","5,421,000","5,526,000","5,480,000","6,563,000","5,695,000","5,802,000","6,054,000","7,891,000","9,418,000","7,090,000","6,149,000","5,980,000","6,348,000","6,538,000","6,566,000","6,654,000","6,680,000","6,812,000","6,904,000",,"6,546,000",,,,"6,778,000",,,"6,479,000","6,575,000","6,619,000","6,722,000","8,246,000","8,022,000","8,088,000","8,057,000","6,477,000","9,297,000","8,866,000","9,267,000","9,268,000","7,833,000","8,495,000","7,461,000","7,475,000","5,849,000","5,301,000","8,874,000","9,040,000","6,281,000","6,813,000","6,473,000","6,706,000","6,322,000","6,042,000","5,959,000","5,737,000","5,754,000","5,662,000","5,295,000","5,226,000","5,205,000","5,041,000","5,009,000","5,947,000","5,957,000","5,912,000","5,670,000","5,425,000","5,472,000","5,175,000","5,116,000","4,752,000","4,500,000","4,200,000","4,000,000","3,900,000","3,600,000","3,200,000","2,600,000","2,300,000","2,100,000","2,200,000","1,900,000","1,600,000","1,600,000","1,600,000","1,400,000","1,300,000","1,200,000","1,100,000","900,000","800,000","900,000","900,000","800,000"
		DeferredTax,"2,985,000","17,000","3,657,000","-653,000","-36,000","0","3,118,000","884,000","0","-216,000","3,732,000","-707,000","-115,000","393,000","4,781,000",,,,"-6,969,000","-136,000",,,"-5,248,000","159,000",,,"-1,327,000","-652,000",,,"-6,717,000",,,,"-1,270,000",,,,"780,000",,,,,,,"0",,,,,,,,,,"342,000","-500,000","-452,000","4,486,000","1,026,000","0","-229,000",,,,,"-3,308,000","735,000","905,000","-1,691,000","3,114,000","1,414,000","1,132,000","1,113,000","2,925,000","2,175,000","629,000","773,000","1,991,000","1,485,000","1,444,000","880,000","967,000","1,227,000","1,110,000","1,241,000","1,894,000","2,308,000","969,000","81,000","483,000","900,000","300,000","700,000","400,000","700,000","300,000","300,000","1,000,000","400,000","500,000","300,000","200,000","200,000","0","400,000","-400,000","700,000","0","-100,000","0","500,000","100,000","100,000"
			DeferredIncomeTax,"2,985,000","17,000","3,657,000","-653,000","-36,000","0","3,118,000","884,000","0","-216,000","3,732,000","-707,000","-115,000","393,000","4,781,000",,,,"-6,969,000","-136,000",,,"-5,248,000","159,000",,,"-1,327,000","-652,000",,,"-6,717,000",,,,"-1,270,000",,,,"780,000",,,,,,,"0",,,,,,,,,,"342,000","-500,000","-452,000","4,486,000","1,026,000","0","-229,000",,,,,"-3,308,000","735,000","905,000","-1,691,000","3,114,000","1,414,000","1,132,000","1,113,000","2,925,000","2,175,000","629,000","773,000","1,991,000","1,485,000","1,444,000","880,000","967,000","1,227,000","1,110,000","1,241,000","1,894,000","2,308,000","969,000","81,000","483,000","900,000","300,000","700,000","400,000","700,000","300,000","300,000","1,000,000","400,000","500,000","300,000","200,000","200,000","0","400,000","-400,000","700,000","0","-100,000","0","500,000","100,000","100,000"
