name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,918,000","30,234,000","30,664,000","29,363,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,751,000","8,753,000",,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"651,000","410,000","385,000","385,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,729,000","2,191,000",,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"651,000","410,000","385,000","385,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,729,000","2,191,000",,,,,,
		DeferredTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,641,000","1,641,000","-1,135,000","1,135,000","0","0",,,,,,
			DeferredIncomeTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,641,000","1,641,000","-1,135,000","1,135,000","0","0",,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,186,000","1,371,000","1,371,000","261,000",,,,"-989,000","459,000","293,000","343,000","-605,000","-98,000","1,261,000","554,000","-765,000","539,000","448,000","545,000","-1,300,000","647,000","1,768,000","1,029,000","647,000","679,000","678,000","677,000","677,000","731,000","731,000","732,000","832,000","915,000",,,"-4,391,000","5,912,000","1,214,000","95,000",,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","5,002,000",,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87,000","1,833,000","-71,000","491,000","491,000","503,000","479,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"31,500,000","14,400,000","6,114,000","5,626,000","5,381,000","4,679,000","6,405,000","1,169,000","4,256,000","155,000","1,435,000","6,773,000","10,890,000","4,914,000","7,441,000","7,933,000","10,047,000","6,632,000","6,458,000","3,466,000","6,570,000","4,147,000","4,621,000","4,678,000","3,409,000","6,650,000","9,019,000","4,687,000","5,788,000","4,751,000","9,553,000","4,978,000","7,665,000","5,088,000","9,584,000","4,217,000","5,426,000","4,856,000","8,481,000","5,547,000","4,165,000","2,843,000","5,959,000","2,734,000","5,267,000","3,750,000","7,417,000","4,573,000","1,950,000","4,959,000","2,261,000","2,181,000","1,963,000","3,217,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-36,600,000","-2,300,000","-9,013,000","-12,622,000","-21,311,000","1,646,000","2,769,000","1,427,000","1,413,000","1,113,000","1,497,000","1,805,000","3,640,000","1,303,000","3,648,000","1,761,000","1,657,000","5,069,000","1,992,000","1,812,000","2,298,000","2,548,000","784,000","681,000","-926,000","-26,472,000","-998,000","1,510,000","1,735,000","1,231,000","2,681,000","566,000","602,000","599,000","804,000","540,000","540,000","540,000","9,924,000",,,,,,,,,"56,637,000","102,452,000","64,534,000",,,,,"81,777,000","74,702,000","95,673,000","67,969,000","72,992,000","60,459,000","64,160,000","50,239,000","58,222,000","30,593,000","57,370,000","48,313,000","29,060,000","47,231,000","41,069,000","42,123,000","32,308,000","39,720,000",,,"17,614,000","20,667,000",,,,,,,,,,
		ChangeInWorkingCapital,"-97,500,000","-145,500,000","-9,074,000","-22,183,000","79,471,000","-57,914,000","-9,156,000","-19,872,000","-46,395,000","34,174,000","25,108,000","11,702,000","38,704,000","-67,520,000","42,709,000","-8,108,000","3,446,000","-15,801,000","9,168,000","-15,928,000","35,921,000","-13,466,000","55,028,000","-17,589,000","-35,592,000","-23,362,000","82,100,000","7,307,000","-1,177,000","-39,868,000","104,484,000","-6,906,000","2,546,000","-16,730,000","11,091,000","12,892,000","-22,463,000","14,188,000","30,591,000","-14,928,000","71,950,000","-44,914,000","2,825,000","63,645,000","-73,898,000","21,914,000","-17,387,000","12,412,000","9,849,000","-21,055,000","-22,409,000","5,856,000","-46,755,000","-8,465,000","-8,677,000","21,819,000","6,818,000","9,196,000","-10,560,000","-5,421,000","-12,887,000","-35,526,000","63,910,000","6,400,000","-18,058,000","-14,436,000","-25,231,000","45,610,000","-33,375,000","10,607,000","36,631,000","37,543,000","6,962,000","-21,566,000","23,708,000","3,631,000","-20,573,000","5,549,000","26,166,000","-9,023,000","6,627,000","-8,997,000","9,168,000","-859,000","-776,000","-464,000"
			ChangeInReceivables,"7,200,000","5,000,000","-4,855,000","8,249,000","-402,000","-32,092,000","-9,425,000","-25,141,000","3,406,000","29,988,000","4,798,000","10,803,000","1,129,000","-36,886,000","32,472,000","-33,042,000","1,368,000","23,371,000","-11,226,000","-17,094,000","-31,307,000","33,988,000","17,907,000","-38,311,000","-3,799,000","-6,904,000","28,265,000","-27,697,000","15,290,000","-12,194,000","38,286,000","-14,557,000","10,464,000","15,022,000","-8,220,000","-19,261,000","25,000,000","-16,833,000","11,694,000","-21,536,000","21,789,000","-22,814,000","3,674,000","-7,713,000","18,488,000","-8,658,000","-6,620,000","-19,873,000","-694,000","10,014,000","-14,638,000","-6,305,000","-1,501,000","-9,428,000",,"-220,000","-12,879,000","7,800,000","11,342,000","-20,275,000","9,545,000","-8,849,000","8,789,000","-2,523,000","3,544,000","-13,601,000","4,769,000","8,282,000","-4,571,000","-4,477,000","-4,824,000","-15,027,000","18,652,000","-19,760,000","17,954,000","-19,902,000","-1,243,000","135,000","6,107,000","-7,911,000","-11,384,000","-695,000","1,213,000","-1,160,000","524,000","-4,731,000"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-21,536,000","21,789,000","-22,814,000","3,674,000","-7,713,000","18,488,000","-8,658,000","-6,620,000","-19,873,000","-694,000","10,014,000","-14,638,000","-6,305,000","-1,501,000","-9,428,000",,"-220,000","-12,879,000","7,800,000","-14,000","114,000","439,000","-264,000","4,726,000","812,000","-236,000","-250,000","3,557,000","-801,000","-619,000","965,000","455,000","1,340,000",,,"17,954,000","-19,902,000","-1,243,000","135,000",,,,,,,,
			ChangeInInventory,"-103,500,000","-27,100,000","-58,537,000","-5,658,000","-13,321,000","-45,384,000","-38,356,000","-12,649,000","-45,231,000","112,007,000","21,553,000","-33,045,000","22,141,000","-9,313,000","-6,369,000","4,212,000","12,409,000","-13,642,000","-13,583,000","-49,311,000","26,977,000","-12,050,000","-11,367,000","33,419,000","-24,342,000","-1,220,000","4,313,000","24,739,000","1,029,000","-3,187,000","44,713,000","-13,533,000","21,293,000","-23,011,000","21,261,000","-581,000","-2,752,000","16,736,000","-1,172,000","-5,049,000","24,500,000","18,693,000","-7,691,000","40,868,000","-60,323,000","-15,306,000","-13,133,000","5,525,000","33,843,000","-49,642,000","-2,799,000","-30,945,000","-7,300,000","-18,091,000",,"-5,462,000","24,523,000","20,267,000","-14,479,000","-10,663,000","-15,713,000","11,943,000","415,000","-4,899,000","-24,298,000","15,387,000","-34,872,000","13,336,000","-19,532,000","6,310,000","10,635,000","-6,915,000","-3,184,000","3,328,000","-12,676,000","5,720,000","-4,838,000","4,982,000","-503,000","5,107,000",,,,,,
			ChangeInPayablesAndAccruedExpense,"-2,900,000","-101,000,000","58,289,000","-5,205,000","45,064,000","27,752,000","19,447,000","30,516,000","27,165,000","-108,941,000","-11,107,000","54,230,000","35,506,000","-45,697,000","20,661,000","22,804,000","18,027,000","-52,657,000","16,068,000","58,347,000","53,750,000","-57,865,000","36,026,000","-3,201,000","29,816,000","-39,951,000","9,355,000","18,225,000","4,954,000","-28,955,000","-16,661,000","42,119,000","-5,012,000","-33,855,000","6,344,000","35,818,000","-27,425,000","-3,581,000","5,419,000","9,941,000","18,883,000","-36,137,000","7,530,000","31,971,000","-20,393,000","16,071,000","20,617,000","11,179,000","-11,109,000","8,027,000","13,931,000","28,767,000","-31,889,000","25,531,000",,"17,773,000","8,838,000","6,907,000","-9,660,000","35,388,000","-31,112,000","-22,528,000","40,483,000","14,297,000","-8,624,000","3,255,000","1,071,000","8,912,000","-13,019,000","31,613,000","3,383,000","6,613,000","2,848,000","-6,748,000","6,788,000","2,188,000","-9,519,000","7,884,000","19,212,000","-17,174,000","18,940,000","-6,736,000","10,202,000","-4,081,000","3,796,000","-1,578,000"
				ChangeInPayable,"500,000","-34,100,000","1,395,000","9,500,000","23,502,000","-9,597,000","-1,785,000","10,351,000","9,537,000","-9,747,000","-27,619,000","22,131,000","26,276,000","-9,111,000","-5,566,000","19,818,000","5,908,000","2,736,000","-5,123,000","8,879,000","9,276,000","-2,901,000","-13,809,000","5,303,000","12,711,000","-10,049,000","-10,754,000","11,177,000","29,763,000","-22,380,000","-14,903,000","16,272,000","1,326,000","-4,519,000","1,225,000","9,321,000","-8,571,000","5,512,000","4,821,000","2,119,000","9,974,000","-22,570,000","-7,538,000","24,792,000","7,156,000","-3,567,000","-6,373,000","15,512,000","-13,719,000","17,752,000","-10,551,000","11,113,000","-5,754,000","2,393,000",,"21,782,000","4,396,000","-11,316,000","2,911,000","9,052,000","195,000","-18,133,000","12,524,000","-4,112,000","11,734,000","1,301,000","-1,257,000","-3,898,000","8,404,000","8,101,000","1,095,000","7,084,000",,,"-4,925,000","8,950,000","-17,467,000","7,992,000",,,,,,,,
					ChangeInTaxPayable,"3,900,000","-24,800,000",,,"4,482,000","-19,832,000","3,030,000","13,623,000","5,151,000","-17,673,000","2,632,000","15,227,000","7,075,000","-12,020,000","786,000","11,163,000","6,522,000","-16,721,000","1,499,000","6,435,000","3,419,000","-10,176,000","-3,536,000","8,578,000","4,638,000","-11,101,000","-2,635,000","7,357,000","4,778,000","-5,801,000","2,498,000","10,275,000","3,800,000","-7,479,000","179,000","8,043,000","3,061,000","-5,798,000","1,156,000","7,077,000","2,993,000","-5,707,000","-471,000","4,500,000","2,751,000","-6,163,000","1,066,000","5,660,000","750,000","-2,098,000","-2,299,000","4,510,000","602,000","-1,703,000",,"2,086,000","1,478,000","-2,296,000","-890,000","3,484,000","862,000","123,000","-1,672,000","1,053,000","811,000","-39,000","-1,572,000","3,126,000","572,000","-1,098,000","-3,594,000","3,356,000",,,"-3,704,000","5,129,000","-3,565,000","2,729,000",,,,,,,,
						ChangeInIncomeTaxPayable,"3,900,000","-24,800,000",,,"4,482,000","-19,832,000","3,030,000","13,623,000","5,151,000","-17,673,000","2,632,000","15,227,000","7,075,000","-12,020,000","786,000","11,163,000","6,522,000","-16,721,000","1,499,000","6,435,000","3,419,000","-10,176,000","-3,536,000","8,578,000","4,638,000","-11,101,000","-2,635,000","7,357,000","4,778,000","-5,801,000","2,498,000","10,275,000","3,800,000","-7,479,000","179,000","8,043,000","3,061,000","-5,798,000","1,156,000","7,077,000","2,993,000","-5,707,000","-471,000","4,500,000","2,751,000","-6,163,000","1,066,000","5,660,000","750,000","-2,098,000","-2,299,000","4,510,000","602,000","-1,703,000",,"2,086,000","1,478,000","-2,296,000","-890,000","3,484,000","862,000","123,000","-1,672,000","1,053,000","811,000","-39,000","-1,572,000","3,126,000","572,000","-1,098,000","-3,594,000","3,356,000",,,"-3,704,000","5,129,000","-3,565,000","2,729,000",,,,,,,,
					ChangeInAccountPayable,"-3,400,000","-9,300,000","-7,405,000","-5,850,000","19,020,000","10,235,000","-4,815,000","-3,272,000","4,386,000","7,926,000","-30,251,000","6,904,000","19,201,000","2,909,000","-6,352,000","8,655,000","-614,000","19,457,000","-6,622,000","2,444,000","5,857,000","7,275,000","-10,273,000","-3,275,000","8,073,000","1,052,000","-8,119,000","3,820,000","24,985,000","-16,579,000","-17,401,000","5,997,000","-2,474,000","2,960,000","1,046,000","1,278,000","-11,632,000","11,310,000","3,665,000","-4,958,000","6,981,000","-16,863,000","-7,067,000","20,292,000","4,405,000","2,596,000","-7,439,000","9,852,000","-14,469,000","19,850,000","-8,252,000","6,603,000","-6,356,000","4,096,000",,"19,696,000","2,918,000","-9,020,000","3,801,000","5,568,000","-667,000","-18,256,000","14,196,000","-5,165,000","10,923,000","1,340,000","315,000","-7,024,000","7,832,000","9,199,000","4,689,000","3,728,000",,,"-1,221,000","3,821,000","-13,902,000","5,263,000",,,,,,,,
				ChangeInAccruedExpense,"-3,400,000","-66,900,000","56,894,000","-14,705,000","21,562,000","37,349,000","21,232,000","20,165,000","17,628,000","-99,194,000","16,512,000","32,099,000","9,230,000","-36,586,000","26,227,000","2,986,000","12,119,000","-55,393,000","21,191,000","49,468,000","44,474,000","-54,964,000","49,835,000","-8,504,000","17,105,000","-29,902,000","20,109,000","7,048,000","-24,809,000","-6,575,000","-1,758,000","25,847,000","-6,338,000","-29,336,000","5,119,000","26,497,000","-18,854,000","-9,093,000","598,000","7,822,000","8,909,000","-13,567,000","15,068,000","7,179,000","-27,549,000","19,638,000","26,990,000","-4,333,000","2,610,000","-9,725,000","24,482,000","17,654,000","-26,135,000","23,138,000",,"-4,009,000","4,442,000","18,223,000","-12,571,000","26,336,000","-31,307,000","-4,395,000","27,959,000","18,409,000","-20,358,000","1,954,000","2,328,000","12,810,000","-21,423,000","23,512,000","2,288,000","-471,000",,,"11,713,000","-6,762,000","7,948,000","-108,000",,,,,,,,
					ChangeInInterestPayable,"0","-9,000,000","9,006,000","-9,006,000","9,006,000","-9,006,000","9,497,000","-6,044,000","8,061,000","-16,792,000","16,078,000","-9,607,000","11,017,000","-16,470,000","13,949,000","-21,286,000","17,894,000","-17,956,000","28,400,000","-23,202,000","23,207,000","-23,391,000","16,740,000","-13,391,000","14,363,000","-3,365,000","6,164,000","-6,905,000",,,"1,612,000","-1,612,000","-4,156,000","5,194,000","7,761,000","-4,252,000","4,020,000","-4,653,000","8,795,000","-7,283,000","7,288,000","-7,288,000","7,297,000","-3,600,000","4,657,000","-4,285,000","4,639,000","299,000","1,449,000","-3,465,000","1,466,000","16,852,000","-7,301,000","6,783,000",,"14,928,000","-11,844,000","11,632,000","-12,054,000","11,416,000","-14,343,000","12,912,000","-13,373,000","13,200,000","-13,188,000","12,999,000","-13,480,000","13,450,000","-13,399,000","13,197,000","-6,866,000","4,778,000",,,"4,283,000","-3,904,000","3,860,000","-108,000",,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,351,000",,,,,,,"1,700,000","1,462,000","2,431,000","-2,252,000","-236,000","1,085,000","1,992,000","62,000","-338,000","6,263,000","-2,398,000","-777,000","996,000","1,589,000","1,537,000","-1,425,000","-1,625,000","-3,591,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,129,000",,,,,"6,873,000","1,381,000","1,339,000","-540,000","-616,000","4,735,000","-6,330,000","5,845,000"
			ChangeInOtherWorkingCapital,"1,700,000","-22,400,000","-3,971,000","-19,569,000","48,130,000","-8,190,000","19,178,000","-12,598,000","-31,735,000","1,120,000","9,864,000","-20,286,000","-20,072,000","24,376,000","-4,055,000","-2,082,000","-28,358,000","27,127,000","17,909,000","-7,870,000","-13,499,000","22,461,000","12,462,000","-9,496,000","-37,267,000","24,713,000","40,167,000","-7,960,000","-26,801,000","8,819,000","38,146,000","-20,935,000","-24,199,000","25,114,000","-8,294,000","78,000","-18,986,000","16,404,000","12,219,000","3,968,000","7,014,000","-5,741,000","-2,680,000","-1,543,000","-11,332,000","23,544,000","-15,853,000","16,358,000","-13,187,000","8,957,000","-20,440,000","15,764,000","-4,440,000","-2,886,000",,"9,728,000","-13,664,000","-25,778,000","2,237,000","-9,871,000","24,393,000","-16,092,000","14,223,000","-475,000","11,320,000","-19,477,000","3,801,000","15,080,000","3,747,000","-22,839,000","27,437,000","52,872,000","-15,483,000","5,743,000","11,642,000","15,625,000","-4,973,000","-7,452,000",,"9,574,000","-3,025,000","-1,026,000","-2,534,000","-353,000",,
		DividendReceivedCFO,"180,300,000","38,400,000","52,684,000","46,165,000","43,017,000","51,434,000","54,955,000","49,946,000","47,956,000","54,743,000","65,462,000","55,071,000","40,000,000","43,069,000","48,736,000","53,289,000","42,907,000","51,754,000","45,098,000","31,808,000","26,704,000","20,050,000","28,676,000","18,967,000","13,783,000","17,297,000","19,049,000","15,993,000","22,014,000","9,229,000","688,000","685,000","1,329,000","384,000","587,000","605,000","626,000","676,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,"47,200,000","7,800,000","13,510,000","10,833,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
