name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"12,085,000","-9,476,000","-33,538,000","35,809,000","19,290,000","-32,911,000","-1,499,000","41,532,000","32,532,000","44,053,000"
	CashFlowFromContinuingOperatingActivities,"12,085,000","-9,476,000","-33,538,000","35,809,000","19,290,000","-32,911,000","-1,499,000","41,532,000","32,532,000","44,053,000"
		NetIncomeFromContinuingOperations,"-97,508,000","25,334,000","-126,192,000","2,090,000","1,260,000","5,798,000","-9,732,000","-7,402,000","-77,553,000","37,637,000"
		OperatingGainsLosses,"-36,219,000","-38,538,000","-8,070,000","3,406,000","6,983,000","-2,824,000","-1,792,000","-285,000","2,531,000","6,343,000"
			GainLossOnSaleOfBusiness,"-170,000","-170,000",,,,,,,,
			GainLossOnSaleOfPPE,"2,000","-112,000","1,000","15,000","98,000","-4,000","277,000","822,000","696,000","48,000"
			GainLossOnInvestmentSecurities,"-49,753,000","-38,256,000","-8,071,000","-1,393,000","-2,033,000","-2,820,000","-2,069,000","-1,107,000","1,635,000","6,422,000"
		DepreciationAmortizationDepletion,"37,003,000","10,012,000","9,145,000","6,973,000","10,873,000","8,398,000","7,901,000","7,377,000","7,640,000","7,306,000"
			DepreciationAndAmortization,"37,003,000","10,012,000","9,145,000","6,973,000","10,873,000","8,398,000","7,901,000","7,377,000","7,640,000","7,306,000"
				Depreciation,"37,003,000","10,012,000","9,145,000","6,973,000","10,873,000","8,398,000","7,901,000","7,377,000","7,640,000","7,306,000"
		DeferredTax,"2,033,000","1,414,000","474,000","-27,000","172,000","694,000","-7,005,000","29,000","-22,000","573,000"
			DeferredIncomeTax,"2,033,000","1,414,000","474,000","-27,000","172,000","694,000","-7,005,000","29,000","-22,000","573,000"
		AssetImpairmentCharge,,,"117,702,000","0",,,"0","0",,
		StockBasedCompensation,"18,528,000","4,815,000","4,283,000","4,262,000","5,168,000","712,000","1,099,000","436,000","1,422,000","318,000"
		OtherNonCashItems,"8,298,000","1,740,000","1,464,000","1,396,000","3,698,000","2,140,000","2,134,000","1,884,000","1,772,000","1,744,000"
		ChangeInWorkingCapital,"-37,752,000","-14,253,000","-32,344,000","17,709,000","-8,864,000","-47,829,000","5,896,000","39,493,000","21,015,000","-9,868,000"
			ChangeInReceivables,"-8,508,000","-22,552,000","-5,432,000","13,814,000","5,662,000","-22,852,000","1,307,000","-3,852,000","12,276,000","-1,168,000"
				ChangesInAccountReceivables,"-8,508,000","-22,552,000","-5,432,000","13,814,000","5,662,000","-22,852,000","1,307,000","-3,852,000","12,276,000","-1,168,000"
			ChangeInPrepaidAssets,"7,260,000","-1,253,000","4,114,000","2,826,000","1,573,000","-1,684,000","1,507,000","1,530,000","-1,536,000","1,760,000"
			ChangeInPayablesAndAccruedExpense,"1,287,000","3,653,000","-6,112,000","8,032,000","-4,286,000","-23,358,000","-9,300,000","32,343,000","-5,923,000","-10,242,000"
				ChangeInPayable,"9,264,000","5,199,000","4,153,000","5,103,000","-5,113,000","-15,841,000","-1,288,000","12,201,000","-7,537,000","-10,187,000"
					ChangeInAccountPayable,"9,264,000","5,199,000","4,153,000","5,103,000","-5,113,000","-15,841,000","-1,288,000","12,201,000","-7,537,000","-10,187,000"
				ChangeInAccruedExpense,"-7,977,000","-1,546,000","-10,265,000","2,929,000","827,000","-7,517,000","-8,012,000","20,142,000","1,614,000","-55,000"
					ChangeInInterestPayable,,,,"415,000","-1,090,000","78,000","-10,920,000","10,417,000","1,075,000","1,826,000"
			ChangeInOtherCurrentAssets,"6,072,000","3,554,000","4,436,000","138,000","-2,056,000","1,957,000","-1,802,000","-4,826,000","-400,000","2,748,000"
			ChangeInOtherCurrentLiabilities,"-20,469,000","-1,491,000","-2,834,000","-4,828,000","-11,316,000","-5,358,000","-1,175,000","-1,114,000","-2,366,000","-4,535,000"
			ChangeInOtherWorkingCapital,"-23,394,000","3,836,000","-26,516,000","-2,273,000","1,559,000","3,466,000","15,359,000","15,412,000","18,964,000","1,569,000"
InvestingCashFlow,"-695,309,000","-16,643,000","-568,323,000","-4,925,000","-105,418,000","-3,165,000","-132,043,000","-51,021,000","-4,153,000","-6,327,000"
	CashFlowFromContinuingInvestingActivities,"-695,309,000","-16,643,000","-568,323,000","-4,925,000","-105,418,000","-3,165,000","-132,043,000","-51,021,000","-4,153,000","-6,327,000"
		NetPPEPurchaseAndSale,"-17,269,000","-3,984,000","-5,644,000","-4,228,000","-3,413,000","-2,665,000","-3,081,000","-1,676,000","-4,153,000","-6,327,000"
			PurchaseOfPPE,"-17,269,000","-3,984,000","-5,644,000","-4,228,000","-3,413,000","-2,665,000","-3,081,000","-1,676,000","-4,153,000","-6,327,000"
		NetBusinessPurchaseAndSale,"-667,349,000","-934,000","-563,713,000","-697,000","-102,005,000","-500,000","-128,962,000","-49,345,000","0","0"
			PurchaseOfBusiness,"-667,809,000","-1,394,000","-563,713,000","-697,000","-102,005,000","-500,000","-128,962,000","-49,345,000","0","0"
			SaleOfBusiness,,"460,000",,,,,,,,
		NetInvestmentPurchaseAndSale,"-10,691,000","-11,725,000",,,,,,,,
			PurchaseOfInvestment,"-12,578,000","-11,725,000",,,,,,,,
FinancingCashFlow,"633,558,000","13,068,000","510,643,000","-15,725,000","125,572,000","-34,164,000","-1,375,000","195,833,000","1,505,000","14,981,000"
	CashFlowFromContinuingFinancingActivities,"633,558,000","13,068,000","510,643,000","-15,725,000","125,572,000","-34,164,000","-1,375,000","195,833,000","1,505,000","14,981,000"
		NetIssuancePaymentsOfDebt,"180,447,000","15,118,000","513,476,000","-2,255,000","-345,892,000","-3,738,000","-3,619,000","175,657,000","-1,018,000","-34,330,000"
			NetLongTermDebtIssuance,"180,447,000","15,118,000","513,476,000","-2,255,000","-345,892,000","-3,738,000","-3,619,000","175,657,000","-1,018,000","-2,830,000"
				LongTermDebtIssuance,"1,504,531,000","30,000,000","549,270,000","860,000,000",,,"0","180,651,000",,
				LongTermDebtPayments,"-1,324,084,000","-14,882,000","-35,794,000","-862,255,000","-411,153,000","-3,738,000","-3,619,000","-4,994,000","-1,018,000","-2,830,000"
			NetShortTermDebtIssuance,,,"0","0","0","0","0","0","0","-31,500,000"
				ShortTermDebtIssuance,,,"0","0","0","0","0","0","0","14,000,000"
				ShortTermDebtPayments,,,"0","0","0","0","0","0","0","-45,500,000"
		NetCommonStockIssuance,,,"0","0","477,688,000","0","0","0","0","50,000,000"
			CommonStockIssuance,,,"0","0","477,688,000","0","0","0","0","50,000,000"
		NetOtherFinancingCharges,"-27,870,000","-2,050,000","-6,126,000","-13,470,000","-6,224,000","-30,426,000","2,244,000","20,176,000","2,523,000","-689,000"
EndCashPosition,"17,439,000","17,439,000","30,490,000","121,708,000","106,549,000","67,105,000","137,345,000","272,262,000","85,918,000","56,034,000"
	ChangesInCash,"-49,666,000","-13,051,000","-91,218,000","15,159,000","39,444,000","-70,240,000","-134,917,000","186,344,000","29,884,000","52,707,000"
	BeginningCashPosition,"67,105,000","30,490,000","121,708,000","106,549,000","67,105,000","137,345,000","272,262,000","85,918,000","56,034,000","3,327,000"
IncomeTaxPaidSupplementalData,,,"1,364,000","137,000",,,"1,246,000","602,000",,
InterestPaidSupplementalData,"54,888,000","16,136,000","11,803,000","10,295,000","16,654,000","20,207,000","32,797,000","6,764,000","15,997,000","17,493,000"
CapitalExpenditure,"-17,269,000","-3,984,000","-5,644,000","-4,228,000","-3,413,000","-2,665,000","-3,081,000","-1,676,000","-4,153,000","-6,327,000"
IssuanceOfCapitalStock,,,"0","0","477,688,000","0","0","0","0","50,000,000"
