name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"2,427,845,946","2,405,208,886","2,651,832,496","3,780,318,552"
EnterpriseValue,"2,378,374,946","2,288,393,886","2,734,343,496","4,202,398,552"
ForwardPeRatio,"95.238","98.039","95.238",
PsRatio,"13.526","13.636","15.715","26.682"
PbRatio,"2.777","2.754","3.827","3.219"
EnterprisesValueRevenueRatio,"13.262","45.655","59.041","97.54"
EnterprisesValueEBITDARatio,"142.001","549.302","892.701","3,145.508"
