name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015
MarketCap,"3,184,641,442","3,804,435,619","6,334,601,721","6,046,735,811","5,150,459,009","5,666,312,768","6,481,544,725","5,146,184,416","4,234,191,078","3,167,775,809","3,947,197,784","3,612,919,723","4,608,391,499","3,530,159,291","2,374,036,071","3,425,876,359","2,782,794,152","4,007,659,642","3,277,504,033","2,725,654,054","1,980,191,301","1,329,641,906","927,815,235","810,629,513","551,355,153","489,905,753","712,906,797","573,951,869","707,069,649"
EnterpriseValue,"2,707,339,442","3,438,729,619","5,716,587,721","5,504,123,811","4,386,168,009","4,884,067,768","5,815,521,725","4,717,529,416","3,662,263,078","2,780,170,809","3,551,263,784","3,119,061,723","4,292,135,499","3,050,764,291","1,829,723,071","2,828,586,359","2,192,478,152","3,352,152,642","2,898,847,033","2,312,030,054","1,780,267,301","1,122,921,906","783,673,235","647,440,513","370,170,153","338,484,753","545,090,797","392,863,869","780,231,649"
PeRatio,,,,"16.064","14.709","17.394","19.106",,,,,,,,,,,,,,,,,,,,,,
PsRatio,"14.218","20.758","58.29","7.27","6.252","6.88","7.456","63.275","54.171","42.053","232.74","416.833","93.626","78.874","51.229","62.466","168.185","161.748","95.752","86.952","54.953","39.587","30.801","36.595","31.221","28.874","212.168","170.592","1,010.587"
PbRatio,"3.612","3.919","5.08","4.551","3.679","3.854","4.91","8.852","6.2","6.822","7.645","6.094","13.445","8.439","4.852","6.204","4.88","6.44","9.63","7.297","10.521","6.24","9.509","7.202","4.252","3.403","4.508","3.384",
EnterprisesValueRevenueRatio,"12.237","54.817","53.416","227.556","160.695","226.366","170.513","6.331","438.962","450.814","68.912","341.291","839.948","4,179.129","1,771.271","2,583.184","52.909","3,513.787","1,780.619","286.568","302.253","192.281","101.895","105.104","52.395","49.371","117.603","114.671","290.373"
EnterprisesValueEBITDARatio,"-4.223","-33.009","-18.178","-47.663","-41.023","-49.519","-68.991","7.429","-29.685","-24.804","-44.406","-34.027","-44.172","-35.813","-23.118","-39.535","-84.678","-60.142","-59.656","-62.051","-54.013","-40.823","-37.715","-39.676","-20.152","-22.599","-36.144","-32.026","-61.928"
