name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
TotalRevenue,"455,116,000","120,368,000","120,887,000","112,198,000","101,663,000","103,020,000","95,921,000","83,431,000","85,806,000","84,688,000","83,383,000","80,137,000","79,047,000","79,790,000","89,690,000","75,543,000","71,040,000","58,393,000","60,402,000","57,916,000","65,187,000","56,670,000","63,543,000","64,223,000","68,033,000","59,366,000","76,912,000","63,868,000","53,853,000","56,886,000","55,877,000","59,711,000","49,003,000","45,870,000","54,876,000","59,318,000","62,524,000","52,963,000"
	OperatingRevenue,"455,116,000","120,368,000","120,887,000","112,198,000","101,663,000","103,020,000","95,921,000","83,431,000","85,806,000","84,688,000","83,383,000","80,137,000","79,047,000","79,790,000","89,690,000","75,543,000","71,040,000","58,393,000","60,402,000","57,916,000","65,187,000","56,670,000","63,543,000","64,223,000","68,033,000","59,366,000","76,912,000","63,868,000","53,853,000","56,886,000","55,877,000","59,711,000","49,003,000","45,870,000","54,876,000","59,318,000","62,524,000","52,963,000"
CostOfRevenue,"244,497,000","64,542,000","64,653,000","61,015,000","54,287,000","58,074,000","59,089,000","46,923,000","52,629,000","47,865,000","50,002,000","44,885,000","46,660,000","48,887,000","55,001,000","46,283,000","44,884,000","41,332,000","39,823,000","37,275,000","38,440,000","33,842,000","43,582,000","36,611,000","36,319,000","34,464,000","43,741,000","46,290,000","40,535,000","43,606,000","43,917,000","47,920,000","34,007,000","33,362,000","35,247,000","39,038,000","35,035,000","33,406,000"
GrossProfit,"210,619,000","55,826,000","56,234,000","51,183,000","47,376,000","44,946,000","36,832,000","36,508,000","33,177,000","36,823,000","33,381,000","35,252,000","32,387,000","30,903,000","34,689,000","29,260,000","26,156,000","17,061,000","20,579,000","20,641,000","26,747,000","22,828,000","19,961,000","27,612,000","31,714,000","24,902,000","33,171,000","17,578,000","13,318,000","13,280,000","11,960,000","11,791,000","14,996,000","12,508,000","19,629,000","20,280,000","27,489,000","19,557,000"
OperatingExpense,"129,424,000","34,212,000","31,982,000","26,414,000","36,816,000","34,640,000","33,953,000","32,991,000","36,099,000","29,343,000","33,625,000","32,848,000","31,414,000","34,075,000","33,144,000","26,710,000","29,013,000","26,979,000","22,243,000","23,461,000","24,562,000","24,067,000","24,802,000","21,815,000","21,270,000","20,610,000","18,672,000","21,322,000","23,504,000","20,541,000","18,906,000","19,595,000","15,984,000","14,313,000","16,579,000","20,048,000","15,507,000","17,205,000"
	SellingGeneralAndAdministration,"67,034,000","17,989,000","14,696,000","15,655,000","18,694,000","19,875,000","15,820,000","15,347,000","19,950,000","14,040,000","13,981,000","14,242,000","15,418,000","19,468,000","16,410,000","15,370,000","13,545,000","12,719,000","10,850,000","13,421,000","13,830,000","12,817,000","12,194,000","12,092,000","10,790,000","12,222,000","10,018,000","10,205,000","12,778,000","13,973,000","11,267,000","11,010,000","9,990,000","8,104,000","9,296,000","11,007,000","7,716,000","8,301,000"
		GeneralAndAdministrativeExpense,"48,566,000","12,470,000","10,621,000","10,910,000","14,565,000","15,338,000","12,033,000","11,674,000","15,924,000","10,746,000","10,505,000","11,021,000","12,426,000","16,327,000","13,814,000","13,407,000","11,669,000","10,998,000","9,221,000","11,665,000","12,234,000","11,338,000","10,703,000","10,801,000","9,458,000","10,870,000","8,711,000","9,034,000","11,308,000","12,451,000","9,769,000","9,556,000","8,638,000","6,845,000","8,006,000","9,545,000","6,513,000","6,907,000"
			SalariesAndWages,,,,,,,,"6,774,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"48,566,000","12,470,000","10,621,000","10,910,000","14,565,000","15,338,000","12,033,000","11,674,000","15,924,000","10,746,000","10,505,000","11,021,000","12,426,000","16,327,000","13,814,000","13,407,000","11,669,000","10,998,000","9,221,000","11,665,000","12,234,000","11,338,000","10,703,000","10,801,000","9,458,000","10,870,000","8,711,000","9,034,000","11,308,000","12,451,000","9,769,000","9,556,000","8,638,000","6,845,000","8,006,000","9,545,000","6,513,000","6,907,000"
		SellingAndMarketingExpense,"18,468,000","5,519,000","4,075,000","4,745,000","4,129,000","4,537,000","3,787,000","3,673,000","4,026,000","3,294,000","3,476,000","3,221,000","2,992,000","3,141,000","2,596,000","1,963,000","1,876,000","1,721,000","1,629,000","1,756,000","1,596,000","1,479,000","1,491,000","1,291,000","1,332,000","1,352,000","1,307,000","1,171,000","1,470,000","1,522,000","1,498,000","1,454,000","1,352,000","1,259,000","1,290,000","1,462,000","1,203,000","1,394,000"
	ResearchAndDevelopment,"62,390,000","16,223,000","17,286,000","10,759,000","18,122,000","14,765,000","18,133,000","17,644,000","16,149,000","15,303,000","19,644,000","18,606,000","15,996,000","14,607,000","16,734,000","11,340,000","15,468,000","14,260,000","11,393,000","10,040,000","10,732,000","11,250,000","12,608,000","9,723,000","10,480,000","8,388,000","8,654,000","11,117,000","10,726,000","6,568,000","7,639,000","8,585,000","5,994,000","6,209,000","7,283,000","9,041,000","7,791,000","8,904,000"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,"2,722,000","2,590,000","2,459,000","2,348,000",,"2,171,000",,,,"1,291,000",,,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,"2,722,000","2,590,000","2,459,000","2,348,000",,"2,171,000",,,,"1,291,000",,,,,,,,,,,,,,,,,,,,,,
			DepreciationIncomeStatement,,,,,,,"2,722,000","2,590,000","2,459,000","2,348,000",,"2,171,000",,,,"1,291,000",,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,"2,348,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
