name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998
MarketCap,"2,924,429,373","3,135,992,517","3,510,722,397","3,151,960,435","3,308,497,546","3,084,563,887","2,869,945,398","2,139,032,760","2,376,826,619","1,925,473,206","3,296,132,361","3,278,204,443","3,289,848,997","2,954,493,401","2,676,568,742","2,430,624,547","2,365,710,855","3,373,193,187","3,640,569,055","3,013,210,945","2,866,101,320","2,686,658,611","2,890,815,055","3,030,887,752","2,969,596,292","3,001,697,874","2,982,551,723","3,009,997,510","3,505,949,813","3,558,399,673","3,455,267,415","3,072,776,407","3,243,485,613","3,209,996,579","3,018,210,710","2,840,789,906","2,872,369,387","2,471,117,323","2,113,027,060","2,154,261,834","2,276,287,399","2,325,084,336","1,572,061,566","1,819,025,693","2,486,430,300","2,797,898,461","2,713,124,791","2,342,381,064","2,134,153,405","2,722,996,782","2,830,939,017","2,701,428,159","2,478,736,165","2,276,690,627","1,726,727,195","2,914,028,754","3,474,072,728","3,991,894,507","4,188,382,741","4,038,696,959","4,041,097,168","3,781,883,645","3,508,516,934","3,551,756,255","3,303,601,245","4,166,722,706","3,964,867,386","3,561,895,388","3,200,199,027","3,016,668,502","3,253,067,976","3,053,617,219","3,250,027,080","3,410,467,948","3,190,397,294","3,010,013,796","2,975,370,468","2,803,615,799","2,855,665,491","3,073,933,501","4,085,458,913","3,758,468,997","3,677,993,719","3,445,760,893","3,778,481,340","3,308,623,860","3,411,405,687","2,918,616,747","2,770,264,726","2,198,785,477","1,638,708,210","1,431,931,033","1,528,654,247","1,561,252,805","1,561,514,895","1,239,813,197","1,596,504,075"
EnterpriseValue,"2,983,654,373","3,055,385,517","3,394,258,397","2,924,348,435","3,130,205,546","2,858,559,887","2,644,388,398","1,974,085,760","2,312,869,619","1,805,956,206","3,229,679,361","3,302,665,443","3,388,052,997","2,899,003,401","2,679,509,742","2,191,063,547","2,153,154,855","3,173,655,187","3,487,298,055","2,908,935,945","2,773,322,320","2,576,759,611","2,707,932,055","2,882,436,752","2,837,953,292","2,871,632,874","2,883,914,723","2,939,620,510","3,462,194,813","3,503,311,673","3,351,617,415","3,064,181,407","3,252,401,613","3,194,068,579","2,954,571,710","2,835,344,906","2,873,637,387","2,531,239,323","2,173,149,060","2,167,132,834","2,316,328,399","2,364,017,336","1,621,747,566","1,868,711,693","2,576,224,300","2,875,987,461","2,787,669,791","2,447,485,064","2,284,899,405","2,859,221,782","2,848,505,017","2,759,457,159","2,590,539,165","2,395,763,627","1,875,648,195","3,051,009,754","3,363,867,728","3,862,078,507","4,104,812,741","4,016,919,959","4,010,033,168","3,759,956,645","3,530,837,934","3,496,513,255","3,248,358,245","4,055,416,706","3,921,808,386","3,518,836,388","3,229,940,027","3,067,131,502","3,287,079,976","3,148,406,219","3,374,942,080","3,463,018,948","3,288,720,294","2,898,714,796","2,922,522,468","2,749,185,799","2,769,524,491","3,011,793,501","4,056,162,913","3,740,394,997","3,659,919,719","3,720,426,893","3,917,567,340","3,482,760,860","3,622,015,687","3,145,425,747","2,997,073,726","2,381,676,477","1,818,337,210","1,693,331,033","1,773,154,247","1,773,352,805","1,740,254,895","1,434,213,197","1,797,104,075"
PeRatio,"12.222","12.385","12.611","10.484","10.122","9.69","9.319","7.242","8.525","7.082","13.089","13.733","15.33","13.445","9.251","8.493","7.826","11.638","17.019","14.143","13.582","12.975","14.653","16.28","16.83","17.809","18.604","19.66","23.42","23.866","22.868","20.394","20.892","19.703","17.778","15.173","15.313","13.223","11.302","13.612","14.188","15.455","9.774","11.31","14.807","16.018","15.127","12.859","10.843","13.459","14.323","13.185","12.167","11.13","7.709","13.234","15.789","18.046","19.415","20.051","20.979","20.4","18.872","17.25","16.071","20.771","28.061","25.174","26.325","23.016","18.765","16.345","17.239","18.063","17.17","18.716","15.942","14.711","14.58","15.876","23.366","22.757","22.139","21.606","24.394","22.323","30.339","22.098","20.871","17.342","13.932","13.019","14.525","16.095","16.939","23.373","30.08"
ForwardPeRatio,"10.929","10.638","12.24","10.122","11.186","9.814","10.695","8.439","10.04","6.925","12.346","12.27","13.175","12.019",,"9.69","9.328","12.563","16.313","14.144","14.205","13.175","13.21","14.306","15.48","13.717","14.663","14.641","16.181","15.337","19.194","17.182","17.271","16.529","17.212","15.385","15.291","13.055","11.377","11.905","12.136","12.674","9.268","10.101","12.315","13.072","14.451","17.921","10.741",,,,,,,,,"20.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"2.077","1.7","3.123","4.167","4.606","2.903","5.12","3.023",,,"1.653","1.171","1.565","1.428",,,,"21.282","2.186","2.535","4.163","3.862","1.153","1.3","1.671","1.481","1.044","0.982","1.147","1.343","1.961","1.772","1.899","3.067","3.193","2.554","1.579","1.26","1.247","8.443","8.668","1.865","1.59","1.616","1.539","1.635","1.807",,"1.342",,,,,,,,,"2.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.281","2.451","2.645","2.241","2.273","2.084","1.941","1.474","1.673","1.396","2.48","2.525","2.671","2.502","2.328","2.177","2.074","2.95","3.163","2.577","2.434","2.283","2.567","2.857","2.95","3.128","3.2","3.294","3.884","3.973","3.875","3.475","3.613","3.5","3.188","2.919","2.918","2.511","2.146","2.325","2.468","2.519","1.649","1.908","2.513","2.786","2.749","2.342","2.025","2.403","2.34","2.181","1.977","1.822","1.398","2.388","2.917","3.419","3.744","3.954","4.101","3.988","3.731","3.764","3.507","4.443","4.588","4.116","3.909","3.798","3.965","3.587","3.869","4.103","3.994","4.685","4.505","4.216","4.178","4.424","5.924","5.509","5.359","5.138","5.659","5.094","6.1","4.727","4.464","3.714","2.875","2.6","2.797","2.931","2.997","3.05","3.926"
PbRatio,"2.764","2.815","2.914","2.713","2.864","2.713","2.492","1.968","2.279","1.849","3.468","3.592","3.664","3.462","3.235","3.033","2.939","4.451","5.58","4.745","4.678","4.517","4.244","4.539","4.49","4.634","4.692","4.77","5.651","5.838","5.806","5.232","5.633","5.67","5.486","5.312","5.527","4.922","4.193","3.656","3.99","4.298","2.962","3.428","4.691","5.341","5.495","4.948","4.752","6.238","5.216","5.349","5.228","5.193","4.078","7.476","5.67","6.53","7.297","7.274","7.701","7.144","6.564","6.898","6.416","7.479","7.795","7.003","7.013","6.974","7.107","6.719","7.254","7.592","8.06","8.322","9.3","9.031","8.381","9.349",,"15.852","15.513","15.909","22.502","22.376","25.748","26.347","25.008","17.459","13.792","13.006","12.338","14.55","17.603","19.133","36.367"
EnterprisesValueRevenueRatio,"2.324","9.408","10.553","8.954","10.064","8.379","7.266","5.417","6.412","5.028","9.021","9.704","10.539","9.441","8.722","7.1","8.411","12.028","12.53","10.452","10.166","9.421","9.341","9.784","9.897","10.553","11.837","12.545","15.177","15.886","15.384","14.126","15.271","15.102","13.76","13.383","12.84","11.103","8.876","9.088","9.978","10.266","7.494","8.73","11.41","12.039","11.364","10.106","9.871","12.273","10.757","9.399","8.441","7.712","6.216","9.973","10.84","12.634","13.649","14.047","14.501","14.22","13.594","14.334","13.741","16.984","16.222","14.579","14.598","14.896","15.802","15.344","15.839","15.247","11.25","15.69","16.415","16.176","15.932","17.386","22.24","20.595","20.073","20.536","21.66","20.318","15.275","18.171","17.809","14.566","10.337","11.511","12.461","13.146","11.387","11.109","14.646"
EnterprisesValueEBITDARatio,"7.795","33.425","35.374","27.465","35.116","27.299","21.676","16.364","22.147","18.123","29.482","34.395","37.574","37.114","28.423","25.092","25.798","38.558","37.224","31.862","31.949","32.066","31.018","31.719","31.471","37.34","36.397","38.388","48.339","56.923","52.103","48.324","52.861","53.782","47.275","46.897","41.932","35.807","25.827",,,"32.086",,,,"47.704",,"28.922","26.064","36.992","30.616","27.041","27.276","36.18","20.915","31.52","35.599","36.35",,,"37.533","36.305","33.82","37.186","33.948","42.789","37.112","27.518","35.158","65.606","40.194","32.179","33.673","32.625","29.568","34.162","33.944","32.35","33.601","34.581","44.839","40.625","39.935","39.999","42.442","38.709",,"34.55","35.722","88.426","8.229","70.851","71.498","75.462","10.321","58.065","89.408"
