name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
TotalAssets,"5,359,800,000","5,169,100,000","5,048,900,000","4,844,900,000","4,641,000,000","4,615,000,000","4,411,200,000","4,219,400,000","4,025,900,000","3,913,400,000","3,999,600,000","3,898,900,000","3,726,700,000","3,401,000,000","3,412,100,000","3,244,900,000","3,020,200,000","2,879,400,000","2,936,000,000","2,691,500,000","2,561,300,000","2,325,600,000","2,269,200,000","2,201,500,000","2,192,100,000","2,184,445,000","2,159,233,000","1,736,822,000","1,894,614,000","1,884,410,000","2,072,050,000","1,952,872,000","2,114,934,000","2,087,567,000","1,927,657,000","1,777,673,000","1,697,355,000","1,626,595,000","1,647,492,000","1,556,401,000","1,561,435,000","1,518,079,000","1,667,053,000","1,578,740,000","1,485,404,000","1,431,635,000","1,282,784,000","1,187,675,000","1,126,703,000","1,051,544,000","1,004,727,000","951,671,000","902,813,000","871,319,000","766,680,000","679,818,000","638,064,000","587,018,000","512,718,000","471,794,000","436,266,000","478,550,000","297,774,000","325,433,000","304,751,000","291,413,000","257,173,000","234,224,000","216,925,000","207,158,000","195,110,000","183,250,000","176,040,000","179,502,000","188,086,000","184,668,000","181,980,000","184,566,000","187,473,000","200,604,000","202,198,000","212,121,371","218,078,165","229,840,557","240,998,774","250,644,984","252,441,245","123,372,565","130,404,501","59,900,000","63,500,000","59,900,000","17,800,000"
	CurrentAssets,"2,586,600,000","2,323,600,000","2,385,900,000","2,317,900,000","2,014,300,000","2,167,200,000","1,868,200,000","1,894,400,000","1,846,300,000","1,864,500,000","1,933,400,000","2,139,800,000","1,942,500,000","1,768,000,000","1,608,700,000","1,624,200,000","1,633,600,000","1,447,900,000","1,639,200,000","1,563,700,000","1,504,100,000","1,424,800,000","1,386,000,000","1,315,400,000","1,299,600,000","1,275,335,000","1,228,523,000","829,039,000","994,091,000","974,197,000","1,078,485,000","881,608,000","990,268,000","909,013,000","932,742,000","903,583,000","844,567,000","668,470,000","718,185,000","570,607,000","573,919,000","562,455,000","846,133,000","877,509,000","810,844,000","764,487,000","598,484,000","516,292,000","398,745,000","324,507,000","322,151,000","287,878,000","267,361,000","297,447,000","295,923,000","282,641,000","327,860,000","352,461,000","286,876,000","246,835,000","218,921,000","277,374,000","180,196,000","207,263,000","186,670,000","166,757,000","146,891,000","126,631,000","119,306,000","110,492,000","107,959,000","95,391,000","88,288,000","89,721,000","105,327,000","111,202,000","110,199,000","141,857,000","155,155,000","169,697,000","77,354,000","69,002,681","107,024,511","172,117,926","197,762,086","222,120,104","240,835,378","111,597,602","118,502,211","52,700,000","59,800,000","57,800,000","15,500,000"
		CashCashEquivalentsAndShortTermInvestments,"2,267,700,000","1,930,700,000","2,000,400,000","1,967,500,000","1,731,300,000","1,835,000,000","1,580,500,000","1,560,700,000","1,544,500,000","1,485,900,000","1,570,000,000","1,786,200,000","1,605,100,000","1,415,900,000","1,237,600,000","1,213,000,000","1,256,800,000","927,400,000","1,210,700,000","1,115,200,000","1,156,300,000","1,050,800,000","1,032,600,000","944,700,000","975,100,000","953,772,000","921,835,000","440,133,000","656,865,000","695,539,000","767,663,000","567,580,000","760,492,000","688,534,000","716,842,000","696,591,000","670,642,000","479,205,000","503,457,000","392,368,000","408,966,000","403,479,000","694,598,000","730,219,000","683,410,000","627,083,000","461,739,000","379,475,000","293,370,000","229,492,000","235,496,000","219,885,000","185,793,000","236,048,000","231,915,000","214,469,000","265,160,000","290,052,000","237,078,000","198,368,000","171,215,000","227,749,000","143,564,000","166,356,000","147,941,000","125,484,000","112,657,000","95,223,000","89,812,000","82,786,000","86,378,000","74,481,000","68,521,000","68,562,000","86,443,000","91,067,000","91,238,000","122,655,000","133,807,000","147,775,000","64,310,000","56,049,634","96,979,665","163,290,551","190,716,136","215,418,881","238,544,282","109,073,631","116,627,270","51,600,000","59,700,000","57,500,000","15,400,000"
			CashAndCashEquivalents,"813,300,000","894,800,000","908,500,000","942,200,000","832,300,000","738,700,000","670,200,000","685,400,000","875,200,000","738,400,000","719,700,000","881,300,000","790,600,000","669,200,000","656,000,000","745,900,000","932,700,000","705,100,000","1,067,500,000","1,005,900,000","1,122,600,000","1,023,000,000","953,000,000","837,500,000","846,800,000","831,798,000","765,205,000","254,359,000","426,509,000","397,697,000","497,291,000","259,046,000","413,794,000","278,889,000","322,230,000","343,550,000","262,126,000","154,030,000","263,425,000","157,013,000","156,666,000","162,676,000","343,984,000","321,121,000","288,963,000","252,162,000","210,186,000","285,409,000","189,956,000","100,352,000","134,502,000","133,524,000","98,848,000","129,452,000","107,973,000","125,332,000","177,646,000","139,323,000","73,538,000","81,482,000","67,851,000","91,067,000","48,504,000","71,322,000","87,619,000","69,180,000","71,019,000","56,533,000","82,812,000","82,586,000","86,378,000","74,481,000","68,521,000","68,562,000","86,443,000","91,067,000","91,238,000","122,655,000","133,807,000","15,546,000","20,726,000","24,372,675","86,479,340","163,290,551","183,403,676","200,935,244","224,287,827","95,038,647","102,787,915","18,300,000","5,800,000","4,500,000","15,400,000"
			OtherShortTermInvestments,"1,454,400,000","1,035,900,000","1,091,900,000","1,025,300,000","899,000,000","1,096,300,000","910,300,000","875,300,000","669,300,000","747,500,000","850,300,000","904,900,000","814,500,000","746,700,000","581,600,000","467,100,000","324,100,000","222,300,000","143,200,000","109,300,000","33,700,000","27,800,000","79,600,000","107,200,000","128,300,000","121,974,000","156,630,000","185,774,000","230,356,000","297,842,000","270,372,000","308,534,000","346,698,000","409,645,000","394,612,000","353,041,000","408,516,000","325,175,000","240,032,000","235,355,000","252,300,000","240,803,000","350,614,000","409,098,000","394,447,000","374,921,000","251,553,000","94,066,000","103,414,000","129,140,000","100,994,000","86,361,000","86,945,000","106,596,000","123,942,000","89,137,000","87,514,000","150,729,000","163,540,000","116,886,000","103,364,000","136,682,000","95,060,000","95,034,000","60,322,000","56,304,000","41,638,000","38,690,000","7,000,000","200,000",,,,,,,,,,"132,229,000","43,584,000","31,676,959","10,500,325",,"7,312,460","14,483,637","14,256,455","14,034,984","13,839,355","33,300,000","53,900,000","53,000,000",
		Receivables,"170,500,000","198,700,000","212,800,000","173,400,000","141,100,000","157,400,000","152,300,000","172,000,000","149,600,000","151,400,000","183,600,000","181,000,000","159,800,000","175,700,000","215,200,000","251,300,000","211,100,000","297,100,000","251,800,000","273,900,000","188,000,000","214,500,000","224,600,000","238,100,000","194,800,000","192,827,000","179,642,000","169,214,000","156,153,000","162,287,000","139,903,000","212,902,000","131,771,000","126,297,000","130,642,000","131,565,000","101,347,000","116,626,000","108,949,000","98,584,000","89,150,000","88,680,000","87,390,000","82,527,000","65,415,000","73,707,000","75,569,000","83,514,000","63,510,000","53,264,000","48,968,000","34,368,000","52,007,000","30,600,000","39,909,000","33,418,000","29,620,000","29,662,000","28,498,000","27,262,000","23,066,000","25,579,000","20,505,000","22,564,000","19,383,000","18,807,000","20,198,000","16,604,000","14,678,000","14,766,000","11,068,000","10,199,000","7,858,000","10,612,000","9,186,000","10,451,000","9,940,000","9,659,000","11,789,000","13,191,000","4,451,000","4,223,683","3,129,406","3,153,308","2,601,345","2,351,100","581,969","451,832","425,080","400,000",,"200,000","100,000"
			AccountsReceivable,"170,500,000","198,700,000","212,800,000","173,400,000","141,100,000","157,400,000","152,300,000","172,000,000","149,600,000","151,400,000","183,600,000","181,000,000","159,800,000","175,700,000","215,200,000","251,300,000","211,100,000","297,100,000","251,800,000","273,900,000","188,000,000","214,500,000","224,600,000","238,100,000","194,800,000","192,827,000","179,642,000","169,214,000","156,153,000","162,287,000","139,903,000","212,902,000","131,771,000","126,297,000","130,642,000","131,565,000","101,347,000","116,626,000","108,949,000","98,584,000","89,150,000","88,680,000","87,390,000","82,527,000","65,415,000","73,707,000","75,569,000","83,514,000","59,815,000","50,626,000","45,645,000","34,368,000","49,410,000","28,311,000","33,092,000","30,175,000","26,110,000","25,654,000","25,254,000","23,225,000","19,009,000","22,453,000","17,796,000","17,945,000","14,597,000","13,873,000","15,967,000","15,448,000","13,722,000","13,743,000","10,793,000","9,703,000","7,632,000","10,151,000","8,798,000","10,111,000","9,705,000","9,649,000","11,675,000","10,587,000","1,769,000","1,451,536","1,512,347","3,153,308","2,601,345",,,,,,,,
			AccruedInterestReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,281,000",,,,"1,537,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","3,695,000","1,357,000","3,323,000","0","2,597,000","752,000","6,817,000","3,243,000","3,510,000","4,008,000","3,244,000","4,037,000","4,057,000","3,126,000","2,709,000","4,619,000","4,786,000","4,934,000","4,231,000","1,156,000","956,000","1,023,000","275,000","496,000","226,000","461,000","388,000","340,000","235,000","10,000","114,000","2,604,000","2,682,000","2,772,147","1,617,059","0","0",,,,,,,,
		Inventory,"88,200,000","93,800,000","96,700,000","89,900,000","92,200,000","86,500,000","87,900,000","89,700,000","92,000,000","93,400,000","94,100,000","96,900,000","96,200,000","101,000,000","101,000,000","102,700,000","101,500,000","107,900,000","114,400,000","114,100,000","106,900,000","100,000,000","92,400,000","89,100,000","87,600,000","81,334,000","80,844,000","77,249,000","72,465,000","66,927,000","63,669,000","58,033,000","51,717,000","47,758,000","49,617,000","44,713,000","39,743,000","37,254,000","46,848,000","46,631,000","45,760,000","45,981,000","45,797,000","41,260,000","38,076,000","35,520,000","33,422,000","30,243,000","25,819,000","26,360,000","24,814,000","16,504,000","15,106,000","14,372,000","13,251,000","15,292,000","13,330,000","13,211,000","12,183,000","12,796,000","12,323,000","12,047,000","11,822,000","11,017,000","10,524,000","11,263,000","10,276,000","3,357,000","9,101,000","8,014,000","7,239,000","7,326,000","7,805,000","8,116,000","7,676,000","7,510,000","7,273,000","7,164,000","7,334,000","6,619,000","5,905,000","6,024,574","3,800,362","3,950,317","3,535,992","2,896,469","1,207,272","783,447","723,652",,,,
