name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,02/28/1989,11/30/1988,08/31/1988,05/31/1988,02/29/1988,11/30/1987,08/31/1987,05/31/1987,02/28/1987,11/30/1986,08/31/1986,05/31/1986,02/28/1986,11/30/1985,08/31/1985
MarketCap,"381,164,407","309,951,612","510,688,320","686,975,520","988,685,680","1,006,549,110","1,081,293,027","729,313,200","719,016,480","718,255,550","746,629,972","497,166,485","347,586,256","412,534,784","799,130,884","1,183,897,339","1,460,488,445","1,707,818,144","2,103,263,408","2,138,559,559","2,548,966,591","3,593,028,749","6,314,203,320","8,376,053,280","7,922,501,250","8,075,513,600","8,329,644,300","8,246,175,720","8,626,381,500","8,622,662,476","7,834,975,948","5,378,240,893","6,094,948,766","8,154,625,899","6,369,403,572","5,423,756,828","3,147,271,290","2,668,518,048","1,482,275,296","912,832,707","1,069,917,623","1,168,781,640","1,383,619,899","1,096,048,000","988,614,000","934,732,050","1,166,289,070","836,635,583","776,896,302","1,020,834,300","1,349,369,390","1,136,354,560","1,367,444,540","1,027,804,080","240,555,756","446,790,240","1,020,601,120","1,901,448,000","2,216,658,030","2,958,709,440","4,032,830,100","3,409,703,200","3,204,015,420","2,528,572,250","2,309,669,880","2,486,083,800","1,947,091,230","1,938,833,010","2,142,677,280","2,062,969,920","1,821,533,000","1,910,613,010","2,277,796,400","2,577,008,501","2,882,047,680","3,176,164,425","2,602,815,450","1,896,554,240","1,236,276,000","1,205,371,440","1,081,764,600","1,736,217,260","1,720,554,240","2,415,748,650","4,096,706,520","4,129,306,020","1,816,847,100","853,077,500","1,328,032,000","2,287,264,336","1,786,998,125","2,491,947,996","4,790,131,000","6,472,600,000","10,710,415,250","12,031,689,000","9,353,801,864","9,254,580,582","8,359,710,625","8,472,676,500","6,156,720,528","5,715,315,000","5,173,494,060","3,325,810,180","2,727,042,500","2,464,088,256","2,641,212,000","2,617,437,500","2,345,224,000","1,993,337,500","2,083,083,750","1,907,168,166","1,650,288,750","1,719,862,375","1,644,960,375","1,420,322,250","1,552,445,250","1,574,465,750","1,734,326,500","2,101,191,000","1,888,603,000","1,834,996,000","1,833,117,250","1,591,066,875","2,051,647,125","1,875,378,375","1,712,926,875","1,468,035,424","1,296,843,750","1,405,634,486","1,327,776,000","1,602,675,423","1,606,110,000","1,482,373,750","1,467,906,000","1,472,007,500","1,369,760,145","1,527,693,000","1,623,026,750","1,250,867,750","1,734,138,000","1,377,928,507","1,512,217,882","1,289,843,750","1,372,393,750","1,361,283,000","1,201,764,002","974,043,370","1,015,099,994"
EnterpriseValue,"6,471,967,407","6,196,331,612","6,758,789,320","6,925,003,520","7,197,544,680","7,277,899,110","7,421,272,027","7,313,863,200","6,964,459,480","6,806,017,550","7,279,523,972","7,471,138,485","7,015,271,256","3,762,941,784","3,825,819,884","4,578,375,339","4,495,999,445","4,652,119,144","4,971,171,408","9,042,511,559","9,574,784,591","10,676,311,749","13,369,085,320","15,484,656,280","14,752,063,250","14,945,178,600","15,470,872,300","15,537,841,720","13,939,123,500","14,151,706,476","13,452,708,948","10,944,768,893","11,633,331,766","13,765,362,899","12,138,617,572","11,518,750,828","9,134,864,290","8,754,695,048","7,550,452,296","6,981,009,707","7,311,259,623","7,291,556,640","7,721,105,899","7,428,280,000","7,268,617,000","7,038,734,050","7,456,689,070","7,122,949,583","6,994,912,302","7,116,787,300","7,764,437,390","7,551,422,560","7,308,915,540","7,030,977,080","6,727,418,756","6,834,982,240","7,386,354,120","8,122,080,000","8,437,290,030","9,394,760,440","10,066,702,100","8,050,322,200","6,691,872,420","6,016,986,250","5,760,846,880","5,895,242,800","5,399,771,230","5,388,335,010","5,547,413,280","5,540,428,920","5,429,291,000","5,471,626,010","6,124,421,400","6,392,581,501","6,902,839,680","7,264,453,425","6,602,482,450","5,787,566,240","5,127,288,000","5,322,015,440","5,110,025,600","5,764,478,260","5,794,471,240","6,635,125,650","8,074,334,520","9,361,810,020","7,953,079,100","7,184,731,500","8,279,347,000","9,025,052,336","7,375,381,125","9,037,749,996","10,154,431,000","11,493,700,000","14,029,915,250","15,351,189,000","12,273,801,864","11,762,480,582","10,891,710,625","11,327,576,500","8,585,620,528","8,168,315,000","7,626,494,060","4,757,610,180","3,972,842,500","3,709,888,256","3,865,212,000","3,811,637,500","3,356,924,000","2,931,137,500","3,019,583,750","2,587,368,166","2,347,988,750","2,355,962,375","2,414,760,375","2,001,622,250","2,075,645,250","2,061,465,750","2,325,826,500","2,692,691,000","2,394,003,000","2,311,496,000","2,395,017,250","2,124,066,875","2,563,547,125","2,387,278,375","2,304,226,875","2,117,335,424","1,904,943,750","1,993,634,486","1,887,976,000","2,205,475,423","2,123,810,000","2,000,073,750","1,985,606,000","1,856,807,500","1,754,560,145","1,912,493,000","2,007,826,750","1,558,467,750","2,041,738,000","1,685,528,507","1,741,317,882","1,518,943,750","1,601,493,750","1,590,383,000","1,430,864,002","1,128,643,370","1,169,699,994"
PeRatio,,,,,,,,,,,,,,,,,,,"18.975","23.98",,"892.53","75","61.231","55.531","48.125","4.162","4.041","4.005","4.192","24.182","19.571","36.588","36.348","21.967","18.5","14.417","24.5",,,,,,,,,,,,,,,,,,,,,,,,"316",,"2.527","2.333","2.541","1.952","9.973","10.737","9.429","7.447","20.389","13.333","45.288",,,,,,,,,,,,,,,,,,,"25.342","46.296","35.823","40.26","37.893","29.355","34.079","35.349","27.508","26.724","24.21","21.19","17.473","15.794","16.579","17.756","16.185","13.971","14.82","90.504","93.75","105.921","100.658","23.37","24.824","24.486","26.689","32.264","29.452","29.821","36.304","36.25","70.833","64.773","63.462","57.992","62.5","69.133","66.667","77.25","66.81","62.719","60.526","61.207","55.209","62.712","68.86","57.075","80.769","69.532","79.62","72.674","77.326","78.571","69.346","53.694","55.966"
ForwardPeRatio,,,,,,,,,,,,,,,,,,"45.662","56.18",,,"344.828",,,"94.34","25.51","24.691","41.322","35.336","31.348","19.231","20","18.692","15.576","12.579","14.104","7.231","6.854","14.144",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.015","0.012","0.02","0.027","0.039","0.041","0.044","0.03","0.031","0.032","0.034","0.022","0.016","0.019","0.036","0.054","0.067","0.078","0.066","0.067","0.079","0.11","0.195","0.258","0.245","0.261","0.28","0.289","0.315","0.335","0.312","0.213","0.237","0.321","0.248","0.221","0.128","0.105","0.056","0.034","0.04","0.044","0.052","0.042","0.038","0.037","0.046","0.033","0.03","0.039","0.051","0.043","0.051","0.037","0.009","0.016","0.036","0.067","0.079","0.099","0.135","0.167","0.158","0.173","0.16","0.177","0.14","0.124","0.138","0.131","0.118","0.138","0.141","0.162","0.176","0.206","0.163","0.12","0.078","0.073","0.065","0.104","0.103","0.128","0.202","0.211","0.119","0.051","0.078","0.13","0.121","0.138","0.344","0.52","0.866","0.974","0.772","0.817","0.77","0.856","0.748","0.819","0.742","0.595","0.496","0.448","0.485","0.488","0.457","0.412","0.462","0.47","0.408","0.425","0.487","0.331","0.368","0.384","0.436","0.527","0.483","0.489","0.499","0.442","0.582","0.532","0.497","0.435","0.392","0.433","0.418","0.511","0.529","0.503","0.512","0.536","0.507","0.58","0.653","0.55","0.843","0.784","0.888","0.778","0.849","0.871","0.768","0.639","0.682"
PbRatio,,"3.13","1.082","1.36","1.637","1.636","1.768","1.209","1.171","1.064","0.734","0.517","0.343","0.348","0.55","0.813","0.806","1.067","2.549","2.915","4.547","5.851","9.772","13.583","13.394","13.889","16.632","19.19","56.481","155.098",,,,,,,,,,,,,,,,,,,,,,,,,"0.292","0.445","0.833","1.44","1.679","1.373","1.803","2.812","2.741","2.226","2.036","2.185","1.724",,,,,,,,,,,,,,,,,,"38.716",,,,,,"14.498","3.02","1.964","2.191","3.661","4.113","3.268","3.173","2.967","3.294","2.429","2.297","2.079","2.913","2.432","2.197","2.393","2.47","2.242","1.94","2.059","1.962","1.725","1.782","1.723","1.318","1.454","1.52","1.728","2.094","1.911","1.93","1.998","1.762","2.309","2.11","2.213","1.971","1.77","1.951","1.885","2.361","2.525","2.33","2.307","2.578","2.399","2.675","2.842","2.764","3.832","3.045","3.8","3.241","3.448","3.42","3.02","2.754","2.87"
EnterprisesValueRevenueRatio,"0.265","1.03","1.114","1.112","1.177","1.181","1.254","1.196","1.164","1.129","1.271","1.368","1.307","0.7","0.711","0.84","0.829","0.863","0.922","1.689","1.247","1.372","1.565","1.914","1.837","1.826","1.871","1.906","1.819","2.129","1.964","1.635","1.784","2.129","1.84","1.812","1.455","1.391","1.17","1.119","1.173","1.127","1.08","1.177","1.159","1.101","1.155","1.148","1.135","1.113","1.201","1.189","1.156","1.077","1.003","1.057","1.136","1.228","1.251","1.44","1.525","1.806","1.467","1.393","1.343","1.359","1.132","1.3","1.342","1.312","1.251","1.332","1.485","1.506","1.57","1.769","1.629","1.43","1.238","1.372","1.325","1.469","1.435","1.778","2.188","2.523","1.938","2.034","2.407","2.622","1.888","2.479","2.896","3.171","3.935","4.916","4.076","3.879","3.414","3.925","3.259","3.065","2.87","3.205","2.792","2.64","2.701","2.862","2.527","2.164","2.23","2.365","2.268","2.241","2.75","1.857","1.998","1.938","2.099","2.668","2.434","2.349","2.37","2.284","2.846","2.631","2.471","2.467","2.306","2.401","2.201","2.785","2.762","2.651","2.424","2.674","2.593","2.821","2.883","2.405","3.347","3.17","3.602","3.512","3.795","3.798","3.336","2.901","3.085"
EnterprisesValueEBITDARatio,"-41.44","538.905","-24.429","82.9","282.7","64.576","76.945","52.643","56.177","139.097","51.629","38.706","76.196","74.913","48.431","36.931","-14.367","43.848","-40.501","262.795","18.375","75.466","46.738","60.374","54.009","64.141","45.463","44.227","49.598","53.497","41.401","35.451","33.225","53.509","47.899","41.592","37.904","28.5","24.621","23.76","38.598","49.555","129.83","39.831","50.276","37.632","135.954","40.007","97.045","35.131","91.318","41.921","48.62","45.479","39.88","42.975","49.759","50.664","33.23","62.945","56.575","49.445","38.715","42.271","42.29","35.83","25.856","44.04","39.513","28.631","31.66","34.013","37.818","31.522","33.471","42.824","34.449","79.151","23.407","38.857","96.929","170.436","-8.266","75.055","87.017","91.616","-11.888","68.662","214.663","283.95","-17.911","135.771","65.938","37.378","29.674","59.779","-282.156","43.824","35.157","48.868","41.436","37.957","32.247","39.157","35.472","30.509","27.727","37.965","35.078","27.241","23.627","32.546","30.219","26.987","-35.721","27.159","27.528","23.293","22.004","35.061","31.131","26.753","23.55","28.022","33.82","28.797","22.973","29.407","26.868","25.858","26.78","34.569","2.762","2.651","-1.071","2.674","2.593","2.821","-1.254","2.405","3.347","3.17","-1.558","3.512","3.795","3.798","-1.443","2.901","3.085"
