name,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,038,000",,,,,,,,"-6,229,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"439,704,000","323,931,000","313,872,000","256,427,000","257,229,000","252,268,000","185,347,000","157,269,000","161,543,000","183,566,000","177,934,000","187,320,000","202,192,000","198,565,000","200,562,000","205,877,000","234,437,000","221,945,000","216,365,000","166,942,000","165,832,000","168,889,000","148,094,000","132,972,000","156,946,000","146,030,000","152,866,000","156,532,000","197,008,000","255,931,000","244,268,000","216,172,000","230,829,000","252,849,000","280,100,000","236,049,000","295,678,000","305,454,000","302,626,000","246,992,000","328,057,000","324,818,000","410,119,000","335,120,000","364,159,000","356,559,000","275,989,000","268,103,000","291,273,000","203,564,000","242,969,000","184,455,000","211,097,000","328,929,000","429,061,000","385,274,000","285,264,000","313,505,000","258,568,000","293,089,000","246,785,000","288,598,000","263,583,000","224,925,000","185,196,000","211,728,000","106,189,000","94,975,000","91,018,000","92,754,000","80,167,000","87,971,000","52,960,000","67,388,000","61,143,000","70,510,000","67,045,000","72,952,000","57,917,000","66,964,000","77,713,000","85,568,000","89,353,000","79,577,000","73,038,000","74,753,000","76,338,000","85,092,000","98,053,000","97,700,000","89,800,000","94,300,000","94,300,000","95,200,000","103,100,000","104,500,000","96,500,000","89,200,000","95,200,000","106,500,000","97,700,000","94,800,000","90,700,000","102,100,000","92,000,000","88,500,000","71,900,000","71,000,000","63,800,000","56,900,000","47,300,000","56,600,000","65,500,000","49,600,000","47,900,000"
			RawMaterials,"351,298,000","244,802,000","249,896,000","209,388,000","196,946,000","186,220,000","128,153,000","105,884,000","105,460,000","123,513,000","112,778,000","124,812,000","134,345,000","128,731,000","146,851,000","150,517,000","176,127,000","163,856,000","163,519,000","123,237,000","113,070,000","108,715,000","98,827,000","84,006,000","108,109,000","86,286,000","91,735,000","95,444,000","130,707,000","183,044,000","167,933,000","144,213,000","155,902,000","177,323,000","212,275,000","168,474,000","216,655,000","227,576,000","245,879,000","189,676,000","254,501,000","255,478,000","341,637,000","271,488,000","294,037,000","298,646,000","223,197,000","220,257,000","243,307,000","161,565,000","200,849,000","109,188,000","130,786,000",,,,,,,,,,,"143,502,000",,,,,,,,,,,,,,,,"12,858,000","12,990,000","13,019,000","13,194,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"18,457,000","18,449,000","17,013,000","7,671,000","8,134,000","12,411,000","7,627,000","6,909,000","10,732,000","16,352,000","9,770,000","8,712,000","9,293,000","16,948,000","10,700,000","15,551,000","15,146,000","12,630,000","7,514,000","3,243,000","7,875,000","7,150,000","9,785,000","8,320,000","12,927,000","8,603,000","10,933,000","10,648,000","8,884,000","7,764,000","11,875,000","12,920,000","9,335,000","13,185,000","14,000,000","10,745,000","15,057,000","6,306,000","4,950,000","7,328,000","15,119,000","15,557,000","10,168,000","9,237,000","6,817,000","7,835,000","10,216,000","5,593,000","6,088,000","3,104,000","3,864,000","9,600,000","8,789,000","13,381,000","17,328,000","10,197,000","18,805,000","21,035,000","20,306,000","20,772,000","12,157,000","18,014,000","15,093,000","10,688,000","10,185,000","8,084,000","17,124,000","15,384,000","4,538,000","9,373,000","10,045,000","5,803,000","5,830,000","9,363,000","8,254,000","9,054,000","10,426,000","8,569,000","6,495,000","15,280,000","21,212,000","17,394,000","17,600,000","13,236,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"69,949,000","60,680,000","46,963,000","39,368,000","52,149,000","53,637,000","49,567,000","44,476,000","45,351,000","43,701,000","55,386,000","53,796,000","58,554,000","52,886,000","43,011,000","39,809,000","43,164,000","45,459,000","45,332,000","40,462,000","44,887,000","53,024,000","39,482,000","40,646,000","35,910,000","51,141,000","50,198,000","50,440,000","57,417,000","65,123,000","64,460,000","59,039,000","65,592,000","62,341,000","53,825,000","56,830,000","63,966,000","71,572,000","51,797,000","49,988,000","58,437,000","53,783,000","58,314,000","54,395,000","63,305,000","50,078,000","42,576,000","43,352,000","42,799,000","39,763,000","39,103,000","66,936,000","72,832,000","94,957,000","101,844,000","81,764,000","81,146,000","94,655,000","80,888,000","71,781,000","71,688,000","68,669,000","62,151,000","55,002,000","56,941,000","62,984,000","36,304,000","36,031,000","41,995,000","37,669,000","23,808,000","23,973,000","18,192,000","20,475,000","19,912,000","27,312,000","28,145,000","25,973,000","25,245,000","24,150,000","28,889,000","33,407,000","36,960,000","38,795,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"221,731,000","311,014,000","295,059,000","186,772,000","199,178,000","157,374,000","200,536,000","162,940,000","201,915,000","186,339,000","15,733,000","118,070,000","140,660,000","52,761,000","43,560,000","44,485,000","45,712,000","46,314,000","58,195,000","28,938,000","37,550,000","32,977,000","34,144,000","28,474,000","38,410,000","26,177,000","14,676,000","14,622,000","21,748,000","21,599,000","27,546,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,099,000","-921,000","-868,000","-847,000","-1,269,000","-1,310,000","-1,140,000","-1,125,000","-1,746,000","-1,459,000","-1,363,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"46,992,000","36,104,000","35,296,000","43,934,000","43,517,000","34,621,000","28,812,000","30,075,000","32,186,000","21,000,000","22,000,000","23,000,000","35,071,000","36,724,000","37,791,000","63,673,000","38,303,000","26,977,000","24,591,000","22,357,000","23,582,000","18,547,000","23,967,000","24,809,000","19,087,000","17,720,000","20,094,000","21,531,000","20,461,000","18,747,000","21,915,000","24,108,000","26,554,000","21,966,000","21,076,000","22,159,000","29,612,000","35,004,000","23,764,000","28,618,000","30,786,000","31,004,000","30,583,000","24,117,000","12,706,000","14,386,000","11,698,000","12,546,000","11,693,000","10,364,000","7,616,000","10,868,000","10,917,000","9,241,000","12,625,000","11,722,000","16,252,000","18,464,000","10,601,000","16,009,000","16,231,000","23,367,000","15,105,000","15,542,000","10,925,000","13,126,000","15,505,000","13,660,000","11,798,000","6,967,000","6,859,000","8,269,000","2,160,000","7,523,000","7,400,000","4,526,000","2,766,000",,"2,521,000","3,525,000","5,434,000","4,676,000","4,110,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,725,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","2,792,000","6,804,000","5,724,000","10,281,000","6,865,000","3,931,000","3,824,000","3,749,000","3,750,000","4,339,000","4,872,000","5,458,000","6,362,000","11,729,000","11,274,000","10,942,000","11,784,000","5,907,000","9,857,000","8,969,000","9,037,000","7,333,000","7,673,000","7,672,000","10,027,000","20,692,000","35,389,000","7,808,000","12,585,000","10,508,000","9,431,000","8,685,000","7,326,000","9,530,000","7,580,000","7,285,000","6,546,000","6,234,000","4,094,000","3,247,000","5,404,000","5,383,000","5,383,000","5,383,000","4,595,000","4,595,000","4,524,000","4,524,000","4,115,000","4,115,000","3,966,000","3,966,000","3,837,000","3,837,000","3,837,000","3,837,000","4,201,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","2,792,000","6,804,000","5,724,000","10,281,000","6,865,000","3,931,000","3,824,000","3,749,000","3,750,000","4,339,000","4,872,000","5,458,000","6,362,000","11,729,000","11,274,000","10,942,000","11,784,000","5,907,000","9,857,000","8,969,000","9,037,000","7,333,000","7,673,000","7,672,000","10,027,000","20,692,000","35,389,000","7,808,000","12,585,000","10,508,000","9,431,000","8,685,000","7,326,000","9,530,000","7,580,000","7,285,000","6,546,000","6,234,000","4,094,000","3,247,000","5,404,000","5,383,000","5,383,000","5,383,000","4,595,000","4,595,000","4,524,000","4,524,000","4,115,000","4,115,000","3,966,000","3,966,000","3,837,000","3,837,000","3,837,000","3,837,000","4,201,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,"37,297,000",,"44,771,000",,,"42,210,000","48,328,000",,"7,004,000","9,533,000","92,107,000",,"41,908,000",,"68,341,000","42,000,000","28,772,000",,"24,723,000",,,,"26,063,000",,"24,843,000",,,,"37,476,000",,,,,,,,,,"42,651,000","55,399,000",,"54,560,000",,,,"28,726,000",,,"22,143,000","64,286,000",,,,,"-1,000",,,,,,,,,,,,,,,,,,,,,,"4,817,000",,,,,,"2,844,000","7,965,000","8,184,000","7,439,000","7,602,000","8,646,000","9,200,000","8,700,000","12,000,000","15,000,000","15,300,000","13,800,000","17,600,000","19,500,000","13,600,000","13,900,000","11,200,000","12,800,000","12,500,000","7,300,000","8,600,000","11,600,000","8,700,000","7,100,000","5,000,000","4,300,000","5,000,000","4,400,000","5,300,000","6,800,000","6,800,000","5,900,000"
	TotalNonCurrentAssets,"1,124,516,000","1,065,024,000","1,047,340,000","951,249,000","900,549,000","890,096,000","876,503,000","867,296,000","820,869,000","810,908,000","818,712,000","694,458,000","675,273,000","668,299,000","662,532,000","656,458,000","600,548,000","591,635,000","590,493,000","595,805,000","586,956,000","588,952,000","584,616,000","591,623,000","586,709,000","591,201,000","630,372,000","639,934,000","647,962,000","657,396,000","871,578,000","891,278,000","894,722,000","905,171,000","926,212,000","938,282,000","1,262,260,000","1,262,433,000","1,243,823,000","1,246,754,000","1,221,517,000","1,231,307,000","1,227,158,000","1,236,170,000","1,220,124,000","1,054,996,000","893,348,000","882,624,000","862,024,000","849,165,000","846,242,000","857,219,000","866,771,000","781,212,000","775,327,000","745,762,000","735,555,000","721,118,000","689,938,000","680,006,000","652,626,000","619,879,000","604,306,000","582,203,000","544,645,000","536,814,000","512,545,000","511,975,000","485,641,000","460,792,000","458,813,000","444,793,000","403,620,000","385,352,000","374,157,000","365,576,000","354,997,000","276,645,000","273,299,000","294,648,000","291,280,000","298,537,000","303,832,000","305,291,000","306,225,000","313,822,000","311,565,000","318,574,000","319,367,000","323,300,000","317,300,000","311,200,000","305,600,000","315,000,000","321,000,000","308,700,000","301,000,000","284,400,000","283,600,000","278,200,000","278,700,000","294,300,000","213,000,000","213,800,000","211,100,000","198,500,000","181,700,000","174,600,000","99,500,000","98,500,000","88,100,000","85,100,000","87,200,000","79,800,000","80,300,000"
		NetPPE,"756,415,000","723,417,000","707,737,000","693,895,000","643,749,000","638,762,000","635,696,000","627,588,000","586,730,000","575,595,000","581,172,000","456,400,000","437,456,000","428,777,000","422,686,000","415,711,000","393,387,000","386,680,000","386,847,000","390,629,000","382,825,000","384,883,000","385,750,000","392,820,000","387,273,000","393,768,000","419,489,000","427,554,000","432,309,000","440,874,000","507,970,000","523,433,000","526,454,000","537,187,000","554,010,000","564,426,000","569,219,000","566,890,000","564,110,000","564,185,000","544,973,000","552,851,000","552,833,000","555,284,000","538,893,000","488,328,000","465,830,000","460,810,000","438,354,000","429,545,000","431,067,000","447,228,000","454,303,000","439,280,000","431,898,000","410,241,000","403,869,000","396,220,000","383,910,000","368,716,000","347,155,000","328,133,000","312,907,000","284,078,000","268,035,000","254,365,000","166,901,000","165,225,000","144,857,000","140,828,000","138,438,000","142,615,000","142,509,000","142,714,000","141,224,000","141,900,000","141,811,000","111,987,000","111,759,000","113,508,000","115,082,000","117,301,000","119,510,000","120,511,000","122,967,000","125,382,000","127,262,000","130,387,000","132,257,000","136,000,000","135,800,000","138,100,000","140,600,000","140,400,000","142,600,000","142,900,000","146,900,000","149,200,000","151,100,000","153,100,000","154,900,000","161,100,000","150,500,000","152,300,000","148,100,000","137,600,000","119,700,000","112,700,000","79,900,000","78,500,000","75,200,000","72,100,000","70,900,000","65,100,000","63,900,000"
