name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
OperatingCashFlow,"796,566,000","1,747,025,000","-104,840,000","153,548,000","-999,167,000","-1,869,255,000","19,018,000","-1,955,297,000","902,685,000","1,705,250,000","-653,470,000","-1,416,557,000","-1,059,950,000","144,903,000","227,685,000","-210,164,000","-713,760,000","122,487,000","-59,948,000","-4,112,000","-108,198,000","395,383,000","170,161,000","-613,345,000","-138,789,000","-39,570,000","-336,986,000","1,134,211,000","-907,284,000","-753,129,000","17,360,000","187,104,000","-683,802,000","113,302,000","189,333,000","8,416,000","-215,436,000","-225,145,000","-158,221,000","-394,609,000","-324,088,000","56,518,000","-194,608,000","-39,206,000","-13,387,000","-27,930,000","4,896,000","-14,378,000","-11,844,000","-1,463,000"
	CashFlowFromContinuingOperatingActivities,"796,566,000","1,747,025,000","-104,840,000","153,548,000","-999,167,000","-1,869,255,000","19,018,000","-1,955,297,000","902,685,000","1,705,250,000","-653,470,000","-1,416,557,000","-1,059,950,000","144,903,000","227,685,000","-210,164,000","-713,760,000","122,487,000","-59,948,000","-4,112,000","-108,198,000","395,383,000","170,161,000","-613,345,000","-138,789,000","-39,570,000","-336,986,000","1,134,211,000","-907,284,000","-753,129,000","17,360,000","187,104,000","-683,802,000","113,302,000","189,333,000","8,416,000","-215,436,000","-225,145,000","-158,221,000","-394,609,000","-324,088,000","56,518,000","-194,608,000","-39,206,000","-13,387,000","-27,930,000","4,896,000","-14,378,000","-11,844,000","-1,463,000"
		NetIncomeFromContinuingOperations,"-33,878,000","-19,129,000","-16,886,000","-35,955,000","38,092,000","71,603,000","82,879,000","99,547,000","464,620,000","-594,673,000","58,597,000","70,000,000","44,233,000","53,527,000","41,625,000","46,562,000","36,425,000","28,186,000","40,838,000","19,395,000","28,779,000","28,737,000","31,173,000","35,408,000","-5,267,000","14,496,000","15,709,000","38,812,000","28,071,000","7,508,000","26,511,000","54,949,000","75,211,000","37,873,000","52,696,000","39,701,000","54,497,000","53,296,000","49,238,000","40,384,000",,,,,,"7,645,000","7,349,000","7,729,000","8,151,000","1,254,000"
		OperatingGainsLosses,"-30,007,000","225,142,000","-25,516,000","-73,502,000","-156,131,000","-136,203,000","-206,226,000","-112,691,000","-652,886,000","766,356,000","-100,019,000","-87,299,000","-114,923,000","-111,924,000","-60,984,000","-31,362,000","-32,156,000","-7,645,000","-58,469,000","-31,801,000","-44,884,000","-35,746,000","-35,590,000","-58,137,000","-8,739,000","-11,151,000","-18,763,000","-38,842,000","-33,789,000","-13,607,000","-21,645,000","-79,899,000","-79,214,000","-56,698,000","-59,904,000","-64,402,000","-91,272,000","-93,259,000","507,930,000","-675,108,000","-128,448,000","44,302,000","12,296,000","5,064,000","-96,153,000","-11,483,000","-7,340,000","-9,129,000",,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-92,382,000",,,"442,000","-27,009,000",,,
		DepreciationAmortizationDepletion,"383,731,000",,,,,,,,,,,,,,"66,962,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DepreciationAndAmortization,"383,731,000",,,,,,,,,,,,,,"66,962,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"383,731,000",,,,,,,,,,,,,,"66,962,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"383,731,000",,,,,,,,,,,,,,"66,962,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"734,000","709,000","559,000","741,000","468,000","369,000","312,000",,,,
		StockBasedCompensation,"1,710,000","1,029,000","466,000","-795,000","1,010,000","1,738,000","693,000","547,000","868,000","186,000","1,182,000","1,316,000","1,415,000","1,617,000","996,000","1,566,000","1,857,000","899,000","1,040,000","737,000","1,600,000","1,527,000","1,606,000","1,129,000","1,965,000","1,048,000","1,366,000","1,295,000","1,141,000","2,544,000","1,396,000","1,398,000","1,144,000","1,814,000","1,386,000","1,595,000","1,019,000","1,452,000","1,491,000","1,384,000","1,309,000","883,000","926,000","1,148,000","869,000","795,000","223,000","368,000","643,000","578,000"
		OtherNonCashItems,"1,065,847,000","1,655,018,000","30,679,000","347,472,000","-967,322,000","-1,410,868,000","306,544,000","-1,948,820,000","906,411,000","912,765,000","-756,670,000","-1,659,248,000","-1,052,613,000","162,680,000","196,783,000","-285,278,000","-720,816,000","96,371,000","-35,163,000","2,839,000","-86,038,000","395,676,000","291,544,000","-627,474,000","-150,290,000","-78,083,000","-291,003,000","1,122,827,000","-863,789,000","-739,000,000","22,610,000","199,193,000","-587,321,000","116,108,000","217,248,000","110,813,000","-256,623,000","-157,084,000","-722,454,000","225,989,000","-252,802,000","21,132,000","-268,500,000","22,368,000","23,596,000","-711,000","-3,672,000","-422,000","59,000","-1,955,000"
		ChangeInWorkingCapital,"-217,526,000","-116,561,000","-97,306,000","-86,219,000","82,560,000","-396,434,000","-170,834,000","13,487,000","171,755,000","606,416,000","-239,724,000","256,938,000","54,785,000","33,751,000","-20,236,000","29,711,000","-25,000","4,169,000","-9,272,000","3,100,000","-9,256,000","3,783,000","-118,710,000","33,015,000","18,568,000","40,180,000","-44,460,000","10,884,000","-39,201,000","-10,172,000","-10,829,000","11,831,000","-93,325,000","14,445,000","-47,502,000","-65,510,000","83,527,000","-24,320,000","27,463,000","12,008,000","6,517,000","-10,358,000","-627,000","-68,254,000","65,577,000","-24,488,000","11,623,000","-12,924,000","-9,720,000","-1,340,000"
