name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"1,449,495,247","1,467,648,000","1,224,371,000","1,445,084,007"
EnterpriseValue,"2,586,495,247","2,687,648,000","2,611,371,000","1,241,084,007"
PeRatio,"4.912","4.42","3.694","4.932"
ForwardPeRatio,"3.917","3.875",,
PsRatio,"0.392","0.418","0.37","0.458"
PbRatio,"4.379","8.064","4.62","0.633"
EnterprisesValueRevenueRatio,"0.699","2.751","2.687","1.367"
EnterprisesValueEBITDARatio,"3.781","15.81","14.116","7.432"
