name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,03/31/1991,12/31/1990,12/31/1989
TotalAssets,"15,625,883,000","15,552,657,000","15,331,098,000","14,801,287,000","14,620,181,000","13,931,094,000","13,845,325,000","13,444,217,000","11,808,983,000","11,410,295,000","11,597,297,000","10,745,388,000","10,916,467,000","10,607,295,000","10,659,567,000","10,633,094,000","10,966,555,000","10,746,198,000","10,850,218,000","10,884,046,000","8,913,860,000","8,666,437,000","8,727,746,000","8,742,111,000","8,615,901,000","8,552,669,000","7,997,166,000","7,908,771,000","7,576,039,000","7,489,440,000","7,502,643,000","7,461,343,000","7,397,228,000","7,095,864,000","7,302,017,000","7,020,716,000","7,221,073,000","7,496,800,000","7,570,373,000","7,166,331,000","6,912,458,000","6,488,275,000","6,503,854,000","6,390,485,000","5,549,372,000","5,444,506,000","5,496,217,000","5,447,802,000","5,485,800,000","5,402,813,000","5,378,095,000","5,336,987,000","5,324,733,000","5,174,552,000","4,766,519,000","4,657,783,000","4,658,415,000","4,697,502,000","4,792,867,000","4,583,149,000","4,558,888,000","4,497,797,000","4,373,990,000","4,139,724,000","4,160,034,000","4,152,734,000","4,212,664,000","4,314,029,000","4,354,652,000","4,393,831,000","4,424,554,000","4,357,754,000","3,822,636,000","3,855,397,000","3,565,215,000","3,356,261,000","3,374,840,000","3,434,204,000","3,468,592,000","3,405,863,000","3,345,214,000","3,210,833,000","2,844,350,000","2,851,689,303","2,278,401,286","2,022,635,412","1,973,580,690","1,931,221,672","1,883,602,710","1,840,700,000","1,774,200,000","1,741,200,000","1,658,900,000","1,680,700,000","1,659,400,000","1,699,300,000","1,675,600,000","1,633,700,000","1,594,300,000","1,486,500,000","1,395,300,000","1,343,900,000","1,337,400,000","1,283,200,000","1,208,100,000","1,152,000,000","1,186,900,000","1,002,400,000","960,300,000","915,500,000","852,000,000","817,800,000","768,000,000","713,100,000","693,800,000","690,300,000","688,400,000","669,300,000","668,400,000","647,400,000","645,900,000","634,500,000","619,400,000","617,900,000","586,100,000"
TotalLiabilitiesNetMinorityInterest,"13,773,780,000","13,451,850,000","13,261,164,000","12,740,187,000","12,648,784,000","11,826,987,000","11,746,665,000","11,362,902,000","9,832,352,000","9,555,061,000","9,756,876,000","8,935,878,000","9,159,339,000","8,893,512,000","8,991,222,000","8,976,135,000","9,335,089,000","9,110,883,000","9,256,973,000","9,311,146,000","7,617,830,000","7,468,337,000","7,487,164,000","7,505,182,000","7,415,236,000","7,412,022,000","6,952,140,000","6,908,432,000","6,562,637,000","6,501,536,000","6,537,119,000","6,506,328,000","6,479,092,000","6,220,052,000","6,436,338,000","6,170,685,000","6,343,779,000","6,594,022,000","6,665,774,000","6,281,272,000","6,071,785,000","5,713,692,000","5,748,221,000","5,660,414,000","4,925,272,000","4,837,248,000","4,880,417,000","4,847,982,000","4,907,403,000","4,837,116,000","4,812,195,000","4,786,358,000","4,777,536,000","4,629,901,000","4,283,444,000","4,174,135,000","4,169,747,000","4,218,718,000","4,324,525,000","4,123,525,000","4,091,991,000","4,036,269,000","3,909,391,000","3,688,148,000","3,704,632,000","3,695,139,000","3,752,214,000","3,840,941,000","3,894,226,000","3,919,203,000","3,957,353,000","3,916,357,000","3,399,613,000","3,450,569,000","3,223,453,000","3,004,442,000","3,037,856,000","3,109,166,000","3,144,431,000","3,109,545,000","3,074,246,000","2,942,853,000","2,515,858,000","2,587,690,709","2,076,641,434","1,853,435,759","1,821,782,848","1,787,204,372","1,741,365,272","1,732,200,000","1,632,800,000","1,627,900,000","1,508,600,000","1,560,500,000","1,531,800,000","1,576,600,000","1,526,000,000","1,515,700,000","1,479,800,000","1,375,800,000","1,289,100,000","1,234,500,000","1,231,500,000","1,179,900,000","1,106,600,000","1,051,900,000","1,085,400,000","906,400,000","891,300,000","849,200,000","787,000,000","754,000,000","705,300,000","651,100,000","634,700,000","633,200,000","633,300,000","615,900,000","616,500,000","596,900,000","596,700,000","586,300,000","572,500,000","571,500,000","539,700,000"
TotalEquityGrossMinorityInterest,"1,852,103,000","2,100,807,000","2,069,934,000","2,061,100,000","1,971,397,000","2,104,107,000","2,098,660,000","2,081,315,000","1,976,631,000","1,855,234,000","1,840,421,000","1,809,510,000","1,757,128,000","1,713,783,000","1,668,345,000","1,656,959,000","1,631,466,000","1,635,315,000","1,593,245,000","1,572,900,000","1,296,030,000","1,198,100,000","1,240,582,000","1,236,929,000","1,200,665,000","1,140,647,000","1,045,026,000","1,000,339,000","1,013,402,000","987,904,000","965,524,000","955,015,000","918,136,000","875,812,000","865,679,000","850,031,000","877,294,000","902,778,000","904,599,000","885,059,000","840,673,000","774,583,000","755,633,000","730,071,000","624,100,000","607,258,000","615,800,000","599,820,000","578,397,000","565,697,000","565,900,000","550,629,000","547,197,000","544,651,000","483,075,000","483,648,000","488,668,000","478,784,000","468,342,000","459,624,000","466,897,000","461,528,000","464,599,000","451,576,000","455,402,000","457,595,000","460,450,000","473,088,000","460,426,000","474,628,000","467,201,000","441,397,000","423,023,000","404,828,000","341,762,000","351,819,000","336,984,000","325,038,000","324,161,000","296,318,000","270,968,000","267,980,000","328,492,000","263,998,594","201,759,852","169,199,653","151,797,842","144,017,300","142,237,438","108,500,000","141,400,000","113,300,000","150,300,000","120,200,000","127,600,000","122,700,000","149,600,000","118,000,000","114,500,000","110,700,000","106,200,000","109,400,000","105,900,000","103,300,000","101,500,000","100,100,000","101,500,000","96,000,000","69,000,000","66,300,000","65,000,000","63,800,000","62,700,000","62,000,000","59,100,000","57,100,000","55,100,000","53,400,000","51,900,000","50,500,000","49,200,000","48,200,000","46,900,000","46,400,000","46,400,000"
	StockholdersEquity,"1,852,103,000","2,100,807,000","2,069,934,000","2,061,100,000","1,971,397,000","2,104,107,000","2,098,660,000","2,081,315,000","1,976,631,000","1,855,234,000","1,840,421,000","1,809,510,000","1,757,128,000","1,713,783,000","1,668,345,000","1,656,959,000","1,631,466,000","1,635,315,000","1,593,245,000","1,572,900,000","1,296,030,000","1,198,100,000","1,240,582,000","1,236,929,000","1,200,665,000","1,140,647,000","1,045,026,000","1,000,339,000","1,013,402,000","987,904,000","965,524,000","955,015,000","918,136,000","875,812,000","865,679,000","850,031,000","877,294,000","902,778,000","904,599,000","885,059,000","840,673,000","774,583,000","755,633,000","730,071,000","624,100,000","607,258,000","615,800,000","599,820,000","578,397,000","565,697,000","565,900,000","550,629,000","547,197,000","544,651,000","483,075,000","483,648,000","488,668,000","478,784,000","468,342,000","459,624,000","466,897,000","461,528,000","464,599,000","451,576,000","455,402,000","457,595,000","460,450,000","473,088,000","460,426,000","474,628,000","467,201,000","441,397,000","423,023,000","404,828,000","341,762,000","351,819,000","336,984,000","325,038,000","324,161,000","296,318,000","270,968,000","267,980,000","250,687,000","234,171,281","171,934,227","139,375,715","121,975,592","114,196,737","112,418,563","108,500,000","111,600,000","113,300,000","120,500,000","120,200,000","127,600,000","122,700,000","119,800,000","118,000,000","114,500,000","110,700,000","106,200,000","109,400,000","105,900,000","103,300,000","101,500,000","100,100,000","101,500,000","96,000,000","69,000,000","66,300,000","65,000,000","63,800,000","62,700,000","62,000,000","59,100,000","57,100,000","55,100,000","53,400,000","51,900,000","50,500,000","49,200,000","48,200,000","46,900,000","46,400,000","46,400,000"
		CapitalStock,"54,164,000","54,092,000","54,072,000","54,064,000","54,019,000","53,755,000","53,698,000","53,672,000","52,190,000","51,975,000","51,843,000","51,806,000","51,728,000","51,577,000","51,547,000","51,512,000","51,374,000","51,264,000","51,194,000","51,148,000","46,431,000","44,950,000","44,857,000","44,696,000","44,598,000","44,443,000","41,929,000","41,840,000","41,757,000","41,606,000","41,483,000","41,464,000","41,441,000","41,213,000","41,078,000","40,881,000","40,771,000","40,421,000","40,370,000","40,273,000","40,240,000","37,795,000","37,639,000","37,619,000","34,241,000","34,131,000","33,990,000","33,974,000","33,910,000","33,631,000","33,575,000","33,575,000","33,576,000","33,468,000","33,461,000","33,300,000","33,257,000","33,000,000","32,952,000","32,920,000","32,910,000","32,773,000","32,620,000","32,603,000","32,560,000","32,451,000","32,324,000","32,280,000","32,222,000","32,042,000","31,954,000","31,737,000","29,099,000","14,373,000","13,169,000","13,051,000","13,017,000","12,979,000","12,963,000","12,959,000","12,937,000","12,903,000","11,579,000","11,548,381","7,978,940","7,641,559","7,641,159","7,641,159","7,641,159","7,600,000","7,600,000",,,,,,,,,,,"4,500,000","4,500,000","4,500,000","4,500,000","4,500,000","9,000,000","9,000,000",,,,,,,,,,,,,,,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,500,000","4,500,000","4,500,000","4,500,000","4,500,000","9,000,000","9,000,000",,,,,,,,,,,,,,,,,
			CommonStock,"54,164,000","54,092,000","54,072,000","54,064,000","54,019,000","53,755,000","53,698,000","53,672,000","52,190,000","51,975,000","51,843,000","51,806,000","51,728,000","51,577,000","51,547,000","51,512,000","51,374,000","51,264,000","51,194,000","51,148,000","46,431,000","44,950,000","44,857,000","44,696,000","44,598,000","44,443,000","41,929,000","41,840,000","41,757,000","41,606,000","41,483,000","41,464,000","41,441,000","41,213,000","41,078,000","40,881,000","40,771,000","40,421,000","40,370,000","40,273,000","40,240,000","37,795,000","37,639,000","37,619,000","34,241,000","34,131,000","33,990,000","33,974,000","33,910,000","33,631,000","33,575,000","33,575,000","33,576,000","33,468,000","33,461,000","33,300,000","33,257,000","33,000,000","32,952,000","32,920,000","32,910,000","32,773,000","32,620,000","32,603,000","32,560,000","32,451,000","32,324,000","32,280,000","32,222,000","32,042,000","31,954,000","31,737,000","29,099,000","14,373,000","13,169,000","13,051,000","13,017,000","12,979,000","12,963,000","12,959,000","12,937,000","12,903,000","11,579,000","11,548,381","7,978,940","7,641,559","7,641,159","7,641,159","7,641,159","7,600,000","7,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"1,043,707,000","1,041,304,000","1,039,146,000","1,037,088,000","1,034,225,000","1,025,163,000","1,021,798,000","1,019,291,000","935,924,000","927,337,000","921,682,000","917,855,000","913,917,000","911,748,000","907,690,000","904,913,000","898,036,000","894,879,000","889,886,000","887,305,000","627,015,000","545,775,000","540,549,000","535,568,000","531,357,000","528,015,000","421,213,000","417,513,000","413,925,000","409,984,000","405,313,000","403,831,000","402,326,000","396,528,000","392,549,000","387,133,000","383,902,000","378,413,000","376,654,000","373,926,000","372,554,000","313,501,000","309,881,000","308,779,000","228,019,000","225,543,000","222,207,000","221,162,000","219,118,000","216,481,000","214,977,000","214,383,000","213,556,000","212,400,000","217,574,000","213,970,000","212,713,000","208,429,000","207,100,000","206,106,000","205,349,000","203,197,000","200,089,000","199,610,000","198,561,000","196,312,000","194,232,000","193,623,000","192,908,000","190,769,000","186,843,000","185,257,000","132,866,000","144,440,000","83,102,000","80,703,000","79,984,000","79,058,000","78,987,000","78,921,000","78,684,000","77,710,000","46,710,000","46,269,570","41,845,037","33,343,519","33,338,119","33,338,119","33,338,119","33,300,000","33,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"1,082,107,000","1,058,286,000","1,037,936,000","1,015,742,000","990,504,000","960,183,000","936,273,000","915,392,000","902,148,000","882,851,000","861,254,000","843,288,000","817,933,000","795,563,000","774,403,000","750,779,000","723,404,000","700,557,000","645,180,000","627,228,000","626,258,000","614,692,000","602,513,000","589,559,000","577,384,000","566,591,000","560,021,000","547,769,000","536,056,000","525,985,000","515,040,000","504,860,000","492,550,000","481,732,000","477,568,000","466,848,000","456,524,000","447,018,000","438,912,000","431,226,000","420,415,000","411,805,000","402,426,000","391,993,000","382,838,000","374,700,000","366,783,000","357,480,000","349,273,000","342,539,000","340,380,000","335,128,000","333,176,000","329,914,000","325,125,000","319,927,000","314,927,000","310,281,000","304,673,000","299,883,000","295,500,000","291,871,000","289,708,000","284,801,000","280,588,000","276,809,000","274,177,000","265,000,000","256,173,000","248,295,000","241,144,000","232,410,000","225,199,000","218,628,000","214,486,000","206,905,000","200,657,000","194,483,000","188,604,000","179,102,000","174,419,000","170,472,000","169,127,000","165,808,017","110,659,096","108,349,087","105,252,152","102,011,900","98,592,247","95,300,000","92,100,000","89,000,000","86,600,000","84,600,000","82,500,000","79,800,000","77,500,000","75,300,000","72,900,000","70,100,000","31,100,000","65,700,000","33,200,000","61,100,000","33,000,000","57,100,000","55,200,000","53,500,000","51,800,000","49,900,000","48,300,000","46,500,000","44,600,000","42,900,000","41,300,000","39,600,000","37,900,000","36,200,000","34,700,000","33,300,000","32,100,000","31,100,000",,"29,500,000","29,400,000"
		TreasuryStock,"13,464,000","10,610,000","5,693,000","5,632,000","5,572,000","6,198,000","6,131,000","6,066,000","6,005,000","6,823,000","6,875,000","8,797,000","9,601,000","11,528,000","14,803,000","15,334,000","17,633,000","21,014,000","22,440,000","23,523,000","14,028,000","15,160,000","13,428,000","13,929,000","13,961,000","17,637,000","24,044,000","25,453,000","27,269,000","20,391,000","16,982,000","16,982,000","17,115,000","17,115,000","17,115,000","17,115,000","17,115,000","17,408,000","17,473,000","17,533,000","17,533,000","17,683,000","17,731,000","17,776,000","17,776,000","17,776,000","18,100,000","18,130,000","18,130,000","18,170,000","18,267,000","18,267,000","18,267,000","18,267,000","73,628,000","73,628,000","73,628,000","73,628,000","71,939,000","67,675,000","62,868,000","61,616,000","61,616,000","61,608,000","59,595,000","56,074,000","54,416,000","45,496,000","42,114,000","30,199,000","30,199,000","23,850,000","11,227,000","8,490,000","8,490,000","1,209,000",,,,,,,,,,"17,006,288","17,006,288","17,006,288","14,718,788","14,700,000","13,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
