name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,12/31/2012
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,330,000","1,025,000","0"
	TotalNonCurrentAssets,"78,580,000","75,741,000","75,850,000","66,510,000","69,151,000","70,290,000","71,473,000","72,176,000","73,840,000","76,266,000","82,540,000","80,031,000","82,733,000","64,869,000","62,377,000","57,483,000","49,889,000","36,134,000","22,803,000","17,008,000","15,193,000","10,564,000","9,376,000","11,928,000","18,510,000","20,700,000","18,653,000","16,430,000","24,242,000","20,038,000","1,566,000","448,000","178,000","191,000","176,000","168,000","181,000"
		NetPPE,"73,142,000","74,141,000","74,852,000","65,545,000","66,524,000","68,344,000","70,334,000","71,083,000","72,688,000","74,670,000","75,493,000","76,477,000","79,376,000","60,525,000","58,360,000","54,879,000","47,810,000","31,932,000","19,246,000","14,391,000","12,532,000","7,857,000","4,607,000","3,844,000","3,993,000","3,816,000","2,912,000","1,703,000","796,000","240,000","228,000","160,000","146,000","132,000","114,000","120,000","133,000"
			GrossPPE,"97,534,000","96,875,000","96,118,000","85,314,000","84,649,000","84,913,000","85,726,000","84,864,000","84,817,000","85,153,000","84,448,000","83,850,000","85,224,000","66,050,000","63,180,000","59,023,000","51,332,000","34,940,000","19,246,000","14,391,000","12,532,000","10,102,000","4,607,000","3,844,000","3,993,000","5,091,000","2,912,000","1,703,000","796,000","1,263,000","228,000","160,000","146,000","1,082,000","114,000","1,036,000","1,019,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,"14,906,000","15,465,000","16,523,000","17,216,000","17,882,000","16,394,000",,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"9,469,000","9,348,000","9,502,000","9,558,000","9,519,000","9,517,000","9,689,000","9,658,000","9,648,000","9,420,000","8,215,000","8,170,000","4,437,000","4,517,000","3,857,000","3,730,000","3,441,000","3,141,000","19,246,000","14,391,000","12,532,000","2,540,000","4,607,000","3,844,000","3,993,000","2,186,000","2,912,000","1,703,000","796,000","433,000","228,000","160,000","146,000","293,000","114,000","254,000","237,000"
				OtherProperties,"53,910,000","54,315,000","54,295,000","43,275,000","43,454,000","43,737,000","44,472,000","44,244,000","44,674,000","42,121,000","42,582,000","42,824,000","24,781,000","8,404,000","7,222,000","6,526,000","6,380,000","5,684,000","19,246,000","14,391,000","12,532,000","6,921,000","4,607,000","3,844,000","3,993,000","2,607,000","2,912,000","1,703,000","796,000","830,000","228,000","160,000","146,000","789,000","114,000","782,000","782,000"
				ConstructionInProgress,"2,703,000","2,037,000","1,608,000","1,891,000","1,243,000","1,481,000","1,536,000","936,000","663,000","3,892,000","3,980,000","3,345,000","51,832,000","49,057,000","48,416,000","45,449,000","39,499,000","24,228,000",,,,,,,,,,,,,,,,,,,
				Leases,"31,452,000","31,175,000","30,713,000","30,590,000","30,433,000","30,178,000","30,029,000","30,026,000","29,832,000","29,720,000","29,671,000","29,511,000","4,174,000","4,072,000","3,685,000","3,318,000","2,012,000","1,887,000",,,,"641,000",,,,"298,000",,,,,,,,,,,
			AccumulatedDepreciation,"-24,392,000","-22,734,000","-21,266,000","-19,769,000","-18,125,000","-16,569,000","-15,392,000","-13,781,000","-12,129,000","-10,483,000","-8,955,000","-7,373,000","-5,848,000","-5,525,000","-4,820,000","-4,144,000","-3,522,000","-3,008,000",,,,"-2,245,000",,,,"-1,275,000",,,,"-1,023,000",,,,"-950,000",,"-916,000","-886,000"
		InvestmentsAndAdvances,"3,985,000",,,,,,,,,,"5,020,000",,,,,,,,"901,000",,,"0","1,970,000","5,105,000","11,480,000","13,808,000","7,707,000","4,140,000","9,574,000","18,275,000",,"249,000",,,,,
		OtherNonCurrentAssets,"1,453,000","1,600,000","998,000","965,000","2,627,000","1,946,000","1,139,000","1,093,000","1,152,000","1,596,000","2,027,000","3,554,000","3,357,000","4,344,000","4,017,000","2,604,000","2,079,000","4,202,000","2,656,000","2,617,000","2,661,000","2,707,000","2,799,000","2,979,000","3,037,000","3,076,000","8,034,000","10,587,000","13,872,000","1,523,000","1,338,000","39,000","32,000","59,000","62,000","48,000","48,000"
TotalLiabilitiesNetMinorityInterest,"521,258,000","448,724,000","424,678,000","395,142,000","373,096,000","378,077,000","306,589,000","295,443,000","285,068,000","285,658,000","270,004,000","78,383,000","70,900,000","57,238,000","40,612,000","158,081,000","154,772,000","154,677,000","146,934,000","141,942,000","141,292,000","142,910,000","137,561,000","137,530,000","139,356,000","140,352,000","142,762,000","142,473,000","146,578,000","133,043,000","131,124,000","4,846,000","3,690,000","3,482,000","29,597,000","16,422,000","6,240,000"
	CurrentLiabilities,"115,291,000","124,991,000","118,128,000","108,086,000","93,364,000","104,472,000","88,645,000","83,861,000","79,145,000","83,648,000","73,010,000","61,115,000","51,963,000","50,784,000","35,014,000","28,773,000","25,136,000","25,184,000","18,596,000","13,810,000","13,562,000","19,371,000","14,098,000","14,143,000","16,046,000","17,116,000","18,512,000","18,255,000","22,391,000","8,887,000","6,999,000","4,846,000","3,690,000","3,482,000","18,112,000","11,819,000","3,784,000"
		PayablesAndAccruedExpenses,"98,972,000","104,745,000","99,612,000","92,350,000","79,659,000","84,342,000","71,733,000","68,797,000","66,087,000","66,977,000","57,203,000","47,352,000","40,109,000","40,346,000","25,549,000","28,773,000","25,136,000","25,184,000","14,011,000","10,668,000","11,531,000","15,260,000","10,989,000","11,796,000","14,529,000","14,031,000","16,018,000","16,824,000","21,451,000","6,630,000","5,829,000","4,004,000","3,134,000","2,516,000","2,628,000","2,704,000","1,453,000"
			Payables,"7,877,000","8,285,000","8,076,000","7,437,000","6,520,000","8,826,000","4,536,000","6,661,000","9,208,000","12,770,000","11,480,000","9,098,000","11,121,000","12,403,000","7,066,000","8,757,000","6,066,000","6,245,000","3,651,000","2,194,000","1,957,000","5,610,000","2,120,000","2,270,000","3,722,000","3,350,000","7,721,000","10,727,000","15,511,000","2,068,000","3,039,000","1,472,000","1,246,000","1,442,000","1,126,000","488,000","174,000"
				AccountsPayable,"7,877,000","8,285,000","8,076,000","7,437,000","6,520,000","8,826,000","4,536,000","6,661,000","9,208,000","12,770,000","11,480,000","9,098,000","11,121,000","12,403,000","7,066,000","8,757,000","6,066,000","6,245,000","3,651,000","2,194,000","1,957,000","5,610,000","2,120,000","2,270,000","3,722,000","1,629,000","2,022,000","2,072,000","3,180,000","2,068,000","3,039,000","1,472,000","1,246,000","1,442,000","1,126,000","488,000","174,000"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","1,721,000","5,699,000","8,655,000","12,331,000",,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","1,721,000","5,699,000","8,655,000","12,331,000",,,,,,,,
			CurrentAccruedExpenses,"91,095,000","96,460,000","91,536,000","84,913,000","73,139,000","75,516,000","67,197,000","62,136,000","56,879,000","54,207,000","45,723,000","38,254,000","28,988,000","27,943,000","18,483,000","20,016,000","19,070,000","18,939,000","10,360,000","8,474,000","9,574,000","9,650,000","8,869,000","9,526,000","10,807,000","10,681,000","8,297,000","6,097,000","5,940,000","4,562,000","2,790,000","2,532,000","1,888,000","1,074,000","1,502,000","2,216,000","1,279,000"
				InterestPayable,,,,,,,,,,,,,,,,,,,"551,000","545,000","539,000","551,000","551,000","545,000","545,000","551,000","551,000","545,000","539,000","551,000",,,,"0","504,000","238,000","16,000"
		CurrentProvisions,,,,,"61,472,000","66,552,000","54,546,000","47,149,000","40,859,000","38,450,000","34,060,000","26,047,000","16,500,000","10,155,000","4,819,000",,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"11,855,000","15,881,000","14,581,000","11,848,000","9,653,000","15,207,000","11,609,000","9,750,000","7,444,000","11,169,000","10,005,000","8,269,000","6,822,000","10,438,000","9,465,000",,,,"4,585,000","3,142,000","2,031,000","4,111,000","3,109,000","2,347,000","1,517,000","3,085,000","2,494,000","1,431,000","940,000","2,257,000","1,170,000","842,000","556,000","966,000","1,051,000",,
		CurrentDebtAndCapitalLeaseObligation,"4,464,000","4,365,000","3,935,000","3,888,000","4,052,000","4,923,000","5,303,000","5,314,000","5,614,000","5,502,000","5,802,000","5,494,000","5,032,000",,,,,,,,,,,,,,,,,,,,,,"14,433,000","9,115,000","2,331,000"
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,433,000","9,115,000","2,331,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","14,433,000","9,115,000","2,331,000"
			CurrentCapitalLeaseObligation,"4,464,000","4,365,000","3,935,000","3,888,000","4,052,000","4,923,000","5,303,000","5,314,000","5,614,000","5,502,000","5,802,000","5,494,000","5,032,000",,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"405,967,000","323,733,000","306,550,000","287,056,000","279,732,000","273,605,000","217,944,000","211,582,000","205,923,000","202,010,000","196,994,000","17,268,000","18,937,000","6,454,000","5,598,000","129,308,000","129,636,000","129,493,000","128,338,000","128,132,000","127,730,000","123,539,000","123,463,000","123,387,000","123,310,000","123,236,000","124,250,000","124,218,000","124,187,000","124,156,000","124,125,000","0","0","0","11,485,000","4,603,000","2,456,000"
		LongTermDebtAndCapitalLeaseObligation,"332,711,000","256,278,000","250,685,000","232,054,000","226,002,000","220,579,000","215,447,000","209,658,000","204,662,000","200,753,000","195,788,000","13,238,000","12,044,000",,,"123,999,000","123,922,000","123,845,000","123,769,000","123,692,000","123,615,000","123,539,000","123,463,000","123,387,000","123,310,000","123,236,000","124,250,000","124,218,000","124,187,000","124,156,000","124,125,000",,,,,,
			LongTermDebt,"311,678,000","234,527,000","228,189,000","222,023,000","216,088,000","210,373,000","204,688,000","199,157,000","193,833,000","188,651,000","183,553,000",,,,,"123,999,000","123,922,000","123,845,000","123,769,000","123,692,000","123,615,000","123,539,000","123,463,000","123,387,000","123,310,000","123,236,000","124,250,000","124,218,000","124,187,000","124,156,000","124,125,000",,,,,,
			LongTermCapitalLeaseObligation,"21,033,000","21,751,000","22,496,000","10,031,000","9,914,000","10,206,000","10,759,000","10,501,000","10,829,000","12,102,000","12,235,000","13,238,000","12,044,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"70,000,000","64,315,000","53,700,000","52,829,000","51,605,000","50,858,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,"70,000,000","64,315,000","53,700,000","52,829,000","51,605,000","50,858,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","11,485,000","4,603,000","2,456,000"
		OtherNonCurrentLiabilities,"3,256,000","3,140,000","2,165,000","2,173,000","2,125,000","2,168,000","2,497,000","1,924,000","1,261,000","1,257,000","1,206,000","4,030,000","6,893,000","6,454,000","5,598,000","5,309,000","5,714,000","5,648,000","4,569,000","4,440,000","4,115,000",,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"-125,712,000","-17,333,000","-72,876,000","-39,614,000","-10,368,000","23,968,000","60,097,000","89,812,000","127,209,000","166,950,000","209,204,000","155,758,000","192,150,000","227,806,000","268,582,000","194,880,000","236,271,000","135,599,000","159,268,000","185,042,000","84,116,000","105,344,000","128,357,000","-17,400,000","-155,000","18,775,000","32,477,000","33,864,000","48,619,000","28,042,000","42,159,000","52,856,000","62,271,000","66,976,000","-22,355,000","-12,737,000","-3,021,000"
	StockholdersEquity,"-125,712,000","-17,333,000","-72,876,000","-39,614,000","-10,368,000","23,968,000","60,097,000","89,812,000","127,209,000","166,950,000","209,204,000","155,758,000","192,150,000","227,806,000","268,582,000","194,880,000","236,271,000","135,599,000","159,268,000","185,042,000","84,116,000","105,344,000","128,357,000","-17,400,000","-155,000","18,775,000","32,477,000","33,864,000","48,619,000","28,042,000","42,159,000","52,856,000","62,271,000","66,976,000","-22,355,000","-12,737,000","-3,021,000"
		CapitalStock,"48,000","48,000","47,000","47,000","47,000","47,000","47,000","47,000","46,000","46,000","46,000","46,000","46,000","45,000","45,000","40,000","40,000","37,000","36,000","36,000","34,000","33,000","33,000","27,000","27,000","26,000","26,000","25,000","25,000","24,000","24,000","24,000","23,000","23,000","61,312,000","61,177,000","60,903,000"
			PreferredStock,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","61,311,000","61,172,000","60,898,000"
			CommonStock,"48,000","48,000","47,000","47,000","47,000","47,000","47,000","47,000","46,000","46,000","46,000","46,000","46,000","45,000","45,000","40,000","40,000","37,000","36,000","36,000","34,000","33,000","33,000","27,000","27,000","26,000","26,000","25,000","25,000","24,000","24,000","24,000","23,000","23,000","1,000","5,000","5,000"
		AdditionalPaidInCapital,"1,016,510,000","1,136,656,000","1,126,580,000","1,120,153,000","1,110,714,000","1,103,074,000","1,093,026,000","1,082,964,000","1,072,412,000","1,062,996,000","1,050,252,000","947,246,000","936,474,000","924,180,000","913,499,000","754,437,000","740,952,000","597,318,000","562,545,000","555,930,000","426,597,000","422,002,000","415,638,000","246,070,000","240,154,000","236,492,000","229,670,000","213,106,000","209,092,000","171,326,000","168,844,000","166,398,000","164,008,000","162,021,000","1,123,000","128,000","0"
		RetainedEarnings,"-1,141,840,000","-1,153,911,000","-1,199,444,000","-1,159,753,000","-1,121,065,000","-1,079,101,000","-1,032,964,000","-993,316,000","-945,129,000","-896,000,000","-840,936,000","-791,534,000","-744,370,000","-696,419,000","-644,961,000","-559,588,000","-504,564,000","-461,728,000","-403,215,000","-370,843,000","-342,410,000","-316,623,000","-287,301,000","-263,487,000","-240,268,000","-217,564,000","-197,187,000","-179,226,000","-160,440,000","-143,201,000","-126,700,000","-113,553,000","-101,739,000","-95,068,000","-84,790,000","-74,042,000","-63,924,000"
		GainsLossesNotAffectingRetainedEarnings,"-430,000","-126,000","-59,000","-61,000","-64,000","-52,000","-12,000","117,000","-120,000","-92,000","-158,000",,,"0","-1,000","-9,000","-157,000","-28,000","-98,000","-81,000","-105,000","-68,000","-13,000","-10,000","-68,000","-179,000","-32,000","-41,000","-58,000","-107,000","-9,000","-13,000","-21,000",,,,
TotalCapitalization,"185,966,000","217,194,000","155,313,000","182,409,000","205,720,000","234,341,000","264,785,000","288,969,000","321,042,000","355,601,000","392,757,000","155,758,000","192,150,000","227,806,000","268,582,000","318,879,000","360,193,000","259,444,000","283,037,000","308,734,000","207,731,000","228,883,000","251,820,000","105,987,000","123,155,000","142,011,000","156,727,000","158,082,000","172,806,000","152,198,000","166,284,000","52,856,000","62,271,000","66,976,000","-22,355,000","-12,737,000","-3,021,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61,311,000","61,172,000","60,898,000"
CommonStockEquity,"-125,712,000","-17,333,000","-72,876,000","-39,614,000","-10,368,000","23,968,000","60,097,000","89,812,000","127,209,000","166,950,000","209,204,000","155,758,000","192,150,000","227,806,000","268,582,000","194,880,000","236,271,000","135,599,000","159,268,000","185,042,000","84,116,000","105,344,000","128,357,000","-17,400,000","-155,000","18,775,000","32,477,000","33,864,000","48,619,000","28,042,000","42,159,000","52,856,000","62,271,000","66,976,000","-83,666,000","-73,909,000","-63,919,000"
CapitalLeaseObligations,"25,497,000","26,116,000","26,431,000","13,919,000","13,966,000","15,129,000","16,062,000","15,815,000","16,443,000","17,604,000","18,037,000","18,732,000","17,076,000",,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-125,712,000","-17,333,000","-72,876,000","-39,614,000","-10,368,000","23,968,000","60,097,000","89,812,000","127,209,000","166,950,000","209,204,000","155,758,000","192,150,000","227,806,000","268,582,000","194,880,000","236,271,000","135,599,000","159,268,000","185,042,000","84,116,000","105,344,000","128,357,000","-17,400,000","-155,000","18,775,000","32,477,000","33,864,000","48,619,000","28,042,000","42,159,000","52,856,000","62,271,000","66,976,000","-22,355,000","-12,737,000","-3,021,000"
WorkingCapital,"201,675,000","230,659,000","157,824,000","180,932,000","200,213,000","227,283,000","206,568,000","229,218,000","259,292,000","292,694,000","323,658,000","92,995,000","128,354,000","169,391,000","211,803,000","266,705,000","316,018,000","228,958,000","264,803,000","296,166,000","196,653,000","218,319,000","242,444,000","94,059,000","104,645,000","121,311,000","138,074,000","141,652,000","148,564,000","132,160,000","164,718,000","52,408,000","62,093,000","66,785,000","-11,046,000","-8,302,000","-746,000"
InvestedCapital,"185,966,000","217,194,000","155,313,000","182,409,000","205,720,000","234,341,000","264,785,000","288,969,000","321,042,000","355,601,000","392,757,000","155,758,000","192,150,000","227,806,000","268,582,000","318,879,000","360,193,000","259,444,000","283,037,000","308,734,000","207,731,000","228,883,000","251,820,000","105,987,000","123,155,000","142,011,000","156,727,000","158,082,000","172,806,000","152,198,000","166,284,000","52,856,000","62,271,000","66,976,000","-69,233,000","-64,794,000","-61,588,000"
TangibleBookValue,"-125,712,000","-17,333,000","-72,876,000","-39,614,000","-10,368,000","23,968,000","60,097,000","89,812,000","127,209,000","166,950,000","209,204,000","155,758,000","192,150,000","227,806,000","268,582,000","194,880,000","236,271,000","135,599,000","159,268,000","185,042,000","84,116,000","105,344,000","128,357,000","-17,400,000","-155,000","18,775,000","32,477,000","33,864,000","48,619,000","28,042,000","42,159,000","52,856,000","62,271,000","66,976,000","-83,666,000","-73,909,000","-63,919,000"
TotalDebt,"337,175,000","260,643,000","254,620,000","235,942,000","230,054,000","225,502,000","220,750,000","214,972,000","210,276,000","206,255,000","201,590,000","18,732,000","17,076,000",,,"123,999,000","123,922,000","123,845,000","123,769,000","123,692,000","123,615,000","123,539,000","123,463,000","123,387,000","123,310,000","123,236,000","124,250,000","124,218,000","124,187,000","124,156,000","124,125,000",,,,"14,433,000","9,115,000","2,331,000"
NetDebt,"255,237,000","197,340,000","166,342,000","142,067,000","93,393,000","58,803,000","74,901,000","47,858,000","59,654,000","44,711,000",,,,,,,,,,,,,,"64,868,000","49,044,000","32,176,000","17,304,000","23,302,000","10,737,000","38,570,000",,,,,"9,814,000","6,738,000",
ShareIssued,"48,635,700","48,444,473","47,179,733","46,994,403","46,893,822","46,821,644","46,828,333","46,513,349","46,476,185","46,464,669","45,998,956","45,949,418","45,921,976","45,478,883","45,451,227","39,839,373","39,503,110","36,947,637","36,426,830","36,337,542","33,634,673","33,458,607","33,376,170","26,649,605","26,518,449","26,458,495","26,290,705","25,499,192","25,275,672","24,018,577","23,967,696","23,866,830","23,328,576","23,285,549","22,205,717","22,205,717","22,205,717"
OrdinarySharesNumber,"48,635,700","48,444,473","47,179,733","46,994,403","46,893,822","46,821,644","46,828,333","46,513,349","46,476,185","46,464,669","45,998,956","45,949,418","45,921,976","45,478,883","45,451,227","39,839,373","39,503,110","36,947,637","36,426,830","36,337,542","33,634,673","33,458,607","33,376,170","26,649,605","26,518,449","26,458,495","26,290,705","25,499,192","25,275,672","24,018,577","23,967,696","23,866,830","23,328,576","23,285,549","22,205,717","22,205,717","22,205,717"
