name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
			OtherIntangibleAssets,"1,193,275,000","1,213,249,000","1,237,950,000","1,262,608,000","1,311,917,000"
		InvestmentsAndAdvances,"10,228,000","10,228,000","10,228,000","10,228,000","0"
			LongTermEquityInvestment,"10,228,000","10,228,000","10,228,000","10,228,000","0"
		NonCurrentDeferredAssets,"24,049,000","25,016,000","21,946,000","16,584,000","15,135,000"
		OtherNonCurrentAssets,"36,630,000","26,165,000","21,584,000","16,684,000","18,416,000"
TotalLiabilitiesNetMinorityInterest,"1,332,139,000","1,351,029,000","1,381,187,000","1,859,624,000","1,809,761,000"
	CurrentLiabilities,"144,519,000","136,649,000","153,915,000","146,341,000","125,715,000"
		PayablesAndAccruedExpenses,"59,756,000","34,899,000","46,820,000","79,512,000","31,605,000"
			Payables,"47,250,000","22,457,000","25,648,000","21,119,000","20,587,000"
				AccountsPayable,"16,935,000","12,918,000","16,083,000","16,826,000","13,164,000"
				TotalTaxPayable,"30,315,000","9,539,000","9,565,000","4,293,000","7,423,000"
					IncomeTaxPayable,"27,366,000","7,243,000","7,161,000","4,293,000","5,129,000"
			CurrentAccruedExpenses,"12,506,000","12,442,000","21,172,000","58,393,000","11,018,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"34,802,000","51,953,000","58,195,000",,"39,675,000"
		CurrentDebtAndCapitalLeaseObligation,"13,821,000","16,052,000","16,855,000","23,392,000","25,381,000"
			CurrentDebt,"8,000,000","8,000,000","8,000,000","13,846,000","25,381,000"
				OtherCurrentBorrowings,"8,000,000","8,000,000","8,000,000","13,846,000","25,381,000"
			CurrentCapitalLeaseObligation,"5,821,000","8,052,000","8,855,000","9,546,000","0"
		CurrentDeferredLiabilities,"33,395,000","31,042,000","29,384,000","28,824,000","26,514,000"
			CurrentDeferredRevenue,"33,395,000","31,042,000","29,384,000","28,824,000","26,514,000"
		OtherCurrentLiabilities,"2,745,000","2,703,000","2,661,000","14,613,000","2,540,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,187,620,000","1,214,380,000","1,227,272,000","1,713,283,000","1,684,046,000"
		LongTermDebtAndCapitalLeaseObligation,"835,374,000","836,743,000","830,768,000","1,341,112,000","1,292,597,000"
			LongTermDebt,"778,996,000","780,610,000","780,218,000","1,299,774,000","1,292,597,000"
			LongTermCapitalLeaseObligation,"56,378,000","56,133,000","50,550,000","41,338,000","0"
		NonCurrentDeferredLiabilities,"255,713,000","277,319,000","260,740,000","311,280,000","331,962,000"
			NonCurrentDeferredTaxesLiabilities,"254,208,000","275,745,000","259,001,000","311,280,000","325,500,000"
			NonCurrentDeferredRevenue,"1,505,000","1,574,000","1,739,000",,"2,001,000"
		EmployeeBenefits,,"0","0",,"3,217,000"
		DerivativeProductLiabilities,"60,342,000","62,478,000","85,348,000",,"18,359,000"
		PreferredSecuritiesOutsideStockEquity,,,"14,179,000","14,179,000",
		OtherNonCurrentLiabilities,"36,191,000","37,840,000","36,237,000","46,712,000","37,911,000"
TotalEquityGrossMinorityInterest,"1,932,758,000","1,886,497,000","1,837,038,000","1,251,635,000","1,385,794,000"
	StockholdersEquity,"1,918,579,000","1,872,318,000","1,837,038,000","1,251,635,000","1,371,615,000"
		CapitalStock,"61,000","61,000","60,000","1,000","50,000"
			PreferredStock,"0","0","0","0","0"
			CommonStock,"61,000","61,000","60,000","1,000","50,000"
		AdditionalPaidInCapital,"2,653,201,000","2,618,924,000","2,525,750,000","1,517,123,000","1,501,206,000"
		RetainedEarnings,"-734,377,000","-746,352,000","-688,483,000","-265,189,000","-129,370,000"
		GainsLossesNotAffectingRetainedEarnings,"-306,000","-315,000","-289,000","-300,000","-271,000"
	MinorityInterest,"14,179,000","14,179,000",,,"14,179,000"
TotalCapitalization,"2,697,575,000","2,652,928,000","2,617,256,000","2,551,409,000","2,664,212,000"
CommonStockEquity,"1,918,579,000","1,872,318,000","1,837,038,000","1,251,635,000","1,371,615,000"
CapitalLeaseObligations,"62,199,000","64,185,000","59,405,000","50,884,000","0"
NetTangibleAssets,"-768,948,000","-807,815,000","-867,796,000","-1,477,857,000","-1,407,186,000"
WorkingCapital,"187,453,000","186,256,000","145,926,000","41,431,000","156,050,000"
InvestedCapital,"2,705,575,000","2,660,928,000","2,625,256,000","2,565,255,000","2,689,593,000"
TangibleBookValue,"-768,948,000","-807,815,000","-867,796,000","-1,477,857,000","-1,407,186,000"
TotalDebt,"849,195,000","852,795,000","847,623,000","1,364,504,000","1,317,978,000"
NetDebt,"591,499,000","606,066,000","627,753,000","1,255,114,000","1,155,860,000"
ShareIssued,"613,758,126","609,768,296","603,170,380","594,545,380","594,545,380"
OrdinarySharesNumber,"613,758,126","609,768,296","603,170,380","594,545,380","594,545,380"
