name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013
		ChangeInWorkingCapital,"-47,844,000","-21,767,000","11,968,000","-25,498,000","-12,547,000","-17,988,000","5,277,000","-6,962,000","-5,025,000","-21,899,000","-155,000","3,786,000","-14,815,000","-6,268,000","14,301,000","4,604,000","1,476,000","5,536,000","3,647,000","4,676,000","5,559,000","742,000","3,684,000","3,786,000","4,755,000","946,000","3,813,000","3,225,000","3,617,000","1,020,000","1,694,000","1,114,000","3,451,000","-971,000","815,000"
			ChangeInReceivables,"-2,917,000","1,902,000","-2,346,000","392,000","-2,865,000","626,000","-1,235,000","562,000","-1,471,000","3,150,000","2,406,000","1,068,000","1,276,000","5,976,000","2,515,000","1,238,000","-1,334,000","3,111,000","793,000","1,664,000","1,652,000","2,312,000","1,609,000","-375,000","721,000","1,019,000","632,000","783,000","-1,076,000","436,000","-965,000","-280,000","-609,000","103,000","-100,000"
				ChangesInAccountReceivables,"-2,917,000","1,902,000","-2,346,000","392,000","-2,865,000","626,000","-1,235,000","562,000","-1,471,000","3,150,000","2,406,000","1,068,000","1,276,000","5,976,000","2,515,000","1,238,000","-1,334,000","3,111,000","793,000","1,664,000","1,652,000","2,312,000","1,609,000","-375,000","721,000","1,019,000","632,000","783,000","-1,076,000","436,000","-965,000","-280,000","-609,000","103,000","-100,000"
			ChangeInInventory,"-1,046,000","70,000","-325,000","35,000","-826,000","154,000","-505,000","-37,000","-431,000","306,000","-439,000","-90,000","-66,000","123,000","-371,000","-140,000","-63,000","83,000","-131,000","-159,000","-65,000","-97,000","22,000","-193,000","-14,000","-78,000","64,000","-125,000","-78,000","125,000","-172,000","-45,000","3,000","16,000","-67,000"
			ChangeInPrepaidAssets,"3,252,000","-2,392,000","680,000","-151,000","5,115,000","-731,000","-4,438,000","-14,000","-306,000","-439,000","-131,000","4,173,000","-3,434,000","-474,000","270,000","-645,000","215,000","-110,000","400,000","-466,000","2,815,000","-505,000","-952,000","27,000","-176,000","345,000","-156,000","3,000","-206,000","-599,000","-1,051,000","-129,000","79,000","-67,000","-298,000"
			ChangeInPayablesAndAccruedExpense,"-1,831,000","-11,837,000","26,678,000","-16,769,000","97,000","-5,081,000","17,012,000","1,953,000","2,713,000","-15,892,000","8,939,000","8,567,000","-397,000","-2,206,000","9,494,000","2,700,000","2,688,000","677,000","1,733,000","3,012,000","1,650,000","-628,000","2,722,000","2,516,000","3,055,000","-1,614,000","2,781,000","2,481,000","3,313,000","-2,432,000","3,116,000","1,087,000","1,977,000","-1,205,000","1,418,000"
				ChangeInPayable,"-10,786,000","-2,862,000","330,000","-11,016,000","2,762,000","1,474,000","277,000","-1,453,000","10,251,000","-4,449,000","210,000","9,240,000","-5,141,000","-61,000","2,719,000","249,000",,,"699,000","-488,000","624,000","400,000","892,000","-400,000","-214,000","561,000","441,000","-432,000","447,000","-255,000","1,371,000","-1,318,000","1,206,000","-49,000","1,205,000"
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,000"
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,000"
					ChangeInAccountPayable,"-10,786,000","-2,862,000","330,000","-11,016,000","2,762,000","1,474,000","277,000","-1,453,000","10,251,000","-4,449,000","210,000","9,240,000","-5,141,000","-61,000","2,719,000","249,000",,,"699,000","-488,000","624,000","400,000","892,000","-400,000","-214,000","561,000","441,000","-432,000","447,000","-255,000","1,414,000","-1,361,000","1,206,000","-49,000","1,225,000"
				ChangeInAccruedExpense,"8,955,000","-8,975,000","26,348,000","-5,753,000","-2,665,000","-6,555,000","16,735,000","3,406,000","-7,538,000","-11,443,000","8,729,000","-673,000","4,744,000","-2,145,000","6,775,000","2,451,000","2,500,000","677,000","1,034,000","3,500,000","1,026,000","-1,028,000","1,830,000","2,916,000","3,269,000","-2,175,000","2,340,000","2,913,000","2,866,000","-2,177,000","1,745,000","2,405,000","771,000","-1,156,000","213,000"
			ChangeInOtherCurrentAssets,"-4,617,000","-2,111,000","-1,955,000","-279,000","-272,000","-216,000","-829,000","-569,000","-503,000","-1,039,000","-1,510,000","-1,381,000","-3,019,000","-2,335,000","-1,831,000","-408,000","-693,000","206,000","70,000","117,000","-113,000","-520,000","-54,000","-276,000","-258,000","-234,000","-138,000","-226,000","-297,000","1,954,000","-1,420,000","-1,017,000","-23,000","-1,000","-734,000"
			ChangeInOtherCurrentLiabilities,"-40,685,000","-7,399,000","-10,764,000","-8,726,000","-13,796,000","-12,740,000","-4,728,000","-8,857,000","-5,027,000","-7,985,000","-9,420,000","-8,551,000","-9,175,000","-7,352,000","3,763,000","1,002,000","1,025,000","1,278,000","476,000","409,000","-819,000","16,000","785,000","992,000","13,000","154,000","-16,000","-60,000","10,000","139,000","692,000","89,000","367,000","-463,000","38,000"
			ChangeInOtherWorkingCapital,,,,,,,"-6,872,000","-10,645,000","-4,475,000","-9,297,000","-11,730,000","-9,708,000","-12,093,000","-10,650,000","461,000","857,000","-362,000","291,000","306,000","99,000","439,000","164,000","-448,000","1,095,000","1,414,000","1,354,000","646,000","369,000","1,951,000","1,397,000","1,494,000","1,409,000","1,657,000","646,000","558,000"
InvestingCashFlow,"-145,713,000","-28,051,000","-32,721,000","-24,200,000","-60,741,000","-27,228,000","-42,081,000","-9,411,000","-18,554,000","649,000","-25,812,000","-25,161,000","-19,339,000","-10,374,000","-27,694,000","-24,120,000","-18,939,000","-15,851,000","-20,488,000","-16,104,000","-17,049,000","-8,302,000","-15,425,000","-72,732,000","-12,476,000","-14,128,000","-9,187,000","-8,398,000","-8,371,000","-8,558,000","-10,630,000","-6,534,000","-9,591,000","-1,760,000","-5,835,000"
	CashFlowFromContinuingInvestingActivities,"-145,713,000","-28,051,000","-32,721,000","-24,200,000","-60,741,000","-27,228,000","-42,081,000","-9,411,000","-18,554,000","649,000","-25,812,000","-25,161,000","-19,339,000","-10,374,000","-27,694,000","-24,120,000","-18,939,000","-15,851,000","-20,488,000","-16,104,000","-17,049,000","-8,302,000","-15,425,000","-72,732,000","-12,476,000","-14,128,000","-9,187,000","-8,398,000","-8,371,000","-8,558,000","-10,630,000","-6,534,000","-9,591,000","-1,760,000","-5,835,000"
		NetPPEPurchaseAndSale,"-106,314,000","-27,974,000","-32,643,000","-24,143,000","-21,554,000","-23,155,000","-22,036,000","-9,365,000","-18,478,000","-19,159,000","-25,603,000","-24,906,000","-31,013,000","-24,985,000","-27,381,000","-23,780,000","-18,646,000","-17,718,000","-20,354,000","-16,193,000","-11,854,000","-13,132,000","-15,165,000","-12,720,000","-12,420,000","-14,128,000","-6,790,000","-8,398,000","-8,371,000","-8,558,000","-10,630,000","-6,534,000","-9,591,000","-1,760,000","-5,835,000"
			PurchaseOfPPE,"-106,314,000","-27,974,000","-32,643,000","-24,143,000","-21,554,000","-23,155,000","-22,036,000","-9,365,000","-18,478,000","-19,159,000","-25,603,000","-24,906,000","-31,013,000","-24,985,000","-27,381,000","-23,780,000","-18,646,000","-17,718,000","-20,354,000","-16,193,000","-11,854,000","-13,132,000","-15,165,000","-12,720,000","-12,420,000","-14,128,000","-6,790,000","-8,398,000","-8,371,000","-8,558,000","-10,630,000","-6,534,000","-9,591,000","-1,760,000","-5,835,000"
		NetInvestmentPurchaseAndSale,"-39,399,000","-77,000","-78,000","-57,000","-39,187,000","-4,073,000","-20,045,000","-46,000","-76,000","19,808,000","-209,000","-255,000","11,674,000","14,611,000","-313,000","-340,000","-293,000","1,867,000","-134,000","89,000","-5,195,000","4,830,000","-260,000","-60,012,000",,,,,,,,,,,
			PurchaseOfInvestment,"-43,403,000","-77,000","-78,000","-57,000","-43,191,000","-4,073,000","-20,045,000","-46,000","-76,000","-192,000","-209,000","-255,000","-326,000","-389,000","-313,000","-340,000","-293,000","-277,000","-1,186,000","-682,000","-5,668,000","-325,000","-700,000","-60,188,000",,,,,,,,,,,
			SaleOfInvestment,,,"0","0","4,004,000","0","0","0","0","20,000,000","0","0","12,000,000","15,000,000","0","0","0","2,144,000","1,052,000","771,000","473,000","5,155,000","440,000","176,000",,,,,,,,,,,
FinancingCashFlow,"-6,455,000","-3,073,000","-956,000","-1,217,000","-1,209,000","245,403,000","5,219,000","-195,000","94,223,000","42,574,000","1,592,000","2,781,000","-1,517,000","322,000","539,000","625,000","1,453,000","1,835,000","-1,799,000","314,000","-277,000","2,727,000","1,042,000","502,000","-966,000","656,000","-100,000","-11,000","0","61,539,000","5,049,000","3,599,000","-1,729,000","-2,387,000","313,000"
	CashFlowFromContinuingFinancingActivities,"-6,455,000","-3,073,000","-956,000","-1,217,000","-1,209,000","245,403,000","5,219,000","-195,000","94,223,000","42,574,000","1,592,000","2,781,000","-1,517,000","322,000","539,000","625,000","1,453,000","1,835,000","-1,799,000","314,000","-277,000","2,727,000","1,042,000","502,000","-966,000","656,000","-100,000","-11,000","0","61,539,000","5,049,000","3,599,000","-1,729,000","-2,387,000","313,000"
		NetIssuancePaymentsOfDebt,"-2,839,000","-747,000","-712,000","-710,000","-670,000","243,148,000","-536,000","-520,000","-50,535,000","49,385,000","-493,000","-521,000","-573,000","-339,000","229,000","59,000","-50,000","442,000","541,000","-53,000","172,000","257,000","65,000","0","-313,000","0","0","0","0","-32,000,000","27,000,000","5,000,000","0","0","313,000"
			NetLongTermDebtIssuance,"-2,839,000","-747,000","-712,000","-710,000","-670,000","243,148,000","-536,000","-520,000","-535,000","-615,000","-493,000","-521,000","-573,000","-339,000","229,000","59,000","-50,000","442,000","541,000","-53,000","172,000","257,000","65,000","0","-313,000","0","0","0","0","-36,000,000","27,000,000","5,000,000","0","0","313,000"
				LongTermDebtIssuance,"0","0","0","0","0","243,750,000","0","0","0","50,000,000","0","0","0","0","589,000","234,000","38,000","521,000","653,000","0","237,000","293,000",,,"0","0","0","0","0","4,000,000","27,000,000","5,000,000","0","0","313,000"
				LongTermDebtPayments,"-2,839,000","-747,000","-712,000","-710,000","-670,000","-602,000","-536,000","-520,000","-535,000","-615,000","-493,000","-521,000","-573,000","-339,000","-360,000","-175,000","-88,000","-79,000","-112,000","-53,000","-65,000","-36,000","0","0","-313,000","0","0","0","0","-36,000,000",,,"0","0",
			NetShortTermDebtIssuance,,,"0","0","0","0","0","0","-50,000,000","50,000,000",,,,,,,,,,,,,,,"0","0","0","0","0","-32,000,000","27,000,000","5,000,000","0","0","0"
				ShortTermDebtIssuance,,,"0","0","0","0","0","0","0","50,000,000",,,,,,,,,,,,,,,"0","0","0","0","0","4,000,000","27,000,000","5,000,000","0","0",
				ShortTermDebtPayments,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,"0","0","0","0","0","-36,000,000",,,"0","0",
		NetCommonStockIssuance,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,"0","0","-100,000","0","0","109,392,000",,,"0","0",
			CommonStockIssuance,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,"0","0","-100,000","0","0","109,392,000",,,"0","0",
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-11,125,000","-21,851,000","-1,400,000","-1,725,000","-2,094,000",
			CommonStockDividendPaid,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-11,125,000","-21,851,000","-1,400,000","-1,725,000","-2,094,000",
		ProceedsFromStockOptionExercised,"364,000","84,000","43,000","78,000","159,000","6,451,000","5,794,000","499,000","708,000","1,032,000","2,112,000","3,662,000","1,975,000","1,452,000","369,000","1,537,000","2,090,000","1,476,000","1,018,000","380,000","1,891,000","4,296,000","1,122,000","502,000","942,000","628,000",,,,,,,,,
		NetOtherFinancingCharges,"-3,980,000","-2,410,000","-287,000","-585,000","-698,000","-4,196,000","-39,000","-174,000","-947,000","-7,843,000","-27,000","-360,000","-2,919,000","-791,000","-59,000","-971,000","-587,000","-83,000","-3,358,000","-13,000","-2,340,000","-1,826,000","-145,000","0","-1,595,000","28,000","0","-11,000","0","-4,728,000","-100,000","-1,000","-4,000","-293,000",
EndCashPosition,"279,251,000","279,251,000","302,406,000","321,421,000","340,103,000","374,999,000","146,873,000","174,883,000","173,984,000","87,806,000","37,099,000","44,505,000","29,733,000","31,897,000","24,750,000","29,295,000","30,879,000","26,624,000","21,507,000","26,887,000","22,436,000","15,711,000","11,607,000","12,227,000","68,371,000","65,855,000","70,849,000","69,821,000","64,919,000","60,834,000","2,677,000","6,107,000","5,843,000","10,340,000","13,076,000"
	ChangesInCash,"-95,748,000","-23,155,000","-19,015,000","-18,682,000","-34,896,000","228,126,000","-28,010,000","899,000","86,178,000","50,707,000","-7,406,000","14,772,000","-2,164,000","7,147,000","-4,545,000","-1,584,000","4,255,000","5,117,000","-5,380,000","4,451,000","6,725,000","4,104,000","-620,000","-56,144,000","2,516,000","-4,994,000","1,028,000","4,902,000","4,085,000","58,157,000","-3,430,000","264,000","-4,497,000","-2,736,000","-2,587,000"
	BeginningCashPosition,"374,999,000","302,406,000","321,421,000","340,103,000","374,999,000","146,873,000","174,883,000","173,984,000","87,806,000","37,099,000","44,505,000","29,733,000","31,897,000","24,750,000","29,295,000","30,879,000","26,624,000","21,507,000","26,887,000","22,436,000","15,711,000","11,607,000","12,227,000","68,371,000","65,855,000","70,849,000","69,821,000","64,919,000","60,834,000","2,677,000","6,107,000","5,843,000","10,340,000","13,076,000","15,663,000"
CapitalExpenditure,"-106,314,000","-27,974,000","-32,643,000","-24,143,000","-21,554,000","-23,155,000","-22,036,000","-9,365,000","-18,478,000","-19,159,000","-25,603,000","-24,906,000","-31,013,000","-24,985,000","-27,381,000","-23,780,000","-18,646,000","-17,718,000","-20,354,000","-16,193,000","-11,854,000","-13,132,000","-15,165,000","-12,720,000","-12,420,000","-14,128,000","-6,790,000","-8,398,000","-8,371,000","-8,558,000","-10,630,000","-6,534,000","-9,591,000","-1,760,000","-5,835,000"
IssuanceOfCapitalStock,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,"0","0","-100,000","0","0","109,392,000",,,"0","0",
IssuanceOfDebt,"0","0","0","0","0","243,750,000","0","0","0","50,000,000","0","0","0","0","589,000","234,000","38,000","521,000","653,000","0","237,000","293,000",,,"0","0","0","0","0","4,000,000","27,000,000","5,000,000","0","0","313,000"
RepaymentOfDebt,"-2,839,000","-747,000","-712,000","-710,000","-670,000","-602,000","-536,000","-520,000","-50,535,000","-615,000","-493,000","-521,000","-573,000","-339,000","-360,000","-175,000","-88,000","-79,000","-112,000","-53,000","-65,000","-36,000","0","0","-313,000","0","0","0","0","-36,000,000",,,"0","0",
FreeCashFlow,"-49,894,000","-20,005,000","-17,981,000","-17,408,000","5,500,000","-13,204,000","-13,184,000","1,140,000","-7,969,000","-11,675,000","-8,789,000","12,246,000","-12,321,000","-7,786,000","-4,771,000","-1,869,000","3,095,000","1,415,000","-3,447,000","4,048,000","12,197,000","-3,453,000","-1,402,000","3,366,000","3,538,000","-5,650,000","3,525,000","4,913,000","4,085,000","-3,382,000","-8,479,000","-3,335,000","-2,768,000","-349,000","-2,900,000"
