name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,12/31/2012
		GoodwillAndOtherIntangibleAssets,"662,693,000","668,683,000","675,128,000","679,534,000","615,015,000","617,858,000","671,254,000","674,275,000","677,295,000","680,315,000","683,335,000","686,356,000","695,762,000","698,851,000","717,064,000","719,791,000","722,519,000","725,246,000","727,974,000","730,701,000","673,545,000","675,856,000","678,167,000","680,478,000","85,098,000","85,098,000","85,098,000","85,098,000","85,098,000","85,098,000","85,098,000","85,098,000","85,098,000","85,098,000","85,098,000","85,098,000"
			Goodwill,,,,,,"0","16,067,000","16,067,000","16,067,000","16,067,000","16,067,000","16,067,000","16,067,000","16,067,000","75,521,000","75,521,000","75,521,000","75,521,000","75,521,000","75,521,000","75,521,000","75,521,000","75,521,000","75,521,000","75,521,000","75,521,000","75,521,000","75,521,000","75,521,000","75,521,000","75,521,000","75,521,000","75,521,000","75,521,000","75,521,000","75,521,000"
			OtherIntangibleAssets,"662,693,000","668,683,000","675,128,000","679,534,000","615,015,000","617,858,000","655,187,000","658,208,000","661,228,000","664,248,000","667,268,000","670,289,000","679,695,000","682,784,000","641,543,000","644,270,000","646,998,000","649,725,000","652,453,000","655,180,000","598,024,000","600,335,000","602,646,000","604,957,000","9,577,000","9,577,000","9,577,000","9,577,000","9,577,000","9,577,000","9,577,000","9,577,000","9,577,000","9,577,000","9,577,000","9,577,000"
		InvestmentProperties,"7,721,298,000","7,777,551,000","7,797,734,000","7,820,070,000","7,534,657,000","7,591,989,000","7,546,084,000","7,356,123,000","7,046,276,000","7,100,555,000","7,154,980,000","7,210,028,000","7,275,596,000","7,331,460,000","3,584,639,000","3,612,095,000","3,636,949,000","3,662,045,000","3,687,319,000","3,712,310,000","3,714,190,000","3,739,091,000","3,768,774,000","3,465,251,000","2,066,376,000","2,090,059,000","2,113,382,000","2,135,337,000","2,157,003,000","2,180,124,000","2,201,856,000","2,178,613,000","2,153,653,000","2,010,303,000",,"0"
		InvestmentsAndAdvances,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,926,000","43,318,000"
		DuefromRelatedPartiesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","46,926,000","43,318,000"
		NonCurrentDeferredAssets,,,"7,774,000","5,668,000","5,584,000","5,690,000","5,654,000","6,561,000","5,529,000","6,056,000","5,812,000","5,721,000","5,528,000","5,178,000","4,973,000","4,769,000","4,510,000","4,478,000","5,898,000","5,246,000","4,678,000","3,922,000","3,384,000","3,293,000","2,500,000","6,010,000","40,051,000","36,395,000","37,914,000","39,805,000","43,413,000","45,098,000","46,789,000","49,105,000",,"2,859,000"
			NonCurrentDeferredTaxesAssets,,,"7,774,000","5,668,000","5,584,000","5,690,000","5,654,000","6,561,000","5,529,000","6,056,000","5,812,000","5,721,000","5,528,000","5,178,000","4,973,000","4,769,000","4,510,000","4,478,000","5,898,000","5,246,000","4,678,000","3,922,000","3,384,000","3,293,000","2,500,000","2,447,000","1,968,000","1,308,000","808,000","679,000","2,267,000","1,933,000","1,927,000","2,228,000",,"2,859,000"
		OtherNonCurrentAssets,"52,397,000","44,109,000","36,491,000","36,427,000","34,740,000","36,877,000","34,063,000","32,025,000","26,469,000","34,494,000","31,501,000","30,959,000","31,415,000","67,486,000","99,569,000","76,807,000","64,078,000","58,675,000","80,738,000","72,795,000","67,957,000","50,090,000","1,306,000","1,373,000","388,000","387,000","385,000","424,000","419,000","383,000","14,845,000","14,313,000","13,275,000","17,041,000","134,000","134,000"
TotalLiabilitiesNetMinorityInterest,"7,251,995,000","7,300,309,000","6,407,034,000","6,397,588,000","6,366,847,000","6,359,350,000","6,427,707,000","6,562,660,000","6,886,856,000","6,360,053,000","6,398,120,000","6,405,177,000","6,439,148,000","6,311,686,000","5,937,502,000","4,909,792,000","4,803,599,000","4,788,635,000","4,841,704,000","4,838,453,000","4,907,063,000","4,935,461,000","4,971,660,000","4,762,890,000","2,695,044,000","2,701,669,000","2,752,701,000","2,651,821,000","2,678,017,000","2,689,316,000","2,673,336,000","2,654,599,000","2,629,914,000","2,466,810,000","22,845,000","30,745,000"
	CurrentLiabilities,"422,329,000","476,887,000","421,410,000","408,454,000","418,891,000","412,114,000","462,712,000","583,926,000","424,994,000","411,190,000","422,505,000","380,573,000","416,267,000","431,869,000","460,701,000","375,723,000","375,195,000","320,100,000","368,213,000","293,871,000","312,849,000","250,779,000","309,818,000","249,196,000","225,957,000","191,198,000","211,051,000","85,116,000","100,915,000","78,467,000","125,553,000","126,531,000","126,831,000","112,528,000","17,853,000","22,328,000"
		PayablesAndAccruedExpenses,"94,804,000","147,819,000","90,893,000","77,049,000","86,658,000","79,053,000","93,862,000","68,431,000","87,865,000","82,705,000","102,664,000","69,375,000","113,712,000","137,958,000","179,527,000","110,467,000","126,555,000","88,077,000","152,806,000","95,081,000","130,552,000","84,615,000","135,582,000","80,808,000","86,128,000","66,030,000","102,053,000","68,566,000","84,579,000","62,598,000","110,284,000","111,187,000","112,246,000","99,617,000","15,894,000","22,219,000"
			Payables,"3,625,000","6,447,000","1,308,000","880,000","2,920,000","521,000","1,637,000","3,022,000","1,149,000","1,950,000","1,277,000","1,137,000","2,690,000","45,390,000","63,690,000","50,272,000","41,887,000","36,114,000","61,964,000","49,715,000","45,473,000","33,663,000","46,704,000","31,581,000","25,841,000","25,108,000","38,868,000","32,806,000","30,005,000","27,150,000","51,009,000","75,833,000","54,247,000","57,442,000","12,966,000","12,925,000"
				AccountsPayable,"3,625,000","779,000","152,000","585,000","168,000","375,000","842,000","1,124,000","339,000","1,006,000","166,000","171,000","702,000","2,511,000","1,851,000","461,000","492,000","715,000","435,000","432,000","955,000","1,079,000","588,000","244,000","490,000","406,000","2,637,000","2,441,000","3,301,000","4,409,000","18,448,000","49,074,000","24,594,000","21,397,000","6,007,000","251,000"
				TotalTaxPayable,,"5,668,000","1,156,000","295,000","2,752,000","146,000","795,000","1,898,000","810,000","944,000","1,111,000","966,000","1,988,000","42,879,000","61,839,000","49,811,000","41,395,000","35,399,000","61,529,000","49,283,000","44,518,000","32,584,000","46,116,000","31,337,000","25,351,000","24,702,000","36,231,000","30,365,000","26,704,000","22,741,000","32,561,000","26,759,000","29,653,000","36,045,000","6,959,000","12,674,000"
					IncomeTaxPayable,,"5,166,000","885,000",,"1,922,000",,"26,000","266,000",,,,,"648,000",,,,"199,000",,,,"2,938,000",,,,,,,"229,000","1,572,000","0","0","0","5,889,000","17,256,000","6,959,000","11,538,000"
			CurrentAccruedExpenses,"91,179,000","141,372,000","89,585,000","76,169,000","83,738,000","78,532,000","92,225,000","65,409,000","86,716,000","80,755,000","101,387,000","68,238,000","111,022,000","92,568,000","115,837,000","60,195,000","84,668,000","51,963,000","90,842,000","45,366,000","85,079,000","50,952,000","88,878,000","49,227,000","60,287,000","40,922,000","63,185,000","35,760,000","54,574,000","35,448,000","59,275,000","35,354,000","57,999,000","42,175,000","2,928,000","9,294,000"
				InterestPayable,"89,189,000","71,810,000","81,440,000","70,598,000","81,558,000","72,285,000","83,165,000","58,150,000","77,564,000","60,695,000","84,456,000","53,340,000","98,223,000","45,261,000","92,093,000","35,608,000","75,479,000","33,241,000","75,881,000","33,172,000","75,671,000","33,743,000","73,367,000","29,975,000","42,848,000","17,623,000","42,533,000","17,514,000","42,431,000","17,528,000","42,415,000","17,490,000","42,869,000","18,055,000",,"0"
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,"1,174,600,000","46,000,000","60,000,000","340,000,000","341,000,000","402,000,000",,,,,,"15,000,000","70,000,000","112,000","106,000","105,000","104,000","102,000","101,000","100,000","99,000","81,000",,,,,,
			CurrentDebt,,,,,,,,,"1,174,600,000","46,000,000","60,000,000","340,000,000","341,000,000","402,000,000",,,,,,"15,000,000","70,000,000","112,000","106,000","105,000","104,000","102,000","101,000","100,000","99,000","81,000",,,,,,
				LineOfCredit,,,,"0",,,"0","0","1,174,600,000","46,000,000","60,000,000","340,000,000","341,000,000","402,000,000","0","0","0","0","0","15,000,000","70,000,000",,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"327,525,000","329,068,000","330,517,000","331,405,000","332,233,000","333,061,000","368,850,000","515,495,000","337,129,000","328,485,000","319,841,000","311,198,000","302,555,000","293,911,000","281,174,000","265,256,000","248,640,000","232,023,000","215,407,000","198,790,000","182,297,000","166,052,000","149,807,000","135,291,000","121,335,000","107,379,000","93,423,000",,,,,,,,,
			CurrentDeferredRevenue,"327,525,000","329,068,000","330,517,000","331,405,000","332,233,000","333,061,000","368,850,000","515,495,000","337,129,000","328,485,000","319,841,000","311,198,000","302,555,000","293,911,000","281,174,000","265,256,000","248,640,000","232,023,000","215,407,000","198,790,000","182,297,000","166,052,000","149,807,000","135,291,000","121,335,000","107,379,000","93,423,000",,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,"24,323,000","32,992,000","18,390,000","17,687,000","15,474,000","16,450,000","16,237,000","15,788,000","15,269,000","15,344,000","14,585,000","12,911,000","1,959,000","109,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"6,829,666,000","6,823,422,000","5,985,624,000","5,989,134,000","5,947,956,000","5,947,236,000","5,964,995,000","5,978,734,000","6,461,862,000","5,948,863,000","5,975,615,000","6,024,604,000","6,022,881,000","5,879,817,000","5,476,801,000","4,534,069,000","4,428,404,000","4,468,535,000","4,473,491,000","4,544,582,000","4,594,214,000","4,684,682,000","4,661,842,000","4,513,694,000","2,469,087,000","2,510,471,000","2,541,650,000","2,566,705,000","2,577,102,000","2,610,849,000","2,547,783,000","2,528,068,000","2,503,083,000","2,354,282,000","4,992,000","8,417,000"
		LongTermDebtAndCapitalLeaseObligation,"6,791,920,000","6,789,626,000","5,948,478,000","5,946,489,000","5,909,029,000","5,906,892,000","5,934,718,000","5,951,186,000","6,439,012,000","5,921,933,000","5,950,633,000","5,999,088,000","5,997,527,000","5,853,497,000","5,449,147,000","4,506,744,000","4,401,107,000","4,442,880,000","4,449,652,000","4,521,423,000","4,573,194,000","4,664,853,000","4,661,577,000","4,513,347,000","2,468,881,000","2,510,239,000","2,541,313,000","2,566,339,000","2,576,364,000","2,609,406,000","2,546,000,000","2,526,000,000","2,500,000,000","2,350,000,000",,
			LongTermDebt,"6,555,077,000","6,552,372,000","5,761,238,000","5,758,768,000","5,756,298,000","5,753,829,000","5,751,359,000","5,767,405,000","6,254,756,000","5,736,973,000","5,748,115,000","5,795,938,000","5,794,040,000","5,852,385,000","5,448,005,000","4,505,573,000","4,399,906,000","4,441,650,000","4,448,394,000","4,520,137,000","4,571,880,000","4,664,853,000","4,661,577,000","4,513,347,000","2,468,881,000","2,510,239,000","2,541,313,000","2,566,339,000","2,576,364,000","2,609,406,000","2,546,000,000","2,526,000,000","2,500,000,000","2,350,000,000",,
			LongTermCapitalLeaseObligation,"236,843,000","237,254,000","187,240,000","187,721,000","152,731,000","153,063,000","183,359,000","183,781,000","184,256,000","184,960,000","202,518,000","203,150,000","203,487,000","1,112,000","1,142,000","1,171,000","1,201,000","1,230,000","1,258,000","1,286,000","1,314,000",,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,"0","0","380,000","399,000","359,000","334,000","307,000","332,000","279,000","262,000","233,000","258,000","261,000","279,000","257,000","279,000","244,000","280,000","294,000","264,000","265,000","265,000","347,000","206,000","232,000","337,000","366,000","738,000","1,443,000","1,783,000","2,068,000","3,083,000","4,282,000","4,992,000","8,417,000"
			NonCurrentDeferredTaxesLiabilities,,"0","0","380,000","399,000","359,000","334,000","307,000","332,000","279,000","262,000","233,000","258,000","261,000","279,000","257,000","279,000","244,000","280,000","294,000","264,000","265,000","265,000","347,000","206,000","232,000","337,000","366,000","738,000","1,443,000","1,783,000","2,068,000","3,083,000","4,282,000","4,992,000","8,417,000"
			NonCurrentDeferredRevenue,,,,,,,"368,850,000","515,495,000","337,129,000","328,485,000","319,841,000","311,198,000","302,555,000","293,911,000","281,174,000","265,256,000","248,640,000","232,023,000","215,407,000","198,790,000","182,297,000","166,052,000","149,807,000","135,291,000","121,335,000","107,379,000","93,423,000",,,,,,,,,
		OtherNonCurrentLiabilities,"37,746,000","33,796,000","37,146,000","42,265,000","38,528,000","39,985,000","29,943,000","27,241,000","22,518,000","26,651,000","24,720,000","25,283,000","25,096,000","26,059,000","27,375,000","27,068,000","27,018,000","25,411,000","23,559,000","22,865,000","20,756,000","19,564,000",,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"3,468,485,000","3,390,140,000","2,877,739,000","2,701,731,000","2,646,643,000","2,675,018,000","2,209,276,000","2,102,765,000","2,012,305,000","2,074,245,000","2,106,632,000","2,158,687,000","2,207,684,000","2,265,607,000","2,358,396,000","2,378,768,000","2,416,848,000","2,458,247,000","2,493,104,000","2,518,767,000","2,407,336,000","2,433,869,000","2,449,660,000","2,386,172,000","-258,815,000","-253,514,000","-236,586,000","-135,847,000","-125,540,000","-124,736,000","-77,899,000","-72,922,000","-68,028,000","142,429,000","244,338,000","236,330,000"
	StockholdersEquity,"3,128,974,000","3,185,013,000","2,877,739,000","2,701,731,000","2,646,643,000","2,675,018,000","2,209,276,000","2,102,765,000","2,012,305,000","2,074,245,000","2,106,632,000","2,158,687,000","2,207,684,000","2,265,607,000","2,358,396,000","2,378,768,000","2,416,848,000","2,458,247,000","2,493,104,000","2,518,767,000","2,407,336,000","2,433,869,000","2,449,660,000","2,386,172,000","-258,815,000","-253,514,000","-236,586,000","-135,847,000","-125,540,000","-124,736,000","-77,899,000","-72,922,000","-68,028,000","142,429,000","244,338,000","236,330,000"
		CapitalStock,"2,475,000","2,472,000","2,380,000","2,343,000","2,328,000","2,325,000","2,207,000","2,178,000","2,151,000","2,147,000","2,147,000","2,147,000","2,146,000","2,142,000","2,140,000","2,137,000","2,135,000","2,127,000","2,126,000","2,122,000","2,081,000","2,077,000","2,071,000","2,034,000","1,170,000","1,156,000","1,147,000","1,144,000","1,142,000","1,130,000","1,124,000","1,123,000","1,118,000","887,000","0","0"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,
			CommonStock,"2,475,000","2,472,000","2,380,000","2,343,000","2,328,000","2,325,000","2,207,000","2,178,000","2,151,000","2,147,000","2,147,000","2,147,000","2,146,000","2,142,000","2,140,000","2,137,000","2,135,000","2,127,000","2,126,000","2,122,000","2,081,000","2,077,000","2,071,000","2,034,000","1,170,000","1,156,000","1,147,000","1,144,000","1,142,000","1,130,000","1,124,000","1,123,000","1,118,000","887,000","0","0"
		AdditionalPaidInCapital,"4,949,638,000","4,953,943,000","4,541,158,000","4,354,643,000","4,280,723,000","4,284,789,000","3,960,861,000","3,955,293,000","3,951,341,000","3,959,383,000","3,955,555,000","3,951,949,000","3,947,768,000","3,952,503,000","3,945,392,000","3,935,517,000","3,930,777,000","3,933,829,000","3,927,786,000","3,916,328,000","3,769,502,000","3,760,729,000","3,745,505,000","3,647,137,000","962,826,000","935,220,000","918,668,000","910,225,000","903,608,000","888,860,000","874,435,000","869,861,000","862,588,000","3,651,000","68,770,000","71,356,000"
		RetainedEarnings,"-1,823,139,000","-1,771,402,000","-1,665,799,000","-1,655,255,000","-1,636,408,000","-1,612,096,000","-1,753,792,000","-1,854,706,000","-1,941,187,000","-1,887,285,000","-1,851,070,000","-1,795,409,000","-1,742,230,000","-1,689,038,000","-1,589,136,000","-1,558,886,000","-1,516,064,000","-1,477,709,000","-1,436,808,000","-1,399,683,000","-1,364,247,000","-1,328,937,000","-1,297,916,000","-1,262,999,000","-1,222,811,000","-1,189,890,000","-1,156,401,000","-1,047,216,000","-1,030,290,000","-1,014,726,000","-953,458,000","-943,906,000","-931,734,000","137,891,000","175,568,000","164,974,000"
	MinorityInterest,"339,511,000","205,127,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"9,684,051,000","9,737,385,000","8,638,977,000","8,460,499,000","8,402,941,000","8,428,847,000","7,960,635,000","7,870,170,000","8,267,061,000","7,811,218,000","7,854,747,000","7,954,625,000","8,001,724,000","8,117,992,000","7,806,401,000","6,884,341,000","6,816,754,000","6,899,897,000","6,941,498,000","7,038,904,000","6,979,216,000","7,098,722,000","7,111,237,000","6,899,519,000","2,210,066,000","2,256,725,000","2,304,727,000","2,430,492,000","2,450,824,000","2,484,670,000","2,468,101,000","2,453,078,000","2,431,972,000","2,492,429,000","244,338,000","236,330,000"
CommonStockEquity,"3,128,974,000","3,185,013,000","2,877,739,000","2,701,731,000","2,646,643,000","2,675,018,000","2,209,276,000","2,102,765,000","2,012,305,000","2,074,245,000","2,106,632,000","2,158,687,000","2,207,684,000","2,265,607,000","2,358,396,000","2,378,768,000","2,416,848,000","2,458,247,000","2,493,104,000","2,518,767,000","2,407,336,000","2,433,869,000","2,449,660,000","2,386,172,000","-258,815,000","-253,514,000","-236,586,000","-135,847,000","-125,540,000","-124,736,000","-77,899,000","-72,922,000","-68,028,000","142,429,000","244,338,000","236,330,000"
CapitalLeaseObligations,"236,843,000","237,254,000","187,240,000","187,721,000","152,731,000","153,063,000","183,359,000","183,781,000","184,256,000","184,960,000","202,518,000","203,150,000","203,487,000","1,112,000","1,142,000","1,171,000","1,201,000","1,230,000","1,258,000","1,286,000","1,314,000",,,,,,,,,,,,,,,
