name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
TotalRevenue,"604,977,000","143,042,000","182,496,000","139,498,000","139,941,000","128,988,000","165,908,000","118,875,000","108,499,000","40,849,000","96,164,000","95,003,000","83,959,000","74,260,000","107,826,000","83,532,000","68,334,000","71,387,000","71,100,607","66,279,326","58,792,143","60,419,924","61,664,553","47,538,258","32,929,641","19,098,700","23,595,005","21,054,633","29,910,817","21,463,285","20,758,628","26,086,372","23,421,402","23,840,388","20,992,422","21,785,771","22,833,182","22,621,470","16,532,510","18,738,956","18,414,309","16,900,198","10,364,964","14,951,551","11,085,894","10,408,680","237,047,192","10,271,536","606,264","10,536,147","5,943,996","10,006,170","4,237,557","68,824,664","25,873,140","26,237,469","23,478,471","24,132,924","30,229,361","33,988,330","62,315,265","34,354,304","24,921,810","18,229,804","17,320,819","22,409,706","16,428,036","14,646,348","37,611,239","15,182,803","13,666,978","11,260,107","8,634,233","5,560,602"
	OperatingRevenue,"604,977,000","143,042,000","182,496,000","139,498,000","139,941,000","128,988,000","165,908,000","118,875,000","108,499,000","40,849,000","96,164,000","95,003,000","83,959,000","74,260,000","107,826,000","83,532,000","68,334,000","71,387,000","71,100,607","66,279,326","58,792,143","60,419,924","61,664,553","47,538,258","32,929,641","19,098,700","23,595,005","21,054,633","29,910,817","21,463,285","20,758,628","26,086,372","23,421,402","23,840,388","20,992,422","21,785,771","22,833,182","22,621,470","16,532,510","18,738,956","18,414,309","16,900,198","10,364,964","14,951,551","11,085,894","10,408,680","237,047,192","10,271,536","606,264","10,536,147","5,943,996","10,006,170","4,237,557","68,824,664","25,873,140","26,237,469","23,478,471","24,132,924","30,229,361","33,988,330","62,315,265","34,354,304","24,921,810","18,229,804","17,320,819","22,409,706","16,428,036","14,646,348","37,611,239","15,182,803","13,666,978","11,260,107","8,634,233","5,560,602"
PretaxIncome,"418,607,000","88,117,000","139,305,000","95,969,000","95,216,000","93,602,000","137,602,000","115,506,000","66,166,000","-82,726,000","48,685,000","49,839,000","41,752,000","29,996,000","57,581,000","42,805,000","29,111,000","28,284,000","28,398,225","30,678,572","21,746,495","30,044,708","31,429,655","16,726,034","12,126,878","3,023,326","6,910,656","17,232,189","12,387,070","16,898,899","6,937,726","65,290,551","13,354,522","7,342,103","4,950,120","5,171,443","4,202,316","7,227,218","-886,419","2,389,305","15,024,709","-940,736","-26,298,291","-2,201,693","-10,300,857",,"-41,633,774","-1,282,521","130,941,897",,,,,,,,,,"17,145,104",,"40,685,024","22,848,581",,,,,,,,,,,,
TaxProvision,"41,981,000","8,188,000","12,929,000","9,905,000","10,959,000","12,492,000","24,900,000","17,785,000","12,077,000","-14,370,000","4,073,000","6,623,000","4,350,000","-10,000","8,635,000","5,381,000","4,499,000","-8,784,000","-2,885,000","6,708,000","3,435,000","6,101,000","525,000","300,000",,,,,,,,,,,"0","0","0","0","-275,000","275,000","600,000","-1,401,558","0","0","0",,"760,000","0","1,800,000",,,,,,,,,,"1,800,000",,"9,000,000","6,085,000",,,,,,,,,,,,
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-45,575",,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"311,990,000","64,057,000","106,003,000","72,804,000","69,126,000","69,479,000","96,617,000","81,997,000","44,091,000","-59,310,000","35,542,000","33,965,000","28,916,000","22,650,000","37,219,000","27,737,000","17,167,000","26,189,000","21,870,930","16,420,958","11,929,438","15,613,674","20,534,616","10,888,172","10,238,448","1,134,896","5,022,226","15,343,759","10,498,640","15,010,469","5,049,296","63,402,121","11,466,057","5,874,761","3,367,171","3,664,679","2,995,866","6,640,239","-267,239","2,060,329","15,546,018","4,161,780","-27,781,898","-2,442,229","-10,354,735","267,149","-41,143,520","-1,408,061","129,087,999","26,373,793","-133,685,461","-44,134,962","-48,556,995","-4,253,738","-108,238,527","2,575,886","11,728,006","12,704,792","15,345,104","20,740,169","31,685,024","16,763,581","14,407,152","10,856,256","9,796,152","15,354,247","9,343,247","8,471,762","22,866,372","9,705,641","8,554,435","7,633,972","5,779,948","3,104,327"
	NetIncome,"341,046,000","73,113,000","114,675,000","77,717,000","75,540,000","71,367,000","98,506,000","83,885,000","45,979,000","-57,422,000","37,431,000","35,853,000","30,804,000","24,538,000","39,108,000","29,625,000","19,055,000","28,077,000","23,759,640","18,309,388","13,817,868","17,502,104","22,423,046","12,776,602","12,126,878","3,023,326","6,910,656","17,232,189","12,387,070","16,898,899","6,937,726","65,290,551","13,354,522","7,465,691","4,777,476","5,075,012","4,148,483","7,173,567","-267,239","2,060,329","15,546,018","4,161,780","-27,781,898","-2,442,229","-10,354,735","267,149","-41,143,520","-1,408,061","129,087,999","26,373,793","-133,685,461","-44,134,962","-48,556,995","-4,253,738","-108,238,527","2,575,886","11,728,006","12,704,792","15,345,104","20,740,169","31,685,024","16,763,581","14,407,152","10,856,256","9,796,152","15,354,247","9,343,247","8,471,762","22,866,372","9,705,641","8,554,435","7,633,972","5,779,948","3,104,327"
		NetIncomeIncludingNoncontrollingInterests,"376,626,000","79,929,000","126,376,000","86,064,000","84,257,000","81,110,000","112,702,000","97,721,000","54,089,000","-68,356,000","44,612,000","43,216,000","37,402,000","30,006,000","48,946,000","37,424,000","24,612,000","37,068,000","31,283,225","23,970,572","18,311,495","23,943,708","30,904,655","16,426,034","12,126,878","3,023,326","6,910,656","17,232,189","12,387,070","16,898,899","6,937,726","65,290,551","13,354,522","7,465,691","4,777,476","5,091,727","4,202,316","7,227,218","-213,270","2,114,305","15,599,829","4,215,591","-27,727,861","-2,388,184","-10,300,857","320,845","-41,089,459","-1,353,994","129,141,897","26,427,510","-133,633,377","-44,076,268","-48,499,703","14,251,047","-108,071,675","2,753,719","13,845,470","15,038,082","18,174,276","24,581,840","38,323,044","20,443,895","17,589,946","13,235,863","11,941,422","18,751,057","11,414,937","10,352,817","27,992,882","11,907,367","10,477,993","9,158,331","7,016,508","4,295,666"
			NetIncomeContinuousOperations,"376,626,000","79,929,000","126,376,000","86,064,000","84,257,000","81,110,000","112,702,000","97,721,000","54,089,000","-68,356,000","44,612,000","43,216,000","37,402,000","30,006,000","48,946,000","37,424,000","24,612,000","37,068,000","31,283,225","23,970,572","18,311,495","23,943,708","30,904,655","16,426,034","12,126,878","3,023,326","6,910,656","17,232,189","12,387,070","16,898,899","6,937,726","65,290,551","13,354,522","7,342,103","4,950,120","5,171,443","4,202,316","7,227,218","-611,419","2,114,305","14,424,709","460,822","-26,298,291","-2,201,693","-10,300,857","320,845","-42,393,774","-1,282,521","129,141,897","26,427,510","-133,633,377","-39,118,486","-48,499,703","14,251,047","-108,238,527","2,575,886","11,728,006","12,704,792","15,345,104","20,740,169","31,685,024","16,763,581","14,407,152","10,856,256","9,796,152","15,354,247","9,343,247","8,471,762","22,866,372","9,705,641","8,554,435","7,633,972","5,779,948","3,104,327"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"123,588","-172,644","-79,716","0","0","398,149","0","1,175,120","3,754,769","-1,429,570","-186,491","0","0","1,304,315","-71,473","0","0","0","-4,957,782",,,,,,,,,,,,,,,,,,,,,,
