name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993
MarketCap,"3,156,971,018","2,715,195,387","2,298,295,631","1,971,004,921","2,046,144,061","2,314,851,003","1,918,449,190","1,333,944,300","1,324,476,253","1,091,051,337","2,039,681,773","1,809,020,637","1,815,995,888","1,700,756,894","1,634,409,131","1,962,626,014","1,936,622,328","1,732,797,219","1,630,153,722","1,806,547,606","1,536,546,261","1,428,625,712","1,461,665,038","1,138,050,468","938,595,546","885,550,662","914,322,284","983,825,543","1,018,552,404","945,954,994","982,831,079","966,523,597","953,173,525","870,047,916","859,602,849","827,164,752","708,973,444","635,938,635","645,664,166","651,335,720","635,320,102","659,353,780","568,006,778","501,562,939","589,544,786","656,860,436","633,037,453","621,411,869","560,004,732","642,775,765","567,035,766","565,135,764","529,130,745","556,615,732","807,553,431","736,648,808","649,987,849","695,099,851","652,058,305","682,745,644","673,324,631","730,587,796","851,272,740","735,474,229","703,299,726","683,989,911","617,668,215","664,286,475","678,665,272","537,544,807","619,266,068","502,060,112","467,598,899","434,097,417","451,757,286","414,214,292","406,080,557","344,423,274","382,432,044","399,350,210","375,828,770","319,000,304","286,625,435","282,225,479","331,847,766","327,685,404","330,467,608","265,264,676","254,365,902","214,120,000","275,310,825","257,229,000","279,925,250","325,089,484","333,359,792","338,939,000","315,223,500","252,929,250","213,356,970","210,375,000","213,127,000","185,445,000","174,400,000","152,929,000","134,203,000","135,698,250","115,946,850","117,238,836","94,473,750","96,177,500","91,494,250","94,595,750","101,574,125","85,222,500","89,871,000"
PeRatio,"19.928","16.543","14.283","13.633","17.39","23.563","19.502","12.083","10.761","8.24","15.768","14.066","14.533","13.87","14.807","19.592","20.699","20.038","19.375","22.387","20.337","20.248","21.792","17.6","14.396","13.676","14.058","14.406","15.847","15.094","16.13","17.046","17.339","16.226","16.488","16.045","14.063","12.411","12.607","13.3","13.433","14.867","13.265","11.717","13.935","15.135","15.256","15.097","14.423","18.794","17.722","18.652","16.625","14.163","18.568","15.898","12.442","13.544","12.868","14.244","13.903","15.098","18.305","17.051","16.332","16.269","14.934","16.068","16.413","13.859","16.985","15.087","14.863","14","14.438","13.151","12.45","10.578","11.576","12.686","13.446","11.708","10.389","10.24","12.234","12.343","12.761","10.697","10.57","9.331","12.341","12.5","14.212","14.904","15.804","14.718","18.75","16.291","13.953","14.163","14.44","12.394","11.695","10.746","10.142","10.821","9.651","10.545","8.52","8.807","8.728","9.024","9.304","8.041","8.48"
ForwardPeRatio,"23.529","21.505","19.881","16.835","14.859","19.531","18.797","13.089","12.225","9.615","16.26","13.643","14.265","13.889",,"15.898","17.123","15.748","17.921","19.493","20.202","19.268","20.243","16.051","14.472","12.707","14.085","15.456","15.723","14.327","16.129","16.584","16.722","15.337","15.244","14.793","12.626","10.941","9.98","11.614","10.288","12.97","12.788","11.111","12.151","14.472","15.267",,,,,"22.727","21.277","22.422",,,,"27.778",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,"1.984",,"1.59","1.711","1.576","1.792","1.95","2.019","1.925","2.023",,,"1.059","1.174","1.287","1.31","1.194","1.344","1.381","1.394","1.279","1.27","1.232","1.052","0.912",,,,,"1.279","1.111","1.52","1.809","1.907",,,,,"2.841","2.66","2.8",,,,"3.468",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"6.584","5.708","4.91","4.266","4.593","5.289","4.45","3.118","3.148","2.654","5.098","4.638","4.753","4.52","4.383","5.402","5.458","5.01","4.986","5.619","4.864","4.602","4.725","3.821","3.201","3.075","3.211","3.46","3.662","3.467","3.692","3.729","3.763","3.471","3.428","3.317","2.866","2.55","2.591","2.688","2.901","2.9","2.561","2.262","2.712","3.068","3.035","3.056","2.811","3.274","2.916","2.913","2.688","2.706","3.862","3.466","2.947","3.268","3.114","3.503","3.375","3.687","4.391","3.863","3.701","3.673","3.422","3.681","3.888","3.185","3.734","3.145","2.993","2.771","2.914","2.715","2.66","2.318","2.514","2.694","2.682","2.308","2.048","2.073","2.519","2.447","2.575","2.122","2.097","1.859","2.482","2.367","3.045","2.716","2.923","2.909","3.868","3.46","2.98","2.989","3.053","2.687","2.568","2.407","2.331","2.475","2.201","2.297","1.856","1.945","1.845","1.908","2.084","1.77","1.753"
PbRatio,"2.703","2.324","2.006","1.731","1.87","2.169","1.84","1.29","1.295","1.084","2.084","1.892","1.958","1.884","1.839","2.278","2.312","2.239","2.134","2.416","2.106","2.009","2.121","1.681","1.416","1.351","1.415","1.551","1.638","1.552","1.649","1.665","1.678","1.562","1.574","1.546","1.346","1.222","1.243","1.307","1.291","1.366","1.196","1.057","1.263","1.407","1.38","1.369","1.257","1.471","1.316","1.328","1.262","1.337","1.952","1.853","1.679","1.8","1.753","1.873","1.894","2.097","2.54","2.295","2.195","2.201","2.099","2.258","2.347","1.936","2.232","1.856","1.792","1.647","1.769","1.651","1.629","1.42","1.521","1.635","1.69","1.429","1.284","1.351","1.608","1.664","1.833","1.539","1.476","1.275","1.671","1.563","1.74","1.597","1.651","2.344","2.278","1.999","1.736","1.737","1.825","1.641","1.556","1.436","1.335","1.38","1.223","1.286","1.036","1.113","1.128","1.166","1.281","1.087","1.181"
