name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989
TotalRevenue,"1,458,816,000","401,579,000","398,176,000","348,426,000","310,635,000","288,012,000","301,216,000","300,620,000","233,182,000","257,730,000","239,567,000","253,796,000","254,175,000","243,791,000","260,342,000","247,954,000","238,147,000","227,262,000","227,719,000","224,615,000","229,262,000","221,625,000","229,097,000","212,786,000","209,573,000","208,148,000","204,834,000","210,928,000","198,721,000","188,474,000","173,981,000","197,796,000","196,187,000","183,512,000","169,809,000","177,953,000","162,261,000","154,443,000","135,014,000","156,411,000","144,172,000","137,036,000","139,051,000","134,243,000","131,619,000","124,374,000","122,520,000","119,212,000","115,009,000","98,976,000","96,698,000","98,007,000","96,242,000","86,431,000","80,687,000","91,202,000","90,311,000","80,125,000","84,462,000","83,174,000","85,796,000","74,293,000","77,882,000","74,891,000","74,187,000","68,865,000","74,492,000","73,783,000","68,611,000","61,231,000","65,109,000","64,135,000","64,277,000","56,005,000","55,560,000","58,183,000","58,068,000","50,272,000","55,100,000","53,889,000","55,455,000","51,080,000","49,271,000","54,238,000","52,015,000","46,144,000","49,205,000","49,700,000","49,239,000","53,246,000","53,200,000","59,500,000","68,000,000","55,900,000","52,700,000","44,500,000","42,000,000","39,000,000","37,900,000","40,800,000","41,000,000","33,300,000","36,300,000","38,500,000","39,700,000","32,500,000","24,400,000","29,500,000","31,600,000","28,300,000","18,500,000","17,700,000","15,700,000","14,000,000","13,700,000","17,600,000","17,600,000","13,400,000","12,500,000","11,400,000","11,700,000","11,900,000","10,600,000","10,100,000","10,300,000","9,600,000","9,000,000","9,000,000","9,000,000","8,900,000","8,000,000","8,000,000","8,000,000","8,000,000"
	OperatingRevenue,"1,458,816,000","401,579,000","398,176,000","348,426,000","310,635,000","288,012,000","301,216,000","300,620,000","233,182,000","257,730,000","239,567,000","253,796,000","254,175,000","243,791,000","260,342,000","247,954,000","238,147,000","227,262,000","227,719,000","224,615,000","229,262,000","221,625,000","229,097,000","212,786,000","209,573,000","208,148,000","204,834,000","210,928,000","198,721,000","188,474,000","173,981,000","197,796,000","196,187,000","183,512,000","169,809,000","177,953,000","162,261,000","154,443,000","135,014,000","156,411,000","144,172,000","137,036,000","139,051,000","134,243,000","131,619,000","124,374,000","122,520,000","119,212,000","115,009,000","98,976,000","96,698,000","98,007,000","96,242,000","86,431,000","80,687,000","91,202,000","90,311,000","80,125,000","84,462,000","83,174,000","85,796,000","74,293,000","77,882,000","74,891,000","74,187,000","68,865,000","74,492,000","73,783,000","68,611,000","61,231,000","65,109,000","64,135,000","64,277,000","56,005,000","55,560,000","58,183,000","58,068,000","50,272,000","55,100,000","53,889,000","55,455,000","51,080,000","49,271,000","54,238,000","52,015,000","46,144,000","49,205,000","49,700,000","49,239,000","53,246,000","53,200,000","59,500,000","68,000,000","55,900,000","52,700,000","44,500,000","42,000,000","39,000,000","37,900,000","40,800,000","41,000,000","33,300,000","36,300,000","38,500,000","39,700,000","32,500,000","24,400,000","29,500,000","31,600,000","28,300,000","18,500,000","17,700,000","15,700,000","14,000,000","13,700,000","17,600,000","17,600,000","13,400,000","12,500,000","11,400,000","11,700,000","11,900,000","10,600,000","10,100,000","10,300,000","9,600,000","9,000,000","9,000,000","9,000,000","8,900,000","8,000,000","8,000,000","8,000,000","8,000,000"
CostOfRevenue,"967,180,000","268,339,000","266,759,000","231,572,000","200,510,000","183,492,000","189,846,000","192,819,000","154,034,000","172,933,000","161,305,000","166,872,000","167,027,000","156,299,000","163,395,000","152,957,000","145,446,000","138,627,000","136,791,000","136,489,000","138,410,000","132,882,000","136,926,000","129,641,000","127,409,000","127,554,000","127,041,000","130,134,000","122,151,000","115,581,000","107,264,000","121,915,000","123,226,000","111,870,000","103,724,000","108,249,000","97,906,000","93,619,000","83,173,000","96,665,000","91,026,000","85,630,000","86,775,000","87,617,000","84,857,000","78,962,000","75,891,000","74,088,000","71,681,000","61,199,000","60,634,000","62,710,000","64,214,000","58,034,000","54,875,000","61,697,000","60,146,000","55,422,000","56,343,000","53,670,000","56,726,000","48,517,000","51,958,000","48,714,000","47,500,000","44,176,000","49,042,000","48,005,000","43,668,000","38,538,000","42,101,000","40,196,000","39,317,000","35,390,000","33,959,000","37,357,000","36,885,000","31,674,000","33,823,000","34,718,000","35,106,000","32,674,000","31,267,000","35,767,000","34,276,000","31,043,000","33,925,000","29,342,000","28,595,000","32,828,000","44,000,000","36,500,000","40,900,000","32,700,000","29,400,000","25,100,000","24,200,000","22,800,000","22,400,000","23,600,000","23,900,000","18,900,000","21,800,000","22,400,000","23,400,000","18,900,000","12,700,000","17,200,000","18,800,000","17,200,000","11,300,000","10,600,000","9,700,000","8,600,000","8,100,000","10,400,000","10,400,000","7,700,000","6,400,000","5,400,000","5,500,000","6,200,000","5,500,000","4,600,000",,,,,,,,,,
GrossProfit,"491,636,000","133,240,000","131,417,000","116,854,000","110,125,000","104,520,000","111,370,000","107,801,000","79,148,000","84,797,000","78,262,000","86,924,000","87,148,000","87,492,000","96,947,000","94,997,000","92,701,000","88,635,000","90,928,000","88,126,000","90,852,000","88,743,000","92,171,000","83,145,000","82,164,000","80,594,000","77,793,000","80,794,000","76,570,000","72,893,000","66,717,000","75,881,000","72,961,000","71,642,000","66,085,000","69,704,000","64,355,000","60,824,000","51,841,000","59,746,000","53,146,000","51,406,000","52,276,000","46,626,000","46,762,000","45,412,000","46,629,000","45,124,000","43,328,000","37,777,000","36,064,000","35,297,000","32,028,000","28,397,000","25,812,000","29,505,000","30,165,000","24,703,000","28,119,000","29,504,000","29,070,000","25,776,000","25,924,000","26,177,000","26,687,000","24,689,000","25,450,000","25,778,000","24,943,000","22,693,000","23,008,000","23,939,000","24,960,000","20,615,000","21,601,000","20,826,000","21,183,000","18,598,000","21,277,000","19,171,000","20,349,000","18,406,000","18,004,000","18,471,000","17,739,000","15,101,000","15,280,000","20,358,000","20,644,000","20,418,000","9,200,000","23,000,000","27,100,000","23,200,000","23,300,000","19,400,000","17,800,000","16,200,000","15,500,000","17,200,000","17,100,000","14,400,000","14,500,000","16,100,000","16,300,000","13,600,000","11,700,000","12,300,000","12,800,000","11,100,000","7,200,000","7,100,000","6,000,000","5,400,000","5,600,000","7,200,000","7,200,000","5,700,000","6,100,000","6,000,000","6,200,000","5,700,000","5,100,000","5,500,000",,,,,,,,,,
OperatingExpense,"315,024,000","86,528,000","86,316,000","72,663,000","69,517,000","62,869,000","65,455,000","63,028,000","61,525,000","59,735,000","56,360,000","59,961,000","59,925,000","57,750,000","52,310,000","51,264,000","49,921,000","48,641,000","47,519,000","45,336,000","45,853,000","43,701,000","45,123,000","41,512,000","41,175,000","41,663,000","43,423,000","39,554,000","39,675,000","39,241,000","38,106,000","37,405,000","36,261,000","34,695,000","34,478,000","34,034,000","33,601,000","30,916,000","28,875,000","28,615,000","27,419,000","26,914,000","27,149,000","26,730,000","26,312,000","26,222,000","27,040,000","24,628,000","24,230,000","22,078,000","23,114,000","22,318,000","21,751,000","20,934,000","19,318,000","21,010,000","21,469,000","19,984,000","20,634,000","19,853,000","19,225,000","18,785,000","17,448,000","18,370,000","22,230,000","18,659,000","17,771,000","17,769,000","16,925,000","16,623,000","16,065,000","16,315,000","15,846,000","14,658,000","14,869,000","14,216,000","14,811,000","14,260,000","14,970,000","14,209,000","12,806,000","14,085,000","14,040,000","14,626,000","14,698,000","13,685,000","13,651,000","17,181,000","16,827,000","16,733,000","21,200,000","19,300,000","21,000,000","19,500,000","19,600,000","14,500,000","13,000,000","13,400,000","12,700,000","12,600,000","12,400,000","11,800,000","11,600,000","11,800,000","12,200,000","11,500,000","10,600,000","9,100,000","9,100,000","8,600,000","5,900,000","5,200,000","4,600,000","4,300,000","4,300,000","5,100,000","4,600,000","4,000,000","4,900,000","4,300,000","4,500,000","4,200,000","4,500,000","4,000,000",,,,,,,,,,
	SellingGeneralAndAdministration,"315,024,000","86,528,000","86,316,000","72,663,000","69,517,000","62,869,000","65,455,000","63,028,000","61,525,000","59,735,000","56,360,000","59,961,000","59,925,000","57,750,000","52,310,000","51,264,000","49,921,000","48,641,000","47,519,000","45,336,000","45,853,000","43,701,000","45,123,000","41,512,000","41,175,000","41,663,000","43,423,000","39,554,000","39,675,000","39,241,000","38,106,000","37,405,000","36,261,000","34,695,000","34,478,000","34,034,000","33,601,000","30,916,000","28,875,000","28,615,000","27,419,000","26,914,000","27,149,000","26,730,000","26,312,000","26,222,000","27,040,000","24,628,000","24,230,000","22,078,000","23,114,000","22,318,000","21,751,000","20,934,000","19,318,000","21,010,000","21,469,000","19,984,000","20,220,000","19,853,000","19,225,000","18,785,000","17,448,000","18,370,000","19,333,000","18,659,000","17,771,000","17,769,000","16,925,000","16,623,000","16,065,000","16,315,000","15,846,000","14,658,000","14,869,000","14,216,000","14,811,000","14,260,000","14,970,000","14,209,000","14,949,000","14,085,000","14,040,000","14,626,000","14,698,000","13,685,000","11,546,000","15,172,000","14,819,000","14,924,000","19,100,000","17,200,000","19,200,000","17,900,000","17,000,000","13,100,000","11,800,000","12,200,000","11,700,000","11,500,000","11,300,000","10,700,000","10,200,000","10,800,000","11,100,000","10,600,000","8,900,000","8,400,000","8,400,000","7,900,000","5,400,000","4,900,000","4,500,000","4,000,000","4,000,000","4,800,000","4,400,000","3,800,000","4,400,000","4,200,000","4,200,000","4,100,000","4,300,000","3,800,000",,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,105,000","2,009,000","2,008,000","1,809,000","2,100,000","2,100,000","1,800,000","1,600,000","2,600,000","1,400,000","1,200,000","1,200,000","1,000,000","1,100,000","1,100,000","1,100,000","1,400,000","1,000,000","1,100,000","900,000","1,700,000","700,000","700,000","700,000","500,000","300,000","100,000","300,000","300,000","300,000","200,000","200,000","500,000","100,000","300,000","100,000","200,000","200,000",,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,105,000","2,009,000","2,008,000","1,809,000","2,100,000","2,100,000","1,800,000","1,600,000","2,600,000","1,400,000","1,200,000","1,200,000","1,000,000","1,100,000","1,100,000","1,100,000","1,400,000","1,000,000","1,100,000","900,000","1,700,000","700,000","700,000","700,000","500,000","300,000","100,000","300,000","300,000","300,000","200,000","200,000","500,000","100,000","300,000","100,000","200,000","200,000",,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"2,897,000",,,,,,,,,,,,,,"0",,"-2,143,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"176,612,000","46,712,000","45,101,000","44,191,000","40,608,000","41,651,000","45,915,000","44,773,000","17,623,000","25,062,000","21,902,000","26,963,000","27,223,000","29,742,000","44,637,000","43,733,000","42,780,000","39,994,000","43,409,000","42,790,000","44,999,000","45,042,000","47,048,000","41,633,000","40,989,000","38,931,000","34,370,000","41,240,000","36,895,000","33,652,000","28,611,000","38,476,000","36,700,000","36,947,000","31,607,000","35,670,000","30,754,000","29,908,000","22,966,000","31,131,000","25,727,000","24,492,000","25,127,000","19,896,000","20,450,000","19,190,000","19,589,000","20,496,000","19,098,000","15,699,000","12,950,000","12,979,000","10,277,000","7,463,000","6,494,000","8,495,000","8,696,000","4,719,000","7,485,000","9,651,000","9,845,000","6,991,000","8,476,000","7,807,000","4,457,000","6,030,000","7,679,000","8,009,000","8,018,000","6,070,000","6,943,000","7,624,000","9,114,000","5,957,000","6,732,000","6,610,000","6,372,000","4,338,000","6,307,000","4,962,000","7,543,000","4,321,000","3,964,000","3,845,000","3,041,000","1,416,000","1,629,000","3,177,000","3,817,000","3,685,000","-12,000,000","3,700,000","6,100,000","3,700,000","3,700,000","4,900,000","4,800,000","2,800,000","2,800,000","4,600,000","4,700,000","2,600,000","2,900,000","4,300,000","4,100,000","2,100,000","1,100,000","3,200,000","3,700,000","2,500,000","1,300,000","1,900,000","1,400,000","1,100,000","1,300,000","2,100,000","2,600,000","1,700,000","1,200,000","1,700,000","1,700,000","1,500,000","600,000","1,500,000","10,300,000","9,600,000","-20,100,000","9,000,000","9,000,000","8,900,000","-19,700,000","8,000,000","8,000,000","8,000,000"
