name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008
				AmortizationCashFlow,"176,300,000","44,600,000","43,600,000","37,600,000","50,500,000","45,000,000","42,300,000","41,500,000","41,000,000","41,000,000","37,900,000","33,300,000","33,600,000","33,200,000","32,300,000","33,200,000","32,000,000","33,200,000","28,200,000","27,400,000","23,900,000","22,300,000","22,141,000","22,678,000","23,806,000","29,775,000","33,368,000","18,543,000","28,812,000","14,141,000","14,251,000","14,187,000","14,221,000","14,323,000","14,503,000","15,393,000","17,196,000","17,207,000","17,359,000","15,442,000","12,187,000","8,587,000","8,663,000","8,797,000","8,877,000","8,455,000","6,916,000","6,158,000","7,020,000","7,304,000","7,635,000","8,012,000","8,464,000","8,510,000","7,577,000","7,041,000","6,896,000","8,041,000"
					AmortizationOfIntangibles,"176,300,000","44,600,000","43,600,000","37,600,000","50,500,000","45,000,000","42,300,000","41,500,000","41,000,000","41,000,000","37,900,000","33,300,000","33,600,000","33,200,000","32,300,000","33,200,000","32,000,000","33,200,000","28,200,000","27,400,000","23,900,000","22,300,000","22,141,000","22,678,000","23,806,000","29,775,000","33,368,000","18,543,000","28,812,000","14,141,000","14,251,000","14,187,000","14,221,000","14,323,000","14,503,000","15,393,000","17,196,000","17,207,000","17,359,000","15,442,000","12,187,000","8,587,000","8,663,000","8,797,000","8,877,000","8,455,000","6,916,000","6,158,000","7,020,000","7,304,000","7,635,000","8,012,000","8,464,000","8,510,000","7,577,000","7,041,000","6,896,000","8,041,000"
		DeferredTax,"13,400,000","-37,100,000","15,900,000","1,300,000","33,300,000","-700,000","20,200,000","12,400,000","-1,400,000","-100,000","-1,900,000","-27,400,000","-3,300,000","3,300,000","27,000,000","-7,600,000","-500,000","-600,000","-69,500,000","-4,000,000","600,000","-700,000","16,533,000","-7,856,000","-11,684,000","17,807,000","-5,548,000","8,888,000","-7,896,000","506,000","27,839,000","171,000","121,000","-3,640,000","38,252,000","4,881,000","385,000","622,000","63,787,000","9,000","-186,000","-349,000","23,404,000","-3,743,000","1,818,000","-158,000","12,187,000","-2,400,000","-466,000","973,000","7,200,000","5,189,000","-965,000","766,000","19,895,000","0","-567,000","567,000"
			DeferredIncomeTax,"13,400,000","-37,100,000","15,900,000","1,300,000","33,300,000","-700,000","20,200,000","12,400,000","-1,400,000","-100,000","-1,900,000","-27,400,000","-3,300,000","3,300,000","27,000,000","-7,600,000","-500,000","-600,000","-69,500,000","-4,000,000","600,000","-700,000","16,533,000","-7,856,000","-11,684,000","17,807,000","-5,548,000","8,888,000","-7,896,000","506,000","27,839,000","171,000","121,000","-3,640,000","38,252,000","4,881,000","385,000","622,000","63,787,000","9,000","-186,000","-349,000","23,404,000","-3,743,000","1,818,000","-158,000","12,187,000","-2,400,000","-466,000","973,000","7,200,000","5,189,000","-965,000","766,000","19,895,000","0","-567,000","567,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"553,000","551,000","545,000","449,000","452,000","445,000","309,000","307,000","367,000","394,000","395,000",,,,,,,,
		AssetImpairmentCharge,"207,700,000","73,700,000","134,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"16,200,000","1,700,000","4,700,000","4,300,000","5,500,000","3,200,000","6,300,000","1,400,000","3,900,000","1,500,000","2,100,000","1,800,000","2,100,000","1,200,000","1,500,000","1,300,000","1,300,000","1,500,000","600,000","600,000","0","800,000","917,000","156,000","809,000","518,000","154,000","695,000","331,000","125,000","861,000","606,000","574,000","-227,000","1,294,000","555,000","335,000","298,000","489,000","115,000","106,000","355,000","426,000","295,000",,,,,,,,,,,,,,
		StockBasedCompensation,"50,800,000","20,500,000","8,300,000","11,200,000","10,800,000","25,400,000","8,500,000","10,000,000","9,500,000","19,600,000","6,300,000","8,800,000","18,400,000","9,200,000","8,400,000","10,300,000","11,000,000","8,800,000","7,600,000","8,800,000","8,900,000","6,500,000","9,292,000","10,526,000","14,849,000","9,833,000","8,572,000","9,030,000","18,971,000","8,045,000","7,668,000","9,176,000","9,876,000","8,884,000","8,098,000","9,607,000","10,171,000","8,141,000","18,504,000","5,650,000","9,207,000","4,446,000","5,368,000","4,957,000","8,513,000","3,818,000","5,308,000","5,706,000","6,398,000","3,886,000","4,218,000","3,011,000","3,510,000","2,005,000","2,359,000","2,901,000","2,569,000","2,052,000"
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"-10,637,000","-14,193,000",,,"-21,933,000","-9,795,000",,,"-5,901,000","-10,571,000","-6,094,000","0","-28,257,000","-17,755,000","-27,806,000","-36,128,000","-5,616,000","-23,432,000",,,"-47,725,000","0","-5,470,000","0","-33,932,000","-5,047,000","-9,889,000","-147,000","-18,253,000","-1,065,000","-487,000","-171,000","-8,998,000","-69,000","-3,348,000","-13,684,000"
		OtherNonCashItems,"1,300,000","300,000","300,000","400,000","300,000","400,000","-18,900,000","500,000","500,000","800,000","6,600,000","1,600,000","1,000,000","500,000","1,100,000","1,000,000","1,100,000","1,000,000","1,100,000","1,000,000","1,000,000","1,100,000","1,001,000","1,527,000","1,344,000","1,128,000","1,129,000","1,136,000","9,439,000","1,195,000","649,000","667,000","661,000","661,000","665,000","1,100,000","715,000","681,000","-7,094,000","3,528,000","3,227,000","2,941,000","80,276,000","196,046,000","2,960,000","697,000","11,483,000","-585,000","447,000","671,000","1,273,000","1,788,000","1,131,000","959,000","-3,104,000","1,129,000","2,089,000","1,331,000"
		ChangeInWorkingCapital,"-120,800,000","191,300,000","-213,300,000","-26,700,000","-72,100,000","158,900,000","-56,000,000","-94,000,000","-28,500,000","101,100,000","-48,400,000","110,700,000","-47,400,000","137,700,000","-87,300,000","-4,700,000","-32,700,000","109,600,000","-57,600,000","-25,900,000","-75,300,000","145,300,000","-98,221,000","-83,343,000","29,256,000","113,208,000","-61,014,000","-13,701,000","-63,450,000","123,829,000","-55,374,000","-43,170,000","-74,100,000","141,209,000","-22,005,000","11,788,000","-46,487,000","104,092,000","-50,526,000","35,367,000","-82,125,000","87,180,000","-32,695,000","40,255,000","-49,500,000","52,419,000","23,296,000","-11,450,000","-39,299,000","55,959,000","3,108,000","-4,442,000","-23,847,000","63,446,000","-20,792,000","-13,403,000","-9,618,000","35,778,000"
			ChangeInReceivables,"-73,300,000","-133,100,000","19,200,000","-7,900,000","48,500,000","-89,500,000","5,400,000","26,800,000","66,100,000","-96,500,000","-15,800,000","35,200,000","-8,100,000","-81,600,000","-33,100,000","18,500,000","71,900,000","-74,700,000","-49,500,000","-2,300,000","37,300,000","-31,000,000","-38,308,000","11,429,000","55,195,000","-34,016,000","-54,260,000","1,670,000","44,075,000","-6,094,000","-30,985,000","-11,344,000","-5,108,000","-7,078,000","-7,369,000","18,227,000","4,033,000","-12,785,000","-3,399,000","10,626,000","20,827,000","-34,479,000","-1,481,000","-7,466,000","20,496,000","-37,475,000","16,095,000","-11,960,000","14,005,000","-42,699,000","14,956,000","3,310,000","7,963,000","-28,219,000","-536,000","9,082,000","15,414,000","-20,351,000"
				ChangesInAccountReceivables,"-73,300,000","-133,100,000","19,200,000","-7,900,000","48,500,000","-89,500,000","5,400,000","26,800,000","66,100,000","-96,500,000","-15,800,000","35,200,000","-8,100,000","-81,600,000","-33,100,000","18,500,000","71,900,000","-74,700,000","-49,500,000","-2,300,000","37,300,000","-31,000,000","-38,308,000","11,429,000","55,195,000","-34,016,000","-54,260,000","1,670,000","44,075,000","-6,094,000","-30,985,000","-11,344,000","-5,108,000","-7,078,000","-7,369,000","18,227,000","4,033,000","-12,785,000","-3,399,000","10,626,000","20,827,000","-34,479,000","-1,481,000","-7,466,000","20,496,000","-37,475,000","16,095,000","-11,960,000","14,005,000","-42,699,000","14,956,000","3,310,000","7,963,000","-28,219,000","-536,000","9,082,000","15,414,000","-20,351,000"
			ChangeInPrepaidAssets,"-28,000,000","1,400,000","-6,100,000","-4,400,000","-18,900,000","-4,200,000","-4,400,000","-8,300,000","-35,300,000","-18,500,000","200,000","-9,200,000","9,800,000","6,600,000","-5,800,000","-2,400,000","-13,100,000","-6,900,000","-4,200,000","-8,200,000","-13,500,000","-4,700,000","-1,547,000","-13,550,000","-5,591,000","4,088,000","9,338,000","-7,085,000","6,886,000","2,861,000","2,477,000","1,491,000","-10,961,000","-2,632,000","2,341,000","-3,031,000","928,000","-2,624,000","-6,576,000","2,837,000","7,170,000","-2,881,000","509,000","4,853,000","-192,000","-7,890,000","2,230,000","4,173,000","-913,000","-4,591,000","402,000","1,723,000","-327,000","-3,637,000","-3,007,000","947,000","2,327,000","-6,753,000"
			ChangeInPayablesAndAccruedExpense,"-124,900,000","-70,000,000","-110,000,000","49,200,000","-31,900,000","-25,900,000","35,900,000","39,300,000","10,600,000","-62,000,000","-1,800,000","138,700,000","33,200,000","-29,900,000","24,600,000","41,100,000","4,800,000","-3,000,000","6,800,000","38,300,000","11,700,000","-28,300,000","4,605,000","19,194,000","19,757,000","-46,156,000","-7,657,000","26,218,000","5,776,000","-33,169,000","14,839,000","24,510,000","6,212,000","-32,886,000","21,755,000","25,100,000","23,373,000","-36,206,000","-91,420,000","66,871,000","9,506,000","26,299,000","2,959,000","20,136,000","14,473,000","-22,100,000","52,148,000","15,072,000","7,088,000","-25,415,000","1,627,000","12,555,000","12,864,000","-24,060,000","12,157,000","7,006,000","16,325,000","-32,413,000"
				ChangeInPayable,,,"-127,200,000",,"-31,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,871,000","9,506,000","26,299,000",,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,"-17,200,000",,"-37,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,579,000","12,664,000","47,265,000",,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,"-17,200,000",,"-37,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,579,000","12,664,000","47,265,000",,,,,,,,,,,,,,,,
					ChangeInAccountPayable,,,"-110,000,000",,"5,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"41,300,000","10,400,000","10,400,000","9,900,000","10,600,000","10,400,000","14,500,000","9,300,000","10,000,000","9,300,000","22,800,000","9,900,000","-8,500,000",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-64,400,000","-14,500,000","-25,500,000","-13,200,000","-11,200,000","-27,200,000","-31,000,000","-7,300,000","-52,700,000","-9,800,000","5,200,000","28,700,000","-8,800,000","-400,000","-5,700,000","-100,000","200,000","-29,300,000","-1,300,000","-7,300,000","-2,300,000","-6,900,000","-1,630,000","-3,301,000","4,349,000","-4,218,000","627,000","5,138,000","-2,599,000","-391,000","-520,000","326,000","-568,000","-280,000","-8,577,000","-6,964,000","-22,346,000","-3,706,000",,,,,"-12,468,000",,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"128,500,000","397,100,000","-101,300,000","-60,300,000","-69,200,000","295,300,000","-76,400,000","-153,800,000","-27,200,000","278,600,000","-59,000,000","-92,600,000","-65,000,000","243,000,000","-67,300,000","-61,800,000","-96,500,000","223,500,000","-9,400,000","-46,400,000","-108,500,000","216,200,000","-61,341,000","-97,115,000","-44,454,000","193,510,000","-9,062,000","-39,642,000","-117,588,000","160,622,000","-41,185,000","-58,153,000","-63,675,000","184,085,000","-30,155,000","-21,544,000","-52,475,000","159,413,000","64,729,000","-44,967,000","-119,628,000","98,241,000","-22,214,000","-2,109,000","-84,277,000","119,884,000","-47,177,000","-18,735,000","-59,479,000","128,664,000","-13,877,000","-22,030,000","-44,347,000","119,362,000","-29,406,000","-30,438,000","-43,684,000","95,295,000"
InvestingCashFlow,"-492,000,000","26,300,000","-330,800,000","-87,700,000","-99,800,000","-73,700,000","-231,100,000","-219,000,000","-58,200,000","-87,500,000","-653,400,000","-106,400,000","-47,800,000","-120,300,000","-161,600,000","66,200,000","-101,500,000","-68,500,000","-281,600,000","-629,200,000","-87,300,000","-107,400,000","-86,126,000","-71,255,000","681,871,000","-31,290,000","-111,115,000","-29,944,000","-2,840,033,000","-25,225,000","-75,005,000","-31,009,000","-39,381,000","109,865,000","-38,269,000","-44,359,000","-35,390,000","-27,608,000","-44,879,000","-451,667,000","-19,925,000","-367,112,000","-17,723,000","-13,820,000","-159,132,000","-13,454,000","-214,201,000","-6,564,000","-7,995,000","-14,929,000","-17,036,000","-15,621,000","-85,762,000","-66,921,000","-29,796,000","-2,268,000","-108,817,000","10,415,000"
	CashFlowFromContinuingInvestingActivities,"-492,000,000","26,300,000","-330,800,000","-87,700,000","-99,800,000","-73,700,000","-231,100,000","-219,000,000","-58,200,000","-87,500,000","-653,400,000","-106,400,000","-47,800,000","-120,300,000","-161,600,000","66,200,000","-101,500,000","-68,500,000","-281,600,000","-629,200,000","-87,300,000","-107,400,000","-86,126,000","-71,255,000","681,871,000","-31,290,000","-111,115,000","-29,944,000","-2,840,033,000","-25,225,000","-75,005,000","-31,009,000","-39,381,000","109,865,000","-38,269,000","-44,359,000","-35,390,000","-27,608,000","-44,879,000","-451,667,000","-19,925,000","-367,112,000","-17,723,000","-13,820,000","-159,132,000","-13,454,000","-214,201,000","-6,564,000","-7,995,000","-14,929,000","-17,036,000","-15,621,000","-85,762,000","-66,921,000","-29,796,000","-2,268,000","-108,817,000","10,415,000"
		CapitalExpenditureReported,"-269,200,000","-60,000,000","-85,300,000","-61,400,000","-62,500,000","-59,200,000","-72,400,000","-64,800,000","-56,700,000","-52,900,000","-64,000,000","-60,700,000","-46,900,000","-45,200,000","-76,500,000","-55,200,000","-56,100,000","-43,200,000","-69,700,000","-41,300,000","-41,400,000","-31,100,000","-57,930,000","-36,339,000","-31,468,000","-30,763,000","-60,373,000","-45,673,000","-35,332,000","-24,760,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-27,228,000","-39,620,000","-36,144,000","-38,061,000","-44,410,000","-35,440,000","-28,065,000","-18,649,000","-19,192,000","-19,090,000","-17,442,000","-17,904,000","-13,754,000","-14,523,000","-13,648,000","-16,435,000","-6,636,000","-8,072,000","-7,498,000","-14,375,000","-8,124,000","-7,836,000","-8,359,000","-8,329,000","-4,513,000","-8,044,000","-9,766,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-27,228,000","-39,620,000","-36,144,000","-38,061,000","-44,410,000","-35,440,000","-28,065,000","-18,649,000","-19,192,000","-19,090,000","-17,442,000","-17,904,000","-13,754,000","-14,523,000","-13,648,000","-16,435,000","-6,636,000","-8,072,000","-7,498,000","-14,375,000","-8,124,000","-7,836,000","-8,359,000","-8,329,000","-4,513,000","-8,044,000","-9,766,000"
		NetBusinessPurchaseAndSale,"-797,600,000","-488,700,000","-244,900,000","-26,300,000","-37,700,000","-14,900,000","-61,400,000","-159,900,000","0","-63,800,000","-589,700,000","-44,900,000","0","-69,100,000","-85,400,000","-500,000","-45,500,000","-22,200,000","-209,700,000","-582,900,000","-46,000,000","-76,300,000","-29,269,000","-43,405,000","713,174,000","0","-51,191,000","0","-2,890,048,000","-405,000","-31,191,000","-3,830,000","0","150,999,000","0","88,000","-791,000","0","-25,967,000","-430,561,000","-553,000","-349,777,000","0","0","-141,281,000","0","-199,172,000","0","-159,000","-6,227,000","-2,519,000","-7,213,000","0","-51,618,000","-18,910,000","0","-41,000","0"
			PurchaseOfBusiness,"-797,600,000","-488,700,000","-244,900,000","-26,300,000","-37,700,000","-14,900,000","-61,400,000","-159,900,000","0","-63,800,000","-589,700,000","-44,900,000","0","-69,100,000","-85,400,000","-500,000","-45,500,000","-22,200,000","-209,700,000","-582,900,000","-46,000,000","-76,300,000","-24,495,000","-43,405,000","-6,200,000","0","-51,191,000","0","-2,890,048,000","-405,000","-31,191,000","0","0","-4,001,000","0","0","-983,000","0","-27,422,000","-430,561,000","-553,000","-349,777,000","0","0","-141,281,000","0","-199,172,000","0","-159,000","-6,227,000","-2,519,000","-7,213,000","0","-51,618,000","-18,910,000","0","-41,000","0"
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,"0","0",,,"-4,774,000","0",,,"0","0","0","0","0","-3,830,000","0","155,000,000","0","88,000",,,,,,,"0",,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,"0","-63,800,000","0","0","500,000","0","300,000","121,400,000","100,000","0","5,000,000","-5,000,000","100,000","0","-47,000","8,489,000","165,000","93,000","-105,000","15,729,000","85,347,000","-60,000","12,000","49,000","239,000","-4,990,000","792,000","-37,000","841,000","18,000","-263,000","-1,914,000","-32,000","107,000","-119,000","-66,000","172,000","194,000","-94,000","72,000","166,000","83,000","-11,000","92,000","174,000","56,000","-90,000","74,000","214,000","21,165,000"
			PurchaseOfInvestment,,,,,,,,,"0","-63,800,000",,,"0","-100,000","0",,"0","-100,000","5,000,000","-5,100,000","-100,000","-100,000","-142,000","-133,000","-22,000","-3,000","-111,000","-25,000","-21,000","-109,000","-120,000","-51,000","-26,000","-5,006,000","-867,000","-36,000","-1,220,000","-3,747,000","-717,000","-2,189,000","-337,000","-791,000","-127,000","-84,000","-378,000","-960,000","-192,000","-62,000","-10,000","-252,000","-125,000","-52,000","-33,000","-365,000","-205,000","-78,000","-49,000","-29,000"
			SaleOfInvestment,,,,,,,,,,,"0","0","500,000","100,000","300,000","121,400,000","100,000","100,000","0","100,000","200,000","100,000","95,000","8,622,000","187,000","96,000","6,000","15,754,000","85,368,000","49,000","132,000","100,000","265,000","16,000","1,659,000","-1,000","2,061,000","3,765,000","454,000","275,000","305,000","898,000","8,000","18,000","550,000","1,154,000","98,000","134,000","176,000","335,000","114,000","144,000","207,000","421,000","115,000","152,000","263,000","21,194,000"
		NetOtherInvestingChanges,"574,800,000","575,000,000","-600,000",,"400,000","400,000","-2,500,000","5,700,000","-1,500,000","29,200,000","300,000","-800,000","-1,400,000","-6,000,000","0","500,000",,"-3,100,000",,,,,"1,120,000","0","0","-620,000",,,,,,,,,"-1,000,000","0","0","439,000","0","0",,,"300,000","0",,,"1,500,000","0","70,000","-1,287,000","-131,000","-376,000","-78,100,000","-7,000,000","-2,467,000","2,171,000","-100,946,000","-984,000"
FinancingCashFlow,"-593,300,000","-293,600,000","118,200,000","-169,200,000","-248,700,000","-199,200,000","-26,300,000","-76,500,000","-87,000,000","-255,400,000","345,700,000","51,400,000","-179,800,000","-206,400,000","-21,300,000","-271,400,000","-122,900,000","-254,200,000","128,200,000","467,100,000","-40,500,000","-192,300,000","-25,682,000","-37,185,000","-692,128,000","-277,805,000","-22,222,000","-100,129,000","2,735,421,000","-132,057,000","-427,444,000","-47,202,000","-22,807,000","-81,625,000","-96,167,000","-88,061,000","-114,540,000","14,296,000","-110,449,000","318,673,000","4,658,000","100,673,000","104,714,000","-121,416,000","68,123,000","-86,201,000","67,793,000","-61,963,000","-51,819,000","-62,798,000","-42,702,000","-40,950,000","37,056,000","-56,213,000","-40,887,000","-49,730,000","81,675,000","-98,434,000"
	CashFlowFromContinuingFinancingActivities,"-593,300,000","-293,600,000","118,200,000","-169,200,000","-248,700,000","-199,200,000","-26,300,000","-76,500,000","-87,000,000","-255,400,000","345,700,000","51,400,000","-179,800,000","-206,400,000","-21,300,000","-271,400,000","-122,900,000","-254,200,000","128,200,000","467,100,000","-40,500,000","-192,300,000","-25,682,000","-37,185,000","-692,128,000","-277,805,000","-22,222,000","-100,129,000","2,735,421,000","-132,057,000","-427,444,000","-47,202,000","-22,807,000","-81,625,000","-96,167,000","-88,061,000","-114,540,000","14,296,000","-110,449,000","318,673,000","4,658,000","100,673,000","104,714,000","-121,416,000","68,123,000","-86,201,000","67,793,000","-61,963,000","-51,819,000","-62,798,000","-42,702,000","-40,950,000","37,056,000","-56,213,000","-40,887,000","-49,730,000","81,675,000","-98,434,000"
