name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
OperatingCashFlow,"201,702,000","31,526,000","55,393,000","60,335,000","54,448,000","32,853,000","51,252,000","47,310,000","47,539,000","13,142,000","36,622,000","33,288,000","45,679,000","28,385,000","33,784,000","28,689,000","42,860,000","38,322,000","45,912,000","49,994,000","41,511,000","26,268,000","116,406,695","-460,080","55,390","-170,005"
	CashFlowFromContinuingOperatingActivities,"201,702,000","31,526,000","55,393,000","60,335,000","54,448,000","32,853,000","51,252,000","47,310,000","47,539,000","13,142,000","36,622,000","33,288,000","45,679,000","28,385,000","33,784,000","28,689,000","42,860,000","38,322,000","45,912,000","49,994,000","41,511,000","26,268,000","116,406,695","-460,080","55,390","-170,005"
		NetIncomeFromContinuingOperations,"127,125,000","34,558,000","36,528,000","26,192,000","29,847,000","26,732,000","24,373,000","23,973,000","17,370,000","2,640,000","23,555,000","10,729,000","16,669,000","26,612,000","16,352,000","11,152,000","24,620,000","29,302,000","189,572,000","16,130,000","28,207,000","24,199,000","56,272,000","-2,141,234","-1,983,812","-206,954"
		OperatingGainsLosses,"-799,000","317,000","-1,575,000","-22,000","481,000","47,000","352,000","585,000","811,000","313,000","-6,597,000",,,,"252,000",,,,"-255,000","2,128,000",,,,,,
			GainLossOnSaleOfPPE,"471,000",,,,,,,,,,,,,,"252,000",,,,"21,000","5,000",,,,,,
			NetForeignCurrencyExchangeGainLoss,"-309,000","317,000","-326,000","-250,000","-50,000","123,000","669,000","396,000","710,000","286,000",,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,"-1,249,000","228,000","531,000","-76,000",,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"52,287,000","13,297,000","13,689,000","12,769,000","12,532,000","12,691,000","13,941,000","14,522,000","13,656,000","12,821,000","10,656,000","10,739,000","11,061,000","10,878,000","10,041,000","10,722,000","10,557,000","10,091,000","9,594,000","9,722,000","9,588,000","9,266,000",,,,
			DepreciationAndAmortization,"52,287,000","13,297,000","13,689,000","12,769,000","12,532,000","12,691,000","13,941,000","14,522,000","13,656,000","12,821,000","10,656,000","10,739,000","11,061,000","10,878,000","10,041,000","10,722,000","10,557,000","10,091,000","9,594,000","9,722,000","9,588,000","9,266,000",,,,
		DeferredTax,"18,262,000","7,322,000","-694,000","4,348,000","7,286,000","6,646,000","8,381,000","5,212,000","4,622,000","-649,000","3,491,000","5,661,000","9,797,000","-4,643,000","2,213,000","2,935,000","-1,544,000","-7,586,000","-153,074,000","9,077,000","7,050,000","5,455,000",,,,
			DeferredIncomeTax,"18,262,000","7,322,000","-694,000","4,348,000","7,286,000","6,646,000","8,381,000","5,212,000","4,622,000","-649,000","3,491,000","5,661,000","9,797,000","-4,643,000","2,213,000","2,935,000","-1,544,000","-7,586,000","-153,074,000","9,077,000","7,050,000","5,455,000",,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,"-278,000","-177,000","-222,000","-248,000",,,,
		AssetImpairmentCharge,,,,,,,"3,329,000","0",,,"500,000","0","1,005,000","0","3,300,000","0","0","1,417,000","0","1,003,000","0","0",,,,
		StockBasedCompensation,"9,201,000","2,339,000","2,580,000","2,642,000","1,640,000","2,723,000","2,088,000","2,080,000","2,426,000","2,077,000","2,074,000","2,377,000","2,499,000","2,281,000","1,363,000","1,516,000","1,098,000","1,623,000","-577,000","3,630,000","3,839,000","521,000",,,,
		OtherNonCashItems,"2,278,000","433,000","583,000","622,000","640,000","640,000","525,000","30,000","377,000","928,000","56,000","-267,000","-308,000","-228,000","-269,000","-269,000","-270,000","-271,000","-278,000","-177,000","-222,000","-248,000",,,,
		ChangeInWorkingCapital,"-6,652,000","-26,740,000","4,282,000","13,784,000","2,022,000","-16,626,000","-1,737,000","908,000","8,277,000","-4,988,000","2,887,000","2,164,000","4,956,000","-6,515,000","532,000","2,632,000","8,399,000","3,746,000","930,000","8,481,000","-6,542,000","-12,925,000","12,733,695","1,681,154","2,039,202","36,949"
			ChangeInReceivables,"-33,372,000","-44,848,000","8,512,000","-8,046,000","11,010,000","-34,204,000","11,540,000","4,214,000","6,143,000","-17,463,000","10,966,000","8,972,000","1,044,000","-23,552,000","1,784,000","3,007,000","2,979,000","-11,437,000","-279,000","-613,000","-4,060,000","-6,823,000",,,,
				ChangesInAccountReceivables,"-33,372,000","-44,848,000","8,512,000","-8,046,000","11,010,000","-34,204,000","11,540,000","4,214,000","6,143,000","-17,463,000","10,966,000","8,972,000","1,044,000","-23,552,000","1,784,000","3,007,000","2,979,000","-11,437,000","-279,000","-613,000","-4,060,000","-6,823,000",,,,
			ChangeInInventory,"-7,723,000","-7,054,000","-3,504,000","2,855,000","-20,000","-2,796,000","-1,638,000","3,327,000","-1,045,000","5,180,000","-9,026,000","862,000","265,000","-4,578,000","-1,101,000","1,112,000","1,552,000","2,006,000","-533,000","-15,000","-1,708,000","-1,645,000",,,,
			ChangeInPrepaidAssets,"499,000","3,735,000","-4,115,000","5,147,000","-4,268,000","13,112,000","-967,000","-3,243,000","-4,361,000","3,270,000","4,058,000","-2,132,000","-4,578,000","2,917,000","1,897,000","-764,000","-3,698,000","2,055,000","-1,089,000","-1,810,000","-121,000","-19,000","-2,846,911","56,288","61,282","-13,659"
			ChangeInPayablesAndAccruedExpense,"18,007,000","10,866,000","5,774,000","6,214,000","-4,847,000","6,582,000","-286,000","-1,137,000","2,459,000","864,000","-4,233,000","137,000","1,574,000","16,594,000","-6,341,000","3,572,000","5,627,000","11,560,000","-2,530,000","13,787,000","-2,266,000","-4,152,000","18,936,606","1,624,866","1,977,920","50,608"
				ChangeInPayable,"13,147,000",,,,,,,,,,,"137,000","1,574,000","16,594,000","-6,341,000","3,572,000","5,627,000","11,560,000","-2,530,000","13,787,000","-2,266,000","-4,152,000",,"1,624,866","2,053,445","-24,917"
