name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,12/31/2010
			FinishedGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"470,000",,,,,,
		PrepaidAssets,"33,000,000","28,000,000","28,000,000","25,000,000","27,000,000","23,000,000","20,000,000","33,000,000","140,000,000","43,000,000","22,000,000","56,000,000","60,000,000","50,347,000","8,111,000","7,266,000","6,737,000","4,903,000","3,509,000","3,457,000","4,457,000","2,987,000","3,018,000","2,248,000","3,278,000","2,875,000","3,259,000","4,205,000","4,837,000","4,600,000","3,223,000","1,421,000","1,495,000","1,184,000","659,000","807,000","956,000","1,053,000","1,096,000","2,018,004","400,450","428,202","641,311","326,148"
		RestrictedCash,"18,000,000","18,000,000","18,000,000","18,000,000","19,000,000","4,000,000","7,000,000","8,000,000","6,000,000","5,000,000",,,,,,,,"0","0","0","0","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000",,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","4,327,000","1,377,000","112,000","423,000","0","1,205,000","1,857,000",,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","4,327,000","1,377,000","112,000","423,000","0","1,205,000","1,857,000",,,,,,
		AssetsHeldForSaleCurrent,,,"83,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,"6,000,000","13,000,000","14,000,000","13,000,000","0","1,000,000","15,000,000","86,000,000","534,000,000","46,000,000","140,000,000","29,000,000","5,000,000","230,527,000","0",,"0","531,000","1,614,000","41,732,000","14,374,000","0",,"0","821,000","4,623,000","40,009,000","47,910,000","92,335,000","115,607,000","6,061,000","0","0","213,000","223,000","3,191,000","914,000",,,,,,,
	TotalNonCurrentAssets,"21,984,000,000","21,452,000,000","21,175,000,000","21,193,000,000","21,145,000,000","17,017,000,000","18,202,000,000","19,683,000,000","22,118,000,000","22,662,000,000","22,708,000,000","22,199,000,000","21,575,000,000","20,670,666,000","9,010,884,000","8,561,048,000","7,900,421,000","7,412,384,000","7,093,714,000","6,562,472,000","6,170,926,000","3,557,514,000","3,267,410,000","2,542,405,000","2,651,895,000","2,649,667,000","2,818,115,000","3,001,096,000","2,877,109,000","2,843,770,000","2,677,294,000","1,932,690,000","1,846,244,000","1,459,646,000","1,373,981,000","682,103,000","613,947,000","556,426,000","280,863,000","257,727,545","239,458,755","218,551,046","197,535,341","147,479,292"
		NetPPE,"21,108,000,000","20,619,000,000","20,406,000,000","20,419,000,000","20,352,000,000","16,214,000,000","17,435,000,000","18,927,000,000","21,420,000,000","21,835,000,000","22,043,000,000","21,603,000,000","21,047,000,000","20,371,975,000","8,714,606,000","8,343,044,000","7,751,172,000","7,343,617,000","7,048,607,000","6,508,747,000","6,103,097,000","3,390,857,000","3,223,980,000","2,496,373,000","2,607,446,000","2,597,625,000","2,758,217,000","2,946,397,000","2,825,672,000","2,791,807,000","2,626,159,000","1,919,988,000","1,833,578,000","1,446,337,000","1,361,121,000","681,172,000","612,813,000","554,242,000","277,350,000","255,729,773","227,470,320","207,026,619","190,797,899","146,841,730"
			GrossPPE,"34,948,000,000","34,164,000,000","33,640,000,000","33,333,000,000","32,935,000,000","28,528,000,000","28,466,000,000","28,224,000,000","27,836,000,000","26,838,000,000","25,858,000,000","25,054,000,000","24,142,000,000","23,146,440,000","11,260,018,000","10,744,284,000",,"9,504,989,000","9,105,403,000","8,478,563,000","7,997,994,000","5,226,913,000","5,008,760,000","4,190,164,000","4,093,377,000","4,011,168,000","3,906,153,000","3,768,640,000","3,267,493,000","3,173,951,000","2,952,387,000","2,203,140,000","2,076,709,000","1,658,573,000","1,549,766,000","852,481,000","769,383,000","700,079,000","413,083,000","385,450,498","351,630,052","326,526,654","306,016,593","251,687,400"
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,140,691",
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
				OtherProperties,,,,"160,000,000",,"138,000,000","135,000,000","132,000,000","130,000,000","125,000,000","152,000,000","150,000,000","151,000,000","146,963,000","85,882,000","85,472,000",,"80,776,000","79,738,000","71,978,000","70,170,000","58,290,000","58,205,000","49,736,000","49,763,000","48,621,000","48,913,000","48,654,000","48,338,000","48,180,000","45,096,000","4,973,000","4,635,000","4,071,000","9,168,000","4,749,000","2,677,000","2,337,000","-5,066,000","2,049,800","1,205,367","1,016,574","899,473","11,915,780"
			AccumulatedDepreciation,"-13,840,000,000","-13,545,000,000","-13,234,000,000","-12,914,000,000","-12,583,000,000","-12,314,000,000","-11,031,000,000","-9,297,000,000","-6,416,000,000","-5,003,000,000","-3,815,000,000","-3,451,000,000","-3,095,000,000","-2,774,465,000","-2,545,412,000","-2,401,240,000",,"-2,161,372,000","-2,056,796,000","-1,969,816,000","-1,894,897,000","-1,836,056,000","-1,784,780,000","-1,693,791,000","-1,485,931,000","-1,413,543,000","-1,147,936,000","-822,243,000","-441,821,000","-382,144,000","-326,228,000","-283,152,000","-243,131,000","-212,236,000","-188,645,000","-171,309,000","-156,570,000","-145,837,000","-135,733,000","-129,720,725","-124,159,732","-119,500,035","-115,218,694","-104,845,670"
		InvestmentProperties,"88,000,000","88,000,000","89,000,000","89,000,000","101,000,000","101,000,000","104,000,000","106,000,000","107,000,000","109,000,000","111,000,000","112,000,000","114,000,000","115,625,000","106,834,000","108,564,000","109,103,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"643,000,000","613,000,000","509,000,000","518,000,000","525,000,000","533,000,000","532,000,000","514,000,000","502,000,000","479,000,000","225,000,000","187,000,000","150,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","10,490,579","10,309,668","5,946,720",
			LongTermEquityInvestment,"643,000,000","613,000,000","509,000,000","518,000,000","525,000,000","533,000,000","532,000,000","514,000,000","502,000,000","479,000,000","225,000,000","187,000,000","150,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","10,490,579","10,309,668",,
		FinancialAssets,"37,000,000","4,000,000","4,000,000","5,000,000","4,000,000","0","0","0","30,000,000","7,000,000","58,000,000","23,000,000",,,,,,"0","0","4,379,000","3,102,000","709,000",,,"111,000",,"0","0","0","1,934,000","0","0","0","218,000","527,000",,"169,000",,,,,,,
		NonCurrentDeferredAssets,"37,000,000","40,000,000","25,000,000","28,000,000","32,000,000","73,000,000","75,000,000","78,000,000","0","142,000,000","158,000,000","150,000,000","150,000,000","96,670,000","95,551,000","72,049,000",,,,"321,000","123,000",,,,,,"5,641,000",,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"37,000,000","40,000,000","25,000,000","28,000,000","32,000,000","73,000,000","75,000,000","78,000,000","0","142,000,000","158,000,000","150,000,000","150,000,000","96,670,000","95,551,000","72,049,000",,,,"321,000","123,000",,,,,,"5,641,000",,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"71,000,000","88,000,000","142,000,000","134,000,000","131,000,000","96,000,000","56,000,000","58,000,000","59,000,000","90,000,000","113,000,000","124,000,000","114,000,000","86,396,000","93,893,000","37,391,000","40,146,000","68,767,000","45,107,000","49,025,000","64,604,000","165,948,000","43,430,000","46,032,000","44,338,000","52,042,000","54,257,000","54,699,000","51,437,000","50,029,000","51,135,000","12,702,000","12,666,000","13,091,000","12,333,000","931,000","965,000","2,184,000","3,513,000","1,997,772","1,497,856","1,214,759","790,722","637,562"
TotalLiabilitiesNetMinorityInterest,"9,479,000,000","9,653,000,000","10,217,000,000","10,445,000,000","10,344,000,000","7,815,000,000","8,091,000,000","8,502,000,000","9,070,000,000","8,625,000,000","8,064,000,000","7,721,000,000","7,754,000,000","7,429,425,000","3,376,776,000","2,941,928,000","2,489,706,000","2,189,248,000","1,701,445,000","1,496,875,000","1,250,342,000","1,331,388,000","690,385,000","653,803,000","605,903,000","649,439,000","701,834,000","927,839,000","975,964,000","1,110,268,000","934,709,000","795,057,000","853,988,000","676,073,000","642,958,000","171,030,000","180,429,000","144,633,000","183,167,000","159,117,581","146,535,470","134,636,603","115,179,822","66,878,653"
	CurrentLiabilities,"1,872,000,000","1,438,000,000","1,996,000,000","1,972,000,000","1,868,000,000","1,236,000,000","1,229,000,000","1,061,000,000","1,330,000,000","1,263,000,000","1,181,000,000","1,180,000,000","1,112,000,000","1,019,612,000","721,787,000","727,077,000","607,668,000","577,428,000","417,617,000","323,166,000","244,069,000","209,342,000","175,025,000","141,705,000","106,700,000","141,421,000","200,172,000","142,639,000","184,030,000","266,729,000","196,286,000","168,877,000","155,211,000","121,320,000","109,451,000","97,487,000","76,336,000","79,232,000","60,072,000","51,806,938","53,473,247","42,418,305","32,690,918","20,010,276"
		PayablesAndAccruedExpenses,"1,339,000,000","1,085,000,000","1,366,000,000","1,199,000,000","1,073,000,000","681,000,000","952,000,000","976,000,000","1,314,000,000","1,117,000,000","1,171,000,000","1,155,000,000","1,054,000,000","960,097,000","597,961,000","615,747,000","507,983,000","448,048,000","407,614,000","323,166,000","244,069,000","171,589,000","168,597,000","134,881,000","106,700,000","127,128,000","187,776,000","127,634,000","151,571,000","214,886,000","195,242,000","158,498,000","152,301,000","116,742,000","107,373,000","94,481,000","71,729,000","74,270,000","43,754,000","37,890,886","30,017,668","34,097,954","32,690,918","20,010,276"
			Payables,"627,000,000","672,000,000","582,000,000","508,000,000","424,000,000","413,000,000","314,000,000","417,000,000","537,000,000","525,000,000","440,000,000","343,000,000","331,000,000","320,411,000","161,469,000","151,524,000","145,184,000","166,599,000","127,762,000","79,812,000","68,496,000","71,830,000","56,397,000","41,539,000","20,335,000","37,709,000","52,431,000","42,417,000","25,347,000","66,182,000","25,960,000","38,712,000","37,445,000","11,921,000","31,143,000","28,374,000","12,134,000","34,224,000","26,175,000","14,984,893","16,856,252","15,370,953","19,018,236","13,925,947"
				AccountsPayable,"49,000,000","36,000,000","21,000,000","104,000,000","71,000,000","71,000,000","95,000,000","189,000,000","245,000,000","179,000,000","233,000,000","204,000,000","180,000,000","127,979,000","85,869,000","73,974,000","63,129,000","94,590,000","74,700,000","27,764,000","19,689,000","47,648,000","38,834,000","28,216,000","7,131,000","20,008,000","32,010,000","23,309,000","8,801,000","26,230,000","8,009,000","23,475,000","24,487,000","2,679,000","24,012,000","22,630,000","8,485,000","12,141,000","22,683,000","10,101,407","9,317,178","12,205,686","17,711,908","13,426,899"
				TotalTaxPayable,,"70,000,000",,,,"57,000,000",,,,"68,000,000",,,,"49,160,000",,,,"3,306,000",,,,"776,000",,,,"518,000",,,,"9,952,000",,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,"518,000",,,,"9,952,000",,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,"0","0","0","0","1,000","2,000","682,000","206,000","217,000",,,,"0","0","67,000","313,000","17,000","271,000","724,000","271,000","18,813,000","1,066,000","2,067,101","3,139,944",,,
				OtherPayable,"578,000,000","566,000,000","561,000,000","404,000,000","353,000,000","285,000,000","219,000,000","228,000,000","292,000,000","278,000,000","207,000,000","139,000,000","151,000,000","143,272,000","75,600,000","77,550,000","82,055,000","68,703,000","53,062,000","52,048,000","48,807,000","23,405,000","17,561,000","12,641,000","12,998,000","16,966,000","20,421,000","19,108,000","16,546,000","30,000,000","17,951,000","15,170,000","12,645,000","9,225,000","6,860,000","5,020,000","3,378,000","3,270,000","2,426,000","2,816,385","4,399,130","3,165,267","1,306,328","499,048"
			CurrentAccruedExpenses,"712,000,000","413,000,000","784,000,000","691,000,000","649,000,000","268,000,000","638,000,000","559,000,000","777,000,000","592,000,000","731,000,000","812,000,000","723,000,000","639,686,000","436,492,000","464,223,000","362,799,000","281,449,000","279,852,000","243,354,000","175,573,000","99,759,000","112,200,000","93,342,000","86,365,000","89,419,000","135,345,000","85,217,000","126,224,000","148,704,000","169,282,000","119,786,000","114,856,000","104,821,000","76,230,000","66,107,000","59,595,000","40,046,000","17,579,000","22,905,993","13,161,416","18,727,001","13,672,682","6,084,329"
				InterestPayable,,"46,000,000",,,,"37,000,000",,,,"27,000,000",,,,"25,748,000",,,,"6,770,000",,,,"5,445,000",,,,"8,606,000",,,,"8,861,000",,,,"9,918,000",,,,,,,,,,
		CurrentProvisions,,,,,,,,,,,,,,"60,000",,,,"1,163,000",,,,"1,288,000",,,,"193,000",,,,"39,000",,,,"40,000",,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,"48,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"45,000,000","131,000,000","20,000,000",,"191,000,000","306,000,000","191,000,000",,,"119,000,000",,,,"59,455,000",,,,"27,850,000",,,,"13,857,000",,,,"14,100,000",,,,"11,851,000",,,,"4,538,000","145,000","145,000","145,000","145,000","10,133,000","10,072,546","12,490,000",,,
			CurrentDebt,"45,000,000","45,000,000","20,000,000",,"191,000,000","191,000,000","191,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"145,000","145,000","145,000","145,000","10,133,000","10,072,546","12,490,000",,,
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145,000","145,000","145,000","145,000","10,133,000","10,072,546","12,490,000",,,"0"
				OtherCurrentBorrowings,"45,000,000","45,000,000","20,000,000",,"191,000,000","191,000,000","191,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,,"86,000,000",,,,"115,000,000",,,,"119,000,000",,,,"59,455,000",,,,"27,850,000",,,,"13,857,000",,,,"14,100,000",,,,"11,851,000",,,,"4,538,000",,,,,,,,,,
		CurrentDeferredLiabilities,"149,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"12,396,000","15,005,000","32,459,000","39,953,000","1,044,000",,,,,"182,000",,,,,,,,
			CurrentDeferredTaxesLiabilities,"149,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"12,396,000","15,005,000","32,459,000","39,953,000","1,044,000",,,,,"182,000",,,,,,,,
		OtherCurrentLiabilities,"339,000,000","174,000,000","610,000,000","773,000,000","604,000,000","249,000,000","86,000,000","85,000,000","16,000,000","27,000,000","10,000,000","25,000,000","58,000,000",,"123,826,000","111,330,000","99,685,000","100,367,000","10,003,000",,,"22,608,000","6,428,000","6,824,000",,,,,,,,"10,379,000","2,910,000",,"1,933,000","2,679,000","4,462,000","4,817,000","6,185,000","3,843,506","10,965,579","8,320,351",,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"7,607,000,000","8,215,000,000","8,221,000,000","8,473,000,000","8,476,000,000","6,579,000,000","6,862,000,000","7,441,000,000","7,740,000,000","7,362,000,000","6,883,000,000","6,541,000,000","6,642,000,000","6,409,813,000","2,654,989,000","2,214,851,000","1,882,038,000","1,611,820,000","1,283,828,000","1,173,709,000","1,006,273,000","1,122,046,000","515,360,000","512,098,000","499,203,000","508,018,000","501,662,000","785,200,000","791,934,000","843,539,000","738,423,000","626,180,000","698,777,000","554,753,000","533,507,000","73,543,000","104,093,000","65,401,000","123,095,000","107,310,643","93,062,223","92,218,298","82,488,904","46,868,377"
		LongTermProvisions,"254,000,000","166,000,000","178,000,000","185,000,000","190,000,000","108,000,000","112,000,000","104,000,000","99,000,000","94,000,000","90,000,000","142,000,000","140,000,000","136,181,000","23,897,000","21,780,000","21,258,000","20,122,000","19,982,000","19,539,000","18,939,000","16,134,000","15,740,000","13,787,000","13,562,000","12,518,000","12,662,000","11,851,000","8,844,000","8,447,000","8,115,000","5,437,000","5,147,000","2,989,000","2,878,000","2,324,000","2,230,000","2,125,000","1,264,000","1,195,662","1,136,123","1,079,725","1,018,553","727,826"
		LongTermDebtAndCapitalLeaseObligation,"5,803,000,000","6,642,000,000","6,925,000,000","7,364,000,000","7,465,000,000","5,624,000,000","5,656,000,000","5,952,000,000","5,677,000,000","5,371,000,000","4,761,000,000","4,472,000,000","4,670,000,000","4,464,338,000","2,332,359,000","1,967,074,000","1,701,912,000","1,477,347,000","1,256,388,000","1,151,515,000","985,786,000","1,105,912,000","497,813,000","494,475,000","485,641,000","495,500,000","489,000,000","718,000,000","611,579,000","673,500,000","590,000,000","496,000,000","587,000,000","460,000,000","450,085,000","121,000","36,657,000","193,000","120,275,000","104,448,342","85,000,000","85,000,000","80,000,000","44,766,687"
			LongTermDebt,"5,803,000,000","6,642,000,000","6,925,000,000","7,364,000,000","7,465,000,000","5,624,000,000","5,656,000,000","5,952,000,000","5,677,000,000","5,371,000,000","4,761,000,000","4,472,000,000","4,670,000,000","4,464,338,000","2,332,359,000","1,967,074,000","1,701,912,000","1,477,347,000","1,256,388,000","1,151,515,000","985,786,000","1,105,912,000","497,813,000","494,475,000","485,641,000","495,500,000","489,000,000","718,000,000","611,579,000","673,500,000","590,000,000","496,000,000","587,000,000","460,000,000","450,085,000","121,000","36,657,000","193,000","120,275,000","104,448,342","85,000,000","85,000,000","80,000,000","44,766,687"
		NonCurrentDeferredLiabilities,"1,421,000,000","1,338,000,000","1,068,000,000","879,000,000","790,000,000","783,000,000","978,000,000","1,286,000,000","1,888,000,000","1,886,000,000","2,019,000,000","1,909,000,000","1,802,000,000","1,784,532,000","292,795,000","217,476,000","152,369,000","108,048,000","3,313,000","2,655,000","1,548,000",,,,,,"0","55,349,000","171,511,000","161,592,000","140,308,000","124,743,000","106,630,000","91,764,000","80,544,000","71,098,000","65,206,000","62,695,000",,,,,,
			NonCurrentDeferredTaxesLiabilities,"1,421,000,000","1,338,000,000","1,068,000,000","879,000,000","790,000,000","783,000,000","978,000,000","1,286,000,000","1,888,000,000","1,886,000,000","2,019,000,000","1,909,000,000","1,802,000,000","1,784,532,000","292,795,000","217,476,000","152,369,000","108,048,000","3,313,000","2,655,000","1,548,000",,,,,,"0","55,349,000","171,511,000","161,592,000","140,308,000","124,743,000","106,630,000","91,764,000","80,544,000","71,098,000","65,206,000","62,695,000",,,,,,
		DerivativeProductLiabilities,"94,000,000","29,000,000","36,000,000","28,000,000","8,000,000","57,000,000","108,000,000","90,000,000","66,000,000","0","2,000,000","8,000,000","16,000,000","15,192,000","5,931,000","8,514,000","6,492,000","6,303,000","4,145,000",,,,"1,807,000","3,836,000",,,,,,,,,,"0",,"0","0","388,000","1,556,000","1,666,639","6,926,100","6,138,573","1,470,351","1,373,864"
		OtherNonCurrentLiabilities,"35,000,000","40,000,000","14,000,000","17,000,000","23,000,000","7,000,000","8,000,000","9,000,000","10,000,000","11,000,000","11,000,000","10,000,000","14,000,000","9,570,000","7,000","7,000","7,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"13,852,000,000","13,245,000,000","12,422,000,000","11,890,000,000","11,652,000,000","9,804,000,000","10,669,000,000","11,835,000,000","14,316,000,000","14,906,000,000","15,489,000,000","15,450,000,000","14,514,000,000","14,166,262,000","6,429,797,000","6,012,467,000","5,735,182,000","5,581,737,000","5,586,123,000","5,286,934,000","5,119,358,000","4,018,292,000","2,835,295,000","2,186,552,000","2,337,056,000","2,108,973,000","2,289,720,000","2,243,619,000","2,116,517,000","1,985,213,000","1,885,846,000","1,252,337,000","1,082,909,000","845,541,000","822,938,000","627,609,000","468,034,000","462,068,000","124,600,000","123,873,729","120,505,336","114,847,282","115,019,422","105,638,043"
	StockholdersEquity,"12,743,000,000","12,088,000,000","11,483,000,000","10,926,000,000","10,673,000,000","8,794,000,000","9,552,000,000","10,714,000,000","12,826,000,000","13,249,000,000","14,050,000,000","14,004,000,000","13,773,000,000","13,699,287,000","5,933,359,000","5,631,449,000","5,417,083,000","5,254,860,000","4,898,500,000","4,817,624,000","4,651,867,000","3,697,462,000","2,514,869,000","1,959,464,000","2,107,912,000","1,875,972,000","2,056,411,000","2,010,088,000","1,883,101,000","1,751,011,000","1,651,528,000","1,114,901,000","1,082,909,000","845,541,000","822,938,000","627,609,000","468,034,000","462,068,000","124,600,000","123,873,729","120,505,336","114,847,282","115,019,422","105,638,043"
		CapitalStock,"2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","1,643,000","987,000","986,000","986,000","982,000","982,000","981,000","981,000","901,000","781,000","717,000","717,000","668,000","667,000","637,000","590,000","569,000","567,000","509,000","508,000","471,000","470,000","422,000","370,000","370,000",,,,,,
			CommonStock,"2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","1,643,000","987,000","986,000","986,000","982,000","982,000","981,000","981,000","901,000","781,000","717,000","717,000","668,000","667,000","637,000","590,000","569,000","567,000","509,000","508,000","471,000","470,000","422,000","370,000","370,000",,,,,,
		AdditionalPaidInCapital,"14,067,000,000","14,084,000,000","14,389,000,000","14,399,000,000","14,384,000,000","12,656,000,000","12,615,000,000","12,605,000,000","12,265,000,000","12,357,000,000","12,641,000,000","12,933,000,000","13,019,000,000","12,935,885,000","5,464,542,000","5,307,358,000","5,299,811,000","5,291,011,000","5,049,210,000","5,041,359,000","5,034,007,000","4,215,955,000","3,059,080,000","2,501,509,000","2,494,467,000","2,229,664,000","2,222,695,000","2,019,621,000","1,680,394,000","1,554,174,000","1,553,367,000","1,060,537,000","1,056,299,000","842,557,000","840,079,000","659,394,000","514,342,000","513,772,000",,,,,,
