name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,09/30/1989,06/30/1989
TotalAssets,"56,419,549,000","57,317,226,000","55,509,129,000","54,938,659,000","55,159,011,000","54,394,159,000","53,040,538,000","54,121,989,000","50,619,585,000","48,203,282,000","47,661,182,000","47,318,203,000","46,630,025,000","32,669,192,000","32,075,120,000","31,740,305,000","31,501,028,000","31,221,837,000","31,642,123,000","30,687,966,000","30,679,589,000","30,104,002,000","29,727,096,000","29,459,691,000","29,171,257,000","28,792,653,000","28,167,827,000","28,205,870,000","27,633,784,000","27,051,231,000","26,519,110,000","26,627,290,000","26,435,426,000","26,201,604,000","26,218,360,000","26,563,174,000","26,212,879,000","26,760,012,000","25,764,644,000","26,294,110,000","27,064,792,000","27,162,845,000","28,253,924,000","28,313,910,000","28,678,203,000","30,093,148,000","30,954,761,000","32,382,340,000","32,439,438,000","32,831,418,000","34,610,480,000","34,349,670,000","34,547,432,000","35,786,269,000","34,339,141,000","34,227,301,000","33,759,890,000","33,018,452,000","33,575,663,000","33,220,806,000","32,707,684,000","31,854,773,000","31,344,882,000","30,527,088,000","29,161,177,000","27,620,672,000","27,075,090,000","26,713,294,000","25,852,385,000","25,050,178,000","24,389,493,000","23,560,216,000","22,286,347,000","21,632,629,000","21,023,394,000","21,064,487,000","20,603,801,000","19,036,246,000","18,510,215,000","17,315,782,000","16,725,734,000","16,657,947,000","15,781,130,000","15,654,130,000","15,181,807,000","14,908,092,000","14,105,157,000","13,685,928,000","13,048,240,000","12,547,000,000","11,977,100,000","11,174,500,000","10,622,800,000","10,498,000,000","9,840,800,000","9,370,300,000","9,376,700,000","9,260,300,000","8,997,100,000","8,970,700,000","8,650,500,000","8,612,300,000","8,335,200,000","8,198,900,000","7,983,400,000","7,927,600,000","7,624,600,000","7,569,800,000","7,308,900,000","6,115,400,000","5,888,700,000","5,781,800,000","5,639,900,000","5,627,400,000","5,494,100,000","5,401,500,000","5,240,500,000","5,183,800,000","4,165,300,000","4,206,400,000","4,145,700,000","4,070,000,000","4,017,100,000","3,361,800,000","3,112,000,000","3,057,500,000","2,837,200,000","2,750,700,000","2,599,600,000","2,129,000,000","2,096,300,000"
TotalLiabilitiesNetMinorityInterest,"51,594,914,000","52,020,426,000","50,256,327,000","49,700,945,000","49,997,294,000","49,232,825,000","47,975,996,000","49,069,021,000","45,554,380,000","43,261,592,000","42,792,344,000","42,564,387,000","42,032,272,000","29,535,590,000","29,035,047,000","28,572,611,000","28,544,533,000","28,260,271,000","28,645,045,000","27,690,019,000","27,717,462,000","27,176,078,000","26,820,437,000","26,508,032,000","26,217,989,000","25,792,457,000","25,150,711,000","25,199,713,000","24,603,149,000","24,009,961,000","23,442,565,000","23,574,239,000","23,436,930,000","23,252,619,000","23,286,500,000","22,994,970,000","22,634,773,000","23,190,581,000","22,888,944,000","23,440,721,000","24,243,029,000","24,335,393,000","25,424,476,000","25,462,972,000","25,795,504,000","27,068,601,000","27,713,752,000","28,936,106,000","29,800,985,000","29,959,917,000","31,436,881,000","31,294,507,000","30,876,034,000","31,966,762,000","30,930,258,000","30,774,618,000","30,206,316,000","29,576,862,000","29,246,736,000","29,033,475,000","28,622,235,000","27,909,414,000","27,562,862,000","26,938,108,000","25,753,544,000","24,474,370,000","24,010,568,000","23,737,525,000","22,978,495,000","22,241,605,000","21,653,867,000","20,920,854,000","19,780,080,000","19,245,752,000","18,714,156,000","18,781,153,000","18,301,163,000","16,878,294,000","16,436,087,000","15,392,569,000","14,894,831,000","14,864,363,000","14,069,346,000","14,015,081,000","13,596,222,000","13,410,031,000","12,684,319,000","12,320,178,000","11,724,203,000","11,256,000,000","10,730,500,000","10,007,900,000","9,470,300,000","9,375,200,000","8,776,100,000","8,369,600,000","8,405,000,000","8,314,000,000","8,093,700,000","8,102,000,000","7,818,200,000","7,794,300,000","7,560,100,000","7,452,300,000","7,251,400,000","7,206,200,000","6,933,500,000","6,900,000,000","6,673,700,000","5,584,800,000","5,368,400,000","5,271,800,000","5,142,000,000","5,131,400,000","5,025,800,000","4,944,300,000","4,796,500,000","4,751,200,000","3,826,000,000","3,879,600,000","3,828,000,000","3,760,200,000","3,715,000,000","3,091,200,000","2,855,200,000","2,811,800,000","2,607,500,000","2,527,200,000","2,382,000,000","1,941,900,000","1,915,100,000"
TotalEquityGrossMinorityInterest,"4,824,635,000","5,296,800,000","5,252,802,000","5,237,714,000","5,161,717,000","5,161,334,000","5,064,542,000","5,052,968,000","5,065,205,000","4,941,690,000","4,868,838,000","4,753,816,000","4,597,753,000","3,133,602,000","3,040,073,000","3,167,694,000","2,956,495,000","2,961,566,000","2,997,078,000","2,997,947,000","2,962,127,000","2,927,924,000","2,906,659,000","2,951,659,000","2,953,268,000","3,000,196,000","3,017,116,000","3,006,157,000","3,030,635,000","3,041,270,000","3,076,545,000","3,053,051,000","2,998,496,000","2,948,985,000","2,931,860,000","3,568,204,000","3,578,106,000","3,569,431,000","2,875,700,000","2,853,389,000","2,821,763,000","2,827,452,000","2,829,448,000","2,850,938,000","2,882,699,000","3,024,547,000","3,241,009,000","3,446,234,000","2,638,453,000","2,871,501,000","3,173,599,000","3,055,163,000","3,671,398,000","3,819,507,000","3,408,883,000","3,452,683,000","3,553,574,000","3,441,590,000","4,328,927,000","4,187,331,000","4,085,449,000","3,945,359,000","3,782,020,000","3,588,980,000","3,407,633,000","3,146,302,000","3,064,522,000","2,975,769,000","2,873,890,000","2,808,573,000","2,735,626,000","2,639,362,000","2,506,267,000","2,386,877,000","2,309,238,000","2,283,334,000","2,302,638,000","2,157,952,000","2,074,128,000","1,923,213,000","1,830,903,000","1,793,584,000","1,711,784,000","1,639,049,000","1,585,585,000","1,498,061,000","1,420,838,000","1,365,750,000","1,324,037,000","1,291,000,000","1,246,600,000","1,166,600,000","1,152,500,000","1,122,800,000","1,064,700,000","1,000,700,000","971,700,000","946,300,000","903,400,000","868,700,000","832,300,000","818,000,000","775,100,000","746,600,000","732,000,000","721,400,000","691,100,000","669,800,000","635,200,000","530,600,000","520,300,000","510,000,000","497,900,000","496,000,000","468,300,000","457,200,000","444,000,000","432,600,000","339,300,000","326,800,000","317,700,000","309,800,000","302,100,000","270,600,000","256,800,000","245,700,000","229,700,000","223,500,000","217,600,000","187,100,000","181,200,000"
	StockholdersEquity,"4,824,635,000","5,296,800,000","5,252,802,000","5,237,714,000","5,161,717,000","5,161,334,000","5,064,542,000","5,052,968,000","5,065,205,000","4,941,690,000","4,868,838,000","4,753,816,000","4,597,753,000","3,133,602,000","3,040,073,000","3,167,694,000","2,956,495,000","2,961,566,000","2,997,078,000","2,997,947,000","2,962,127,000","2,927,924,000","2,906,659,000","2,951,659,000","2,953,268,000","3,000,196,000","3,017,116,000","3,006,157,000","3,030,635,000","3,041,270,000","3,076,545,000","3,053,051,000","2,998,496,000","2,948,985,000","2,931,860,000","3,568,204,000","3,578,106,000","3,569,431,000","2,875,700,000","2,853,389,000","2,821,763,000","2,827,452,000","2,829,448,000","2,850,938,000","2,882,605,000","2,997,918,000","3,216,066,000","3,423,932,000","2,616,743,000","2,851,041,000","3,136,660,000","3,018,361,000","3,637,979,000","3,787,158,000","3,378,277,000","3,428,591,000","3,530,802,000","3,441,590,000","4,054,356,000","3,925,324,000","3,836,083,000","3,708,650,000","3,563,947,000","3,373,459,000","3,202,081,000","2,949,329,000","2,874,906,000","2,793,812,000","2,698,871,000","2,641,289,000","2,576,714,000","2,486,097,000","2,358,424,000","2,245,039,000","2,175,806,000","2,139,934,000","2,180,266,000","2,040,853,000","1,959,254,000","1,814,199,000","1,728,095,000","1,694,946,000","1,618,271,000","1,550,559,000","1,501,444,000","1,417,171,000","1,343,540,000","1,294,165,000","1,256,629,000","1,226,700,000","1,185,800,000","1,108,700,000","1,097,800,000","1,070,700,000","1,015,900,000","954,400,000","927,300,000","903,700,000","863,600,000","831,200,000","796,500,000","783,600,000","743,200,000","716,600,000","703,300,000","693,600,000","664,800,000","644,700,000","611,000,000","508,100,000","497,800,000","488,300,000","477,000,000","476,300,000","449,600,000","439,300,000","426,900,000","416,000,000","323,700,000","312,800,000","304,300,000","297,000,000","290,000,000","259,000,000","245,800,000","234,900,000","219,400,000","213,600,000","208,100,000","178,300,000","172,900,000"
		CapitalStock,"707,057,000","706,529,000","706,316,000","706,253,000","706,123,000","705,278,000","704,556,000","704,551,000","704,505,000","703,946,000","702,751,000","361,220,000","361,069,000","338,440,000","338,231,000","464,196,000","268,997,000","268,658,000","268,505,000","268,479,000","268,421,000","268,006,000","267,046,000","266,988,000","266,774,000","266,572,000","266,506,000","266,405,000","266,309,000","265,930,000","265,858,000","265,815,000","1,104,480,000","1,103,907,000","1,103,324,000","1,878,933,000","1,753,324,000","1,749,600,000","1,746,959,000","1,744,362,000","1,741,805,000","1,738,006,000","1,735,512,000","1,733,069,000","1,730,659,000","1,728,279,000","1,725,742,000","1,723,444,000","1,425,969,000","1,423,721,000","1,412,087,000","1,259,914,000","1,257,797,000","1,255,646,000","335,972,000","335,826,000","335,750,000","335,529,000","334,095,000","333,078,000","332,512,000","331,214,000","330,474,000","329,097,000","325,366,000","318,301,000","317,945,000","317,181,000","316,682,000","315,636,000","315,200,000","314,638,000","310,094,000","307,748,000","307,055,000","306,312,000","305,347,000","300,573,000","299,879,000","296,571,000","295,427,000","294,849,000","291,232,000","290,790,000","289,942,000","284,818,000","284,354,000","284,261,000","282,458,000","282,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStock,"537,145,000","537,145,000","537,145,000","537,145,000","537,145,000","537,145,000","537,145,000","537,145,000","537,145,000","537,145,000","536,550,000","195,140,000","195,140,000","195,140,000","195,138,000","321,118,000","125,980,000","125,980,000","125,980,000","125,980,000","125,980,000","125,980,000","125,980,000","125,980,000","125,980,000","125,980,000","125,980,000","125,980,000","125,980,000","125,980,000","125,980,000","125,980,000","125,980,000","125,862,000","125,400,000","962,725,000","960,005,000","957,327,000","954,690,000","952,093,000","949,536,000","947,017,000","944,538,000","942,096,000","939,691,000","937,323,000","934,991,000","932,695,000","930,433,000","928,207,000","926,014,000","923,855,000","921,728,000","919,635,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"169,912,000","169,384,000","169,171,000","169,108,000","168,978,000","168,133,000","167,411,000","167,406,000","167,360,000","166,801,000","166,201,000","166,080,000","165,929,000","143,300,000","143,093,000","143,078,000","143,017,000","142,678,000","142,525,000","142,499,000","142,441,000","142,026,000","141,066,000","141,008,000","140,794,000","140,592,000","140,526,000","140,425,000","140,329,000","139,950,000","139,878,000","139,835,000","978,500,000","978,045,000","977,924,000","916,208,000","793,319,000","792,273,000","792,269,000","792,269,000","792,269,000","790,989,000","790,974,000","790,973,000","790,968,000","790,956,000","790,751,000","790,749,000","495,536,000","495,514,000","486,073,000","336,059,000","336,069,000","336,011,000","335,972,000","335,826,000","335,750,000","335,529,000","334,095,000","333,078,000","332,512,000","331,214,000","330,474,000","329,097,000","325,366,000","318,301,000","317,945,000","317,181,000","316,682,000","315,636,000","315,200,000","314,638,000","310,094,000","307,748,000","307,055,000","306,312,000","305,347,000","300,573,000","299,879,000","296,571,000","295,427,000","294,849,000","291,232,000","290,790,000","289,942,000","284,818,000","284,354,000","284,261,000","282,458,000","282,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"3,899,269,000","3,894,109,000","3,883,289,000","3,872,949,000","3,864,281,000","3,851,208,000","3,832,142,000","3,826,726,000","3,821,357,000","3,819,336,000","3,801,158,000","3,801,748,000","3,794,262,000","3,060,561,000","3,049,233,000","3,045,014,000","3,039,757,000","3,043,129,000","3,033,682,000","3,029,754,000","3,025,775,000","3,028,405,000","2,987,760,000","2,993,985,000","2,989,854,000","2,989,981,000","2,986,333,000","2,981,434,000","2,976,882,000","2,960,825,000","2,974,319,000","2,976,811,000","2,137,479,000","2,138,024,000","2,138,593,000","2,038,483,000","2,174,578,000","2,189,874,000","2,202,903,000","2,215,201,000","2,226,844,000","2,241,171,000","2,254,068,000","2,353,854,000","2,352,329,000","2,351,508,000","2,350,392,000","2,346,901,000","1,607,140,000","1,605,097,000","1,591,374,000","1,170,639,000","1,168,409,000","1,165,875,000","1,114,130,000","1,110,635,000","1,106,049,000","1,101,209,000","1,107,653,000","1,091,517,000","1,070,553,000","1,033,055,000","1,009,976,000","960,054,000","869,402,000","686,447,000","677,178,000","660,052,000","648,715,000","628,396,000","619,734,000","612,343,000","494,670,000","442,931,000","422,615,000","413,783,000","406,494,000","305,718,000","284,674,000","197,819,000","176,763,000","171,257,000","148,480,000","143,219,000","135,448,000","107,652,000","100,366,000","99,738,000","80,385,000","79,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"1,821,542,000","1,709,980,000","1,567,366,000","1,436,983,000","1,307,725,000","1,178,019,000","1,084,736,000","1,050,527,000","1,014,238,000","1,068,327,000","969,077,000","886,460,000","780,662,000","843,767,000","770,807,000","700,688,000","621,925,000","544,207,000","534,996,000","457,523,000","402,428,000","351,767,000","300,702,000","252,739,000","209,876,000","174,973,000","134,797,000","92,500,000","52,497,000","14,894,000","-24,629,000","-61,683,000","-98,824,000","-137,512,000","-166,367,000","-201,976,000","-238,407,000","-259,968,000","-976,142,000","-999,001,000","-1,030,515,000","-1,058,642,000","-1,078,145,000","-1,187,714,000","-1,126,356,000","-1,024,851,000","-837,004,000","-633,312,000","-382,914,000","-148,428,000","139,322,000","596,434,000","1,200,899,000","1,350,501,000","2,006,039,000","2,066,015,000","2,110,871,000","2,087,357,000","2,703,213,000","2,635,602,000","2,539,973,000","2,460,454,000","2,344,960,000","2,253,035,000","2,164,447,000","2,091,187,000","2,010,983,000","1,933,982,000","1,862,373,000","1,802,404,000","1,737,357,000","1,681,992,000","1,630,408,000","1,579,057,000","1,526,307,000","1,476,091,000","1,429,429,000","1,389,880,000","1,329,813,000","1,281,767,000","1,239,603,000","1,200,869,000","1,135,958,000","1,094,177,000","1,056,035,000","1,020,431,000","977,073,000","943,627,000","928,382,000","898,000,000","853,300,000","802,500,000","776,000,000","751,800,000","708,100,000","669,100,000","644,100,000","677,800,000","646,600,000","619,200,000","595,600,000","575,500,000","546,400,000","524,100,000","503,600,000","487,200,000","464,200,000","444,200,000","428,100,000","386,400,000","365,300,000","350,600,000","336,000,000","324,500,000","310,000,000","300,100,000","288,500,000","278,200,000","221,900,000","212,700,000","204,500,000","197,000,000","190,100,000","180,300,000","173,700,000",,"155,300,000","149,700,000","144,300,000","129,200,000","123,900,000"
		TreasuryStock,"941,168,000","931,497,000","898,707,000","824,197,000","731,690,000","731,806,000","731,806,000","731,806,000","731,806,000","715,560,000","680,081,000","344,901,000","319,898,000","1,014,746,000","974,478,000","916,484,000","866,407,000","839,674,000","800,509,000","709,944,000","679,746,000","664,595,000","654,014,000","573,058,000","512,496,000","401,511,000","364,428,000","311,859,000","261,402,000","187,774,000","114,176,000","114,176,000","114,176,000","114,176,000","114,176,000","114,176,000","114,176,000","114,176,000","114,176,000","114,176,000","114,176,000","114,176,000","114,176,000","114,176,000","114,176,000","114,176,000","114,176,000","114,174,000","114,174,000","114,155,000","114,155,000","114,146,000","114,139,000","114,117,000","114,117,000","114,075,000","113,944,000","113,944,000","113,944,000","113,944,000","113,944,000","113,944,000","113,944,000","113,944,000","113,944,000","113,944,000","113,944,000","113,944,000","113,944,000","113,944,000","113,944,000","113,986,000","113,940,000","113,940,000","112,738,000","102,083,000","1,285,000","1,285,000","1,285,000","1,285,000","1,285,000","1,285,000","1,285,000","1,285,000","1,285,000","1,285,000","1,285,000","1,285,000","1,285,000","1,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
