name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997
				AmortizationCashFlow,"218,096,000","56,473,000","32,616,000","89,281,000","39,726,000","41,106,000","30,933,000","42,038,000","62,427,000","57,111,000","48,672,000","47,074,000","36,058,000","47,148,000","145,411,000","18,822,000","13,719,000","24,012,000","32,557,000","29,761,000","26,387,000","97,232,000","67,958,000","22,425,000","41,034,000","51,416,000","42,337,000","17,257,000","23,622,000","43,709,000","79,693,000","3,035,000","7,360,000","13,487,000","168,401,000","43,826,000","43,377,000","41,751,000","48,767,000","47,533,000","99,697,000","33,546,000","33,060,000","12,306,000","72,771,000","21,597,000","51,388,000","34,372,000","20,896,000","44,388,000","14,392,000","26,737,000","20,482,000","42,255,000","41,116,000","46,149,000","18,932,000","29,711,000","39,118,000","29,383,000","20,305,000","29,992,000","32,412,000","47,669,000","29,908,000","38,859,000","16,918,000","21,482,000","22,753,000","4,659,000","2,517,000","998,000","11,627,000","3,560,000","1,885,000","2,673,000","1,183,000","1,378,000","1,639,000","1,065,000","749,000","1,151,000","461,000",,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"218,096,000","56,473,000","32,616,000","89,281,000","39,726,000","41,106,000","30,933,000","42,038,000","62,427,000","57,111,000","48,672,000","47,074,000","36,058,000","47,148,000","145,411,000","18,822,000","13,719,000","24,012,000","32,557,000","29,761,000","26,387,000","97,232,000","67,958,000","22,425,000","41,034,000","51,416,000","42,337,000","17,257,000","23,622,000","43,709,000","79,693,000","3,035,000","7,360,000","13,487,000","168,401,000","43,826,000","43,377,000","41,751,000","48,767,000","47,533,000","99,697,000","33,546,000","33,060,000","12,306,000","72,771,000","21,597,000","51,388,000","34,372,000","20,896,000","44,388,000","14,392,000","26,737,000","20,482,000","42,255,000","41,116,000","46,149,000","18,932,000","29,711,000","39,118,000","29,383,000","20,305,000","29,992,000","32,412,000","47,669,000","29,908,000","38,859,000","16,918,000","21,482,000","22,753,000","4,659,000","2,517,000","998,000","11,627,000","3,560,000","1,885,000","2,673,000","1,183,000","1,378,000","1,639,000","1,065,000","749,000","1,151,000","461,000",,,,,,,,,,,,,,,,
		DeferredTax,"8,104,000",,,,,,,,,,,,,,,,,,,,,,,,,"-270,000","-68,000",,,"1,638,000","42,000",,,"-13,549,000","618,000",,,,,,,"1,878,000",,,,"-2,586,000","9,000","80,000","-84,000","3,920,000","-344,000","33,000","-177,000","-490,000","216,000","-10,000","-107,000","-1,559,000","-24,000",,,"-2,180,000",,,,,,,,,,,,,,,,"10,619,000",,,,"-628,000","0",,,,,,,,,,,,,,,,
			DeferredIncomeTax,"8,104,000",,,,,,,,,,,,,,,,,,,,,,,,,"-270,000","-68,000",,,"1,638,000","42,000",,,"-13,549,000","618,000",,,,,,,"1,878,000",,,,"-2,586,000","9,000","80,000","-84,000","3,920,000","-344,000","33,000","-177,000","-490,000","216,000","-10,000","-107,000","-1,559,000","-24,000",,,"-2,180,000",,,,,,,,,,,,,,,,"10,619,000",,,,"-628,000","0",,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,947,000","3,622,000","2,376,000","2,310,000","2,246,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"70,611,000","4,922,000","640,000",,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"182,969,000","40,429,000","46,344,000","47,146,000","49,050,000","-29,363,000","41,116,000","45,308,000","53,411,000","81,283,000","63,399,000","55,767,000","57,432,000","69,091,000","123,668,000","30,343,000","24,598,000","20,238,000","13,028,000","59,012,000","24,071,000","26,458,000","22,088,000","18,233,000","15,100,000","15,852,000","18,738,000","16,320,000","19,086,000","12,772,000","28,628,000","13,867,000","9,979,000","20,524,000","36,328,000","15,319,000","5,947,000","12,987,000","8,681,000","7,091,000","7,006,000","10,031,000","10,803,000","4,612,000","8,048,000","5,135,000","10,057,000","7,123,000","6,437,000","9,819,000","4,614,000","5,318,000","6,182,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"57,279,000","45,079,000","10,133,000","-11,735,000","13,802,000","5,604,000","2,542,000","293,000","-2,924,000","1,932,000","-2,516,000","3,004,000","1,321,000","4,587,000","-2,298,000","1,366,000","-2,980,000","3,160,000","3,105,000","16,797,000","-5,347,000","3,695,000","4,481,000","7,555,000","3,308,000","6,404,000","7,770,000","7,130,000","6,308,000","5,846,000","8,037,000","5,932,000","5,942,000","5,937,000","4,072,000","7,946,000","6,585,000","5,434,000","5,649,000","4,943,000","5,635,000","-66,383,000","-41,293,000","341,000","-250,000","47,886,000","-3,306,000","2,356,000","2,900,000",,,,,"9,048,000","12,562,000","12,427,000","6,073,000","-72,162,000","42,326,000","17,484,000","29,681,000","18,287,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000",,,,,,"200,000",,,"0",
		ChangeInWorkingCapital,"-752,278,000","-43,659,000","-508,990,000","-80,573,000","-119,056,000","-136,652,000","-70,299,000","-19,166,000","231,706,000","-31,574,000","10,411,000","-153,940,000","-43,690,000","154,100,000","139,490,000","-280,373,000","-127,343,000","75,153,000","121,322,000","-102,020,000","-131,758,000","-144,886,000","218,251,000","-95,682,000","-75,501,000","-51,974,000","134,911,000","-188,331,000","116,914,000","325,180,000","28,510,000","-12,524,000","-79,542,000","-29,394,000","-195,290,000","184,368,000","8,580,000","-130,287,000","-12,294,000","-79,078,000","-56,441,000","-15,322,000","-109,165,000","43,257,000","-105,491,000","-27,047,000","-23,715,000","-41,430,000","14,246,000","-117,066,000","-23,278,000","-62,944,000","-34,279,000","-163,672,000","168,088,000","-139,690,000","-31,288,000","49,459,000","-88,749,000","-28,367,000","-22,372,000","-78,666,000","65,190,000","15,934,000","-30,552,000","-153,053,000","-43,035,000","-126,260,000","48,782,000","-194,291,000","-74,711,000","-38,837,000","23,943,000","-219,295,000","-2,025,000","14,071,000","-9,909,000","-34,765,000","4,336,000","22,432,000","28,331,000","3,347,000","-10,417,000","-14,251,000","8,973,000","-46,276,014","-14,523,239","-17,968,747","-12,100,000","-19,500,000","-12,800,000","-5,600,000","-3,400,000","-8,600,000","-6,900,000","-1,300,000","-300,000","-3,100,000","-1,400,000"
			ChangeInReceivables,"-17,857,000","67,931,000","157,056,000","-317,525,000","74,681,000","27,651,000","209,021,000","-97,631,000","-91,846,000","54,225,000","213,310,000","-507,060,000","44,041,000","427,906,000","-292,745,000","-294,591,000","61,355,000","179,086,000","3,114,000","-199,904,000","-9,294,000","118,139,000","51,937,000","-240,258,000","28,226,000","95,575,000","-23,559,000","-109,866,000","87,198,000","217,849,000","-410,282,000","17,738,000","9,978,000","136,376,000","821,872,000","-976,189,000","154,394,000","-95,355,000","60,710,000","-83,244,000","-26,672,000","8,239,000","-33,702,000","127,122,000","-62,477,000","-372,000","-56,931,000","5,768,000","136,002,000","-129,262,000","-18,016,000","8,203,000","97,138,000","-51,004,000","256,411,000","-300,248,000","42,420,000","70,031,000","-68,741,000","292,000","37,577,000","-55,937,000","39,533,000","-1,400,000","55,670,000","-168,345,000","-14,379,000","1,117,000","115,630,000","-323,453,000","-32,081,000","19,595,000","13,501,000","-231,307,000","38,882,000","34,634,000","-27,820,000","-44,731,000","1,830,000","68,768,000","-37,423,000","-35,923,000","11,072,000","22,153,000","10,023,000","-58,060,597","7,315,680","9,392,917","13,300,000","-47,500,000","-16,100,000","5,800,000","1,500,000","-19,500,000","0","-6,300,000","-300,000","-1,500,000","-1,100,000"
				ChangesInAccountReceivables,"-17,857,000","67,931,000","157,056,000","-317,525,000","74,681,000","27,651,000","209,021,000","-97,631,000","-91,846,000","54,225,000","213,310,000","-507,060,000","44,041,000","427,906,000","-292,745,000","-294,591,000","61,355,000","179,086,000","3,114,000","-199,904,000","-9,294,000","118,139,000","51,937,000","-240,258,000","28,226,000","95,575,000","-23,559,000","-109,866,000","87,198,000","217,849,000","-410,282,000","17,738,000","9,978,000","136,376,000","821,872,000","-976,189,000","154,394,000","-95,355,000","60,710,000","-83,244,000","-26,672,000","8,239,000","-33,702,000","127,122,000","-62,477,000","-372,000","-56,931,000","5,768,000","136,002,000","-129,262,000","-18,016,000","8,203,000","97,138,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"4,106,000","-1,823,000","774,000","-1,181,000","6,336,000","8,955,000","814,000","-7,135,000","-131,000","4,801,000","15,752,000","-16,093,000","4,029,000","11,949,000","-427,000","-29,617,000","3,692,000","16,893,000","5,745,000","-24,172,000","5,451,000","10,934,000","46,679,000","-65,251,000","2,696,000","4,183,000","3,381,000","-12,096,000","8,341,000","4,566,000","31,331,000","-32,801,000","6,633,000","15,255,000","38,998,000","-56,181,000","2,366,000","-531,000","30,881,000","-32,581,000","-5,510,000","39,000","22,561,000","-19,136,000","-1,363,000","4,014,000","3,494,000","25,586,000","-23,975,000","-30,379,000","10,403,000","1,952,000","28,263,000","-32,661,000","20,247,000","-9,334,000","16,844,000","-29,933,000","4,438,000","1,966,000","13,326,000","-12,299,000","7,658,000","16,254,000","29,094,000","-31,410,000","11,662,000","17,484,000","20,363,000","-55,852,000","3,463,000","10,125,000","-8,268,000","-26,944,000","-2,580,000","6,015,000","-1,637,000","-24,690,000","-3,612,000","5,317,000","10,133,000","-697,000","-3,508,000","-1,819,000","1,990,000","-3,719,302","-2,047,974","6,836,276","-4,700,000","-5,400,000","-9,800,000","1,400,000","3,000,000","-9,000,000","2,100,000","-100,000","1,800,000","-900,000",
			ChangeInPrepaidAssets,"-207,559,000","-83,850,000","-87,964,000","-53,367,000","17,622,000","-9,416,000","-114,617,000","-15,463,000","80,759,000","-44,757,000","-84,005,000","66,000","-131,121,000","-132,882,000","-136,237,000","14,783,000","-21,464,000","-35,411,000","5,956,000","-21,890,000","-23,199,000","9,305,000","-22,900,000","-4,693,000","-3,867,000","-5,758,000","6,736,000","7,443,000","-20,693,000","57,490,000","-46,245,000","-3,450,000","-2,397,000","187,524,000","-170,113,000","-21,244,000","-14,591,000","-5,220,000","-3,793,000","1,214,000","2,105,000","-1,588,000","18,859,000","11,329,000","-26,063,000","4,956,000","10,111,000","-5,602,000","-3,557,000","-19,246,000","16,182,000","9,502,000","-6,957,000","7,357,000","-6,478,000","-1,599,000","17,551,000","1,618,000","502,000","-9,281,000","25,431,000","6,588,000","2,467,000","-12,915,000","-17,831,000","24,765,000","-25,412,000","-13,046,000","4,519,000","-3,987,000","-25,494,000","-15,989,000","6,208,000","-7,187,000","-19,377,000","3,156,000","-2,953,000","-8,554,000","7,180,000","-10,711,000","2,228,000","14,331,000","-688,000",,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-45,605,000","93,732,000","-440,687,000","343,348,000","-41,998,000","-36,103,000","-67,307,000","37,863,000","144,220,000","37,672,000","-116,944,000","282,424,000","96,581,000","-92,539,000","322,025,000","1,263,000","-29,597,000","34,647,000","-82,386,000","175,191,000","71,281,000","-40,723,000","-73,723,000","267,396,000","36,394,000","-20,395,000","133,396,000","4,793,000","52,368,000","113,150,000","110,127,000","64,252,000","-208,944,000","-150,946,000","61,856,000","375,901,000","-92,583,000","36,662,000","-48,994,000","66,582,000","29,484,000","19,826,000","-51,753,000","-35,983,000","28,162,000","-846,000","64,348,000","-29,147,000","-63,144,000","134,418,000","11,345,000","-15,346,000","-121,110,000","-46,201,000","-60,408,000","211,697,000","-74,080,000","54,155,000","14,910,000","17,930,000","-60,391,000","44,602,000","-25,946,000","27,524,000","-53,553,000","55,913,000","-11,142,000","1,947,000","-78,421,000","122,957,000","-12,895,000","-31,397,000","6,160,000","50,448,000","-9,791,000","5,606,000","-26,115,000","33,933,000","10,957,000","-34,868,000","12,997,000","24,948,000","-6,878,000","-18,859,000","2,300,000","12,493,284","-848,292","-24,518,992","-14,400,000","34,400,000","11,500,000","-6,400,000","-9,300,000","16,000,000","-600,000","-600,000","-4,800,000","1,300,000","1,500,000"
				ChangeInPayable,"-45,605,000","93,732,000","-440,687,000","343,348,000","-41,998,000","-36,103,000","-67,307,000","37,863,000","144,220,000","37,672,000","-116,944,000","282,424,000","96,581,000","-92,539,000","322,025,000","1,263,000","-29,597,000","34,647,000","-82,386,000","175,191,000","71,281,000","-40,723,000","-73,723,000","267,396,000","36,394,000","-20,395,000","133,396,000","4,793,000","52,368,000","113,150,000","110,127,000","64,252,000","-208,944,000","-150,946,000","61,856,000","375,901,000","-92,583,000","36,662,000","-48,994,000","66,582,000","29,484,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"-45,605,000","93,732,000","-440,687,000","343,348,000","-41,998,000","-36,103,000","-67,307,000","37,863,000","144,220,000","37,672,000","-116,944,000","282,424,000","96,581,000","-92,539,000","322,025,000","1,263,000","-29,597,000","34,647,000","-82,386,000","175,191,000","71,281,000","-40,723,000","-73,723,000","267,396,000","36,394,000","-20,395,000","133,396,000","4,793,000","52,368,000","113,150,000","110,127,000","64,252,000","-208,944,000","-150,946,000","61,856,000","375,901,000","-92,583,000","36,662,000","-48,994,000","66,582,000","29,484,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-457,556,000","-81,101,000","-113,220,000","-177,348,000","-85,887,000","-76,328,000","-17,661,000","-67,071,000","-60,219,000","-29,882,000","33,380,000","5,036,000","-56,968,000","-49,121,000","-24,702,000","-78,345,000","-54,663,000","-38,896,000","-40,364,000","-74,180,000","-71,829,000","-58,529,000","-45,910,000","-86,120,000","-62,392,000","-49,143,000","-52,115,000","-74,828,000","-43,131,000","-33,318,000","-50,962,000","-61,502,000","-42,990,000","-41,082,000","-143,409,000","34,204,000","-42,070,000","-66,414,000","-39,162,000","-54,985,000","-56,332,000",,,,,,,,"-40,685,000","-53,226,000","-43,088,000","-36,901,000","-31,613,000",,,,,"-46,412,000",,,,,,,"-40,385,000","-35,279,000","-29,867,000","-76,167,000","-602,000","-5,204,000","-4,546,000","-4,656,000","303,000","-2,039,000","-2,043,000","-954,000","-116,000","-67,000","-2,529,000","-1,387,000","4,240,000","-5,816,000","-5,099,000","7,242,000","-7,771,000","-20,257,987","16,500,404","-6,243,417","-13,400,000","-9,100,000","5,600,000","-5,100,000","-1,200,000","-200,000","-4,900,000","500,000","2,900,000","-3,800,000","-1,200,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,022,000","-1,029,000","-2,814,000","9,605,000","-19,371,000","-104,000",,,,,,,,,,,"-28,432,000","36,104,000","19,915,000","-3,547,000","1,142,000","26,264,000","-57,595,000","-12,707,000","71,248,000","-3,158,000","-16,515,000","6,039,000","-2,266,000","-7,116,000","-34,386,000","48,732,000","9,344,000","-9,490,000","-4,687,000","36,156,000","6,504,000","-5,316,000","-3,855,000","2,431,000","23,268,588","-35,443,057","-3,435,531","7,100,000","8,100,000","-4,000,000","-1,300,000","2,600,000","4,100,000","-3,500,000","5,200,000","100,000","1,800,000","-700,000"
			ChangeInOtherWorkingCapital,"-27,807,000","-38,548,000","-24,949,000","125,500,000","-89,810,000","-51,411,000","-80,549,000","130,271,000","158,923,000","-53,633,000","-51,082,000","81,687,000","-252,000","-11,213,000","271,576,000","106,134,000","-86,666,000","-81,166,000","229,257,000","42,935,000","-104,168,000","-184,012,000","262,168,000","33,244,000","-76,558,000","-76,436,000","67,072,000","-3,777,000","32,831,000","-34,557,000","394,541,000","3,239,000","158,178,000","-176,521,000","-804,494,000","827,877,000","1,064,000","571,000","-11,936,000","23,936,000","484,000","-41,838,000","-65,130,000","-40,075,000","-43,750,000",,"-43,708,000",,,,,,,,,"-40,206,000","-34,023,000",,,"-39,274,000","-38,315,000","-33,188,000","5,374,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
