name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
OperatingCashFlow,"299,593,000","65,444,000","74,735,000","98,606,000","60,808,000","52,219,000","59,710,000","80,509,000","-65,082,000","49,700,000","83,180,000","106,899,000","66,238,000","98,840,000","97,150,000","82,311,000","69,882,000","94,968,000","86,539,000","109,623,000","87,523,000","102,704,000","98,447,000","111,378,000","99,840,000","107,841,000","126,726,000","140,772,000","110,749,000","162,130,000","103,800,000","106,334,000","92,661,000","97,911,000","93,179,000","146,069,000","75,244,000","107,543,000","95,117,000","111,581,000","58,377,000","86,221,000","56,800,000","90,625,000","48,312,000","41,548,000","73,610,000","54,039,000","7,869,000","64,917,000","47,155,000","7,948,000","44,214,000","21,573,000","76,117,000","68,584,000","72,250,000","34,996,000","117,999,000","106,099,000","45,678,000","56,294,000","72,945,000","54,654,000","32,660,000","51,591,000","50,318,000","97,220,000","29,960,000","57,798,000","43,099,000","69,627,000","5,809,000","75,844,000","74,039,000","63,215,000","44,739,000","79,687,000","74,779,000","66,116,000","25,737,000","39,593,000","41,035,000","45,161,000","32,747,000","21,563,000","35,219,000","37,339,000","23,280,000","25,382,000","42,576,000","38,100,000","36,600,000","22,300,000","2,376,000","31,600,000","24,400,000","26,800,000","23,776,000","17,500,000","13,500,000","23,700,000","36,831,000","16,500,000","12,100,000","15,000,000","19,800,000","7,200,000","9,400,000","8,500,000"
	CashFlowFromContinuingOperatingActivities,"299,593,000","65,444,000","74,735,000","98,606,000","60,808,000","52,219,000","59,710,000","80,509,000","-65,082,000","49,700,000","83,180,000","106,899,000","66,238,000","98,840,000","97,150,000","82,311,000","69,882,000","94,968,000","86,539,000","109,623,000","87,523,000","102,704,000","98,447,000","111,378,000","99,840,000","107,841,000","126,726,000","140,772,000","110,749,000","162,130,000","103,800,000","106,334,000","92,661,000","97,911,000","93,179,000","146,069,000","75,244,000","107,543,000","95,117,000","111,581,000","58,377,000","86,221,000","56,800,000","90,625,000","48,312,000","41,548,000","73,610,000","54,039,000","7,869,000","64,917,000","47,155,000","7,948,000","44,214,000","21,573,000","76,117,000","68,584,000","72,250,000","34,996,000","117,999,000","106,099,000","45,678,000","56,294,000","72,945,000","54,654,000","32,660,000","51,591,000","50,318,000","97,220,000","29,960,000","57,798,000","43,099,000","69,627,000","5,809,000","75,844,000","74,039,000","63,215,000","44,739,000","79,687,000","74,779,000","66,116,000","25,737,000","39,593,000","41,035,000","45,161,000","32,747,000","21,563,000","35,219,000","37,339,000","23,280,000","25,382,000","42,576,000","38,100,000","36,600,000","22,300,000","2,376,000","31,600,000","24,400,000","26,800,000","23,776,000","17,500,000","13,500,000","23,700,000","36,831,000","16,500,000","12,100,000","15,000,000","19,800,000","7,200,000","9,400,000","8,500,000"
		NetIncomeFromContinuingOperations,"46,539,000","-37,354,000","-25,004,000","112,959,000","-4,062,000","-67,730,000","-204,844,000","-22,622,000","-26,727,000","8,731,000","29,739,000","50,025,000","13,947,000","8,843,000","13,246,000","81,241,000","8,866,000","-34,381,000","38,584,000","19,228,000","29,052,000","74,809,000","40,834,000","13,196,000","49,434,000","451,375,000","444,185,000","36,314,000","15,746,000","26,667,000","1,530,558,000","38,744,000","17,985,000","19,644,000","150,789,000","40,825,000","234,815,000","22,530,000","186,295,000","47,275,000","144,542,000","-11,723,000","175,640,000","14,255,000","-20,911,000","91,000","25,758,000","9,468,000","55,000","-6,861,000","-17,174,000","164,373,000","-24,370,000","16,421,000","63,231,000","6,498,000","19,629,000","98,082,000","44,273,000","24,886,000","18,692,000","9,566,000","155,962,000","53,167,000","29,859,000","15,205,000","31,201,000","10,339,000","11,314,000","20,498,000","32,322,000","20,894,000","19,326,000","20,733,000","27,877,000","41,922,000","33,770,000","24,620,000","41,147,000","17,740,000","3,737,000","22,363,000","42,380,000","14,283,000","11,658,000","11,436,000","21,214,000","12,801,000","12,244,000","10,974,000","88,989,000","13,800,000","13,400,000","14,300,000","18,410,000","11,200,000","9,300,000","7,600,000","7,201,000","1,900,000","6,700,000","6,800,000","5,526,000","5,000,000","4,300,000","4,400,000","4,100,000","2,800,000","3,400,000","2,300,000"
		OperatingGainsLosses,"-87,103,000","22,644,000","22,139,000","-115,778,000","-16,108,000","19,373,000","49,378,000","727,000","54,743,000","-9,698,000","-17,933,000","-14,067,000","2,144,000","-5,458,000","8,371,000","-67,854,000","-8,373,000","18,112,000","-34,618,000","-15,097,000","-19,119,000","-67,292,000","-8,849,000","2,954,000","-24,676,000","-453,444,000","-418,601,000","-7,597,000","-4,091,000","-11,840,000","-89,197,000","-17,521,000","-15,333,000","-14,902,000","-175,367,000","-33,359,000","-231,738,000","-14,411,000","3,881,000","-12,266,000","-126,479,000","9,897,000","-131,742,000","-15,150,000","-20,288,000","-27,058,000","-13,341,000","-19,163,000","-10,959,000","-12,877,000","2,969,000","-178,006,000","5,732,000","-35,268,000","-80,349,000","-9,289,000","-92,518,000","-19,057,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfBusiness,,,,,,,,,,,"-3,597,000","131,000","9,059,000","6,316,000","31,311,000","-46,516,000","9,518,000","37,512,000","-5,212,000","11,854,000","477,000","-49,565,000","10,702,000","19,321,000","-10,915,000","-434,456,000","-385,326,000","3,342,000","4,671,000","-935,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,"-118,566,000","3,927,000","21,283,000",,,,,"-3,597,000","131,000","9,059,000","6,316,000","31,311,000","-46,516,000","9,518,000","37,512,000","-5,212,000","11,854,000","477,000","-49,565,000","10,702,000","19,321,000","-10,915,000","-434,456,000","-385,326,000","3,342,000","4,671,000","-935,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,"0",,,,,,,,"90,000","384,000","342,000","118,000","295,000","995,000","514,000","155,000",,,,,"1,641,000","1,124,000","2,448,000","2,035,000","1,841,000",,,,"1,526,000","709,000",,,"0","516,000","-516,000","8,538,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"15,318,000","29,097,000","4,523,000","1,733,000","-20,035,000","-1,910,000","10,050,000","12,513,000","14,173,000","-9,698,000","-14,426,000","-14,582,000","-7,257,000","-12,243,000","-20,443,000","-18,789,000","-15,669,000","-16,872,000","-28,774,000","-23,993,000","-16,936,000","-15,843,000","-19,404,000","-11,261,000","-14,616,000","-11,660,000","-16,979,000","-10,817,000","-9,094,000","-8,274,000","-16,019,000","-16,935,000","-13,903,000","-13,769,000","-22,103,000","-35,161,000","-92,201,000","-18,115,000","-25,339,000","-12,519,000","-15,249,000","-26,174,000","-217,351,000","-14,807,000","-22,145,000","-27,596,000","-18,055,000","-13,138,000","-14,825,000","-12,877,000","-14,242,000","-16,882,000","-12,763,000","-12,021,000","-21,463,000","-15,950,000","-13,265,000","-19,057,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"319,264,000","75,673,000","82,953,000","78,847,000","81,791,000","80,812,000","79,558,000","80,749,000","81,924,000","83,827,000","85,721,000","84,575,000","84,138,000","83,233,000","89,159,000","82,941,000","78,960,000","81,676,000","86,926,000","85,251,000","83,390,000","84,744,000","88,144,000","83,487,000","84,379,000","86,533,000","106,034,000","115,034,000","115,990,000","117,752,000","110,667,000","90,380,000","88,583,000","89,072,000","90,343,000","94,502,000","95,966,000","95,465,000","88,310,000","77,567,000","75,841,000","81,002,000","73,811,000","71,480,000","69,349,000","68,003,000","68,534,000","66,450,000","63,362,000","61,906,000","78,292,000","64,619,000","67,165,000","67,396,000","101,461,000","63,914,000","59,682,000","62,860,000","65,430,000","60,174,000","60,406,000","57,085,000","57,600,000","51,774,000","63,759,000","63,537,000","59,165,000","57,944,000","54,170,000","37,653,000","41,120,000","35,646,000","35,311,000","34,301,000","35,176,000","25,364,000","24,575,000","23,914,000","23,608,000","21,479,000","17,126,000","16,624,000","16,891,000","16,601,000","16,387,000","16,104,000","17,015,000","15,064,000","15,040,000","14,528,000","14,783,000","15,900,000","15,300,000","15,400,000","14,541,000","15,000,000","11,900,000","11,700,000","11,735,000","10,100,000","10,200,000","9,500,000","8,791,000","7,800,000","8,100,000","7,900,000","7,100,000","6,700,000","6,200,000","6,300,000"
			DepreciationAndAmortization,"319,264,000","75,673,000","82,953,000","78,847,000","81,791,000","80,812,000","79,558,000","80,749,000","81,924,000","83,827,000","85,721,000","84,575,000","84,138,000","83,233,000","89,159,000","82,941,000","78,960,000","81,676,000","86,926,000","85,251,000","83,390,000","84,744,000","88,144,000","83,487,000","84,379,000","86,533,000","106,034,000","115,034,000","115,990,000","117,752,000","110,667,000","90,380,000","88,583,000","89,072,000","90,343,000","94,502,000","95,966,000","95,465,000","88,310,000","77,567,000","75,841,000","81,002,000","73,811,000","71,480,000","69,349,000","68,003,000","68,534,000","66,450,000",,,"78,292,000","64,619,000","67,165,000","67,396,000","101,461,000","63,914,000","59,682,000","62,860,000","65,430,000","60,174,000","60,406,000","57,085,000","57,600,000","51,774,000","63,759,000","63,537,000","59,165,000","57,944,000","54,170,000","37,653,000","41,120,000","35,646,000","35,311,000","34,301,000","35,176,000","25,364,000","24,575,000","23,914,000","23,608,000","21,479,000","17,126,000","16,624,000","16,891,000","16,601,000","16,387,000","16,104,000","17,015,000","15,064,000","15,040,000","14,528,000","14,783,000","15,900,000","15,300,000","15,400,000","14,541,000","15,000,000","11,900,000","11,700,000","11,735,000","10,100,000","10,200,000","9,500,000","8,791,000","7,800,000","8,100,000","7,900,000","7,100,000","6,700,000","6,200,000","6,300,000"
