name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
TotalRevenue,"907,469,000","258,068,000","247,277,000","238,810,000","163,314,000","83,643,000","74,209,000","76,980,000","22,592,000","269,107,000","379,409,000","423,552,000","442,083,000","367,169,000","235,642,000","205,480,000","206,501,000","181,055,000","179,629,000","201,793,000","205,717,000","182,178,000","198,941,000","208,963,000","212,272,000","196,245,000","193,425,000","216,321,000","197,683,000","163,435,000","155,934,000","169,676,000","147,454,000","125,712,000","126,768,000","131,234,000","126,301,000","104,914,000","104,742,000","104,305,000","94,167,000","77,474,000","84,409,000","87,803,000","73,110,000","42,665,000","33,908,000","21,637,000","2,216,000","0"
	OperatingRevenue,"803,823,000","231,056,000","221,202,000","211,448,000","140,117,000","68,272,000","61,417,000","63,791,000","13,890,000","244,233,000","347,829,000","386,710,000","404,256,000","335,736,000","215,881,000","190,048,000","191,228,000","167,039,000","167,305,000","187,609,000","190,909,000","169,202,000","185,244,000","195,257,000","198,123,000","182,100,000","179,546,000","201,541,000","184,266,000","152,072,000","145,385,000","159,511,000","137,801,000","116,017,000","118,238,000","122,993,000","118,628,000","98,302,000","81,024,000","104,305,000","94,167,000","77,474,000","84,409,000","87,803,000","73,110,000","42,665,000","33,908,000","21,637,000","2,216,000","0"
CostOfRevenue,"711,801,000","204,817,000","196,058,000","174,255,000","136,671,000","101,271,000","95,596,000","98,898,000","68,045,000","231,220,000","269,867,000","279,078,000","281,992,000","268,244,000","176,402,000","130,869,000","132,496,000","126,258,000","126,946,000","128,215,000","133,161,000","128,151,000","136,018,000","129,286,000","134,733,000","134,375,000","133,662,000","135,990,000","126,878,000","118,492,000","110,132,000","108,821,000","99,012,000","92,900,000","93,165,000","91,007,000","89,521,000","81,557,000","93,480,000","68,051,000","62,147,000","58,093,000","59,530,000","59,611,000","49,475,000","34,661,000","27,832,000","15,842,000","1,389,000","0"
GrossProfit,"195,668,000","53,251,000","51,219,000","64,555,000","26,643,000","-17,628,000","-21,387,000","-21,918,000","-45,453,000","37,887,000","109,542,000","144,474,000","160,091,000","98,925,000","59,240,000","74,611,000","74,005,000","54,797,000","52,683,000","73,578,000","72,556,000","54,027,000","62,923,000","79,677,000","77,539,000","61,870,000","59,763,000","80,331,000","70,805,000","44,943,000","45,802,000","60,855,000","48,442,000","32,812,000","33,603,000","40,227,000","36,780,000","23,357,000","11,262,000","36,254,000","32,020,000","19,381,000","24,879,000","28,192,000","23,635,000","8,004,000","6,076,000","5,795,000","827,000","0"
OperatingExpense,"270,633,000","69,931,000","70,463,000","65,405,000","64,945,000","63,540,000","64,083,000","65,079,000","65,238,000","79,874,000","68,482,000","79,619,000","63,238,000","66,491,000","35,293,000","35,051,000","33,131,000","27,512,000","31,837,000","29,677,000","32,377,000","32,447,000","34,281,000","32,186,000","32,203,000","31,857,000","31,018,000","32,552,000","31,054,000","28,897,000","26,213,000","24,604,000","21,821,000","22,035,000","19,151,000","18,224,000","17,811,000","17,550,000","2,315,000","20,163,000","19,377,000","17,716,000","17,144,000","17,013,000","13,705,000","7,329,000","5,668,000","4,608,000","2,452,000","1,576,000"
	SellingGeneralAndAdministration,"40,228,000","9,708,000","11,363,000","9,433,000","9,724,000","7,646,000","6,899,000","7,466,000","8,315,000","22,613,000","8,294,000","8,315,000","8,809,000","8,629,000","1,047,000","10,286,000","8,569,000","2,610,000","7,003,000","4,467,000","6,427,000","6,151,000","8,169,000","6,779,000","6,344,000","6,796,000","6,001,000","7,907,000","6,169,000","7,572,000","7,403,000","7,208,000","5,591,000","6,147,000","4,328,000","4,253,000","4,246,000","4,339,000","2,873,000","4,537,000","5,347,000","4,020,000","3,671,000","4,116,000","2,955,000","2,532,000","3,061,000","1,740,000","2,156,000","1,576,000"
		GeneralAndAdministrativeExpense,"34,047,000",,,,,,,,,,"8,294,000","8,315,000","8,809,000","8,629,000","1,047,000","10,286,000","8,569,000","2,610,000","7,003,000","4,467,000","6,427,000","6,151,000","8,169,000","6,779,000","6,344,000","6,796,000","6,001,000","7,907,000","6,169,000","7,572,000","7,403,000","7,208,000","5,591,000","7,732,000","6,222,000","6,236,000","7,001,000","5,261,000","5,484,000","4,537,000","5,347,000","4,020,000","3,671,000","4,116,000","2,955,000","2,532,000","3,061,000","1,740,000",,
			RentAndLandingFees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,585,000","1,894,000","1,983,000","2,755,000","922,000","1,003,000","651,000","537,000","420,000","464,000","589,000","515,000","246,000","113,000","11,000",,
			OtherGandA,"34,047,000",,,,,,,,,,"8,294,000","8,315,000","8,809,000","8,629,000","1,047,000","10,286,000","8,569,000","2,610,000","7,003,000","4,467,000","6,427,000","6,151,000","8,169,000","6,779,000","6,344,000","6,796,000","6,001,000","7,907,000","6,169,000","7,572,000","7,403,000","7,208,000","5,591,000","6,147,000","4,328,000","4,253,000","4,246,000","4,339,000","4,481,000","3,886,000","4,810,000","3,600,000","3,207,000","3,527,000","2,440,000","2,286,000","2,948,000","1,729,000",,
	DepreciationAmortizationDepletionIncomeStatement,"227,908,000","59,100,000","58,615,000","55,492,000","54,701,000","55,443,000","56,516,000","56,696,000","55,520,000","55,828,000","57,504,000","69,775,000","53,299,000","54,302,000","34,246,000","24,765,000","24,562,000","24,902,000","24,834,000","25,210,000","25,950,000","26,296,000","26,112,000","25,407,000","25,859,000","25,061,000","25,017,000","24,645,000","24,885,000","21,325,000","18,810,000","17,396,000","16,230,000","15,888,000","14,823,000","13,971,000","13,565,000","13,211,000","12,052,000","11,055,000","9,998,000","9,689,000","9,519,000","9,037,000","7,592,000","4,797,000","3,516,000","2,032,000","223,000",
