name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012
			Amortization,"14,935,000","3,785,000","3,769,000","3,705,000","3,676,000","2,838,000","2,838,000","2,565,000","674,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"14,935,000","3,785,000","3,769,000","3,705,000","3,676,000","2,838,000","2,838,000","2,565,000","674,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"-266,885,000","-62,221,000","-61,604,000","-72,723,000","-70,337,000","-70,012,000","-77,969,000","-77,128,000","-57,105,000","-60,960,000","-46,170,000","-42,540,000","-39,122,000","-36,627,000","-38,403,000","-33,641,000","-34,919,000","-35,662,000","-32,854,000","-30,716,000","-26,841,000","-27,088,000","-19,555,000","-17,723,000","-22,135,000","-19,744,000","-21,786,000","-18,768,000","-16,588,000","-15,175,000","-13,847,000","-13,825,000","-12,892,000","-11,486,000","-8,933,000","-8,268,000","-11,348,000","-9,677,000","-18,376,000"
NetNonOperatingInterestIncomeExpense,"-6,328,000","-1,855,000","-1,502,000","-1,487,000","-1,484,000","-1,463,000","-2,956,000","-3,921,000","-3,292,000","-657,000","1,037,000","1,329,000","1,596,000","1,570,000","924,000","996,000","1,081,000","978,000","393,000","237,000","206,000","118,000","5,000","50,000","38,000","-5,000","-269,000","-322,000","-230,000","-138,000","-310,000","-214,000","-266,000","-9,839,000","-1,698,000","-351,000","-488,000","-12,624,000","-9,710,000"
	InterestIncomeNonOperating,"316,000","76,000","71,000","84,000","85,000","97,000","1,454,000","413,000","964,000","1,491,000","1,037,000","1,329,000","1,596,000","1,570,000","924,000","996,000","1,081,000","1,022,000","411,000","341,000","347,000","311,000","230,000","306,000","324,000","310,000","87,000","68,000","49,000","27,000","26,000","14,000","1,000","2,000","0","0","2,000","0","-1,000"
	InterestExpenseNonOperating,"6,644,000","1,931,000","1,573,000","1,571,000","1,569,000","1,560,000","4,410,000","4,334,000","4,256,000","2,148,000","0","0","0","0","0","0",,"44,000","18,000","104,000","141,000","193,000","225,000","256,000","286,000","315,000","356,000","390,000","279,000","165,000","336,000","228,000","267,000","9,841,000","1,698,000","351,000","490,000","12,624,000","9,709,000"
OtherIncomeExpense,"-800,000","-266,000","8,000","-166,000","-376,000","-164,000","-104,000","-208,000","-193,000","-216,000","-193,000","-198,000","136,000","-247,000","-137,000","-189,000","-242,000","-353,000","-3,446,000","-172,000","-239,000","-186,000","-7,252,000","-305,000","-2,505,000","-139,000","-39,000","-85,000","13,000","-89,000","-55,000","62,000","-144,000","-101,000","552,000","-264,000","7,000","644,000","17,185,000"
	GainOnSaleOfSecurity,"76,000","-44,000","159,000","-20,000","-19,000","-59,000","82,000","-62,000","-59,000","-90,000","-60,000","-68,000","21,000","-92,000","10,000","-45,000","-70,000","-34,000","-380,000","-44,000","-107,000","-60,000","-13,000","-167,000","-413,000","-14,000","67,000","13,000","89,000","-42,000","106,000","67,000","-76,000","-101,000","916,000","-226,000","11,000","642,000","17,206,000"
	SpecialIncomeCharges,"0",,,,,,,,,,,,,,"0",,,,"-2,927,000","0","0",,"-7,110,000",,"-1,949,000",,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"0",,,,,,,,,,,,,,"0",,,,"2,927,000","0","0",,"7,110,000",,"1,949,000",,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-876,000","-222,000","-151,000","-146,000","-357,000","-105,000","-186,000","-146,000","-134,000","-126,000","-133,000","-130,000","115,000","-155,000","-147,000","-144,000","-172,000","-319,000","-139,000","-128,000","-132,000","-126,000","-129,000","-138,000","-143,000","-125,000","-106,000","-98,000","-76,000","-47,000","-161,000","-5,000","-68,000",,"-364,000","-38,000","-4,000","2,000","-21,000"
PretaxIncome,"-274,013,000","-64,342,000","-63,098,000","-74,376,000","-72,197,000","-71,639,000","-81,029,000","-81,257,000","-60,590,000","-61,833,000","-45,326,000","-41,409,000","-37,390,000","-35,304,000","-37,616,000","-32,834,000","-34,080,000","-35,037,000","-35,907,000","-30,651,000","-26,874,000","-27,156,000","-26,802,000","-17,978,000","-24,602,000","-19,888,000","-22,094,000","-19,175,000","-16,805,000","-15,402,000","-14,212,000","-13,977,000","-13,302,000","-21,426,000","-10,079,000","-8,883,000","-11,829,000","-21,657,000","-10,901,000"
TaxProvision,,,"0","0","0","0","-2,720,000","0","0","100,000","0",,,,"3,000,000",,,,,,,,,,,,,,,,,,,,"0",,,,"0"
NetIncomeCommonStockholders,"-274,013,000","-64,342,000","-63,098,000","-74,376,000","-72,197,000","-71,639,000","-78,309,000","-81,257,000","-60,590,000","-61,933,000","-45,326,000","-41,409,000","-37,390,000","-35,304,000","-40,616,000","-32,834,000","-34,080,000","-35,037,000","-35,907,000","-30,651,000","-26,874,000","-27,156,000","-26,802,000","-17,978,000","-24,602,000","-19,888,000","-22,094,000","-19,175,000","-16,805,000","-15,402,000","-14,212,000","-13,977,000","-13,302,000","-21,426,000","42,687,000","-12,793,000","-15,750,000","5,216,000","-11,026,000"
	NetIncome,"-274,013,000","-64,342,000","-63,098,000","-74,376,000","-72,197,000","-71,639,000","-78,309,000","-81,257,000","-60,590,000","-61,933,000","-45,326,000","-41,409,000","-37,390,000","-35,304,000","-40,616,000","-32,834,000","-34,080,000","-35,037,000","-35,907,000","-30,651,000","-26,874,000","-27,156,000","-26,802,000","-17,978,000","-24,602,000","-19,888,000","-22,094,000","-19,175,000","-16,805,000","-15,402,000","-14,212,000","-13,977,000","-13,302,000","-21,426,000","-10,079,000","-8,883,000","-11,829,000","-21,657,000","-10,901,000"
		NetIncomeIncludingNoncontrollingInterests,"-274,013,000","-64,342,000","-63,098,000","-74,376,000","-72,197,000","-71,639,000","-78,309,000","-81,257,000","-60,590,000","-61,933,000","-45,326,000","-41,409,000","-37,390,000","-35,304,000","-40,616,000","-32,834,000","-34,080,000","-35,037,000","-35,907,000","-30,651,000","-26,874,000","-27,156,000","-26,802,000","-17,978,000","-24,602,000","-19,888,000","-22,094,000","-19,175,000","-16,805,000","-15,402,000","-14,212,000","-13,977,000","-13,302,000","-21,426,000","-10,079,000","-8,883,000","-11,829,000","-21,657,000","-10,901,000"
			NetIncomeContinuousOperations,"-274,013,000","-64,342,000","-63,098,000","-74,376,000","-72,197,000","-71,639,000","-78,309,000","-81,257,000","-60,590,000","-61,933,000","-45,326,000","-41,409,000","-37,390,000","-35,304,000","-40,616,000","-32,834,000","-34,080,000","-35,037,000","-35,907,000","-30,651,000","-26,874,000","-27,156,000","-26,802,000","-17,978,000","-24,602,000","-19,888,000","-22,094,000","-19,175,000","-16,805,000","-15,402,000","-14,212,000","-13,977,000","-13,302,000","-21,426,000","-10,079,000","-8,883,000","-11,829,000","-21,657,000","-10,901,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,904,000","3,910,000","3,921,000","2,320,000",
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-56,670,000",,,"-29,193,000",
AverageDilutionEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,133,000",
DilutedNIAvailtoComStockholders,"-274,013,000","-64,342,000","-63,098,000","-74,376,000","-72,197,000","-71,639,000","-78,309,000","-81,257,000","-60,590,000","-61,933,000","-45,326,000","-41,409,000","-37,390,000","-35,304,000","-40,616,000","-32,834,000","-34,080,000","-35,037,000","-35,907,000","-30,651,000","-26,874,000","-27,156,000","-26,802,000","-17,978,000","-24,602,000","-19,888,000","-22,094,000","-19,175,000","-16,805,000","-15,402,000","-14,212,000","-13,977,000","-13,302,000","-21,426,000","43,512,000","-12,793,000","-15,750,000","13,349,000","-11,026,000"
BasicEPS,,"-0.94","-0.93","-1.1","-1.07","-1.08","-1.24","-1.34","-1.12","-1.15","-0.99","-0.96","-0.86","-0.85","-1.12","-0.91","-0.94","-0.97","-1.14","-1.01","-0.9","-0.94","-0.95","-0.64","-0.88","-0.71","-0.83","-0.81","-0.71","-0.65","-0.6","-0.6","-0.69","-1.93","-0.568","-1.783","-2.195","0.727",
DilutedEPS,,"-0.94","-0.93","-1.1","-1.07","-1.08","-1.24","-1.34","-1.12","-1.15","-0.99","-0.96","-0.86","-0.85","-1.12","-0.91","-0.94","-0.97","-1.14","-1.01","-0.9","-0.94","-0.95","-0.64","-0.88","-0.71","-0.83","-0.81","-0.71","-0.65","-0.6","-0.6","-0.69","-1.93","-0.568","-1.783","-2.195","0.727",
BasicAverageShares,,"68,333,117","68,034,811","67,782,033","67,462,413","66,636,830","63,298,758","60,526,740","54,257,320","53,868,036","45,626,470","43,314,831","43,260,317","41,598,919","36,334,364","36,272,445","36,123,659","35,950,593","31,580,146","30,270,260","29,776,893","28,808,195","28,201,880","28,160,458","28,089,731","28,005,611","26,460,955","23,755,199","23,584,910","23,535,080","23,492,415","23,331,104","19,380,934","11,092,471","17,744,416","7,176,794","7,176,794","7,176,794",
DilutedAverageShares,,"68,333,117","68,034,811","67,782,033","67,462,413","66,636,830","63,298,758","60,526,740","54,257,320","53,868,036","45,626,470","43,314,831","43,260,317","41,598,919","36,334,364","36,272,445","36,123,659","35,950,593","31,580,146","30,270,260","29,776,893","28,808,195","28,201,880","28,160,458","28,089,731","28,005,611","26,460,955","23,755,199","23,584,910","23,535,080","23,492,415","23,331,104","19,380,934","11,092,471","17,744,416","7,176,794","7,176,794","7,176,794",
TotalOperatingIncomeAsReported,"-266,885,000","-62,221,000","-61,604,000","-72,723,000","-70,337,000","-70,012,000","-77,969,000","-77,128,000","-57,105,000","-60,960,000","-46,170,000","-42,540,000","-39,122,000","-36,627,000","-38,403,000","-33,641,000","-34,919,000","-35,662,000","-35,781,000","-30,716,000","-26,841,000","-27,088,000","-26,665,000","-17,723,000","-24,084,000","-19,744,000","-21,786,000","-18,768,000","-16,588,000","-15,175,000","-13,847,000","-13,825,000","-12,892,000","-11,486,000","-8,933,000","-8,268,000","-11,348,000","-9,677,000","-18,376,000"
TotalExpenses,"356,645,000","87,482,000","87,554,000","92,468,000","89,141,000","83,311,000","89,102,000","80,963,000","57,404,000","61,018,000","46,259,000","42,586,000","39,122,000","36,905,000","38,890,000","36,003,000","35,605,000","35,855,000","32,891,000","30,791,000","26,916,000","27,163,000","19,630,000","17,798,000","22,210,000","19,819,000","21,861,000","18,843,000","16,663,000","15,250,000","13,922,000","13,900,000","12,967,000","11,644,000","9,242,000","8,426,000","11,423,000","9,752,000","18,493,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-274,013,000","-64,342,000","-63,098,000","-74,376,000","-72,197,000","-71,639,000","-78,309,000","-81,257,000","-60,590,000","-61,933,000","-45,326,000","-41,409,000","-37,390,000","-35,304,000","-40,616,000","-32,834,000","-34,080,000","-35,037,000","-35,907,000","-30,651,000","-26,874,000","-27,156,000","-26,802,000","-17,978,000","-24,602,000","-19,888,000","-22,094,000","-19,175,000","-16,805,000","-15,402,000","-14,212,000","-13,977,000","-13,302,000","-21,426,000","-10,079,000","-8,883,000","-11,829,000","-21,657,000","-10,901,000"
NormalizedIncome,"-274,089,000","-64,298,000","-63,257,000","-74,356,000","-72,178,000","-71,580,000","-78,388,247.405","-81,195,000","-60,531,000","-61,867,300","-45,266,000","-41,341,000","-37,411,000","-35,212,000","-40,626,000","-32,789,000","-34,010,000","-35,003,000","-32,600,000","-30,607,000","-26,767,000","-27,096,000","-19,679,000","-17,811,000","-22,240,000","-19,874,000","-22,161,000","-19,188,000","-16,894,000","-15,360,000","-14,318,000","-14,044,000","-13,226,000","-21,325,000","-10,995,000","-8,657,000","-11,840,000","-22,299,000","-28,107,000"
InterestIncome,"316,000","76,000","71,000","84,000","85,000","97,000","1,454,000","413,000","964,000","1,491,000","1,037,000","1,329,000","1,596,000","1,570,000","924,000","996,000","1,081,000","1,022,000","411,000","341,000","347,000","311,000","230,000","306,000","324,000","310,000","87,000","68,000","49,000","27,000","26,000","14,000","1,000","2,000","0","0","2,000","0","-1,000"
InterestExpense,"6,644,000","1,931,000","1,573,000","1,571,000","1,569,000","1,560,000","4,410,000","4,334,000","4,256,000","2,148,000","0","0","0","0","0","0",,"44,000","18,000","104,000","141,000","193,000","225,000","256,000","286,000","315,000","356,000","390,000","279,000","165,000","336,000","228,000","267,000","9,841,000","1,698,000","351,000","490,000","12,624,000","9,709,000"
NetInterestIncome,"-6,328,000","-1,855,000","-1,502,000","-1,487,000","-1,484,000","-1,463,000","-2,956,000","-3,921,000","-3,292,000","-657,000","1,037,000","1,329,000","1,596,000","1,570,000","924,000","996,000","1,081,000","978,000","393,000","237,000","206,000","118,000","5,000","50,000","38,000","-5,000","-269,000","-322,000","-230,000","-138,000","-310,000","-214,000","-266,000","-9,839,000","-1,698,000","-351,000","-488,000","-12,624,000","-9,710,000"
EBIT,"-267,369,000","-62,411,000","-61,525,000","-72,805,000","-70,628,000","-70,079,000","-76,619,000","-76,923,000","-56,334,000","-59,685,000","-45,326,000","-41,409,000","-37,390,000","-35,304,000","-37,616,000","-32,834,000","-34,919,000","-34,993,000","-35,889,000","-30,547,000","-26,733,000","-26,963,000","-26,577,000","-17,722,000","-24,316,000","-19,573,000","-21,738,000","-18,785,000","-16,526,000","-15,237,000","-13,876,000","-13,749,000","-13,035,000","-11,585,000","-8,381,000","-8,532,000","-11,339,000","-9,033,000","-1,192,000"
EBITDA,"-246,381,000"
ReconciledCostOfRevenue,"25,329,000","7,436,000","7,462,000","5,453,000","4,978,000","3,746,000","3,134,000","543,000","21,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0"
ReconciledDepreciation,"20,988,000","5,376,000","5,419,000","5,150,000","5,043,000","4,241,000","4,319,000","3,779,000","1,413,000","739,000","757,000","734,000","790,000","628,000","475,000","444,000","417,000","390,000","372,000","374,000","365,000","357,000","377,000","369,000","355,000","344,000","409,000","511,000","544,000","531,000","490,000","542,000","531,000","488,000","496,000","475,000","457,000","453,000","447,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-274,013,000","-64,342,000","-63,098,000","-74,376,000","-72,197,000","-71,639,000","-78,309,000","-81,257,000","-60,590,000","-61,933,000","-45,326,000","-41,409,000","-37,390,000","-35,304,000","-40,616,000","-32,834,000","-34,080,000","-35,037,000","-35,907,000","-30,651,000","-26,874,000","-27,156,000","-26,802,000","-17,978,000","-24,602,000","-19,888,000","-22,094,000","-19,175,000","-16,805,000","-15,402,000","-14,212,000","-13,977,000","-13,302,000","-21,426,000","-10,079,000","-8,883,000","-11,829,000","-21,657,000","-10,901,000"
TotalUnusualItemsExcludingGoodwill,"76,000","-44,000","159,000","-20,000","-19,000","-59,000","82,000","-62,000","-59,000","-90,000","-60,000","-68,000","21,000","-92,000","10,000","-45,000","-70,000","-34,000","-3,307,000","-44,000","-107,000","-60,000","-7,123,000","-167,000","-2,362,000","-14,000","67,000","13,000","89,000","-42,000","106,000","67,000","-76,000","-101,000","916,000","-226,000","11,000","642,000","17,206,000"
TotalUnusualItems,"76,000","-44,000","159,000","-20,000","-19,000","-59,000","82,000","-62,000","-59,000","-90,000","-60,000","-68,000","21,000","-92,000","10,000","-45,000","-70,000","-34,000","-3,307,000","-44,000","-107,000","-60,000","-7,123,000","-167,000","-2,362,000","-14,000","67,000","13,000","89,000","-42,000","106,000","67,000","-76,000","-101,000","916,000","-226,000","11,000","642,000","17,206,000"
NormalizedEBITDA,"-246,457,000","-56,991,000","-56,265,000","-67,635,000","-65,566,000","-65,779,000","-72,382,000","-73,082,000","-54,862,000","-58,856,000","-44,509,000","-40,607,000","-36,621,000","-34,584,000","-37,151,000","-32,345,000","-34,432,000","-34,569,000","-32,210,000","-30,129,000","-26,261,000","-26,546,000","-19,077,000","-17,186,000","-21,599,000","-19,215,000","-21,396,000","-18,287,000","-16,071,000","-14,664,000","-13,492,000","-13,274,000","-12,428,000","-10,996,000","-8,801,000","-7,831,000","-10,893,000","-9,222,000","-17,951,000"
TaxRateForCalcs,"0","0","0","0","0","0","0.034","0","0","0.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","2,752.595","0","0","-24,300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
