name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012
			DeferredIncomeTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,100,000",,,,,,,,
		AssetImpairmentCharge,,,"0","0","0","0","2,800,000","2,600,000","0","96,300,000",,,,,,,,,,,,,,,,,,,,,"4,500,000",,,,"0",,,,"0"
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-700,000",,,,,,,,
		OtherNonCashItems,,,,,,,,,,,,,,,,,,,"3,000,000","0","0","-50,000,000",,,,,,,,,,,,,,,,,
		ChangeInWorkingCapital,"-115,400,000","-93,000,000","36,000,000","-74,800,000","16,400,000","-17,800,000","54,700,000","-8,700,000","3,600,000","-85,800,000","82,400,000","19,500,000","-10,500,000","-113,600,000","96,900,000","5,300,000","-8,200,000","-105,000,000","66,300,000","-1,300,000","-17,100,000","-76,100,000","107,000,000","-26,400,000","-10,500,000","-76,000,000","57,200,000","1,600,000","-48,900,000","-51,400,000","6,600,000","31,300,000","-1,700,000","-50,500,000","59,400,000","38,500,000","-14,600,000","-52,300,000","-9,200,000"
			ChangeInOtherWorkingCapital,,,,,,,,,,,,"19,500,000","-10,500,000","-113,600,000",,"5,300,000","-8,200,000","-105,000,000",,"-1,300,000","-17,100,000","-76,100,000",,"-26,400,000","-10,500,000","-76,000,000",,"1,600,000","-48,900,000","-51,400,000",,"31,300,000","-1,700,000","-50,500,000",,"38,500,000","-14,600,000","-52,300,000",
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","-300,000","0","-200,000","-300,000","-1,200,000","-1,400,000","-200,000","-500,000","1,500,000","-1,600,000","-200,000","-3,000,000"
InvestingCashFlow,"-33,300,000","-6,300,000","-16,700,000","3,800,000","-14,100,000","-4,600,000","-17,400,000","-8,700,000","-11,800,000","-18,800,000","-21,600,000","-19,800,000","-18,500,000","-17,700,000","-35,100,000","-107,400,000","-16,400,000","-284,900,000","-14,100,000","-10,200,000","1,900,000","-27,800,000","-14,700,000","-10,800,000","-35,700,000","-2,800,000","600,000","-467,900,000","-52,100,000","-14,400,000","-13,900,000","-12,700,000","6,100,000","-14,300,000","-31,100,000","19,300,000","-2,800,000","-4,100,000","-5,500,000"
	CashFlowFromContinuingInvestingActivities,"-33,300,000","-6,300,000","-16,700,000","3,800,000","-14,100,000","-4,600,000","-17,400,000","-8,700,000","-11,800,000","-18,800,000","-21,600,000","-19,800,000","-18,500,000","-17,700,000","-35,100,000","-107,400,000","-16,400,000","-284,900,000","-14,100,000","-10,200,000","1,900,000","-27,800,000","-14,700,000","-10,800,000","-35,700,000","-2,800,000","600,000","-467,900,000","-52,100,000","-14,400,000","-13,900,000","-12,700,000","6,100,000","-14,300,000","-31,100,000","19,300,000","-2,800,000","-4,100,000","-5,500,000"
		CapitalExpenditureReported,"-47,800,000","-8,700,000","-16,700,000","-10,800,000","-11,600,000","-6,300,000","-13,800,000","-8,900,000","-12,600,000","-11,800,000","-16,200,000","-20,100,000","-17,000,000","-12,300,000","-17,300,000","-10,900,000","-12,200,000","-8,700,000","-15,600,000","-12,300,000","-13,600,000","-7,800,000","-16,100,000","-9,900,000","-9,100,000","-7,400,000","-7,900,000","-8,700,000","-9,200,000","-9,400,000","-11,700,000","-13,800,000","-16,800,000","-9,200,000","-8,200,000","-3,300,000","-3,400,000","-5,300,000","-5,500,000"
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,300,000",,,,"0"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,300,000",,,,"0"
		NetBusinessPurchaseAndSale,,,"0",,,,"-12,500,000","0","0","0","300,000","0","0","-4,600,000","-300,000","-95,300,000","-4,200,000","-276,300,000","1,300,000","300,000","15,200,000","-20,800,000","-4,300,000","0",,,"200,000","-459,400,000","-43,000,000","-9,000,000","-1,000,000","0","-17,700,000","-5,300,000",,,"0","0",
			PurchaseOfBusiness,,,"0",,,,"-12,500,000","0","0","0","-3,000,000","0","0","-4,600,000","-300,000","-95,300,000","-4,200,000","-276,300,000","0","0","0","-20,800,000","-4,300,000","0",,,"100,000","-459,400,000","-43,000,000","-9,000,000","-2,200,000","0","-17,700,000","-5,300,000",,,"0","0",
			SaleOfBusiness,,,"0",,,,,,,,,,,,"0","0",,,"1,300,000","300,000",,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","7,500,000","6,600,000",,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","7,500,000","6,600,000",,,,,,,,,,,,,
		NetOtherInvestingChanges,"13,400,000","2,400,000","0","13,500,000","-2,500,000","1,700,000","11,900,000","200,000","800,000","-7,000,000","-5,700,000","300,000","-1,500,000","-800,000","-3,400,000","-1,200,000","0","100,000",,"1,800,000","300,000","800,000",,"-900,000","-2,700,000","-2,000,000",,"200,000","100,000","4,000,000","-1,700,000","1,100,000","40,600,000","200,000",,,"600,000","1,200,000",
FinancingCashFlow,"-447,000,000","-104,900,000","-220,000,000","-44,200,000","-77,900,000","-187,200,000","-142,600,000","-30,100,000","-32,400,000","-116,800,000","-67,800,000","-73,800,000","-101,400,000","-99,200,000","-66,500,000","-26,500,000","-69,500,000","-20,900,000","-32,200,000","-8,200,000","-54,500,000","-56,000,000","-80,000,000","-21,000,000","-20,200,000","-74,800,000","-105,900,000","353,500,000","-5,900,000","-46,700,000","-29,400,000","-34,800,000","-82,400,000","-3,400,000","-168,500,000","-88,000,000","-54,100,000","18,200,000","-75,800,000"
	CashFlowFromContinuingFinancingActivities,"-447,000,000","-104,900,000","-220,000,000","-44,200,000","-77,900,000","-187,200,000","-142,600,000","-30,100,000","-32,400,000","-116,800,000","-67,800,000","-73,800,000","-101,400,000","-99,200,000","-66,500,000","-26,500,000","-69,500,000","-20,900,000","-32,200,000","-8,200,000","-54,500,000","-56,000,000","-80,000,000","-21,000,000","-20,200,000","-74,800,000","-105,900,000","353,500,000","-5,900,000","-46,700,000","-29,400,000","-34,800,000","-82,400,000","-3,400,000","-168,500,000","-88,000,000","-54,100,000","18,200,000","-75,800,000"
		NetIssuancePaymentsOfDebt,"8,000,000","-3,100,000","11,200,000","0","-100,000","0","-100,000","-700,000","-2,600,000","3,200,000","100,000","-100,000","-8,900,000","-9,000,000","-8,700,000","-9,000,000","-49,600,000","31,200,000","26,200,000","8,700,000","-11,900,000","-12,900,000","-10,800,000","-13,100,000","-12,200,000","-28,300,000","-89,100,000","379,600,000","200,000","-12,400,000","-14,900,000","-7,900,000","-47,200,000","-8,000,000","1,339,100,000","-600,000","-1,300,000","1,700,000","-700,000"
			NetLongTermDebtIssuance,"246,900,000","-3,100,000","250,100,000",,,,"0","-100,000","0","0","0","0","-8,900,000","-8,800,000","-8,800,000","-8,800,000","-49,100,000","31,200,000","26,200,000","8,700,000","-11,700,000","-11,800,000","6,600,000","-13,100,000","-28,800,000","-11,700,000","-96,100,000","380,000,000","-12,000,000","-12,400,000","7,100,000","-7,900,000","-47,200,000","-8,000,000","1,300,100,000","-500,000","-1,300,000","1,700,000","0"
				LongTermDebtIssuance,,,,,,,"0",,,,"0","400,000,000","0","0","0","75,000,000","0","40,000,000","800,000,000",,,,,,,,"0",,,,,,,,,,,,
				LongTermDebtPayments,,"-3,100,000",,,,,"0","-100,000","0","0","0","-400,000,000","-8,900,000","-8,800,000","-8,800,000","-83,800,000","-49,100,000","-8,800,000","-773,800,000","-856,300,000","-11,700,000","-11,800,000","6,600,000","-13,100,000","-28,800,000","-11,700,000","-96,100,000","-320,000,000","-12,000,000","-12,400,000","-949,200,000",,,,"100,000",,,,"0"
			NetShortTermDebtIssuance,,,,,"-100,000","0","-100,000","-600,000","-2,600,000","3,200,000","100,000","-100,000","0","-200,000","100,000","-200,000","-500,000","0","0","0","-200,000","-1,100,000",,,"16,600,000","-16,600,000","7,000,000","-400,000",,,,,,,"39,000,000",,,,"-700,000"
				ShortTermDebtIssuance,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,,,,,"-100,000",,,,,"-100,000","0","-200,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-324,100,000","-61,000,000","-200,100,000","-12,900,000","-50,100,000","-149,700,000","-114,700,000","0","0","-94,100,000","-46,300,000","-46,100,000","-69,800,000","-63,800,000","-37,300,000","0","0","-30,000,000","0","0","-30,000,000","-30,000,000","-55,100,000","0","0","-30,000,000","0","0","0","-30,000,000","0","-20,000,000",,,,,,,
			CommonStockPayments,"-324,100,000","-61,000,000","-200,100,000","-12,900,000","-50,100,000","-149,700,000","-114,700,000","0","0","-94,100,000","-46,300,000","-46,100,000","-69,800,000","-63,800,000","-37,300,000","0","0","-30,000,000","0","0","-30,000,000","-30,000,000","-55,100,000","0","0","-30,000,000","0","0","0","-30,000,000","0","-20,000,000",,,,,,,
		CashDividendsPaid,"-132,300,000","-35,800,000","-32,100,000","-32,300,000","-32,100,000","-32,500,000","-29,000,000","-29,600,000","-29,700,000","-29,000,000","-25,100,000","-25,000,000","-25,300,000","-25,200,000","-19,800,000","-19,900,000","-20,000,000","-19,700,000","-15,300,000","-15,200,000","-15,200,000","-15,200,000","-11,500,000","-11,600,000","-11,500,000","-11,400,000","-9,600,000","-9,600,000","-9,600,000","-9,500,000","-7,400,000","-7,700,000","-7,700,000","-7,200,000",,,"0","0",
			CommonStockDividendPaid,,,,,,,"-29,000,000","-29,600,000","-29,700,000","-29,000,000","-25,100,000","-25,000,000","-25,300,000","-25,200,000","-19,800,000","-19,900,000","-20,000,000","-19,700,000","-15,300,000","-15,200,000","-15,200,000","-15,200,000","-11,500,000","-11,600,000","-11,500,000","-11,400,000","-9,600,000","-9,600,000","-9,600,000","-9,500,000","-7,400,000","-7,700,000","-7,700,000","-7,200,000",,,"0","0",
		NetOtherFinancingCharges,"1,400,000","-5,000,000","1,000,000","1,000,000","4,400,000","-5,000,000","-3,300,000","200,000","-100,000","3,100,000","-3,000,000","-2,600,000","2,600,000","-1,200,000","-3,900,000","2,400,000","100,000","-2,400,000","-50,300,000","-1,700,000","2,600,000","2,100,000","-8,400,000","3,700,000","3,500,000","-5,100,000","-18,200,000","-16,500,000","3,500,000","5,200,000","-21,200,000","800,000","2,800,000","11,800,000","-1,508,900,000","-87,400,000","-52,800,000","16,500,000","-75,100,000"
EndCashPosition,"311,300,000","305,100,000","397,900,000","503,900,000","460,200,000","394,300,000","480,400,000","430,800,000","304,300,000","248,700,000","358,700,000","236,300,000","161,200,000","160,600,000","290,600,000","196,500,000","189,600,000","151,800,000","466,200,000","334,900,000","245,500,000","189,600,000","312,400,000","214,500,000","169,100,000","125,500,000","199,700,000","175,200,000","201,000,000","229,600,000","290,500,000","251,400,000","193,200,000","205,400,000","227,400,000","368,500,000","322,200,000","313,800,000","317,500,000"
	ChangesInCash,"-83,000,000","-90,700,000","-104,500,000","48,500,000","63,700,000","-80,000,000","40,900,000","122,600,000","53,000,000","-104,800,000","119,400,000","78,800,000","-300,000","-129,500,000","95,800,000","7,800,000","42,900,000","-315,900,000","130,900,000","87,600,000","52,300,000","-124,700,000","104,400,000","45,400,000","46,100,000","-78,400,000","26,200,000","-22,100,000","-29,200,000","-56,700,000","40,600,000","60,700,000","-11,600,000","-18,600,000","-133,300,000","29,700,000","1,900,000","14,500,000","-9,500,000"
	EffectOfExchangeRateChanges,"-6,200,000","-2,100,000","-1,500,000","-4,800,000","2,200,000","-6,100,000","8,700,000","3,900,000","2,600,000","-5,200,000","3,000,000","-3,700,000","900,000","-500,000","-1,700,000","-900,000","-5,100,000","1,500,000","400,000","1,800,000","3,600,000","1,900,000","-6,500,000","0","-2,500,000","4,200,000","-1,700,000","-3,700,000","600,000","-4,200,000","-1,500,000","-2,500,000","-600,000","-3,400,000","-7,800,000","16,600,000","6,500,000","-18,200,000","-7,600,000"
	BeginningCashPosition,"394,300,000","397,900,000","503,900,000","460,200,000","394,300,000","480,400,000","430,800,000","304,300,000","248,700,000","358,700,000","236,300,000","161,200,000","160,600,000","290,600,000","196,500,000","189,600,000","151,800,000","466,200,000","334,900,000","245,500,000","189,600,000","312,400,000","214,500,000","169,100,000","125,500,000","199,700,000","175,200,000","201,000,000","229,600,000","290,500,000","251,400,000","193,200,000","205,400,000","227,400,000","368,500,000","322,200,000","313,800,000","317,500,000","334,600,000"
CapitalExpenditure,"-47,800,000","-8,700,000","-16,700,000","-10,800,000","-11,600,000","-6,300,000","-13,800,000","-8,900,000","-12,600,000","-11,800,000","-16,200,000","-20,100,000","-17,000,000","-12,300,000","-17,300,000","-10,900,000","-12,200,000","-8,700,000","-15,600,000","-12,300,000","-13,600,000","-7,800,000","-16,100,000","-9,900,000","-9,100,000","-7,400,000","-7,900,000","-8,700,000","-9,200,000","-9,400,000","-11,700,000","-13,800,000","-16,800,000","-9,200,000","-8,200,000","-3,300,000","-3,400,000","-5,300,000","-5,500,000"
IssuanceOfDebt,,,,,,"0","0",,,,"0","400,000,000","0","0","0","75,000,000","0","40,000,000","800,000,000",,,,,,,,"0",,,,,,,,,,,,
RepaymentOfDebt,"-242,000,000","-3,100,000","-238,800,000",,,,"-100,000","-100,000","0","0","300,000","-400,100,000","-8,900,000","-9,000,000","-8,800,000","-83,800,000","-49,100,000","-8,800,000","-773,800,000","-856,300,000","-11,700,000","-11,800,000","6,600,000","-13,100,000","-28,800,000","-11,700,000","-96,100,000","-320,000,000","-12,000,000","-12,400,000","-949,200,000",,,,"100,000",,,,"0"
RepurchaseOfCapitalStock,"-324,100,000","-61,000,000","-200,100,000","-12,900,000","-50,100,000","-149,700,000","-114,700,000","0","0","-94,100,000","-46,300,000","-46,100,000","-69,800,000","-63,800,000","-37,300,000","0","0","-30,000,000","0","0","-30,000,000","-30,000,000","-55,100,000","0","0","-30,000,000","0","0","0","-30,000,000","0","-20,000,000",,,,,,,
FreeCashFlow,"349,500,000","11,800,000","115,500,000","78,100,000","144,100,000","105,500,000","187,100,000","152,500,000","84,600,000","19,000,000","192,600,000","152,300,000","102,600,000","-24,900,000","180,100,000","130,800,000","116,600,000","-18,800,000","161,600,000","93,700,000","91,300,000","-48,700,000","183,000,000","67,300,000","92,900,000","-8,200,000","123,600,000","83,600,000","19,600,000","-5,000,000","72,200,000","94,400,000","47,900,000","-10,100,000","58,100,000","95,100,000","55,400,000","-4,900,000","66,300,000"
