name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,09/30/2015
	OtherNonOperatingIncomeExpenses,"-1,803,000","-436,000","78,000","-378,000","-1,067,000","-363,000","-1,220,000","-818,000","-1,132,000","-553,000","-483,000",,"-846,000","-440,000","-13,000","36,000","-86,000","-83,000","-51,000","-182,000","-413,000","-714,000",,,,,
PretaxIncome,"171,316,000","48,245,000","45,427,000","36,070,000","41,574,000","36,741,000","32,756,000","30,254,000","22,863,000","2,888,000","29,532,000","13,758,000","25,733,000","25,434,000","19,991,000","13,755,000","24,814,000","35,821,000","90,760,000","26,446,000","39,518,000","34,179,000","48,949,000","-2,141,234","-1,983,812","-206,954","-206,807"
TaxProvision,"44,191,000","13,687,000","8,899,000","9,878,000","11,727,000","10,009,000","8,383,000","6,281,000","5,493,000","248,000","5,977,000","3,029,000","9,064,000","-1,178,000","3,639,000","2,603,000","194,000","6,519,000","-98,812,000","10,316,000","11,311,000","9,980,000",,,,,
NetIncomeCommonStockholders,"127,125,000","34,558,000","36,528,000","26,192,000","29,847,000","26,732,000","23,612,000","22,605,000","16,170,000","2,348,000","21,720,000","8,785,000","11,483,000","21,126,000","11,831,000","7,941,000","19,283,000","23,841,000","179,686,000","9,549,000","18,830,000","15,832,000","57,139,000","-2,141,234","-1,983,812","-206,954","-206,807"
	NetIncome,"127,125,000","34,558,000","36,528,000","26,192,000","29,847,000","26,732,000","23,612,000","22,605,000","16,170,000","2,348,000","21,720,000","8,785,000","11,483,000","21,126,000","11,831,000","7,941,000","19,283,000","23,841,000","179,686,000","9,549,000","18,830,000","15,832,000","57,139,000","-2,141,234","-1,983,812","-206,954","-206,807"
		NetIncomeIncludingNoncontrollingInterests,"127,125,000","34,558,000","36,528,000","26,192,000","29,847,000","26,732,000","24,373,000","23,973,000","17,370,000","2,640,000","23,555,000","10,729,000","16,669,000","26,612,000","16,352,000","11,152,000","24,620,000","29,302,000","189,572,000","16,130,000","28,207,000","24,199,000","56,272,000","-2,141,234","-1,983,812","-206,954","-206,807"
			NetIncomeContinuousOperations,"127,125,000","34,558,000","36,528,000","26,192,000","29,847,000","26,732,000","24,373,000","23,973,000","17,370,000","2,640,000","23,555,000","10,729,000","16,669,000","26,612,000","16,352,000","11,152,000","24,620,000","29,302,000","189,572,000","16,130,000","28,207,000","24,199,000","56,272,000","-2,141,234","-1,983,812","-206,954","-206,807"
		MinorityInterests,,,"0","0","0","0","-761,000","-1,368,000","-1,200,000","-292,000","-1,835,000","-1,944,000","-5,186,000","-5,486,000","-4,521,000","-3,211,000","-5,337,000","-5,461,000","-9,886,000","-6,581,000","-9,377,000","-8,367,000",,,,,
AverageDilutionEarnings,"-490,000","0","-566,000","0","0",,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"126,635,000","34,558,000","35,962,000","26,192,000","29,847,000","26,732,000","23,612,000","22,605,000","16,170,000","2,348,000","21,720,000","8,785,000","11,483,000","21,126,000","11,831,000","7,941,000","19,283,000","23,841,000","179,686,000","9,549,000","18,830,000","15,832,000","57,139,000","-2,141,234","-1,983,812","-206,954","-206,807"
BasicEPS,,"0.25","0.27","0.2","0.23","0.2","0.18","0.18","0.13","0.02","0.18","0.08","0.11","0.21","0.12","0.08","0.19","0.24",,"0.1","0.19","0.16",,"-0.19","-0.18","-0.02","-0.02"
DilutedEPS,,"0.25","0.25","0.19","0.21","0.19","0.18","0.18","0.13","0.02","0.17","0.07","0.1","0.21","0.12","0.08","0.18","0.23",,"0.09","0.18","0.15",,"-0.19","-0.18","-0.02","-0.02"
BasicAverageShares,,"138,602,451","134,247,010","129,846,551","131,354,059","130,839,313","127,958,039","124,905,538","123,638,723","123,123,656","121,219,637","115,196,195","105,072,322","100,085,141","100,034,285","99,958,244","99,939,642","99,895,075",,"99,557,183","98,943,690","98,250,917",,"11,124,933","11,027,712","10,937,736","11,085,093"
DilutedAverageShares,,"139,565,136","138,435,782","138,058,866","138,925,489","137,186,889","132,402,533","127,586,881","124,576,409","126,075,126","126,108,531","121,122,895","109,509,195","100,777,609","100,113,695","102,963,080","104,773,094","105,041,015",,"105,418,566","107,184,341","104,773,887",,"11,124,933","11,027,712","10,937,736","11,085,093"
TotalOperatingIncomeAsReported,"212,040,000","58,347,000","53,963,000","46,604,000","53,126,000","47,045,000","44,232,000","41,337,000","34,575,000","15,166,000","39,534,000","23,571,000","36,881,000","36,110,000","30,345,000","23,693,000","34,649,000","32,872,000","100,760,000","38,716,000","49,792,000","44,723,000","117,983,139","-2,302,304","-2,136,783","-279,051","-208,223"
TotalExpenses,"998,035,000","273,704,000","244,607,000","241,365,000","238,359,000","218,376,000","211,051,000","219,518,000","221,651,000","224,037,000","182,160,000","203,640,000","204,179,000","186,628,000","185,751,000","187,289,000","182,952,000","174,407,000","147,416,000","150,942,000","153,386,000","139,815,000","567,919,861","2,302,304","2,136,783","279,051","208,223"
NetIncomeFromContinuingAndDiscontinuedOperation,"127,125,000","34,558,000","36,528,000","26,192,000","29,847,000","26,732,000","23,612,000","22,605,000","16,170,000","2,348,000","21,720,000","8,785,000","11,483,000","21,126,000","11,831,000","7,941,000","19,283,000","23,841,000","179,686,000","9,549,000","18,830,000","15,832,000","57,139,000","-2,141,234","-1,983,812","-206,954","-206,807"
NormalizedIncome,"125,715,847.469","34,558,000","34,390,693.464","26,357,528","30,228,258","26,676,672","24,177,498.84","22,605,000","16,170,000","6,261,748","17,709,620.073","8,785,000","11,483,000","21,126,000","10,783,182.882","7,941,000","17,545,016","14,918,256","148,876,600","12,815,802","18,705,802.976","15,832,000","57,139,000","-2,141,234","-1,983,812","-206,954","-206,807"
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,"161,070","152,971","72,097","1,416"
InterestExpense,"39,411,000","9,666,000","9,863,000","9,928,000","9,954,000","10,017,000","10,256,000","10,265,000","10,580,000","11,725,000","9,519,000","9,813,000","10,302,000","10,236,000","10,341,000","9,974,000","9,749,000","9,340,000","9,343,000","9,966,000","10,035,000","9,830,000",,,,,
NetInterestIncome,"-39,411,000","-9,666,000","-9,863,000","-9,928,000","-9,954,000","-10,017,000","-10,256,000","-10,265,000","-10,580,000","-11,725,000","-9,519,000","-9,813,000","-10,302,000","-10,236,000","-10,341,000","-9,974,000","-9,749,000","-9,340,000","-9,343,000","-9,966,000","-10,035,000","-9,830,000","-67,419,139","161,070","152,971","72,097","1,416"
EBIT,"210,727,000","57,911,000","55,290,000","45,998,000","51,528,000","46,758,000","43,012,000","40,519,000","33,443,000","14,613,000","39,051,000","23,571,000","36,035,000","35,670,000","30,332,000","23,729,000","34,563,000","45,161,000","100,103,000","36,412,000","49,553,000","44,009,000","159,666,139","-2,302,304","-2,136,783","-279,051","-208,223"
EBITDA,"263,014,000"
ReconciledCostOfRevenue,"749,801,000","209,008,000","178,970,000","182,098,000","179,725,000","163,089,000","152,506,000","161,917,000","160,306,000","157,811,000","140,862,000","151,807,000","152,558,000","142,657,000","142,047,000","145,876,000","144,429,000","133,405,000","111,830,000","110,157,000","111,140,000","101,849,000",,,,,"0"
ReconciledDepreciation,"52,287,000","13,297,000","13,689,000","12,769,000","12,532,000","12,691,000","13,941,000","14,522,000","13,656,000","12,821,000","10,656,000","10,739,000","11,061,000","10,878,000","10,041,000","10,722,000","10,557,000","10,091,000","9,594,000","9,722,000","9,588,000","9,266,000",,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"127,125,000","34,558,000","36,528,000","26,192,000","29,847,000","26,732,000","23,612,000","22,605,000","16,170,000","2,348,000","21,720,000","8,785,000","11,483,000","21,126,000","11,831,000","7,941,000","19,283,000","23,841,000","179,686,000","9,549,000","18,830,000","15,832,000","57,139,000","-2,141,234","-1,983,812","-206,954","-206,807"
TotalUnusualItemsExcludingGoodwill,"1,899,000",,"2,658,000","-228,000","-531,000","76,000","-760,000","0","0","-4,282,000","5,028,000","0","0","0","1,281,000","0","1,752,000","10,908,000","51,349,000","-4,714,000","174,000","0",,,,,
TotalUnusualItems,"1,899,000",,"2,658,000","-228,000","-531,000","76,000","-760,000","0","0","-4,282,000","5,028,000","0","0","0","1,281,000","0","1,752,000","10,908,000","51,349,000","-4,714,000","174,000","0",,,,,
NormalizedEBITDA,"261,115,000","71,208,000","66,321,000","58,995,000","64,591,000","59,373,000","57,713,000","55,041,000","47,099,000","31,716,000","44,679,000","34,310,000","47,096,000","46,548,000","39,092,000","34,451,000","43,368,000","44,344,000","58,348,000","50,848,000","58,967,000","53,275,000","159,666,139","-2,302,304","-2,136,783","-279,051","-208,223"
TaxRateForCalcs,"0.258","0.284","0.196","0.274","0.282","0.272","0.256","0.208","0.24","0.086","0.202","0.22","0.352","0.27","0.182","0.189","0.008","0.182","0.4","0.307","0.286","0.292","0.4","0","0","0","0"
TaxEffectOfUnusualItems,"489,847.469","0","520,693.464","-62,472","-149,742","20,672","-194,501.16","0","0","-368,252","1,017,620.073","0","0","0","233,182.882","0","14,016","1,985,256","20,539,600","-1,447,198","49,802.976","0","0","0","0","0","0"
