name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015
TotalRevenue,"1,125,497,000","293,146,000","287,188,000","262,855,000","282,308,000","264,566,000","244,966,000","227,678,000","221,564,000","220,028,000","189,355,000","154,456,000","139,195,000","137,831,000","141,402,000","175,207,000","248,973,000","258,029,000","182,936,000","164,519,000","159,733,000","148,704,000","131,408,000","105,687,000","95,365,000","73,287,000","64,359,000"
	OperatingRevenue,"1,125,497,000","293,146,000","287,188,000","262,855,000","282,308,000","264,566,000","244,966,000","227,678,000","221,564,000","220,028,000","189,355,000","154,456,000","139,195,000","137,831,000","141,402,000","175,207,000","248,973,000","258,029,000","182,936,000","164,519,000","159,733,000","148,704,000","131,408,000","105,687,000","95,365,000","73,287,000","64,359,000"
CostOfRevenue,"943,597,000","249,214,000","240,210,000","219,218,000","234,955,000","225,054,000","210,616,000","195,172,000","192,302,000","191,254,000","163,440,000","133,763,000","119,662,000","117,608,000","119,953,000","146,993,000","205,098,000","215,430,000","153,892,000","140,323,000","136,227,000","124,689,000","110,003,000","88,802,000","80,185,000","61,362,000","53,890,000"
GrossProfit,"181,900,000","43,932,000","46,978,000","43,637,000","47,353,000","39,512,000","34,350,000","32,506,000","29,262,000","28,774,000","25,915,000","20,693,000","19,533,000","20,223,000","21,449,000","28,214,000","43,875,000","42,599,000","29,044,000","24,196,000","23,506,000","24,015,000","21,405,000","16,885,000","15,180,000","11,925,000","10,469,000"
OperatingExpense,"108,678,000","33,467,000","30,633,000","22,440,000","22,138,000","21,255,000","20,134,000","19,974,000","19,958,000","23,274,000","20,209,000","17,371,000","16,521,000","17,286,000","15,468,000","16,666,000","17,996,000","22,042,000","16,805,000","15,642,000","11,737,000","10,397,000","11,756,000","10,150,000","10,276,000","9,342,000","9,592,000"
	SellingGeneralAndAdministration,"74,775,000","23,267,000","21,662,000","15,147,000","14,699,000","14,349,000","13,516,000","13,367,000","13,113,000","16,618,000","13,779,000","11,048,000","10,685,000","11,758,000","9,432,000","10,658,000","11,647,000","15,711,000","11,530,000","11,430,000","7,984,000","6,858,000","7,797,000","6,782,000","7,183,000","6,364,000","6,645,000"
	ResearchAndDevelopment,"17,027,000","4,851,000","4,222,000","3,905,000","4,049,000","3,515,000","3,261,000","3,269,000","3,509,000","3,322,000","3,090,000","2,987,000","2,634,000","2,391,000","2,203,000","2,123,000","2,577,000","2,452,000","2,213,000","1,992,000","1,950,000","1,744,000","2,154,000","1,564,000","1,290,000","1,375,000","1,344,000"
	DepreciationAmortizationDepletionIncomeStatement,"16,876,000","5,349,000","4,749,000","3,388,000","3,390,000","3,391,000","3,357,000","3,338,000","3,336,000","3,334,000","3,340,000","3,336,000","3,202,000","3,137,000","3,833,000","3,885,000","3,772,000","3,879,000","3,062,000","2,220,000","1,803,000","1,795,000","1,805,000","1,804,000","1,803,000","1,603,000","1,603,000"
		DepreciationAndAmortizationInIncomeStatement,"16,876,000","5,349,000","4,749,000","3,388,000","3,390,000","3,391,000","3,357,000","3,338,000","3,336,000","3,334,000","3,340,000","3,336,000","3,202,000","3,137,000","3,833,000","3,885,000","3,772,000","3,879,000","3,062,000","2,220,000","1,803,000","1,795,000","1,805,000","1,804,000","1,803,000","1,603,000","1,603,000"
			Amortization,"16,876,000","5,349,000","4,749,000","3,388,000","3,390,000","3,391,000","3,357,000","3,338,000","3,336,000","3,334,000","3,340,000","3,336,000","3,202,000","3,137,000","3,833,000","3,885,000","3,772,000","3,879,000","3,062,000","2,220,000","1,803,000","1,795,000","1,805,000","1,804,000","1,803,000","1,603,000","1,603,000"
				AmortizationOfIntangiblesIncomeStatement,"16,876,000","5,349,000","4,749,000","3,388,000","3,390,000","3,391,000","3,357,000","3,338,000","3,336,000","3,334,000","3,340,000","3,336,000","3,202,000","3,137,000","3,833,000","3,885,000","3,772,000","3,879,000","3,062,000","2,220,000","1,803,000","1,795,000","1,805,000","1,804,000","1,803,000","1,603,000","1,603,000"
OperatingIncome,"73,222,000","10,465,000","16,345,000","21,197,000","25,215,000","18,257,000","14,216,000","12,532,000","9,304,000","5,500,000","5,706,000","3,322,000","3,012,000","2,937,000","5,981,000","11,548,000","25,879,000","20,557,000","12,239,000","8,554,000","11,769,000","13,618,000","9,649,000","6,735,000","4,904,000","2,583,000","877,000"
NetNonOperatingInterestIncomeExpense,"-6,064,000","-1,532,000","-1,454,000","-1,487,000","-1,591,000","-1,919,000","-1,999,000","-2,052,000","-2,302,000","-2,374,000","-2,454,000","-2,663,000","-2,762,000","-2,768,000","-2,627,000","-2,553,000","-2,303,000","-2,504,000","-1,173,000","-739,000","-675,000","-690,000","-1,125,000","-1,183,000","-1,160,000","-902,000","-933,000"
	InterestExpenseNonOperating,"6,064,000","1,532,000","1,454,000","1,487,000","1,591,000","1,919,000","1,999,000","2,052,000","2,302,000","2,374,000","2,454,000","2,663,000","2,762,000","2,768,000","2,627,000","2,553,000","2,303,000","2,504,000","1,173,000","739,000","675,000","690,000","1,125,000","1,183,000","1,160,000","902,000","933,000"
	TotalOtherFinanceCost,,,,,,,,,,,,,"2,762,000","2,768,000","2,627,000","2,553,000","2,303,000","2,504,000","1,173,000","739,000","675,000","690,000","1,125,000","1,183,000","1,160,000","902,000","933,000"
OtherIncomeExpense,"-706,000","-84,000","-704,000","104,000","-22,000","-185,000","-321,000","-242,000","-2,000","31,000","-67,000","43,000","-7,000","-24,000","181,000","84,000","217,000","-241,000","-199,000","-73,000","-151,000","549,000","245,000","241,000","-244,000","387,000","4,000"
	OtherNonOperatingIncomeExpenses,"-706,000","-84,000","-704,000","104,000","-22,000","-185,000","-321,000","-242,000","-2,000","31,000","-67,000","43,000","-7,000","-24,000","181,000","84,000","217,000","-241,000","-199,000","-73,000","-151,000","549,000","245,000","241,000","-244,000","387,000","4,000"
