name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
TotalRevenue,"6,307,000","1,582,000","1,642,000","1,440,000","1,643,000","1,583,000","1,109,186,000","1,639,000","1,089,000","2,286,000","1,960,000","3,570,000","873,000","465,000","273,000","0","90,000,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
	OperatingRevenue,"6,307,000","1,582,000","1,642,000","1,440,000","1,643,000","1,583,000","1,686,000","1,639,000","1,089,000","2,286,000","1,960,000","3,570,000","873,000","465,000","273,000","0","90,000,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
CostOfRevenue,"652,000","286,000","87,000","131,000","148,000","187,000","136,000","149,000","110,000","170,000","219,000","137,000","44,000",,,,,,,,,,,,,,,,,,,,,,"0",,,
GrossProfit,"5,655,000","1,296,000","1,555,000","1,309,000","1,495,000","1,396,000","1,109,050,000","1,490,000","979,000","2,116,000","1,741,000","3,433,000","829,000",,,,,,,,,,,,,,,,,,,,,,"0",,,
OperatingExpense,"493,256,000","124,495,000","127,042,000","132,203,000","109,516,000","97,903,000","135,204,000","109,177,000","111,544,000","133,740,000","176,379,000","190,610,000","177,286,000","170,317,000","164,500,000","128,745,000","112,147,000","78,119,000","70,449,000","74,373,000","70,854,000","57,480,000","56,378,000","38,064,000","35,006,000","30,714,000","28,612,000","24,082,000","25,059,000","16,897,000","12,361,000","9,470,000","6,188,000","5,790,000","5,715,000","4,519,000","4,655,000","3,389,000"
	SellingGeneralAndAdministration,"190,128,000","46,477,000","51,599,000","48,706,000","43,346,000","39,847,000","53,498,000","35,099,000","38,224,000","70,130,000","85,129,000","88,502,000","88,227,000","83,919,000","75,695,000","53,693,000","43,167,000","28,849,000","19,558,000","16,087,000","14,954,000","12,280,000","14,374,000","8,989,000","8,910,000","7,133,000","8,236,000","6,604,000","6,456,000","3,997,000","3,416,000","2,869,000","1,807,000",,"1,057,000","1,111,000","801,000",
		GeneralAndAdministrativeExpense,"190,128,000","46,477,000","51,599,000","48,706,000","43,346,000","39,847,000","53,498,000","35,099,000","38,224,000","70,130,000","85,129,000","88,502,000","88,227,000","83,919,000","53,679,000","43,473,000","37,398,000","22,256,000","16,121,000","13,258,000","12,429,000","9,895,000","12,023,000","7,799,000","7,691,000","6,625,000","5,160,000","6,604,000","6,456,000","3,997,000","3,416,000","2,869,000","1,807,000",,"1,057,000","1,111,000","801,000",
			SalariesAndWages,"100,731,000","26,731,000","34,461,000","28,715,000","25,651,000","23,609,000","19,555,000","18,668,000","24,376,000","47,639,000","48,188,000","58,338,000","53,088,000","53,543,000","39,309,000","31,110,000","28,365,000","14,918,000","10,573,000","8,384,000","8,073,000","6,210,000","8,335,000","4,770,000","4,815,000","4,187,000","4,382,000","4,237,000","4,385,000","1,923,000","1,704,000","1,178,000","827,000",,,"530,000","296,000",
			OtherGandA,"89,397,000","19,746,000","17,138,000","19,991,000","17,695,000","16,238,000","33,943,000","16,431,000","13,848,000","22,491,000","36,941,000","30,164,000","35,139,000","30,376,000","14,370,000","12,363,000","9,033,000","7,338,000","5,548,000","4,874,000","4,356,000","3,685,000","3,688,000","3,029,000","2,876,000","2,438,000","778,000","2,367,000","2,071,000","2,074,000","1,712,000","1,691,000","980,000",,"436,000","581,000","505,000",
		SellingAndMarketingExpense,,,,,,,,,,,,,,,"22,016,000","10,220,000","5,769,000","6,593,000","3,437,000","2,829,000","2,525,000","2,385,000","2,351,000","1,190,000","1,219,000","508,000",,,,,,,,,,,,
