name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999
				AmortizationCashFlow,"41,854,000","13,336,000","6,490,000","7,098,000","14,930,000","10,045,000","15,819,000","7,679,000","7,630,000","13,179,000","11,730,000","16,265,000","9,170,000","12,448,000","13,475,000","11,603,000","12,526,000","6,928,000","17,817,000","7,771,000","9,795,000","9,890,000","10,807,000","3,767,000","11,609,000","9,815,000","5,752,000","18,365,000","4,446,000","8,054,000","10,678,000","6,262,000","12,115,000","4,268,000","6,585,000","12,039,000","1,372,000","6,074,000",,,,,,,,,,,"1,167,000","1,340,000",,,,,,"3,645,000","532,000","9,427,000","3,088,000","25,728,000","-124,000","-123,000","-125,000","-122,000","-495,000","-598,000","-346,000","-263,000","-54,000","-123,000","-124,000","-123,000","-216,000","-166,000","-335,000","-335,000","-316,000","-1,587,000","952,000","-317,000","-2,201,000","59,000","554,000","318,000",,,,,,,,
					AmortizationOfIntangibles,"41,854,000","13,336,000","6,490,000","7,098,000","14,930,000","10,045,000","15,819,000","7,679,000","7,630,000","13,179,000","11,730,000","16,265,000","9,170,000","12,448,000","13,475,000","11,603,000","12,526,000","6,928,000","17,817,000","7,771,000","9,795,000","9,890,000","10,807,000","3,767,000","11,609,000","9,815,000","5,752,000","18,365,000","4,446,000","8,054,000","10,678,000","6,262,000","12,115,000","4,268,000","6,585,000","12,039,000","1,372,000","6,074,000",,,,,,,,,,,"1,167,000","1,340,000",,,,,,"3,645,000","532,000","9,427,000","3,088,000","25,728,000","-124,000","-123,000","-125,000","-122,000","-495,000","-598,000","-346,000","-263,000","-54,000","-123,000","-124,000","-123,000","-216,000","-166,000","-335,000","-335,000","-316,000","-1,587,000","952,000","-317,000","-2,201,000","59,000","554,000","318,000",,,,,,,,
		DeferredTax,"-2,243,000","297,000","6,820,000","-7,944,000","-1,416,000","-453,000","-13,196,000","7,510,000","3,511,000","-840,000","9,463,000","-47,000","1,285,000","-780,000","1,692,000","-2,626,000","-2,167,000","2,043,000","9,056,000","4,528,000","-56,000","44,000","982,000","9,033,000","199,000","1,939,000","884,000","-1,874,000","-1,863,000","-6,821,000","-3,718,000","-5,893,000","-21,008,000","5,140,000","-2,618,000","1,872,000","1,712,000","456,000",,,"-24,000","-2,477,000","-2,076,000","1,159,000","-3,854,000","-1,653,000","6,536,000","-3,462,000","-1,790,000","-3,694,000","-5,328,000","6,971,000","-487,000","-484,000",,"-197,000","-139,000","-674,000","-4,410,000","-1,375,000","-1,193,000","-443,000","-550,000","-587,000","-2,385,000","477,000","-61,000","308,000","104,000",,,"581,000",,,,,,,,,,,,,,,,,"-6,548,000","1,900,000",,
			DeferredIncomeTax,"-2,243,000","297,000","6,820,000","-7,944,000","-1,416,000","-453,000","-13,196,000","7,510,000","3,511,000","-840,000","9,463,000","-47,000","1,285,000","-780,000","1,692,000","-2,626,000","-2,167,000","2,043,000","9,056,000","4,528,000","-56,000","44,000","982,000","9,033,000","199,000","1,939,000","884,000","-1,874,000","-1,863,000","-6,821,000","-3,718,000","-5,893,000","-21,008,000","5,140,000","-2,618,000","1,872,000","1,712,000","456,000",,,"-24,000","-2,477,000","-2,076,000","1,159,000","-3,854,000","-1,653,000","6,536,000","-3,462,000","-1,790,000","-3,694,000","-5,328,000","6,971,000","-487,000","-484,000",,"-197,000","-139,000","-674,000","-4,410,000","-1,375,000","-1,193,000","-443,000","-550,000","-587,000","-2,385,000","477,000","-61,000","308,000","104,000",,,"581,000",,,,,,,,,,,,,,,,,"-6,548,000","1,900,000",,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,873,000","1,825,000","5,284,000","16,686,000","8,868,000","7,136,000","9,837,000","13,541,000","510,000","410,000","366,000","340,000","1,371,000","1,295,000","1,862,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,"-32,000","29,000","243,000","24,000","-243,000","-66,000","-101,000","261,000","-77,000","224,000","222,000","1,567,000","-407,000","97,000","-93,000","350,000","-172,000","132,000","-316,000","-773,000","2,367,000","54,000","835,000","-2,213,000","1,052,000","878,000","-409,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"20,724,000","9,618,000","4,452,000","3,799,000","2,855,000","7,980,000","3,116,000","4,819,000","6,989,000","13,065,000","-2,836,000","7,740,000","11,664,000","12,828,000","4,996,000","11,776,000","15,459,000","7,073,000","6,189,000","5,180,000","6,167,000","6,615,000","2,543,000","5,967,000","6,429,000","3,160,000","5,140,000","4,305,000","5,308,000","2,479,000","1,047,000","1,597,000","1,770,000","3,130,000","1,982,000","785,000","1,543,000","1,215,000","1,054,000","1,035,000","1,016,000","740,000","176,000","140,000","1,498,000","1,054,000","1,057,000","1,565,000","2,610,000","2,347,000","1,730,000","2,623,000","1,904,000","1,132,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-1,000","0","0","-6,000","16,000","-118,000","12,000","-32,000","-35,000","-2,530,000","-36,000","-157,000","-59,000","-73,000","-1,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-6,774,000","345,000","-7,120,000","374,000","-373,000","817,000","6,934,000","6,053,000","4,875,000","4,536,000","3,483,000","4,321,000","-84,000","469,000","-358,000","-874,000","1,297,000","-808,000","219,000","-663,000","-632,000","-641,000","-557,000","-1,557,000","-768,000","-659,000","-621,000","-2,468,000","26,000","-60,000","-1,194,000","231,000","184,000","285,000","446,000","115,000","452,000","472,000","2,226,000","5,798,000","7,382,000","19,890,000",,"11,118,000","24,256,000","-409,000",,"812,000","739,000","-610,000","-4,612,000","2,116,000","1,818,000","1,728,000","-11,555,000","3,075,000","6,576,000","3,854,000","2,256,000","-12,800,000","17,496,000","2,246,000","1,288,000","2,848,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ChangeInWorkingCapital,"-90,968,000","-6,167,000","-43,541,000","-2,035,000","-39,225,000","-14,958,000","15,426,000","37,041,000","3,732,000","-14,028,000","16,447,000","-43,270,000","-50,703,000","-17,823,000","-1,760,000","-14,034,000","25,370,000","-35,365,000","10,011,000","-19,113,000","-17,825,000","-22,434,000","7,255,000","-18,351,000","-24,260,000","-33,154,000","-6,409,000","-31,232,000","-6,074,000","-6,259,000","46,344,000","-8,946,000","17,409,000","-19,075,000","6,468,000","-17,330,000","-4,586,000","-22,489,000","7,935,000","-21,349,000","-2,029,000","3,423,000","6,047,000","-16,798,000","-13,098,000","7,832,000","-15,235,000","-15,987,000","-25,857,000","11,927,000","6,501,000","-7,497,000","328,000","28,975,000","-12,323,000","-510,000","-29,678,000","-19,915,000","-59,000","1,065,000","-2,130,000","5,527,000","-6,105,000","-12,941,000","2,018,000","-7,442,000","3,892,000","7,085,000","-14,731,000","-4,277,000","-14,030,000","-1,673,000","-20,875,000","6,337,000","-4,265,000","15,196,000","-5,255,000","3,335,000","-8,953,000","7,122,000","7,938,000","-207,000","10,555,000","8,858,000","13,079,000","-12,347,000","-12,783,000","1,312,000","-7,711,000","2,700,000","4,900,000","-3,200,000"
			ChangeInReceivables,"-79,966,000","7,799,000","-45,731,000","-11,750,000","-30,284,000","-32,864,000","15,850,000","60,415,000","15,144,000","-21,372,000","22,735,000","-10,947,000","-77,263,000","23,989,000","4,692,000","-1,052,000","-4,695,000","-2,472,000","6,523,000","-16,442,000","-2,200,000","-388,000","10,373,000","-8,139,000","-5,262,000","8,487,000","-4,472,000","-15,603,000","16,068,000","-15,140,000","14,906,000","-3,564,000","14,275,000","-7,709,000","8,941,000","-11,948,000","-2,289,000","-3,676,000","7,380,000","-12,038,000","2,794,000","6,424,000","-4,781,000","-1,163,000","279,000","3,750,000","-1,100,000","-4,207,000","15,643,000","-428,000","-7,562,000","-2,773,000","-7,195,000","6,372,000","5,194,000","10,974,000","5,970,000","-29,121,000","-6,909,000","4,301,000","-9,580,000","7,657,000","2,308,000","9,917,000","-829,000","-16,430,000","3,712,000","7,179,000","-17,700,000","4,923,000","1,974,000","11,188,000","-24,007,000","3,699,000","-7,165,000","16,141,000","-416,000","-4,109,000","2,474,000","12,385,000","-3,316,000","-17,883,000","18,523,000","10,050,000","-6,386,000","-11,373,000","-289,000","4,920,000","-13,527,000","-5,200,000","-7,200,000","2,900,000"
				ChangesInAccountReceivables,"-79,966,000","7,799,000","-45,731,000","-11,750,000","-30,284,000","-32,864,000","15,850,000","60,415,000","15,144,000","-21,372,000","22,735,000","-10,947,000","-77,263,000","23,989,000","4,692,000","-1,052,000","-4,695,000","-2,472,000","6,523,000","-16,442,000","-2,200,000","-388,000","10,373,000","-8,139,000","-5,262,000","8,487,000","-4,472,000","-15,603,000","16,068,000","-15,140,000","14,906,000","-3,564,000","14,275,000","-7,709,000","8,941,000","-11,948,000","-2,289,000","-3,676,000","7,380,000","-12,038,000","2,794,000","6,424,000","-4,781,000","-1,163,000","279,000","3,750,000","-1,100,000","-4,207,000","15,643,000","-428,000","-7,562,000","-2,773,000","-7,195,000","6,372,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"6,000","-872,000","-1,034,000","-545,000","2,457,000","282,000","342,000","-2,028,000","902,000","-503,000","275,000","-916,000","1,160,000","-1,018,000","1,157,000","-318,000","1,391,000","-1,651,000","147,000","-104,000","-920,000","-924,000","1,404,000","-561,000","448,000","-1,655,000","-641,000","456,000","-62,000","-1,185,000","-196,000","-511,000","375,000","-1,529,000","-342,000","-804,000","1,370,000","-1,327,000","419,000","-513,000","-109,000","91,000","2,280,000","-1,105,000","-662,000","-84,000","-1,175,000","-771,000","306,000","-713,000","419,000","-399,000","243,000","522,000","801,000","-818,000","-1,528,000","-1,375,000","120,000","-1,474,000","17,000","-1,367,000","-1,486,000","-1,204,000","-499,000","-743,000","-849,000","-534,000","-760,000","277,000","-1,255,000","-11,000","-76,000","-46,000","-197,000","64,000","171,000","-177,000","-346,000","167,000","43,000","-294,000","-76,000","-491,000","1,133,000","-1,170,000","-1,239,000","-1,208,000","-1,787,000",,,"400,000"
			ChangeInPrepaidAssets,"-10,561,000","-1,388,000","-3,267,000","-8,901,000","2,995,000","12,184,000","9,688,000","-28,588,000","33,000","6,696,000","11,439,000","-10,578,000","11,206,000","-9,425,000","12,381,000","-15,101,000","6,747,000","-12,000,000","8,944,000","-3,381,000","3,428,000","-8,860,000","4,472,000","-7,950,000","-3,542,000","-8,454,000","3,145,000","-4,261,000","-1,865,000","-499,000","-10,663,000","-751,000","13,220,000","-11,065,000","-1,572,000","-3,801,000","5,728,000","-2,468,000","-170,000","-5,316,000","6,229,000","-3,401,000","2,865,000","-2,396,000","4,872,000","-571,000","-5,743,000","-2,887,000","-3,165,000","-2,850,000","6,249,000","3,572,000","5,020,000","4,023,000","-4,264,000","-466,000","-4,898,000","2,226,000","2,869,000","2,311,000","10,481,000","-6,973,000","-3,344,000","123,000","2,516,000","783,000","-6,157,000","200,000","2,589,000","-1,723,000","-1,649,000","1,302,000","1,242,000","3,220,000","-2,585,000","993,000","2,264,000","374,000","-3,637,000","385,000","5,529,000","-2,665,000","-2,919,000","5,701,000",,,,,,,,
			ChangeInPayablesAndAccruedExpense,"911,000","-9,278,000","-5,283,000","20,347,000","-4,875,000","12,530,000","-2,969,000","11,888,000","-8,591,000","4,760,000","-371,000","-22,995,000","30,169,000","-38,757,000","17,691,000","2,688,000","31,460,000","-25,089,000","13,963,000","3,236,000","5,299,000","-14,386,000","9,403,000","-5,527,000","6,859,000","-17,320,000","1,935,000","6,706,000","-17,480,000","18,673,000","-4,515,000","4,654,000","7,605,000","-3,320,000","4,838,000","-1,125,000","-2,291,000","-8,090,000","4,092,000","-4,029,000","3,064,000","-620,000","1,819,000","-11,607,000","-6,527,000","12,372,000","-7,656,000","2,150,000","-25,016,000","12,921,000","2,145,000","-9,537,000","6,226,000","16,195,000","-13,008,000","-2,541,000","2,719,000","-2,048,000","6,564,000","496,000","496,000","-514,000","-539,000","-4,520,000","894,000","3,994,000","-975,000","243,000","-2,061,000","6,507,000","650,000","-2,544,000","-2,653,000","684,000","2,319,000","-1,420,000","1,237,000","-176,000","546,000","-6,909,000","4,120,000","-180,000","4,913,000","-6,777,000","5,861,000","-902,000","4,436,000","-8,309,000","5,944,000","1,000,000","1,900,000","-4,100,000"
				ChangeInPayable,"911,000","-9,278,000","-5,283,000","20,347,000","-4,875,000","12,530,000","-2,969,000","11,888,000","-8,591,000","4,760,000","-371,000","-22,995,000","30,169,000","-38,757,000","17,691,000","2,688,000","31,460,000","-25,089,000","13,963,000","3,236,000","5,299,000","-14,386,000","9,403,000","-5,527,000","6,859,000","-17,320,000","1,935,000","6,706,000","-17,480,000","18,673,000","-4,515,000","4,654,000","7,605,000","-3,320,000","4,838,000","-1,125,000","-2,291,000","-8,090,000",,,,,"1,650,000","-2,039,000","-2,821,000","666,000","-3,778,000","1,265,000","-2,505,000","2,177,000","89,000","1,682,000","-1,194,000","2,371,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"911,000","-9,278,000","-5,283,000","20,347,000","-4,875,000","12,530,000","-2,969,000","11,888,000","-8,591,000","4,760,000","-371,000","-22,995,000","30,169,000","-38,757,000","17,691,000","2,688,000","31,460,000","-25,089,000","13,963,000","3,236,000","5,299,000","-14,386,000","9,403,000","-5,527,000","6,859,000","-17,320,000","1,935,000","6,706,000","-17,480,000","18,673,000","-4,515,000","4,654,000","7,605,000","-3,320,000","4,838,000","-1,125,000","-2,291,000","-8,090,000",,,,,"1,650,000","-2,039,000","-2,821,000","666,000","-3,778,000","1,265,000","-2,505,000","2,177,000","89,000","1,682,000","-1,194,000","2,371,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"169,000","-9,568,000","-3,706,000","11,706,000","-3,878,000","885,000","-22,511,000","10,744,000","2,056,000","-11,219,000","7,420,000","13,824,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-23,681,000","-11,714,000","-5,151,000","-3,495,000","-3,321,000","-5,771,000","-6,146,000","-4,824,000","-5,398,000","-9,277,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,088,000","-223,000",,,,,,,,,,,,"-1,049,000","-2,510,000","-1,952,000","-5,569,000","-14,940,000","-7,445,000","-386,000",,,,,,,,,,,,,,"-8,261,000","-8,266,000","1,113,000","1,747,000","-1,200,000","-1,300,000","-800,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,878,000","2,086,000",,"-5,885,000","-13,344,000","14,774,000","-2,310,000","-4,760,000","-2,631,000","7,442,000","1,127,000","-4,695,000","1,748,000","6,003,000","10,671,000","1,949,000","8,770,000","679,000","-6,305,000","-11,222,000","4,619,000","-1,220,000","3,363,000","-582,000","-8,511,000","7,423,000","-7,990,000","1,094,000","1,562,000","20,815,000","-9,886,000","375,000","166,000","9,359,000","-7,425,000","4,796,000","-88,000","7,300,000","11,900,000","-1,600,000"
			ChangeInOtherWorkingCapital,"22,323,000","9,286,000","16,925,000","2,309,000","-6,197,000","-1,319,000","-1,339,000","178,000","1,642,000","5,668,000","-17,631,000","2,166,000","-15,975,000","7,388,000","-37,681,000","-251,000","-9,533,000","5,847,000","-19,566,000","-2,422,000","-23,432,000","2,124,000","-18,397,000","3,826,000","-22,763,000","-14,212,000","-6,376,000","-18,530,000","-2,735,000","-8,108,000","46,812,000","-8,774,000","-18,066,000","4,548,000","-5,397,000","348,000","-7,104,000","-6,928,000","-3,786,000","547,000","-14,007,000","929,000","3,864,000","-527,000","-11,060,000","-7,635,000","439,000","-10,272,000","-13,625,000","2,997,000","5,250,000",,,,"-5,501,000","-1,774,000","-18,597,000","-4,371,000","-393,000","191,000","-913,000","-718,000","-4,171,000","-12,562,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-11,000","-11,000","48,000","136,000","1,227,000","-5,012,000","-1,251,000","-794,000","-1,107,000","-825,000","-309,000","-1,236,000","-6,250,000","1,000","-1,000","-644,000","-2,036,000","-245,000","-1,012,000","-12,030,000",,,,,,,,
