name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,12/31/1988,12/31/1987,12/31/1986
TotalAssets,"6,541,861,000","6,658,314,000","6,580,549,000","6,562,199,000","6,898,680,000","4,859,386,000","3,586,127,000","3,547,845,000","3,695,675,000","3,561,353,000","3,506,491,000","3,047,725,000","2,173,916,000","2,130,061,000","2,068,030,000","2,089,925,000","2,083,982,000","2,129,548,000","1,686,610,000","1,741,381,000","1,714,263,000","1,728,373,000","1,684,874,000","1,687,289,000","1,673,425,000","1,680,860,000","1,681,710,000","1,698,720,000","1,032,526,000","1,032,731,000","978,443,000","954,857,000","951,164,000","966,130,000","963,737,000","992,931,000","1,002,779,000","1,030,768,000","984,209,000","957,549,000","963,218,000","970,528,000","748,716,000","768,673,000","796,750,000","827,542,000","818,356,000","801,419,000","772,419,000","786,348,000","790,633,000","813,583,000","846,058,000","1,088,976,000","1,061,588,000","3,114,034,000","4,005,591,000","4,005,292,000","4,331,285,000","4,303,034,000","4,294,257,000","4,344,334,000","4,388,555,000","4,420,648,000","4,435,593,000","4,032,628,000","4,056,964,000","4,056,027,000","3,400,892,000","3,424,849,000","3,233,233,000","3,231,294,000","3,031,636,000","3,009,402,000","2,881,803,000","2,900,364,000","2,881,555,000","2,870,337,000","2,662,194,000","2,615,842,000","2,619,717,000","2,643,760,000","2,585,774,000","2,623,410,000","2,610,874,000","2,572,866,000","2,563,821,000","2,564,679,000","2,613,455,000","2,520,200,000","2,481,300,000","2,391,400,000","2,331,200,000","2,345,100,000","2,268,100,000","2,261,900,000","2,252,200,000","2,280,800,000","1,522,900,000","1,502,400,000","1,478,600,000","1,463,600,000","1,655,552,000","1,781,100,000","1,699,100,000","1,672,600,000","1,722,960,000","1,730,300,000","1,623,000,000","1,639,200,000","1,676,482,000","1,678,100,000","1,670,400,000","1,680,300,000","1,710,200,000","1,711,900,000","1,674,800,000","1,668,300,000","1,708,400,000","1,686,700,000","1,659,200,000","1,510,200,000","1,521,500,000","1,532,900,000","1,505,200,000","1,519,000,000","1,564,700,000","1,546,000,000","1,522,300,000","1,556,300,000","1,529,000,000","1,610,900,000"
	CurrentAssets,"627,744,000","702,281,000","660,167,000","690,133,000","1,072,737,000","2,094,185,000","821,664,000","616,577,000","670,810,000","577,444,000","534,242,000","721,124,000","397,499,000","471,017,000","560,932,000","569,556,000","561,043,000","605,534,000","354,932,000","380,057,000","341,799,000","345,895,000","292,214,000","277,583,000","290,644,000","302,630,000","294,273,000","332,136,000","336,200,000","328,660,000","289,880,000","260,264,000","352,430,000","402,054,000","360,148,000","384,136,000","382,634,000","402,700,000","370,357,000","335,339,000","330,680,000","325,410,000","316,496,000","324,379,000","343,167,000","362,579,000","346,376,000","312,409,000","250,461,000","258,175,000","246,292,000","261,996,000","245,072,000","285,536,000","274,692,000","961,799,000","943,019,000","926,793,000","819,767,000","815,481,000","830,864,000","875,319,000","931,262,000","994,810,000","1,020,128,000","796,569,000","694,794,000","730,153,000","646,915,000","643,298,000","586,557,000","605,161,000","613,172,000","562,437,000","486,212,000","511,780,000","497,797,000","500,011,000","489,782,000","454,066,000","439,902,000","450,658,000","487,202,000","473,253,000","453,969,000","523,985,000","491,107,000","475,737,000","477,290,000","477,300,000","443,700,000","423,100,000","363,500,000","407,300,000","380,700,000","370,300,000","356,500,000","379,100,000","318,000,000","334,500,000","315,700,000","309,000,000","334,245,000","354,300,000","296,500,000","272,000,000","297,028,000","273,000,000","256,000,000","248,700,000","272,995,000","260,700,000","260,100,000","252,000,000","287,900,000","302,600,000","277,600,000","269,600,000","324,900,000","312,500,000","306,100,000","285,400,000","298,400,000","300,600,000","283,600,000","286,200,000","318,400,000","284,800,000","261,500,000","273,100,000","272,300,000","309,100,000"
		CashCashEquivalentsAndShortTermInvestments,"35,026,000","66,223,000","72,208,000","85,956,000","538,185,000","576,021,000","128,548,000","98,933,000","179,627,000","32,968,000","86,507,000","56,514,000","14,402,000","107,114,000","129,743,000","125,719,000","130,385,000","148,699,000","126,535,000","149,649,000","132,268,000","134,352,000","88,378,000","66,479,000","96,252,000","108,061,000","81,342,000","101,420,000","159,489,000","158,459,000","124,369,000","91,502,000","187,119,000","221,255,000","202,136,000","218,101,000","221,200,000","242,642,000","209,668,000","167,106,000","139,979,000","127,889,000","147,474,000","156,974,000","181,595,000","204,924,000","194,087,000","139,811,000","28,840,000","26,585,000","31,662,000","41,915,000","44,847,000","26,506,000","46,632,000","99,244,000","91,883,000","76,463,000","58,946,000","20,842,000","23,859,000","33,322,000","33,202,000","34,843,000","56,089,000","32,043,000","24,908,000","40,230,000","27,439,000","20,916,000","18,738,000","29,498,000","72,889,000","18,227,000","20,222,000","23,975,000","22,457,000","15,508,000","34,361,000","18,004,000","13,330,000","17,419,000","15,332,000","16,519,000","13,840,000","14,112,000","18,599,000","15,326,000","19,670,000","10,500,000","14,800,000","12,400,000","13,400,000","14,400,000","14,900,000","17,700,000","17,500,000","14,300,000","14,600,000","13,800,000","19,100,000","10,100,000","55,034,000","14,600,000","25,100,000","28,200,000","16,609,000","12,700,000","12,500,000","14,200,000","18,606,000","12,000,000","16,000,000","11,400,000","19,000,000","10,600,000","7,000,000","8,900,000","27,100,000","15,900,000","15,100,000","10,600,000","11,600,000","22,100,000","23,200,000","19,300,000","19,100,000","25,900,000","21,900,000","17,800,000","22,600,000","60,400,000"
			CashAndCashEquivalents,"35,026,000","66,223,000","72,208,000","85,956,000","538,185,000","576,021,000","128,548,000","98,933,000","179,627,000","32,968,000","86,507,000","56,514,000","14,402,000","107,114,000","129,743,000","125,719,000","130,385,000","148,699,000","126,535,000","149,649,000","132,268,000","134,352,000","88,378,000","66,479,000","96,252,000","108,061,000","81,342,000","101,420,000","159,489,000","158,459,000","124,369,000","91,502,000","187,119,000","221,255,000","202,136,000","218,101,000","221,200,000","242,642,000","209,668,000","167,106,000","139,979,000","127,889,000","147,474,000","156,974,000","181,595,000","204,924,000","169,488,000","122,450,000","5,968,000","14,405,000","10,408,000","10,093,000","9,958,000","5,376,000","15,617,000","49,309,000","57,424,000","31,632,000","19,684,000","18,778,000","22,250,000","30,450,000","30,804,000","33,733,000","32,771,000","19,243,000","23,879,000","26,434,000","23,170,000","12,279,000","14,738,000","25,498,000","21,389,000","18,227,000","20,222,000","23,975,000","22,457,000","15,508,000","34,361,000","18,004,000","13,330,000","17,419,000","15,332,000","16,519,000","13,840,000","14,112,000","18,599,000","15,326,000","19,670,000","10,500,000","14,700,000","12,400,000","13,400,000","14,400,000","14,900,000","17,700,000","17,500,000","14,300,000","14,600,000","13,800,000","19,100,000","10,100,000","30,021,000","14,600,000","25,100,000","28,200,000","16,609,000","12,700,000","12,500,000","14,200,000","18,606,000","12,000,000","16,000,000","11,400,000","19,000,000","10,600,000","7,000,000","8,900,000","27,100,000","15,900,000","15,100,000","10,600,000","11,600,000","22,100,000","23,200,000","19,300,000","19,100,000","25,900,000","21,900,000","17,800,000","22,600,000","60,400,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","24,599,000","17,361,000","22,872,000","12,180,000","21,254,000","31,822,000","34,889,000","21,130,000","31,015,000","49,935,000","34,459,000","44,831,000","39,262,000","2,064,000","1,609,000","2,872,000","2,398,000","1,110,000","23,318,000","12,800,000","1,029,000","13,796,000","4,269,000","8,637,000","4,000,000","4,000,000","51,500,000",,,,,,,,,,,,,,,,,,"100,000",,,,,,,,,,,,"25,013,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"564,047,000","573,298,000","525,409,000","526,739,000","503,454,000","441,380,000","402,885,000","373,674,000","430,650,000","443,218,000","362,256,000","351,705,000","301,290,000","300,572,000","254,682,000","250,728,000","236,199,000","245,365,000","197,152,000","200,215,000","190,110,000","193,035,000","185,676,000","192,403,000","178,376,000","176,527,000","169,067,000","191,239,000","136,695,000","136,567,000","131,296,000","129,603,000","125,641,000","140,139,000","128,009,000","136,152,000","130,797,000","128,565,000","128,802,000","138,559,000","159,481,000","165,322,000","134,784,000","132,094,000","125,862,000","130,164,000","116,242,000","136,742,000","179,748,000","192,569,000","142,872,000","163,138,000","116,564,000","169,010,000","156,852,000","557,785,000","550,110,000","562,909,000","500,065,000","538,211,000","487,604,000","535,901,000","478,641,000","524,164,000","454,459,000","493,075,000","408,423,000","451,050,000","404,278,000","404,852,000","333,738,000","358,357,000","328,096,000","336,681,000","271,930,000","292,102,000","282,201,000","280,352,000","218,241,000","233,965,000","218,515,000","236,311,000","228,734,000","250,845,000","233,845,000","289,583,000","255,822,000","286,011,000","274,812,000","280,800,000","235,000,000","239,700,000","208,300,000","217,800,000","188,700,000","202,200,000","187,500,000","218,300,000","169,300,000","176,500,000","177,700,000","182,700,000","174,695,000","154,100,000","157,800,000","143,200,000","155,917,000","136,700,000","139,800,000","127,300,000","150,671,000","137,700,000","142,400,000","128,400,000","154,600,000","143,900,000","150,900,000","145,500,000","177,300,000","151,600,000","161,300,000","149,200,000","168,900,000","161,600,000","161,400,000","163,900,000","197,600,000","144,400,000","147,200,000","158,000,000","149,900,000","147,600,000"
			AccountsReceivable,"563,862,000","572,525,000","524,428,000","525,678,000","495,895,000","429,017,000","382,531,000","347,122,000","401,409,000","413,567,000","333,725,000","323,575,000","277,528,000","281,330,000","254,682,000","250,728,000","236,199,000","245,365,000",,"200,215,000",,"192,531,000","184,487,000","191,243,000","172,793,000","171,901,000","164,972,000","171,985,000","136,695,000","136,567,000","125,096,000","128,932,000","124,910,000","139,703,000","122,832,000","130,059,000","124,345,000","125,639,000","119,444,000","128,043,000","121,724,000","135,537,000","96,538,000","101,735,000","99,326,000","118,357,000","99,122,000","102,865,000","109,093,000","130,010,000","105,531,000","106,039,000",,"169,010,000","156,852,000","557,785,000","550,110,000","562,909,000","500,065,000","538,211,000","487,604,000","535,901,000","478,641,000","524,164,000","454,459,000","493,075,000","408,423,000","451,050,000","404,278,000","404,852,000","333,738,000","358,357,000","328,096,000","336,681,000","271,930,000","292,102,000","282,201,000","280,352,000","218,241,000","233,965,000","218,515,000","236,311,000","228,734,000","250,845,000","233,845,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"568,802,000","576,781,000","528,052,000","529,048,000","499,222,000","432,460,000","386,240,000","350,358,000","405,370,000","417,113,000","336,649,000","326,766,000","282,343,000","285,701,000","257,461,000","252,884,000","238,091,000","247,314,000",,"202,144,000",,"194,163,000","185,998,000","192,813,000","174,248,000","173,511,000","166,629,000","173,637,000","138,934,000","138,703,000","126,902,000","130,748,000","126,789,000","141,730,000","124,483,000","131,650,000","126,751,000","128,130,000","121,889,000","130,541,000","123,618,000","137,422,000","98,783,000","104,037,000","101,936,000",,,,,"134,354,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-4,940,000","-4,256,000","-3,624,000","-3,370,000","-3,327,000","-3,443,000","-3,709,000","-3,236,000","-3,961,000","-3,546,000","-2,924,000","-3,191,000","-4,815,000","-4,371,000","-2,779,000","-2,156,000","-1,892,000","-1,949,000",,"-1,929,000",,"-1,632,000","-1,511,000","-1,570,000","-1,455,000","-1,610,000","-1,657,000","-1,652,000","-2,239,000","-2,136,000","-1,806,000","-1,816,000","-1,879,000","-2,027,000","-1,651,000","-1,591,000","-2,406,000","-2,491,000","-2,445,000","-2,498,000","-1,894,000","-1,885,000","-2,245,000","-2,302,000","-2,610,000",,,,,"-4,344,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
