name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
TotalAssets,"2,834,875,000","2,576,753,000","2,565,941,000","2,749,587,000","2,608,366,000","1,582,479,000","944,020,000","932,227,000","328,068,000","172,957,000","164,810,000","189,389,000","221,319,000","207,978,000","250,478,000","285,807,000","276,067,000","302,493,000","334,077,000","355,706,000","361,504,000","394,301,000","459,626,000","525,004,000","592,507,000","386,038,000","404,634,000","424,698,000","438,841,000","276,002,000","292,514,000","311,991,000","218,599,000","235,937,000","245,074,000","92,918,000","98,704,000","102,345,000","80,546,000","76,977,000","68,637,000","66,576,000","67,085,000","69,346,000","70,136,000","74,844,000","79,314,000","68,945,000","75,377,000","85,605,000","75,880,000","73,221,000","67,962,000","76,625,000","89,519,000","80,777,000","86,221,000","91,291,000","99,706,000","108,039,000","115,390,000","121,877,000","125,381,000","130,576,000","135,432,000","84,382,000","60,546,000","60,298,000","66,578,000","77,993,000","87,600,000","74,617,000","78,800,000","84,159,000","61,563,000","63,908,000","68,037,000","57,505,000","62,228,000","70,049,000","62,890,000","67,115,000","68,830,000","57,381,000","54,332,000","56,529,000","14,487,000","16,638,000","18,878,000","4,500,000","4,500,000","5,500,000","3,000,000","3,800,000","10,000,000","11,100,000","12,100,000","6,800,000","7,400,000","8,600,000","9,500,000","5,700,000","5,300,000","6,000,000","6,800,000"
	CurrentAssets,"2,347,405,000","2,155,119,000","2,174,181,000","2,354,992,000","2,246,784,000","1,248,203,000","671,217,000","636,381,000","255,232,000","97,247,000","89,022,000","110,218,000","123,394,000","119,276,000","160,541,000","194,335,000","181,034,000","203,311,000","225,995,000","236,683,000","258,449,000","287,830,000","353,905,000","419,981,000","484,595,000","287,257,000","310,102,000","332,979,000","350,094,000","188,158,000","191,979,000","166,602,000","128,873,000","145,001,000","155,020,000","45,365,000","51,722,000","50,408,000","36,484,000","34,978,000","26,442,000","26,109,000","26,253,000","28,416,000","28,976,000","33,337,000","37,810,000","27,594,000","33,817,000","44,503,000","34,935,000","32,041,000","26,642,000","35,096,000","46,681,000","38,309,000","43,036,000","49,016,000","55,317,000","63,480,000","71,066,000","77,342,000","80,100,000","84,489,000","89,450,000","37,611,000","10,704,000","8,304,000","13,573,000","23,937,000","32,460,000","22,577,000","26,620,000","32,062,000","10,247,000","12,837,000","16,759,000","6,242,000","11,989,000","21,762,000","17,352,000","25,027,000","27,771,000","15,594,000","11,960,000","17,036,000","10,706,000","12,996,000","15,518,000","1,100,000","1,100,000","3,000,000","400,000","1,200,000","7,400,000","8,500,000","9,500,000","4,300,000","4,900,000","6,000,000","6,900,000","3,200,000","2,300,000","3,100,000","3,900,000"
		CashCashEquivalentsAndShortTermInvestments,"1,570,954,000","1,515,116,000","1,936,998,000","2,074,880,000","1,997,732,000","711,047,000","504,031,000","502,297,000","237,355,000","78,823,000","71,167,000","71,995,000","100,195,000","92,134,000","127,108,000","167,111,000","143,760,000","157,303,000","172,566,000","187,308,000","211,178,000","235,479,000","300,283,000","366,362,000","433,867,000","230,656,000","290,186,000","314,938,000","327,735,000","168,056,000","178,090,000","152,456,000","112,828,000","133,068,000","146,410,000","40,599,000","44,279,000","44,111,000","28,410,000","26,536,000","20,720,000","18,309,000","19,604,000","22,321,000","23,923,000","31,676,000","36,863,000","26,786,000","32,888,000","42,950,000","34,375,000","31,194,000","25,587,000","33,900,000","45,244,000","35,885,000","40,893,000","46,489,000","52,260,000","61,216,000","67,629,000","73,595,000","75,145,000","78,601,000","83,941,000","31,893,000","6,944,000","4,442,000","9,202,000","17,876,000","27,503,000","15,623,000","21,885,000","27,633,000","6,045,000","9,625,000","14,320,000","3,005,000","7,630,000","15,927,000","10,885,000","20,045,000","23,296,000","11,437,000","8,893,000","14,864,000","10,059,000","12,285,000","14,693,000","700,000","1,000,000","2,800,000","300,000","1,000,000","7,200,000","8,300,000","9,200,000","3,800,000","4,800,000","5,800,000","6,800,000","2,500,000","2,100,000","3,000,000","3,900,000"
			CashAndCashEquivalents,"1,570,954,000","1,515,116,000","1,936,998,000","2,074,880,000","1,995,482,000","553,398,000","334,171,000","424,395,000","179,881,000","78,823,000","71,167,000","71,995,000","97,711,000","70,154,000","56,496,000","88,475,000","113,402,000","106,307,000","104,245,000","75,793,000","95,847,000","144,353,000","119,948,000","89,395,000","132,225,000","93,108,000","138,144,000","167,384,000","215,050,000","32,335,000","34,473,000","103,857,000","109,921,000","119,471,000","122,493,000","2,574,000","9,023,000","17,399,000","10,738,000","15,334,000","13,873,000","14,104,000","14,318,000","13,092,000","8,358,000","8,061,000","16,215,000","9,446,000","14,575,000","38,757,000","29,984,000","25,216,000","19,629,000","26,938,000","36,794,000","23,513,000","14,702,000","4,350,000","15,816,000","7,337,000","7,782,000","7,161,000","21,294,000","78,601,000","83,941,000","31,893,000","6,944,000","4,442,000","9,202,000","17,876,000","27,503,000","15,623,000","21,885,000","27,633,000","6,045,000","9,625,000","14,320,000","3,005,000","7,630,000","15,927,000","10,885,000","20,045,000","23,296,000","11,437,000","8,893,000","14,864,000","10,059,000","12,285,000","14,693,000","700,000","1,000,000","2,800,000","300,000","1,000,000","7,200,000","8,300,000","9,200,000","3,800,000","4,800,000","5,800,000","6,800,000","2,500,000","2,100,000","3,000,000","3,900,000"
				CashFinancial,"102,087,000","96,372,000","113,781,000","82,563,000","135,729,000","122,312,000","126,505,000","124,783,000","39,348,000","15,863,000","8,486,000","5,651,000","9,370,000","6,750,000","5,216,000","3,873,000","13,448,000","10,482,000","14,141,000","17,266,000","15,540,000","17,481,000","8,325,000","10,309,000","7,182,000","29,569,000","5,682,000","13,203,000","5,171,000","4,481,000","3,737,000","2,789,000","3,944,000","4,251,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashEquivalents,"1,468,867,000","1,418,744,000","1,823,217,000","1,992,317,000","1,859,753,000","431,086,000","207,666,000","299,612,000","140,533,000","62,960,000","62,681,000","66,344,000","88,341,000","63,404,000","51,280,000","84,602,000","99,954,000","95,825,000","90,104,000","58,527,000","80,307,000","126,872,000","111,623,000","79,086,000","125,043,000","63,539,000","132,462,000","154,181,000","209,879,000","27,854,000","30,736,000","101,068,000","105,977,000","115,220,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,"0","0","0","2,250,000","157,649,000","169,860,000","77,902,000","57,474,000","0","0","0","2,484,000","21,980,000","70,612,000","78,636,000","30,358,000","50,996,000","68,321,000","111,515,000","115,331,000","91,126,000","180,335,000","276,967,000","301,642,000","137,548,000","152,042,000","147,554,000","112,685,000","135,721,000","143,617,000","48,599,000","2,907,000","13,597,000","23,917,000","38,025,000","35,256,000","26,712,000","17,672,000","11,202,000","6,847,000","4,205,000","5,286,000","9,229,000","15,565,000","23,615,000","20,648,000","17,340,000","18,313,000","4,193,000","4,391,000","5,978,000","5,958,000","6,962,000","8,450,000","12,372,000","26,191,000","42,139,000","36,444,000","53,879,000","59,847,000","66,434,000","53,851,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"478,156,000","454,993,000","109,961,000","71,363,000","102,193,000","262,012,000","16,181,000","0","0","7,500,000",,,,,,,,,,,,"233,000","591,000","363,000","406,000","2,320,000","4,334,000","4,840,000","10,870,000","10,610,000","7,092,000","8,558,000","10,579,000","6,899,000","5,105,000","2,722,000","4,173,000","2,581,000","4,194,000","5,729,000","3,134,000","3,801,000","3,865,000","3,852,000","3,351,000","54,000","599,000","356,000","231,000","258,000","173,000","41,000","61,000","290,000","330,000","327,000","647,000","1,230,000","1,601,000","787,000","906,000","2,115,000","3,125,000","3,825,000","3,601,000","3,571,000","1,147,000","1,133,000","626,000","827,000","1,780,000","3,299,000","2,318,000","1,960,000","2,860,000","1,872,000","1,271,000","1,882,000","1,514,000","3,273,000","3,902,000","3,878,000","3,012,000","2,495,000","1,726,000","954,000","613,000","668,000","776,000","300,000","100,000","200,000",,"100,000","100,000","100,000","200,000","200,000",,"100,000",,,,,
			AccountsReceivable,"478,156,000","454,993,000","75,283,000","49,989,000","56,898,000","262,012,000","12,355,000","0","0","7,500,000",,,,,,,,,,,,"233,000","591,000","363,000","406,000","1,449,000","2,197,000","2,342,000","6,674,000","7,510,000","2,859,000","3,719,000","4,466,000","1,911,000","1,911,000","907,000","2,602,000","1,011,000","2,469,000","1,498,000","1,725,000","1,965,000","17,000","1,832,000","2,517,000","54,000","599,000","356,000","231,000",,,,,,"330,000","327,000","647,000","667,000","1,601,000","787,000","906,000","1,274,000","3,125,000","3,825,000","3,601,000","3,571,000","1,147,000","1,133,000","626,000","827,000","1,780,000","3,299,000","2,318,000","1,960,000","2,860,000","1,872,000","1,271,000","1,882,000","1,514,000","3,273,000","3,902,000","3,878,000","3,012,000","2,495,000","1,726,000",,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,"34,678,000","21,374,000","45,295,000",,"3,826,000",,,,,,,,,,,,,,,"0","0","0","0","871,000","2,137,000","2,498,000","4,196,000","3,100,000","4,233,000","4,839,000","6,113,000","4,988,000","3,194,000","1,815,000","1,571,000","1,570,000","1,725,000","4,231,000","1,409,000","1,836,000","3,848,000","2,020,000","834,000","0","0","0","0",,,,,,"0","0","0","563,000","0","0",,"841,000","0","0","0","0",,"0","0","0",,"0","0","0","0",,,"0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,
