name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
MarketCap,"39,883,716,659","58,677,833,309","47,707,432,218","43,401,002,173","49,724,838,970","52,468,748,410","50,342,786,156","34,997,204,074","30,744,706,879","21,769,447,969","32,839,707,021","26,384,632,783","30,032,777,620","30,674,404,529","23,786,698,744","33,349,138,392","36,231,844,342","41,882,682,450","36,680,200,854","30,735,564,215","26,769,560,321","27,743,561,072","24,690,146,019","20,348,811,541","20,874,616,748","21,439,422,909","20,267,714,326","21,296,220,572","23,469,945,924","23,463,664,028","22,915,828,615","24,677,114,541","25,311,678,214","24,264,627,400","23,981,964,391","22,939,573,530","23,354,106,191","31,767,334,163","32,012,540,567","29,166,293,584","26,774,047,000","26,952,817,791","25,380,776,399","21,127,357,661","27,939,499,999","34,229,499,999","41,428,999,999","29,851,999,999","22,558,999,999","26,919,499,999","27,973,499,999","26,086,868,267","17,373,999,999","14,873,631,491","13,988,259,999","16,618,679,999","31,367,473,349","30,574,368,427","30,957,173,771","36,463,681,424","27,756,332,157","21,101,379,802","15,868,495,201","13,618,814,308","13,122,647,776","12,437,823,549","9,861,333,112","8,238,880,277","6,307,248,589","4,510,261,864","3,777,639,623","4,133,677,441","3,307,101,987","3,236,687,040","3,773,449,626","1,769,998,157","1,224,152,999","1,168,131,398","1,152,115,198","1,096,923,388","1,199,259,958","1,036,051,670","956,047,798","756,037,798","988,012,657","1,104,014,143","1,030,013,195","1,239,990,622","974,998,864","1,039,947,999","1,235,348,759","1,347,806,249","1,153,163,059","803,691,557","753,933,913","878,710,854","1,038,476,464","1,208,227,425","1,072,715,123","1,458,732,162","1,563,958,498","1,363,399,999","1,172,032,873","1,177,167,998","1,262,897,997","1,283,312,498"
EnterpriseValue,"44,079,316,659","62,652,833,309","51,970,232,218","47,951,102,173","54,548,438,970","57,397,548,410","55,704,786,156","40,711,504,074","36,623,706,879","27,750,847,969","38,904,707,021","32,551,632,783","36,135,677,620","35,576,104,529","28,542,198,744","38,224,438,392","41,064,944,342","46,784,482,450","41,807,500,854","35,962,264,215","31,973,060,321","33,100,461,072","30,031,346,019","25,751,011,541","26,168,116,748","26,512,922,909","24,831,968,326","25,302,743,572","27,450,332,924","26,967,136,028","25,879,414,615","27,257,334,541","27,770,755,214","26,588,579,400","26,032,847,391","24,816,341,530","24,901,389,191","33,387,411,163","33,632,617,567","30,454,206,584","27,774,490,000","28,328,476,791","26,352,473,399","22,099,054,661","29,010,700,999","34,790,785,999","41,920,514,999","30,321,185,999","23,129,358,999","27,527,782,999","28,458,497,999","26,932,814,267","18,389,681,999","15,821,417,491","14,499,115,999","16,654,904,999","31,414,549,349","30,439,383,427","30,879,752,771","36,633,299,424","28,015,654,157","21,326,712,802","16,488,189,201","14,357,812,308","13,861,645,776","12,834,331,549","10,319,712,112","8,697,259,277","6,947,765,589","4,078,024,864","3,475,386,623","4,009,103,441","3,269,171,987","3,309,696,040","3,827,020,626","1,864,092,157","1,342,610,999","1,317,846,398","1,303,621,198","1,269,958,388","1,387,072,958","1,219,229,670","1,139,225,798","936,361,798","1,116,518,657","1,302,179,143","1,243,887,195","1,436,737,622","1,171,745,864","1,254,298,999","1,447,348,759","1,474,306,249","1,276,563,059","879,091,557","812,233,913","954,010,854","1,072,376,464","1,304,827,425","1,194,115,123","1,631,432,162","1,648,458,498","1,291,099,999","1,105,432,873","1,086,067,998","1,160,197,997","1,283,312,498"
PeRatio,"11.672","17.289","15.125","15.551","23.474","33.433","39.229","29.98","23.394","14.667","22.241","18.154","20.556","19.84","24.616","33.442","41.114","57.638","31.013","31.556","29.598","35.89","37.14","35.541","32.902","29.796","20.406","17.351","18.732","18.124","16.988","17.649","17.657","15.161","13.87","14.188","12.907","16.478","16.605","12.268","10.863","11.612","11.178","9.256","13.987","20.758","26.634","21.03","16.484","21.841","30.193","56.833","32.038","16.59","10.038","9.173","15.296","13.698","13.961","14.858","12.807","10.355","8.813","8.252","7.951","8.17","6.745","5.635","4.813","6.397","6.328","10.785","11.513","17.213","31.232","19.235","17.386","13.905","16.744","15.942","25.017","21.23","19.59","9.274","10.777","11.897","14.306","22.143","17.411","24.528","41.724","58.189","37.02","17.654","13.879","10.784","10.236","8.497","5.765","7.133","7.769","7.265","6.5","5.41","4.984","4.721"
ForwardPeRatio,"26.316","38.76","29.412","26.667","20.284","36.765","35.211","32.895","48.781","21.097","28.09","21.053","24.39","23.31","19.724","24.096","23.256","26.316","41.667","30.864","25.907","25.907","24.753","58.14","40.816","45.662","49.505","21.882","22.523","18.975","23.042","21.882","22.727","24.155","18.215","16.34","15.456","14.184","15.385","13.423","11.669","12.166","10.741","7.299","8.937","12.21","15.432",,,,,"19.231",,,,,,"39.683",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,"4.592","4.594","5.923","29.91",,,,"9.689","5.455","4.254","8.437","3.967","4.153","9.95","4.959","3.512","3.324","11.353",,,,"1.553","0.702","0.456","0.282","0.386","0.487",,,,,"19.244",,,,,,"39.722",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.572","5.367","4.561","4.38","5.652","6.571","6.723","4.848","4.24","2.988","4.609","3.774","4.285","4.322","3.273","4.619","5.242","6.294","5.927","5.199","4.683","5.161","4.733","4.133","4.232","4.364","3.987","3.873","4.231","4.176","4.017","4.307","4.486","4.121","3.995","3.696","3.608","4.779","4.816","4.248","3.826","3.976","3.85","3.188","4.534","6.187","8.045","6.237","4.82","6.215","7.497","8.604","5.285","3.819","2.909","2.958","5.356","4.91","5.087","5.837","4.872","3.865","3.181","2.949","2.842","2.901","2.073","1.732","1.494","2.3","2.201","3.092","2.958","3.606","4.726","2.465","1.805","1.661","1.733","1.661","1.9","1.576","1.454","1.056","1.391","1.553","1.536","1.912","1.503","1.665","2.11","2.374","1.938","1.339","1.201","1.357","1.539","1.618","1.317","1.724","1.909","1.772","1.566","1.409","1.222","1.107"
PbRatio,"4.887","7.2","5.893","5.482","6.608","7.262","7.172","5.13","4.578","3.197","4.814","3.914","4.519","4.671","3.612","5.11","5.709","6.857","5.566","4.885","4.399","4.757","4.334","3.663","3.886","4.074","3.674","3.667","4.164","4.042","3.918","4.15","4.437","4.385","4.455","4.413","4.617","6.667","6.718","6.406","5.987","6.713","6.176","5.141","6.984","8.683","10.661","7.701","5.897","6.913","7.279","7.138","5.07","4.52","4.137","4.265","7.745","7.641","8.045","9.176","7.502","5.755","4.646","4.268","4.113","3.932","3.093","2.584","2.122","2.499","2.195","2.702","2.268","2.344","2.869","1.372","0.968","0.933","0.928","0.889","0.991","0.857","0.79","0.632","0.826","0.926","0.877","1.077","0.847","0.914","1.097","1.201","1.037","0.724","0.68","0.788","0.941","1.107","0.977","1.34","1.45","1.302","1.155","1.194","1.33",
EnterprisesValueRevenueRatio,"3.948","22.669","18.405","17.886","18.829","22.664","23.697","19.121","20.513","16.137","20.977","17.506","19.877","20.29","16.843","22.176","22.352","25.411","22.425","21.451","20.9","20.898","21.466","18.384","19.6","21.294","19.793","22.321","19.85","21.154","17.59","18.484","18.671","19.632","16.957","17.924","17.658","20.571","20.37","19.618","16.733","15.686","15.787","12.658","16.104","21.717","27.966","24.105","19.714","22.575","25.051","23.384","22.304","25.436","32.239","11.565","21.49","20.304","23.855","22.804","15.339","15.701","9.993","10.167","10.857","11.446","8.758","8.442","7.252","8.369","5.563","9.365","8.404","12.076","15.576","8.898","7.973","7.538","7.891","7.474","7.173","8.952","7.086","5.46","6.857","8.017","6.042","7.764","7.462","7.689","8.41","9.445","9.642","7.095","5.444","5.489","7.032","8.562","6.987","8.064","7.288","6.011","5.448","6.017","6.699","6.534"
EnterprisesValueEBITDARatio,"6.31","37.227","30.067","28.028","29.269","36.867","44.266","36.069","47.299","38.193","48.955","35.657","38.45","40.226","36.075","44.236","43.231","50.005","42.166","41.939","45.578","45.374","49.647","46.965","46.947","54.869","79.824","60.662","43.605","48.767","41.411","42.437","39.043","39.466","35.757","35.986","36.616","38.49","37.435","56.774","28.46","26.701","27.307","21.278","26.781","41.594","45.116","44.717","37.685","39.693","46.153","45.705","46.976","69.514","-277.654","21.918","35.877","32.18","41.993","36.081","22.783","24.756","15.784","16.46","19.044","18.716","14.913","13.736","12.376","13.442","8.539","17.311","15.551","21.214","36.827","24.057","23.8","25.056","27.252","29.713","23.619","30.241","27.762","25.638","28.919","26.39","17.722","22.591","24.485","27.637","42.695","40.282","50.258","37.092","42.085","21.013","30.465","42.922","25.735","25.814","19.258","14.874","16.091","16.786","15.573","15.574"
