name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015
				ChangeInPayable,"64,700,000","135,900,000","-43,100,000","-46,100,000","18,000,000","145,600,000","-60,000,000","-20,400,000","-8,000,000","84,100,000","-48,600,000","-10,300,000","-13,000,000","42,900,000","-17,200,000","-24,000,000","-21,900,000","103,500,000","-47,500,000","-23,500,000","-7,700,000","85,800,000","-30,700,000","-41,200,000","-23,400,000","103,500,000","-50,900,000","-38,400,000","23,100,000","57,300,000"
					ChangeInTaxPayable,,"1,600,000",,,,,,"-1,500,000",,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,"1,600,000",,,,,,"-1,500,000",,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"63,100,000","134,300,000","-43,100,000","-17,300,000","-10,800,000","145,600,000","-59,100,000","-18,900,000","-10,400,000","84,100,000","-48,600,000","-10,300,000","-13,000,000","42,900,000","-17,200,000","-24,000,000","-21,900,000","103,500,000","-47,500,000","-23,500,000","-7,700,000","85,800,000","-30,700,000","-41,200,000","-23,400,000","103,500,000","-50,900,000","-38,400,000","23,100,000","57,300,000"
				ChangeInAccruedExpense,"9,700,000","-52,600,000","4,500,000","28,400,000","29,400,000","-19,300,000","10,200,000","15,900,000","27,900,000","-11,300,000","-4,100,000","8,000,000","16,900,000","-23,700,000","-3,900,000","6,100,000","16,400,000","-13,900,000","1,900,000","4,700,000","9,300,000","-12,900,000","3,300,000","4,300,000","8,500,000","-5,200,000","1,300,000","6,700,000","13,900,000","-6,100,000"
InvestingCashFlow,"-176,700,000","-41,000,000","-84,700,000","-15,300,000","-35,700,000","-46,300,000","-97,300,000","-31,400,000","-4,800,000","-50,700,000","-27,900,000","-15,600,000","-29,200,000","-19,200,000","-24,300,000","-61,700,000","-22,800,000","-55,300,000","-21,700,000","-11,800,000","-6,100,000","-59,000,000","-12,400,000","-16,600,000","-12,900,000","-33,000,000","-4,900,000","-38,800,000","-10,600,000","-56,700,000"
	CashFlowFromContinuingInvestingActivities,"-176,700,000","-41,000,000","-84,700,000","-15,300,000","-35,700,000","-46,300,000","-97,300,000","-31,400,000","-4,800,000","-50,700,000","-27,900,000","-15,600,000","-29,200,000","-19,200,000","-24,300,000","-61,700,000","-22,800,000","-55,300,000","-21,700,000","-11,800,000","-6,100,000","-59,000,000","-12,400,000","-16,600,000","-12,900,000","-33,000,000","-4,900,000","-38,800,000","-10,600,000","-56,700,000"
		NetPPEPurchaseAndSale,"-31,100,000","-7,000,000","-7,800,000","-7,200,000","-9,100,000","-6,200,000","-6,500,000","-2,100,000","-4,600,000","-4,400,000","-2,700,000","-3,500,000","-6,100,000","-6,200,000","-2,500,000","-1,100,000","-6,000,000","-1,800,000","-4,200,000","-4,500,000","-2,700,000","-2,800,000","-2,600,000","-1,700,000","-2,400,000","-1,800,000","-4,000,000","-3,200,000","-1,800,000","-1,300,000"
			PurchaseOfPPE,"-32,800,000","-7,500,000","-8,300,000","-7,600,000","-9,400,000","-7,200,000","-6,800,000","-2,300,000","-4,900,000","-4,600,000","-3,100,000","-3,700,000","-6,300,000","-6,400,000","-3,400,000","-3,500,000","-6,000,000","-2,000,000","-4,200,000","-4,600,000","-2,900,000","-2,800,000","-2,600,000","-1,800,000","-2,500,000","-1,900,000","-4,100,000","-3,200,000","-1,900,000","-1,300,000"
			SaleOfPPE,"1,700,000","500,000","500,000","400,000","300,000","1,000,000","300,000","200,000","300,000","200,000","400,000","200,000","200,000","200,000","900,000","2,400,000","0","200,000","0","100,000","200,000","0","0","100,000","100,000","100,000","100,000","0","100,000","0"
		NetIntangiblesPurchaseAndSale,"-4,600,000","-2,500,000","-800,000","0","-1,300,000","-2,400,000","-4,900,000","-1,100,000","-100,000","-1,100,000","-1,000,000","-300,000","-400,000","-200,000","-400,000","-1,600,000","-1,100,000","-1,900,000",,,,,,,,,,,,
			PurchaseOfIntangibles,"-4,600,000","-2,500,000","-800,000","0","-1,300,000","-2,400,000","-4,900,000","-1,100,000","-100,000","-1,100,000","-1,000,000","-300,000","-400,000","-200,000","-400,000","-1,600,000","-1,100,000","-1,900,000",,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-141,000,000","-31,500,000","-76,100,000","-8,100,000","-25,300,000","-37,700,000","-85,900,000","-28,200,000","-100,000","-45,200,000","-24,200,000","-11,800,000","-22,700,000","-12,800,000","-21,400,000","-59,000,000","-15,700,000","-51,600,000","-16,000,000","-7,300,000","-3,400,000","-56,200,000","-9,800,000","-14,900,000","-10,500,000","-31,200,000","-900,000","-35,600,000","-8,800,000","-55,400,000"
			PurchaseOfBusiness,"-141,000,000","-31,500,000","-76,100,000","-8,100,000","-25,300,000","-37,700,000","-85,900,000","-28,200,000","-100,000","-45,200,000","-24,200,000","-11,800,000","-22,700,000","-12,800,000","-21,400,000","-59,000,000","-15,700,000","-51,600,000","-16,000,000","-7,300,000","-3,400,000","-56,200,000","-9,800,000","-14,900,000","-10,500,000","-31,200,000","-900,000","-35,600,000","-8,800,000","-55,400,000"
FinancingCashFlow,"51,300,000","150,600,000","-71,000,000","-1,300,000","-27,000,000","68,900,000","-171,000,000","80,500,000","-38,200,000","119,600,000","-49,800,000","-55,100,000","-3,800,000","71,400,000","-18,100,000","-2,100,000","-4,200,000","111,200,000","-16,600,000","-1,500,000","-12,700,000","113,300,000","-60,800,000","26,600,000","9,100,000","23,300,000","-27,700,000","11,100,000","-8,600,000","74,900,000"
	CashFlowFromContinuingFinancingActivities,"51,300,000","150,600,000","-71,000,000","-1,300,000","-27,000,000","68,900,000","-171,000,000","80,500,000","-38,200,000","119,600,000","-49,800,000","-55,100,000","-3,800,000","71,400,000","-18,100,000","-2,100,000","-4,200,000","111,200,000","-16,600,000","-1,500,000","-12,700,000","113,300,000","-60,800,000","26,600,000","9,100,000","23,300,000","-27,700,000","11,100,000","-8,600,000","74,900,000"
		NetIssuancePaymentsOfDebt,"59,700,000","159,200,000","-70,700,000","-3,500,000","-25,300,000","75,500,000","-171,700,000","-182,500,000","-37,400,000","117,500,000","-52,800,000","-55,500,000","-5,100,000","72,100,000","-18,400,000","400,000","-5,200,000","110,100,000","-16,800,000","-1,800,000","-12,300,000","113,000,000","-60,400,000","26,600,000","197,400,000","29,900,000","-26,600,000","10,300,000","-8,900,000","73,800,000"
			NetLongTermDebtIssuance,"-81,100,000","-3,500,000","-70,700,000","-3,500,000","-3,400,000","53,600,000","-171,700,000","-3,500,000","-3,200,000","-2,900,000","-2,800,000","-1,500,000","-2,800,000","-3,900,000","-1,600,000","97,200,000","-2,100,000","-2,600,000","49,900,000","-2,400,000","400,000","-1,800,000","23,400,000","-1,700,000","178,900,000","29,900,000","52,100,000","-68,400,000","-8,900,000","73,800,000"
				LongTermDebtIssuance,"0","0","0","0","0","325,000,000","0","0","105,800,000","179,600,000","0","35,700,000","88,700,000","140,500,000","0","541,100,000","74,400,000","168,500,000","350,000,000","0","360,300,000","162,000,000","298,600,000","0","240,900,000","31,400,000","-256,200,000","242,700,000","-7,800,000","75,000,000"
				LongTermDebtPayments,"-81,100,000","-3,500,000","-70,700,000","-3,500,000","-3,400,000","-271,400,000","-171,700,000","-3,500,000","-3,200,000","-2,900,000","-2,800,000","-1,500,000","-2,800,000","-3,900,000","-1,600,000","-350,200,000","-2,100,000","-2,600,000","-300,100,000","-2,400,000","-299,100,000","-1,800,000","-275,200,000","-1,700,000","-62,000,000","-1,500,000","-1,600,000","-1,200,000","-1,100,000","-1,200,000"
			NetShortTermDebtIssuance,"140,800,000","162,700,000","0","0","-21,900,000","21,900,000","0","-179,000,000","-34,200,000","120,400,000","-50,000,000","-54,000,000","-2,300,000","76,000,000","-16,800,000","-96,800,000","-3,100,000","112,700,000","-66,700,000","600,000","-12,700,000","114,800,000","-83,800,000","28,300,000",,,,,,
				ShortTermDebtIssuance,"280,000,000","223,500,000","0","0","56,500,000","105,400,000","0","0","105,800,000","179,600,000","8,800,000","35,700,000","88,700,000","140,500,000","69,400,000","93,700,000","74,400,000","168,500,000","66,800,000","96,800,000","60,800,000","162,000,000","32,900,000","122,400,000",,,,,,
				ShortTermDebtPayments,"-139,200,000","-60,800,000","0","0","-78,400,000","-83,500,000","0","-179,000,000","-140,000,000","-59,200,000","-58,800,000","-89,700,000","-91,000,000","-64,500,000","-86,200,000","-190,500,000","-77,500,000","-55,800,000","-133,500,000","-96,200,000","-73,500,000","-47,200,000","-116,700,000","-94,100,000",,,,,,
		NetCommonStockIssuance,"8,100,000","1,200,000","2,000,000","2,600,000","2,300,000","2,400,000","700,000","263,100,000","2,000,000","5,700,000","3,300,000","2,200,000","2,300,000","600,000","500,000","2,300,000","2,500,000","1,400,000","1,400,000","300,000","700,000","300,000","200,000","0","-100,000","-100,000","-100,000","800,000","300,000","1,100,000"
			CommonStockIssuance,"8,100,000","1,200,000","2,000,000","2,600,000","2,300,000","2,400,000","700,000","263,100,000","2,000,000","5,700,000","3,300,000","2,200,000","2,300,000","600,000","500,000","2,300,000","2,500,000","1,400,000","1,400,000","300,000","700,000","300,000",,,"0","0","-100,000","800,000","300,000","1,200,000"
			CommonStockPayments,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-100,000","-100,000","0","0","0","-100,000"
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-182,500,000","-6,500,000",,,,"0"
			CommonStockDividendPaid,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-182,500,000","-6,500,000",,,,"0"
		NetOtherFinancingCharges,"-16,500,000","-9,800,000","-2,300,000","-400,000","-4,000,000","-9,000,000","0","-100,000","-2,800,000","-3,600,000","-300,000","-1,800,000","-1,000,000","-1,300,000","-200,000","-4,800,000","-1,500,000","-300,000","-1,200,000","0",,,"-600,000","0",,,,,,
EndCashPosition,"45,100,000","45,100,000","53,700,000","158,000,000","107,800,000","32,500,000","55,200,000","274,600,000","163,800,000","22,000,000","19,000,000","30,300,000","25,200,000","21,100,000","17,300,000","23,400,000","17,100,000","31,700,000","16,700,000","24,100,000","20,200,000","15,900,000","16,300,000","25,900,000","19,000,000","20,500,000","20,100,000","26,300,000","22,100,000","13,500,000"
	ChangesInCash,"12,600,000","-8,700,000","-104,300,000","50,600,000","75,000,000","-22,900,000","-219,600,000","110,700,000","141,700,000","3,300,000","-11,300,000","5,100,000","4,100,000","3,700,000","-6,000,000","6,300,000","-14,600,000","15,100,000","-7,400,000","3,800,000","4,200,000","-400,000","-9,500,000","7,000,000","-1,600,000","300,000","-6,200,000","4,300,000","8,600,000","3,000,000"
	EffectOfExchangeRateChanges,"0","100,000","0","-400,000","300,000","200,000","200,000","100,000","100,000","-300,000","0","0","0","100,000","-100,000","0","0","-100,000","0","100,000","100,000","0","-100,000","-100,000","100,000","100,000","0","-100,000","0","-100,000"
	BeginningCashPosition,"32,500,000","53,700,000","158,000,000","107,800,000","32,500,000","55,200,000","274,600,000","163,800,000","22,000,000","19,000,000","30,300,000","25,200,000","21,100,000","17,300,000","23,400,000","17,100,000","31,700,000","16,700,000","24,100,000","20,200,000","15,900,000","16,300,000","25,900,000","19,000,000","20,500,000","20,100,000","26,300,000","22,100,000","13,500,000","10,600,000"
IncomeTaxPaidSupplementalData,"58,100,000","2,400,000","5,500,000","49,300,000",,,"7,300,000","17,100,000","400,000","400,000","3,100,000","11,900,000","800,000","200,000","0","13,000,000",,,"8,400,000","25,000,000","2,100,000","400,000","3,500,000",,,"300,000","5,600,000","15,600,000","300,000","400,000"
InterestPaidSupplementalData,"13,600,000","3,200,000","3,400,000","3,100,000",,,"6,800,000","6,200,000","7,600,000","6,700,000","7,300,000","5,400,000","8,700,000","8,900,000","6,900,000","6,600,000",,,"5,600,000","5,700,000","7,200,000","5,400,000","3,900,000","8,700,000","1,900,000","2,000,000","3,200,000","1,800,000","1,900,000","1,500,000"
CapitalExpenditure,"-37,400,000","-10,000,000","-9,100,000","-7,600,000","-10,700,000","-9,600,000","-11,700,000","-3,400,000","-5,000,000","-5,700,000","-4,100,000","-4,000,000","-6,700,000","-6,600,000","-3,800,000","-5,100,000","-7,100,000","-3,900,000","-5,700,000","-4,600,000","-2,900,000","-2,800,000","-2,600,000","-1,800,000","-2,500,000","-1,900,000","-4,100,000","-3,200,000","-1,900,000","-1,300,000"
IssuanceOfCapitalStock,"8,100,000","1,200,000","2,000,000","2,600,000","2,300,000","2,400,000","700,000","263,100,000","2,000,000","5,700,000","3,300,000","2,200,000","2,300,000","600,000","500,000","2,300,000","2,500,000","1,400,000","1,400,000","300,000","700,000","300,000",,,"0","0","-100,000","800,000","300,000","1,200,000"
IssuanceOfDebt,"280,000,000","223,500,000","0","0","56,500,000","430,400,000","0","0","105,800,000","179,600,000","8,800,000","35,700,000","88,700,000","140,500,000","69,400,000","541,100,000","74,400,000","168,500,000","416,800,000","96,800,000","360,300,000","162,000,000","331,500,000","122,400,000","441,100,000","31,400,000","-256,200,000","242,700,000","-7,800,000","75,000,000"
RepaymentOfDebt,"-220,300,000","-64,300,000","-70,700,000","-3,500,000","-81,800,000","-354,900,000","-171,700,000","-182,500,000","-143,200,000","-62,100,000","-61,600,000","-91,200,000","-93,800,000","-68,400,000","-87,800,000","-540,700,000","-79,600,000","-58,400,000","-433,600,000","-98,600,000","-372,600,000","-49,000,000","-391,900,000","-95,800,000","-243,700,000","-1,500,000","229,600,000","-232,400,000","-1,100,000","-1,200,000"
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-100,000","-100,000","0","0","0","-100,000"
FreeCashFlow,"100,600,000","-128,300,000","42,300,000","59,600,000","127,000,000","-55,100,000","37,000,000","58,200,000","179,700,000","-71,300,000","62,300,000","71,800,000","30,400,000","-55,100,000","32,600,000","65,000,000","5,300,000","-44,700,000","25,200,000","12,500,000","20,100,000","-57,500,000","61,100,000","-4,800,000","-300,000","8,100,000","22,300,000","28,800,000","25,900,000","-16,500,000"
