name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
OperatingCashFlow,"289,129,000","60,852,000","14,760,000","112,886,000","100,631,000","11,257,000","25,554,000","59,268,000","12,531,000","35,786,000","40,345,000","43,534,000","21,101,000","27,704,000","57,544,000","53,830,000","45,460,000","8,621,000","46,573,000","61,598,000","-9,629,000","61,991,000","52,264,000","18,240,000","9,817,000","36,499,000","8,902,000","132,487,000","-50,491,000","7,691,000","19,461,000","17,863,000","4,474,000","17,710,000","35,939,000","76,251,000","38,997,000","107,490,000","-21,555,000","-53,242,000","63,000","90,554,000","-62,822,000","-66,890,000","-1,837,000","72,552,000","-2,954,000","-32,561,000","-16,088,000","5,784,000","-2,511,000","1,491,000","4,470,000","4,491,000","-19,143,000","6,479,000","2,049,000","3,683,000","1,590,000","5,920,000","1,811,000","2,298,000","5,617,000","1,008,000","322,000","-203,000","5,116,000","3,653,000","1,355,000","380,000","3,479,000","2,284,000","1,446,000","393,000","-166,000","2,825,000","22,000","2,856,000","5,767,000","-1,533,000","-1,440,000","999,000","885,000","1,030,000","251,000","486,000","914,715","288,274","299,974","248,806","100,000","100,000","-324,543","-275,457"
	CashFlowFromContinuingOperatingActivities,"289,129,000","60,852,000","14,760,000","112,886,000","100,631,000","11,257,000","25,554,000","59,268,000","12,531,000","35,786,000","40,287,000","43,534,000","21,101,000","27,704,000","57,544,000","53,830,000","45,460,000","8,621,000","46,573,000","61,598,000","-9,629,000","61,991,000","52,264,000","18,240,000","9,817,000","36,499,000","8,902,000","132,487,000","-50,491,000","7,691,000","19,461,000","17,863,000","4,474,000","17,710,000","35,939,000","76,251,000","38,997,000","107,490,000","-21,555,000","-53,242,000","63,000","90,554,000","-62,822,000","-66,890,000","-1,837,000","72,552,000","-2,954,000","-32,561,000","-16,088,000","5,784,000","-2,511,000","1,491,000","4,470,000","4,491,000","-19,143,000","6,479,000","2,049,000","3,683,000","1,590,000","5,920,000","1,811,000","2,298,000","5,617,000","1,008,000","322,000","-203,000","5,116,000","3,653,000","1,355,000","380,000","3,479,000","2,284,000","1,446,000","393,000","-166,000","2,825,000","22,000","2,856,000","5,767,000","-1,533,000","-1,440,000","999,000","885,000","1,030,000","251,000","486,000","914,715","288,274","299,974","248,806","100,000","100,000","-324,543","-275,457"
		NetIncomeFromContinuingOperations,"178,966,000","45,744,000","41,620,000","43,609,000","47,993,000","43,469,000","38,892,000","41,346,000","28,856,000","23,123,000","35,456,000","36,495,000","37,243,000","33,749,000","40,317,000","38,948,000","37,296,000","35,715,000","15,569,000","29,874,000","27,772,000","27,017,000","25,717,000","24,523,000","24,145,000","23,322,000","22,348,000","21,463,000","20,938,000","19,418,000","14,727,000","14,088,000","12,944,000","12,499,000","12,003,000","11,757,000","11,675,000","11,572,000","10,198,000","9,675,000","7,783,000","7,633,000","7,174,000","6,494,000","5,754,000","5,136,000","5,053,000","4,766,000","3,447,000","3,391,000","2,951,000","2,742,000","2,651,000","2,075,000","1,661,000","2,261,000","1,855,000","1,651,000","2,286,000","1,755,000","1,978,000","1,682,000","2,151,000","1,901,000","1,990,000","1,983,000","2,065,000","2,270,000","1,556,000","1,653,000","1,835,000","1,000,000","1,073,000","1,179,000","815,000","778,000","639,000","983,000","922,000","848,000","528,000","369,000","317,000","220,000","735,000","482,000","262,365","387,539","280,121","127,538","-100,000","-100,000","-338,381","-361,619"
		OperatingGainsLosses,"-13,077,000","-1,467,000","-2,963,000","-4,851,000","-3,796,000","-5,399,000","-3,562,000","-14,784,000","-3,792,000","-1,766,000","-2,628,000","-2,645,000","-2,502,000","-2,355,000","-1,702,000","-1,434,000","-1,701,000","-1,565,000","-5,254,000","-2,184,000","-2,545,000","-2,553,000","-3,171,000","-3,010,000","-4,296,000","-2,081,000","-2,289,000","-2,543,000","-3,294,000","-3,871,000","-2,163,000","-1,738,000","-971,000","-1,398,000","-1,219,000","-2,938,000","-4,768,000","-5,672,000","-19,426,000","-68,353,000","-15,562,000","89,238,000","-68,774,000","-83,012,000","-13,621,000","68,151,000","-10,069,000","-46,647,000","-23,815,000","546,000","-419,000","9,370,000","-9,075,000","-246,000","33,000","-172,000","-152,000","-137,000","-219,000","-245,000","-334,000","-244,000","-294,000","-546,000","-222,000","-176,000","-318,000","-552,000","-159,000","-495,000","-651,000","-112,000","-217,000","-425,000","-309,000","-413,000","-2,103,000","1,757,000","-439,000","-292,000",,,"-102,000","17,000","-354,000","-15,000","5,053",,,,,,,
			GainLossOnInvestmentSecurities,"-2,718,000","25,000","-906,000","-1,519,000","-318,000","-221,000","-165,000","-115,000","-713,000","-822,000","111,000","-153,000","-563,000","-912,000","-29,000","0","-26,000","-42,000","0","-11,000","-26,000","-505,000","-71,000","-1,000","-498,000","-624,000","-30,000","-60,000","0","-2,164,000","-12,000","0","-2,000","-8,000","4,000","0","0","-23,000","75,000","-464,000","-148,000","-153,000","0","-854,000",,,"-497,000","-260,000","-573,000","0","-1,000","0","-1,405,000","-132,000","53,000","-45,000","0","-10,000","1,000","0","0","-7,000","-39,000","71,000",,,"2,000","-269,000",,,"-260,000","60,000","0","-253,000","-97,000",,,"-192,000","-194,000",,,,"-6,000","17,000","-354,000","-15,000","5,053",,,,,,,
		DepreciationAmortizationDepletion,"5,639,000","843,000","1,079,000","2,532,000","1,185,000","1,078,000","-4,095,000","6,553,000","1,067,000","1,171,000","-2,501,000","3,748,000","2,609,000","2,318,000","1,677,000","1,731,000","1,750,000","1,811,000","1,624,000","1,593,000","1,601,000","1,674,000","1,598,000","1,528,000","1,504,000","1,596,000","-337,000","2,112,000","3,074,000","2,931,000","1,535,000","1,222,000","1,173,000","1,119,000","1,066,000","1,066,000","1,041,000","1,054,000","998,000","828,000","803,000","761,000","716,000","642,000","638,000","575,000","360,000","778,000","615,000","712,000","378,000","576,000","550,000","580,000","512,000","438,000","331,000","332,000","339,000","336,000","345,000","327,000","363,000","439,000","133,000","261,000","311,000","289,000","262,000","260,000","257,000","279,000","239,000","209,000","210,000","187,000","172,000","145,000","152,000","148,000","139,000","118,000","116,000","113,000","101,000","90,000","90,818","88,076","82,653","79,515","100,000","100,000","31,731","68,269"
			DepreciationAndAmortization,"5,639,000","843,000","1,079,000","2,532,000","1,185,000","1,078,000","-4,095,000","6,553,000","1,067,000","1,171,000","-2,501,000","3,748,000","2,609,000","2,318,000","1,677,000","1,731,000","1,750,000","1,811,000","1,624,000","1,593,000","1,601,000","1,674,000","1,598,000","1,528,000","1,504,000","1,596,000","-337,000","2,112,000","3,074,000","2,931,000","1,535,000","1,222,000","1,173,000","1,119,000","1,066,000","1,066,000","1,041,000","1,054,000","998,000","828,000","803,000","761,000","716,000","642,000","638,000","575,000","360,000","778,000","615,000","712,000","378,000","576,000","550,000","580,000","512,000","438,000","331,000","332,000","339,000","336,000","345,000","327,000","363,000","439,000","133,000","261,000","311,000","289,000","262,000","260,000","257,000","279,000","239,000","209,000","210,000","187,000","172,000","145,000","152,000","148,000","139,000","118,000","116,000","113,000","101,000","90,000","90,818","88,076","82,653","79,515","100,000","100,000","31,731","68,269"
				Depreciation,,,,,,,,"6,553,000","1,067,000","1,171,000",,"3,748,000","2,609,000","2,318,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,,,"5,770,000","-144,000","144,000","0","-1,773,000","1,001,000","-6,998,000","-562,000","-3,366,000","498,000","1,543,000","1,264,000","2,929,000","-7,959,000","2,966,000","-1,433,000","17,681,000","-633,000","1,909,000","17,000","-4,874,000","256,000","-185,000","-825,000","-3,814,000","-1,262,000","-2,075,000","422,000","-6,708,000","-217,000","1,560,000","1,803,000","2,889,000","-1,099,000","-4,222,000","-1,533,000","-3,108,000","423,000",,,"-2,460,000","-402,000","613,000","169,000","-1,938,000","-71,000","-370,000","546,000",,,,,,,,,,,,,,,,,,,,,"-77,000","-73,000","0","-1,000","-100,000","-344,000","19,000","106,000","0","6,000","-275,000","91,000",,,,,,,,,,,,
			DeferredIncomeTax,,,"5,770,000","-144,000","144,000","0","-1,773,000","1,001,000","-6,998,000","-562,000","-3,366,000","498,000","1,543,000","1,264,000","2,929,000","-7,959,000","2,966,000","-1,433,000","17,681,000","-633,000","1,909,000","17,000","-4,874,000","256,000","-185,000","-825,000","-3,814,000","-1,262,000","-2,075,000","422,000","-6,708,000","-217,000","1,560,000","1,803,000","2,889,000","-1,099,000","-4,222,000","-1,533,000","-3,108,000","423,000",,,"-2,460,000","-402,000","613,000","169,000","-1,938,000","-71,000","-370,000","546,000",,,,,,,,,,,,,,,,,,,,,"-77,000","-73,000","0","-1,000","-100,000","-344,000","19,000","106,000","0","6,000","-275,000","91,000",,,,,,,,,,,,
