name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011
	TotalOtherFinanceCost,,"237,000","505,000","10,624,000","1,071,000","977,000","719,000","660,000","500,000",,"-333,000","-753,000","-1,512,000","-1,687,000","-1,503,000","-1,058,000","-983,000","-1,079,000","-556,000","-334,000","-259,000","-309,000","-88,000","-64,000","-73,000","-74,000","-28,000","-23,000","2,000","9,000","37,000","6,000","10,000","72,000","290,000","321,000","391,000","511,000","545,000","550,000","1,316,000","-37,000","-24,000","6,000","5,000","-3,000"
OtherIncomeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"-325,000",,"12,000",,,"-244,000","0",,"-266,000",,"150,000","-7,000","-1,329,000",,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-244,000","0","0","-266,000",,"-258,000","-7,000","-1,329,000",,,"0","0",
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"244,000","0",,"266,000",,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"-325,000",,"12,000",,,,,,,,"150,000",,,,,,,
PretaxIncome,"346,085,000","42,092,000","187,071,000","31,825,000","85,097,000","62,710,000","168,889,000","23,589,000","32,642,000","-72,053,000","144,434,000","13,438,000","37,541,000","26,156,000","118,011,000","16,606,000","31,405,000","25,785,000","104,051,000","15,147,000","26,560,000","13,091,000","78,953,000","8,695,000","15,787,000","10,826,000","67,394,000","7,020,000","11,230,000","7,012,000","52,914,000","5,474,000","13,325,000","4,946,000","40,051,000","2,700,000","6,529,000","2,678,000","32,648,000","1,284,000","2,090,000","-1,928,000","20,157,000","733,000","3,683,000","1,664,000"
TaxProvision,"84,153,000","9,374,000","46,875,000","7,648,000","20,256,000","13,114,000","44,952,000","3,164,000","3,061,000","-21,471,000","34,060,000","3,249,000","8,710,000","494,000","28,749,000","3,090,000","6,342,000","3,981,000","36,674,000","5,268,000","9,756,000","4,700,000","29,165,000","3,248,000","5,940,000","4,068,000","25,390,000","2,683,000","4,169,000","2,734,000","19,601,000","2,163,000","5,005,000","1,866,000","15,225,000","1,023,000","2,460,000","1,108,000","13,442,000","555,000","843,000","-771,000","7,730,000","293,000","1,471,000","665,000"
NetIncomeCommonStockholders,"261,932,000","32,718,000","140,196,000","24,177,000","64,841,000","49,596,000","123,937,000","20,425,000","29,581,000","-50,582,000","110,374,000","10,189,000","28,831,000","25,662,000","89,262,000","13,516,000","25,063,000","21,804,000","67,377,000","9,879,000","16,804,000","8,391,000","49,788,000","5,447,000","9,847,000","6,758,000","42,004,000","4,337,000","7,061,000","4,278,000","33,313,000","3,311,000","8,320,000","3,060,000","24,471,000","1,656,000","4,017,000","1,539,000","19,206,000","710,000","-64,156,000","-5,325,000","22,211,000","-3,524,000","-1,658,000","-2,870,000"
	NetIncome,"261,932,000","32,718,000","140,196,000","24,177,000","64,841,000","49,596,000","123,937,000","20,425,000","29,581,000","-50,582,000","110,374,000","10,189,000","28,831,000","25,662,000","89,262,000","13,516,000","25,063,000","21,804,000","67,377,000","9,879,000","16,804,000","8,391,000","49,788,000","5,447,000","9,847,000","6,758,000","42,004,000","4,337,000","7,061,000","4,278,000","33,313,000","3,311,000","8,320,000","3,080,000","24,826,000","1,677,000","4,069,000","1,570,000","19,206,000","729,000","1,247,000","-1,157,000","12,427,000","440,000","2,212,000","999,000"
		NetIncomeIncludingNoncontrollingInterests,"261,932,000","32,718,000","140,196,000","24,177,000","64,841,000","49,596,000","123,937,000","20,425,000","29,581,000","-50,582,000","110,374,000","10,189,000","28,831,000","25,662,000","89,262,000","13,516,000","25,063,000","21,804,000","67,377,000","9,879,000","16,804,000","8,391,000","49,788,000","5,447,000","9,847,000","6,758,000","42,004,000","4,337,000","7,061,000","4,278,000","33,313,000","3,311,000","8,320,000","3,080,000","24,826,000","1,677,000","4,069,000","1,570,000","19,206,000","729,000","1,247,000","-1,157,000","12,427,000","440,000","2,212,000","999,000"
			NetIncomeContinuousOperations,"261,932,000","32,718,000","140,196,000","24,177,000","64,841,000","49,596,000","123,937,000","20,425,000","29,581,000","-50,582,000","110,374,000","10,189,000","28,831,000","25,662,000","89,262,000","13,516,000","25,063,000","21,804,000","67,377,000","9,879,000","16,804,000","8,391,000","49,788,000","5,447,000","9,847,000","6,758,000","42,004,000","4,337,000","7,061,000","4,278,000","33,313,000","3,311,000","8,320,000","3,080,000","24,826,000","1,677,000","4,069,000","1,570,000","19,206,000","729,000","1,247,000","-1,157,000","12,427,000","440,000","2,212,000","999,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","19,000","65,403,000","4,168,000",,"3,964,000","3,870,000","3,869,000"
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","20,000","355,000","21,000","52,000","31,000","494,000",,,,,,,
DilutedNIAvailtoComStockholders,"261,932,000","32,718,000","140,196,000","24,177,000","64,841,000","49,596,000","123,937,000","20,425,000","29,581,000","-50,582,000","110,374,000","10,189,000","28,831,000","25,662,000","89,262,000","13,516,000","25,063,000","21,804,000","67,377,000","9,879,000","16,804,000","8,391,000","49,788,000","5,447,000","9,847,000","6,758,000","42,004,000","4,337,000","7,061,000","4,278,000","33,313,000","3,311,000","8,320,000","3,060,000","24,471,000","1,656,000","4,017,000","1,539,000","19,206,000","710,000","-64,156,000","-5,325,000","22,211,000","-3,524,000","-1,658,000","-2,870,000"
BasicEPS,,"0.59","2.5","0.43","1.16","0.89","2.22","0.37","0.53","-0.91","1.98","0.18","0.52","0.46","1.6","0.24","0.45","0.39","1.22","0.18","0.3","0.15","0.91","0.1","0.18","0.12","0.77","0.08","0.13","0.08","0.61","0.06","0.15","0.06","0.46","0.03","0.08","0.03","0.36","0.01","-3.41","-0.03",,"-0.22","-0.1","-0.057"
DilutedEPS,,"0.59","2.49","0.43","1.15","0.88","2.2","0.36","0.53","-0.91","1.97","0.18","0.51","0.46","1.59","0.24","0.45","0.39","1.21","0.18","0.3","0.15","0.9","0.1","0.18","0.12","0.77","0.08","0.13","0.08","0.61","0.06","0.15","0.06","0.45","0.03","0.07","0.03","0.35","0.01","-3.41","-0.03",,"-0.22","-0.1","-0.057"
BasicAverageShares,,"55,647,200","55,995,978","56,023,961","56,007,970","55,970,620","55,901,221","55,851,780","55,786,823","55,723,045","55,692,475","55,672,796","55,950,733","55,899,324","55,761,714","55,742,854","55,730,621","55,586,037","55,348,495","55,215,850","55,150,108","55,030,682","54,889,718","54,871,172","54,795,750","54,681,646","54,565,118","54,529,403","54,501,257","54,448,634","54,390,927","54,329,859","54,280,336","53,864,972","53,487,300","53,409,601","53,334,551","52,943,243","52,583,441","52,565,576","18,803,979","50,256,845",,"15,884,527","15,854,003","50,256,845"
DilutedAverageShares,,"55,834,287","56,315,019","56,340,635","56,299,491","56,274,491","56,240,633","56,099,328","55,966,840","55,723,045","56,006,952","56,019,736","56,294,109","56,268,586","56,230,318","56,228,305","56,191,984","56,001,939","55,725,959","55,608,035","55,519,303","55,304,742","55,157,603","55,170,686","55,077,754","54,964,890","54,820,282","54,833,252","54,786,092","54,717,146","54,656,375","54,662,869","54,669,600","54,293,467","53,956,802","53,801,797","53,804,539","53,399,778","52,976,793","52,959,169","18,803,979","50,256,845",,"15,884,527","15,854,003","50,256,845"
TotalOperatingIncomeAsReported,"358,522,000","42,329,000","187,576,000","42,449,000","86,168,000","63,687,000","169,608,000","24,249,000","33,142,000","-72,196,000","144,101,000","12,685,000","36,029,000","24,469,000","116,508,000","15,548,000","30,422,000","24,706,000","103,495,000","14,813,000","26,301,000","12,782,000","78,865,000","8,631,000","15,714,000","10,752,000","67,366,000","6,997,000","11,557,000","7,021,000","52,939,000","5,480,000","13,335,000","5,262,000","40,341,000","3,021,000","7,186,000","3,189,000","33,043,000","1,841,000","4,735,000","-1,965,000","20,133,000","739,000","3,688,000","1,661,000"
TotalExpenses,"2,531,605,000","597,267,000","808,756,000","565,196,000","560,386,000","534,136,000","688,906,000","452,365,000","392,968,000","273,095,000","543,029,000","364,753,000","381,371,000","340,293,000","486,176,000","297,275,000","317,312,000","271,616,000","401,337,000","242,362,000","257,019,000","220,099,000","309,225,000","190,844,000","204,416,000","181,963,000","258,985,000","162,688,000","170,634,000","146,706,000","210,817,000","132,499,000","139,144,000","120,742,000","171,623,000","107,726,000","109,901,000","92,415,000","140,546,000","84,746,000","82,085,000","73,794,000","105,692,000","61,156,000","58,278,000","45,766,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"261,932,000","32,718,000","140,196,000","24,177,000","64,841,000","49,596,000","123,937,000","20,425,000","29,581,000","-50,582,000","110,374,000","10,189,000","28,831,000","25,662,000","89,262,000","13,516,000","25,063,000","21,804,000","67,377,000","9,879,000","16,804,000","8,391,000","49,788,000","5,447,000","9,847,000","6,758,000","42,004,000","4,337,000","7,061,000","4,278,000","33,313,000","3,311,000","8,320,000","3,080,000","24,826,000","1,677,000","4,069,000","1,570,000","19,206,000","729,000","1,247,000","-1,157,000","12,427,000","440,000","2,212,000","999,000"
NormalizedIncome,"261,932,000","32,718,000","140,196,000","24,177,000","64,841,000","49,596,000","123,937,000","20,425,000","29,581,000","-50,582,000","110,374,000","10,189,000","28,831,000","25,662,000","89,262,000","13,516,000","25,063,000","21,804,000","67,377,000","9,879,000","16,804,000","8,391,000","49,788,000","5,447,000","9,847,000","6,758,000","42,004,000","4,337,000","7,061,000","4,278,000","33,313,000","3,311,000","8,320,000","3,232,012","24,826,000","1,677,000","4,234,718","1,570,000","19,373,700","733,550","2,044,400","-1,157,000","12,427,000","440,000","2,212,000","999,000"
InterestIncome,"2,741,000",,,,,,,,,"143,000","333,000","753,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,,,"505,000","10,624,000","1,071,000","977,000","719,000","660,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"550,000",,,,,,
NetInterestIncome,"-12,437,000","-237,000","-505,000","-10,624,000","-1,071,000","-977,000","-719,000","-660,000","-500,000","143,000","333,000","753,000","1,512,000","1,687,000","1,503,000","1,058,000","983,000","1,079,000","556,000","334,000","259,000","309,000","88,000","64,000","73,000","74,000","28,000","23,000","-2,000","-9,000","-37,000","-6,000","-10,000","-72,000","-290,000","-321,000","-391,000","-511,000","-545,000","-550,000","-1,316,000","37,000","24,000","-6,000","-5,000","3,000"
EBIT,"358,522,000","42,329,000","187,576,000","42,449,000","86,168,000","63,687,000","169,608,000","24,249,000","33,142,000","-72,196,000","144,101,000","12,685,000","36,029,000","24,469,000","116,508,000","15,548,000","30,422,000","24,706,000","103,495,000","14,813,000","26,301,000","12,782,000","78,865,000","8,631,000","15,714,000","10,752,000","67,366,000","6,997,000","11,557,000","7,021,000","52,939,000","5,480,000","13,335,000","5,262,000","40,341,000","3,021,000","7,186,000","3,189,000","33,043,000","1,841,000","4,735,000","-1,965,000","20,133,000","739,000","3,688,000","1,661,000"
EBITDA,"448,093,000"
ReconciledCostOfRevenue,"1,853,775,000","432,819,000","599,438,000","405,283,000","416,235,000","396,954,000","517,584,000","325,514,000","286,271,000","180,438,000","398,002,000","258,756,000","271,229,000","244,777,000","358,679,000","210,733,000","225,982,000","199,084,000","297,342,000","173,544,000","184,814,000","159,095,000","228,673,000","135,472,000","146,780,000","132,448,000","194,169,000","116,920,000","122,365,000","106,566,000","157,428,000","96,356,000","101,574,000","87,069,000","127,795,000","76,513,000","77,687,000","65,391,000","102,451,000","59,656,000","58,073,000","48,809,000","73,935,000","43,522,000","41,955,000","32,840,000"
ReconciledDepreciation,"89,571,000","23,977,000","22,233,000","23,118,000","20,243,000","19,237,000","18,426,000","17,719,000","17,012,000","16,188,000","15,085,000","14,435,000","13,598,000","11,861,000","11,184,000","10,900,000","10,063,000","9,304,000","9,048,000","8,714,000","8,189,000","7,290,000","7,182,000","6,769,000","6,555,000","6,125,000","6,101,000","5,894,000","5,492,000","4,740,000","4,597,000","4,563,000","4,173,000","3,869,000","3,610,000","3,672,000","3,254,000","2,933,000","2,758,000","2,499,000","2,235,000","2,107,000","2,070,000","1,910,000","1,657,000","1,434,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"261,932,000","32,718,000","140,196,000","24,177,000","64,841,000","49,596,000","123,937,000","20,425,000","29,581,000","-50,582,000","110,374,000","10,189,000","28,831,000","25,662,000","89,262,000","13,516,000","25,063,000","21,804,000","67,377,000","9,879,000","16,804,000","8,391,000","49,788,000","5,447,000","9,847,000","6,758,000","42,004,000","4,337,000","7,061,000","4,278,000","33,313,000","3,311,000","8,320,000","3,080,000","24,826,000","1,677,000","4,069,000","1,570,000","19,206,000","729,000","1,247,000","-1,157,000","12,427,000","440,000","2,212,000","999,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-244,000","0","0","-266,000",,"-258,000","-7,000","-1,329,000",,,"0","0",
TotalUnusualItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-244,000","0","0","-266,000",,"-258,000","-7,000","-1,329,000",,,"0","0",
NormalizedEBITDA,"448,093,000","66,306,000","209,809,000","65,567,000","106,411,000","82,924,000","188,034,000","41,968,000","50,154,000","-56,008,000","159,186,000","27,120,000","49,627,000","36,330,000","127,692,000","26,448,000","40,485,000","34,010,000","112,543,000","23,527,000","34,490,000","20,072,000","86,047,000","15,400,000","22,269,000","16,877,000","73,467,000","12,891,000","17,049,000","11,761,000","57,536,000","10,043,000","17,508,000","9,375,000","43,951,000","6,693,000","10,706,000","6,122,000","36,059,000","4,347,000","8,299,000","142,000","22,203,000","2,649,000","5,345,000","3,095,000"
TaxRateForCalcs,"0.243","0.223","0.251","0.24","0.238","0.209","0.266","0.134","0.094","0.298","0.236","0.242","0.232","0.019","0.244","0.186","0.202","0.154","0.352","0.348","0.367","0.359","0.369","0.374","0.376","0.376","0.377","0.382","0.371","0.39","0.37","0.395","0.376","0.377","0.38","0.379","0.377","0.35","0.35","0.35","0.4","0.4","0.383","0.4","0.399","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-91,988","0","0","-100,282","0","-90,300","-2,450","-531,600","0","0","0","0","0"
