name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992
MarketCap,"1,767,759,167","1,970,978,019","2,980,319,897","2,090,723,325","1,485,850,925","1,786,378,549","1,083,321,790","789,169,218","673,449,939","442,598,474","701,212,858","776,516,290","717,178,694","786,324,072","876,615,587","1,246,963,928","1,171,817,052","821,810,427","916,517,387","859,873,426","529,216,183","666,320,668","708,462,290","487,340,064","418,432,592","555,655,806","553,105,443","669,040,508","825,006,321","985,029,777","1,207,663,896","970,521,083","1,131,892,287","955,880,057","869,931,127","660,492,026","590,042,801","299,353,412","244,655,271","203,102,723","320,828,130","478,692,210","489,879,762","410,563,475","603,261,378","655,725,974","692,544,609","610,632,974","522,815,319","750,066,016","737,849,330","749,945,622","659,913,457","481,115,103","761,363,868","899,137,788","977,869,058","792,560,829","552,123,654","822,136,560","977,242,779","891,720,629","894,763,440","1,079,292,057","1,263,411,535","988,483,573","1,108,548,997","880,080,059","808,619,393","957,826,479","1,134,568,713","920,783,313","820,420,026","665,620,180","787,638,914","681,568,031","584,604,825","631,488,698","647,246,570","712,724,776","632,729,781","685,528,194","705,582,220","504,568,851","472,287,538","321,066,364","369,178,268","306,350,226","196,643,206","207,577,996","237,024,000","244,010,250","195,122,692","133,636,995","114,600,840","112,757,500","183,843,750","214,494,180","191,061,000","221,610,357","177,974,000","99,958,000","85,334,375","124,369,875","143,901,000","170,765,000","153,712,125","231,728,750","175,626,000","207,336,250","236,607,250","270,056,250","240,000,000","249,600,000","299,765,625","210,859,000","167,536,250","245,371,750","288,222,000","261,404,125","273,152,625"
EnterpriseValue,"2,055,895,167","2,183,126,019","2,866,262,897","2,020,617,325","1,507,934,925","1,820,561,549","1,141,169,790","833,078,218","753,654,939","520,171,474","762,811,858","831,647,290","811,134,694","781,007,072","913,826,587","1,269,275,928","1,244,978,052","913,556,427","1,013,449,387","960,474,426","617,049,183","738,875,668","756,335,290","496,473,064","417,426,592","541,594,806","483,495,443","584,033,508","782,779,321","925,903,777","1,146,160,896","941,733,083","1,120,293,287","941,074,057","869,638,127","691,708,026","641,847,801","349,227,412","294,529,271","298,270,723","212,862,130","395,285,210","403,498,762","324,182,475","520,214,378","592,998,974","620,359,609","510,021,974","419,128,319","653,984,016","621,632,330","561,449,622","470,342,457","294,161,103","544,244,868","669,434,788","754,518,058","609,068,829","380,516,654","685,872,560","851,941,779","752,827,629","750,604,440","923,114,057","1,107,233,535","860,932,573","1,004,735,997","776,267,059","720,967,393","887,371,479","1,065,513,713","877,375,313","805,221,026","659,723,180","784,566,914","698,481,031","601,700,825","714,879,698","720,081,570","812,703,776","761,174,781","800,505,194","820,559,220","660,381,851","622,677,538","461,283,364","547,322,268","491,146,226","381,439,206","400,021,996","426,874,000","460,910,250","417,522,692","336,636,995","342,171,840","350,757,500","413,843,750","434,994,180","416,762,000","561,510,357","517,874,000","439,858,000","449,575,375","527,469,875","543,001,000","579,613,000","512,912,125","365,528,750","309,426,000","320,036,250","357,307,250","390,756,250","291,800,000","287,100,000","359,365,625","273,159,000","223,836,250","299,071,750","424,822,000","357,204,125","375,852,625"
PeRatio,"7.375","10.088","18.697","15.909","16.673","26.16","27.006","28.495","18.936","11.603","12.052","9.545","12.116","12.267","10.319","20.66","15.704","14.244","38.032","38.448","31.212","36.62","33.313","17.943","11.607","12.928","10.642","12.757","16.563","22.42","29.916","27.426","47.813","62.627",,,,,,"28.321","420","81.783","321.167","269.167",,,,,,,,,,"237.75","26.183","15.817","16.141","13.22","9.708","11.791","12.49","11.25","9.474","10.394","12.128","10.057","11.405","9.104","9.61","11.918","15.269","14.249","15.101","13.193","17.381","15.261","12.762","16.834","16.238","20.246","18.874","16.741","17.361","7.815","7.709","4.968","6.208","5.846","3.779","4.43","5.607","6.548","6.371","4.866","4.83","5.75","8.929","10.938","11.607",,,,,,,,,"13.722","10.4","14.757","17.572","20.38","15.932","12.15","16.984","13.415","12.153","16.721","15.278","14.082","8.942"
ForwardPeRatio,"5.663","7.491","13.245","14.472","13.263","17.825","12.019","11.299","33.557","7.299","11.111","9.461","8.006","8.17",,"13.831","18.587","13.928","19.802","18.832","14.451","17.036","17.825","13.072","14.327","9.833","9.416","9.2","10.917","12.531","18.018","14.43","19.342","16.667","18.727","19.881","28.249","19.38","11.416","7.536","12.3","11.455","13.908","11.455","18.149","17.575","41.841",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,"0.789","0.772","0.58","0.684","4.821","5.047","5.077","0.215","0.305","0.282","0.338","0.274","0.395","0.316","0.424","0.365","0.41","0.435","0.618","0.424","0.25","0.155","0.233","0.881","1.39","1.321","1.909","1.849","4.403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.427","0.541","0.891","0.646","0.504","0.632","0.395","0.289","0.235","0.155","0.24","0.263","0.241","0.266","0.302","0.437","0.424","0.3","0.336","0.317","0.198","0.253","0.273","0.189","0.16","0.215","0.211","0.253","0.314","0.377","0.476","0.395","0.476","0.413","0.383","0.298","0.274","0.145","0.118","0.105","0.168","0.25","0.259","0.217","0.33","0.378","0.417","0.384","0.338","0.502","0.501","0.506","0.419","0.279","0.415","0.447","0.487","0.431","0.3","0.449","0.532","0.487","0.465","0.569","0.664","0.532","0.621","0.496","0.46","0.554","0.672","0.576","0.533","0.444","0.525","0.46","0.403","0.441","0.466","0.513","0.416","0.427","0.443","0.276","0.293","0.195","0.216","0.186","0.12","0.136","0.152","0.151","0.121","0.082","0.071","0.071","0.114","0.131","0.117","0.13","0.106","0.06","0.051","0.073","0.109","0.148","0.142","0.232","0.176","0.226","0.29","0.336","0.237","0.239","0.374","0.268","0.174","0.256","0.315","0.191","0.202"
PbRatio,"1.798","2.121","3.101","2.328","1.744","2.156","1.35","1.018","0.887","0.58","0.918","1.045","0.994","1.095","1.243","1.866","1.764","1.261","1.494","1.424","0.894","1.113","1.19","0.837","0.725","0.944","0.943","1.155","1.479","1.756","2.191","1.823","2.201","1.837","1.741","1.373","1.318","0.652","0.533","0.439","0.717","1.029","1.002","0.84","1.266","1.397","1.444","1.282","1.102","1.558","1.473","1.283","1.118","0.795","1.219","1.335","1.486","1.239","0.873","1.377","1.687","1.539","1.462","1.84","2.154","1.759","2.113","1.677","1.637","2.008","2.422","2.076","1.983","1.666","1.965","1.778","1.59","1.771","1.821","2.082","1.977","2.029","2.089","1.613","1.564","1.099","1.369","1.225","0.786","0.89","1.072","1.188","1.028","0.744","0.659","0.683","1.163","1.413","1.282","1.526","1.271","0.735","0.621","0.843","0.862","0.96","0.744","1.049","0.795","0.94","1.129","1.288","1.19","1.21","1.484","1.068","0.882","1.314","2.535","1.58","1.714"
EnterprisesValueRevenueRatio,"0.458","1.635","2.418","1.988","1.589","2.196","1.398","1.048","1.201","0.742","1.063","1.056","1.051","1.097","1.18","1.536","1.569","1.305","1.426","1.29","0.857","1.135","1.099","0.695","0.617","0.871","0.746","0.823","1.124","1.51","1.724","1.324","1.701","1.628","1.503","1.11","1.113","0.671","0.548","0.516","0.417","0.897","0.871","0.635","1.043","1.363","1.406","1.145","1.019","1.817","1.673","1.407","1.297","0.866","1.391","1.35","1.514","1.361","0.799","1.429","1.859","1.781","1.672","1.82","2.31","1.911","2.024","1.585","1.579","2.127","2.344","1.9","1.897","1.76","2.027","1.734","1.592","1.988","1.887","2.165","2.205","2.5","2.431","1.731","1.532","1.152","1.255","1.005","0.808","0.903","0.937","1.018","0.997","0.854","0.824","0.813","0.993","1.121","1.042","1.32","1.189","1.082","1.084","1.231","1.31","1.444","1.235","0.917","0.991","1.028","1.088","1.328","1.384","1.083","1.336","1.023","0.915","1.305","1.766","1.437","1.555"
EnterprisesValueEBITDARatio,"4.327","16.919","23.58","17.04","14.224","28.389","18.122","11.559","14.167","15.145","38.177","14.957","12.713","21.686","18.084","15.023","41.591","24.338","22.929","18.474","12.163","52.544","26.232","10.42","9.627","32.522","14.694","10.323","13.842","38.346","26.761","16.947","22.715","76.473","24.415","15.878","20.214","318.348","22.906","8.017","7.605","-217.309","17.866","8.458","18.811","-516.55","50.481","28.937","62.65","-41.607","-7.79","62.599","-72.094","-31.471","204.911","14.751","16.264","18.007","7.826","-3.925","-5.77","-4.618","-2.387","13.381","-13.296","-4.845","-5.263","-4.383","-4.765","-5.43","-6.332","-4.918","-5.289","-4.233","-9.253","-8.18","-3.921","-5.365","1.191","-2.918","-6.666","-6.991","-21.029","-5.016","-4.018","-3.059","-6.207","-2.609","-2.004","-1.076","0.626","-1.249","-1.186","-0.98","0.539","-0.933","-1.139","-1.242","0.636","-1.532","-1.362","-1.219","0.666","-1.304","-1.38","-1.508","1.005","-0.923","-1.112","-1.202","-1.558","-1.632","-1.466","-1.277","17.53","10.426","12.718","19.42","21.898","14.761","16.271"
