name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
TotalRevenue,"49,367,000","13,187,000","12,308,000","12,153,000","11,718,000","7,342,000","7,349,000","5,876,000","1,569,000","2,609,000","2,256,000","829,000","650,000","492,000","504,000","498,000","648,000","340,000","487,000","523,000","438,000","475,000","511,000","477,000","441,000","458,000","436,000","429,000","459,000","426,000","505,000","143,000","97,000","27,000",,,,
	OperatingRevenue,"49,367,000","13,187,000","12,308,000","12,153,000","11,718,000","7,342,000","7,349,000","5,876,000","1,569,000","2,609,000","2,256,000","829,000","650,000","492,000","504,000","498,000","648,000","340,000","487,000","523,000","438,000","475,000","511,000","477,000","441,000","458,000","436,000","429,000","459,000","426,000","505,000","143,000","97,000","27,000","0","0","0","0"
CostOfRevenue,"4,814,000","1,300,000","1,108,000","1,310,000","1,096,000","892,000","680,000","450,000","134,000","819,000","839,000","806,000","552,000","128,000","117,000","115,000","153,000","80,000","113,000","125,000","104,000","115,000","127,000","112,000","105,000","99,000","92,000","91,000","80,000","56,000","30,000","32,000","20,000","9,000","0","0","0","0"
GrossProfit,"44,553,000","11,887,000","11,200,000","10,843,000","10,622,000","6,450,000","6,669,000","5,426,000","1,435,000","1,790,000","1,417,000","23,000","98,000","364,000","387,000","383,000","495,000","260,000","374,000","398,000","334,000","360,000","384,000","365,000","336,000","359,000","344,000","338,000","379,000","370,000","475,000","111,000","77,000","18,000","0","0","0","0"
OperatingExpense,"120,195,000","29,720,000","29,249,000","30,372,000","30,853,000","26,678,000","21,012,000","19,432,000","19,319,000","18,404,000","22,818,000","23,167,000","21,697,000","20,022,000","17,670,000","15,199,000","14,059,000","13,715,000","13,090,000","15,594,000","18,673,000","16,032,000","12,856,000","9,603,000","11,443,000","10,868,000","10,619,000","11,512,000","10,014,000","7,483,000","8,022,000","6,887,000","6,023,000","6,843,000","3,419,000","3,435,000","2,989,000","3,060,000"
	SellingGeneralAndAdministration,"67,939,000","16,620,000","16,671,000","17,653,000","16,994,000","15,751,000","13,388,000","12,481,000","11,298,000","12,306,000","12,693,000","12,932,000","12,283,000","8,705,000","7,412,000","5,514,000","5,314,000","5,488,000","5,182,000","7,468,000","10,556,000","9,303,000","5,528,000","3,917,000","4,465,000","3,795,000","3,733,000","3,249,000","3,271,000","2,764,000","2,874,000","2,405,000","1,731,000","1,885,000","577,000","651,000","585,000","573,000"
		GeneralAndAdministrativeExpense,"31,772,000","7,557,000","7,535,000","8,077,000","8,603,000","7,665,000","6,577,000","5,961,000","5,145,000","5,176,000","5,551,000","6,155,000","5,058,000","5,358,000","5,121,000","4,447,000","4,447,000","4,771,000","4,279,000","4,230,000","3,724,000","3,276,000","3,002,000","2,623,000","2,973,000","2,406,000","2,590,000","2,451,000","2,230,000","1,894,000","2,216,000","1,926,000","1,196,000","1,575,000","380,000","503,000","442,000","436,000"
			SalariesAndWages,"17,653,000","4,597,000","4,209,000","4,315,000","4,531,000","3,873,000","4,222,000","2,675,000","2,369,000","2,284,000","2,878,000","3,790,000","2,313,000","2,371,000","2,227,000","2,068,000","2,011,000","2,061,000","2,339,000","2,282,000","2,010,000","1,722,000","1,923,000","1,444,000","1,580,000","1,237,000","1,366,000","1,387,000","1,265,000","1,199,000","1,919,000","1,086,000","825,000","641,000","175,000","326,000","290,000","278,000"
			InsuranceAndClaims,,,,,,,,,,,,,,,,,,,,,,,,"945,000",,"869,000",,,"666,000",,,,,,,,,
			OtherGandA,"14,119,000","2,960,000","3,326,000","3,762,000","4,072,000","3,792,000","2,355,000","3,286,000","2,776,000","2,892,000","2,673,000","2,365,000","2,745,000","2,987,000","2,894,000","2,379,000","2,436,000","2,710,000","1,940,000","1,948,000","1,714,000","1,554,000","1,079,000","1,179,000","1,393,000","1,169,000","1,224,000","1,064,000","965,000","695,000","297,000","840,000","371,000","934,000","205,000","177,000","152,000","158,000"
		SellingAndMarketingExpense,"36,167,000","9,063,000","9,136,000","9,576,000","8,391,000","8,086,000","6,811,000","6,520,000","6,153,000","7,130,000","7,142,000","6,777,000","7,225,000","3,347,000","2,291,000","1,067,000","867,000","717,000","903,000","3,238,000","6,832,000","6,027,000","2,526,000","1,294,000","1,492,000","1,389,000","1,143,000","798,000","1,041,000","870,000","658,000","479,000","535,000","310,000","197,000","148,000","143,000","137,000"
	ResearchAndDevelopment,"52,256,000","13,100,000","12,578,000","12,719,000","13,859,000","10,927,000","7,624,000","6,951,000","8,021,000","6,098,000","10,125,000","10,235,000","9,414,000","11,317,000","10,258,000","9,685,000","8,745,000","8,227,000","7,908,000","8,126,000","8,117,000","6,729,000","7,328,000","5,686,000","6,978,000","7,073,000","6,886,000","8,263,000","6,743,000","4,719,000","5,148,000","4,482,000","4,292,000","4,958,000","2,842,000","2,784,000","2,404,000","2,487,000"
OperatingIncome,"-75,642,000","-17,833,000","-18,049,000","-19,529,000","-20,231,000","-20,228,000","-14,343,000","-14,006,000","-17,884,000","-16,614,000","-21,401,000","-23,144,000","-21,599,000","-19,658,000","-17,283,000","-14,816,000","-13,564,000","-13,455,000","-12,716,000","-15,196,000","-18,339,000","-15,672,000","-12,472,000","-9,238,000","-11,107,000","-10,509,000","-10,275,000","-11,174,000","-9,635,000","-7,113,000","-7,547,000","-6,776,000","-5,946,000","-6,825,000","-3,419,000","-3,435,000","-2,989,000","-3,060,000"
NetNonOperatingInterestIncomeExpense,"-6,636,000","-1,665,000","-1,674,000","-1,651,000","-1,647,000","-1,667,000","-1,720,000","-1,709,000","-1,677,000","-1,494,000","-1,592,000","-1,343,000","-1,248,000","-689,000","-116,000","-194,000","-240,000","-310,000","-386,000","-376,000","-355,000","-351,000","-350,000","-357,000","-338,000","-331,000","-363,000","-353,000","-377,000","-465,000","-407,000","-407,000","-256,000","-42,000","-89,000","-91,000","-104,000","-144,000"
	InterestIncomeNonOperating,"39,000","18,000","6,000","7,000","8,000","12,000","6,000","6,000","17,000","139,000","213,000","308,000","379,000","329,000","258,000","230,000","215,000","176,000","104,000","115,000","113,000","92,000","68,000","69,000","80,000","87,000","45,000","53,000","28,000","40,000","0","5,000","1,000","1,000","2,000","3,000","3,000","5,000"
	InterestExpenseNonOperating,"6,675,000","1,683,000","1,680,000","1,658,000","1,655,000","1,679,000","1,726,000","1,715,000","1,694,000","1,633,000","1,805,000","1,651,000","1,627,000","1,018,000","374,000","424,000","455,000","486,000","490,000","491,000","468,000","443,000","418,000","426,000","418,000","418,000","408,000","406,000","405,000","505,000","407,000","412,000","257,000","43,000","91,000","94,000","107,000","149,000"
OtherIncomeExpense,"60,062,000","6,956,000","15,873,000","23,837,000","13,397,000","25,016,000","-69,549,000","3,771,000","-17,007,000","-3,404,000","-3,024,000","5,709,000","-1,606,000","3,223,000",,,,,"0","5,000",,,"0","-1,000",,,"1,000","3,000","3,000",,"0","-111,000","-190,000","-141,000","3,000","4,000","3,000","4,000"
	GainOnSaleOfSecurity,"60,063,000","6,958,000","15,872,000","23,837,000","13,396,000","25,016,000","-69,549,000","3,771,000","-17,007,000","-3,404,000","-3,024,000","5,717,000","-1,606,000","3,223,000",,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,"0","5,000",,,"0","-1,000","0",,"1,000","3,000","3,000","0","0",,"-190,000","-141,000","3,000","4,000","3,000","4,000"
	OtherNonOperatingIncomeExpenses,,"-2,000",,,"1,000",,,,,,"0","-8,000",,,,,,,"0","5,000",,,"0","-1,000",,,"1,000","3,000","3,000",,"0","-111,000","-190,000","-141,000","3,000","4,000","3,000","4,000"
PretaxIncome,"-22,216,000","-12,542,000","-3,850,000","2,657,000","-8,481,000","3,121,000","-85,612,000","-11,944,000","-36,568,000","-21,512,000","-26,017,000","-18,778,000","-24,453,000","-17,124,000","-17,399,000","-15,010,000","-13,804,000","-13,765,000","-13,102,000","-15,567,000","-18,694,000","-16,023,000","-12,822,000","-9,596,000","-11,445,000","-10,840,000","-10,637,000","-11,524,000","-10,009,000","-7,578,000","-7,954,000","-7,294,000","-6,392,000","-7,008,000","-3,505,000","-3,522,000","-3,090,000","-3,200,000"
NetIncomeCommonStockholders,"-22,216,000","-12,542,000","-3,850,000","2,657,000","-8,481,000","3,121,000","-85,612,000","-11,944,000","-36,568,000","-21,512,000","-26,017,000","-18,778,000","-24,453,000","-17,124,000","-17,399,000","-15,010,000","-13,804,000","-13,765,000","-13,102,000","-15,567,000","-18,694,000","-16,023,000","-12,822,000","-9,596,000","-11,445,000","-10,840,000","-10,637,000","-11,524,000","-10,009,000","-7,578,000","-7,954,000","-7,294,000","-6,397,000","-7,014,000","-3,510,000","-3,527,000","-3,099,000","-3,208,000"
	NetIncome,"-22,216,000","-12,542,000","-3,850,000","2,657,000","-8,481,000","3,121,000","-85,612,000","-11,944,000","-36,568,000","-21,512,000","-26,017,000","-18,778,000","-24,453,000","-17,124,000","-17,399,000","-15,010,000","-13,804,000","-13,765,000","-13,102,000","-15,567,000","-18,694,000","-16,023,000","-12,822,000","-9,596,000","-11,445,000","-10,840,000","-10,637,000","-11,524,000","-10,009,000","-7,578,000","-7,954,000","-7,294,000","-6,392,000","-7,008,000","-3,505,000","-3,522,000","-3,090,000","-3,200,000"
		NetIncomeIncludingNoncontrollingInterests,"-22,216,000","-12,542,000","-3,850,000","2,657,000","-8,481,000","3,121,000","-85,612,000","-11,944,000","-36,568,000","-21,512,000","-26,017,000","-18,778,000","-24,453,000","-17,124,000","-17,399,000","-15,010,000","-13,804,000","-13,765,000","-13,102,000","-15,567,000","-18,694,000","-16,023,000","-12,822,000","-9,596,000","-11,445,000","-10,840,000","-10,637,000","-11,524,000","-10,009,000","-7,578,000","-7,954,000","-7,294,000","-6,392,000","-7,008,000","-3,505,000","-3,522,000","-3,090,000","-3,200,000"
			NetIncomeContinuousOperations,"-22,216,000","-12,542,000","-3,850,000","2,657,000","-8,481,000","3,121,000","-85,612,000","-11,944,000","-36,568,000","-21,512,000","-26,017,000","-18,778,000","-24,453,000","-17,124,000","-17,399,000","-15,010,000","-13,804,000","-13,765,000","-13,102,000","-15,567,000","-18,694,000","-16,023,000","-12,822,000","-9,596,000","-11,445,000","-10,840,000","-10,637,000","-11,524,000","-10,009,000","-7,578,000","-7,954,000","-7,294,000","-6,392,000","-7,008,000","-3,505,000","-3,522,000","-3,090,000","-3,200,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,"5,000","6,000","5,000","5,000","9,000","8,000"
AverageDilutionEarnings,"-55,609,000","-5,835,000","-14,749,000","-22,724,000",,"-23,938,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-77,825,000","-18,377,000","-18,599,000","-20,067,000","-8,481,000","-20,817,000","-85,612,000","-11,944,000","-36,568,000","-21,512,000","-26,017,000","-18,778,000","-24,453,000","-17,124,000","-17,399,000","-15,010,000","-13,804,000","-13,765,000","-13,102,000","-15,567,000","-18,694,000","-16,023,000","-12,822,000","-9,596,000","-11,445,000","-10,840,000","-10,637,000","-11,524,000","-10,009,000","-7,578,000","-7,954,000","-7,294,000","-6,397,000","-7,014,000","-3,510,000","-3,527,000","-3,099,000","-3,208,000"
BasicEPS,,"-0.16","-0.05","0.03","-0.11","0.04","-1.21","-0.19","-0.64","-0.41","-0.53","-0.4","-0.57","-0.41","-0.42","-0.38","-0.37","-0.4","-0.44","-0.54","-0.64","-0.58","-0.52","-0.39","-0.46","-0.44","-0.43","-0.47","-0.45","-0.35","-0.37","-0.48","-2.1","-0.45",,"-1.34","-1.19","-0.21"
DilutedEPS,,"-0.22","-0.23","-0.23","-0.25","-0.24","-1.21","-0.21","-0.64","-0.41","-0.53","-0.45","-0.57","-0.45","-0.42","-0.38","-0.37","-0.4","-0.44","-0.54","-0.64","-0.58","-0.52","-0.39","-0.46","-0.44","-0.43","-0.47","-0.45","-0.35","-0.37","-0.48","-2.1","-0.45",,"-1.34","-1.19","-0.21"
BasicAverageShares,,"76,745,663","76,616,389","76,552,060","76,324,367","76,071,017","70,614,333","62,992,558","57,368,292","51,900,882","48,489,846","46,944,536","42,910,084","42,251,292","41,094,230","39,017,922","37,524,512","34,792,848","29,658,202","29,087,654","29,026,259","27,643,746","24,888,602","24,853,880","24,770,059","24,751,682","24,732,847","24,713,597","22,167,274","21,362,731","21,289,378","15,165,612","3,044,605","15,299,957",,"2,624,040","2,595,771","15,299,957"
DilutedAverageShares,,"82,514,895","82,385,621","85,446,886","82,093,599","87,245,706","70,614,333","68,761,790","57,368,292","51,900,882","48,489,846","52,713,768","42,910,084","44,174,369","41,094,230","39,017,922","37,524,512","34,792,848","29,658,202","29,087,654","29,026,259","27,643,746","24,888,602","24,853,880","24,770,059","24,751,682","24,732,847","24,713,597","22,167,274","21,362,731","21,289,378","15,165,612","3,044,605","15,299,957",,"2,624,040","2,595,771","15,299,957"
TotalOperatingIncomeAsReported,"-75,642,000","-17,833,000","-18,049,000","-19,529,000","-20,231,000","-20,228,000","-14,343,000","-14,006,000","-17,884,000","-16,614,000","-21,401,000","-23,144,000","-21,599,000","-19,658,000","-17,283,000","-14,816,000","-13,564,000","-13,455,000","-12,716,000","-15,196,000","-18,339,000","-15,672,000","-12,472,000","-9,238,000","-11,107,000","-10,509,000","-10,275,000","-11,174,000","-9,635,000","-7,113,000","-7,547,000","-6,776,000","-5,946,000","-6,825,000","-3,419,000","-3,435,000","-2,989,000","-3,060,000"
TotalExpenses,"125,009,000","31,020,000","30,357,000","31,682,000","31,949,000","27,570,000","21,692,000","19,882,000","19,453,000","19,223,000","23,657,000","23,973,000","22,249,000","20,150,000","17,787,000","15,314,000","14,212,000","13,795,000","13,203,000","15,719,000","18,777,000","16,147,000","12,983,000","9,715,000","11,548,000","10,967,000","10,711,000","11,603,000","10,094,000","7,539,000","8,052,000","6,919,000","6,043,000","6,852,000","3,419,000","3,435,000","2,989,000","3,060,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-22,216,000","-12,542,000","-3,850,000","2,657,000","-8,481,000","3,121,000","-85,612,000","-11,944,000","-36,568,000","-21,512,000","-26,017,000","-18,778,000","-24,453,000","-17,124,000","-17,399,000","-15,010,000","-13,804,000","-13,765,000","-13,102,000","-15,567,000","-18,694,000","-16,023,000","-12,822,000","-9,596,000","-11,445,000","-10,840,000","-10,637,000","-11,524,000","-10,009,000","-7,578,000","-7,954,000","-7,294,000","-6,392,000","-7,008,000","-3,505,000","-3,522,000","-3,090,000","-3,200,000"
NormalizedIncome,"-82,279,000","-19,500,000","-19,722,000","-14,744,010","-21,877,000","-15,140,680","-16,063,000","-15,715,000","-19,561,000","-18,108,000","-22,993,000","-24,495,000","-22,847,000","-20,347,000","-17,399,000","-15,010,000","-13,804,000","-13,765,000","-13,102,000","-15,567,000","-18,694,000","-16,023,000","-12,822,000","-9,596,000","-11,445,000","-10,840,000","-10,637,000","-11,524,000","-10,009,000","-7,578,000","-7,954,000","-7,294,000","-6,392,000","-7,008,000","-3,505,000","-3,522,000","-3,090,000","-3,200,000"
InterestIncome,"39,000","18,000","6,000","7,000","8,000","12,000","6,000","6,000","17,000","139,000","213,000","308,000","379,000","329,000","258,000","230,000","215,000","176,000","104,000","115,000","113,000","92,000","68,000","69,000","80,000","87,000","45,000","53,000","28,000","40,000","0","5,000","1,000","1,000","2,000","3,000","3,000","5,000"
InterestExpense,"6,675,000","1,683,000","1,680,000","1,658,000","1,655,000","1,679,000","1,726,000","1,715,000","1,694,000","1,633,000","1,805,000","1,651,000","1,627,000","1,018,000","374,000","424,000","455,000","486,000","490,000","491,000","468,000","443,000","418,000","426,000","418,000","418,000","408,000","406,000","405,000","505,000","407,000","412,000","257,000","43,000","91,000","94,000","107,000","149,000"
