name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,04/30/2013
	ResearchAndDevelopment,"229,397,000","61,733,000","59,105,000","55,837,000","52,722,000","50,859,000","48,579,000","49,454,000","50,115,000","53,114,000","53,161,000","50,652,000","49,693,000","46,244,000","41,362,000","42,310,000","41,830,000","38,248,000","34,403,000","34,812,000","34,042,000","33,534,000","31,104,000","29,652,000","28,265,000","26,907,000","26,589,000","26,324,000","26,453,000","23,134,000","17,987,000","17,172,000","16,345,000","14,898,000",
OperatingIncome,"-16,739,000","624,000","-166,000","-11,087,000","-6,110,000","-10,263,000","-3,278,000","-2,614,000","-7,510,000","-24,240,000","-28,581,000","-39,233,000","-36,277,000","-35,381,000","-21,694,000","-39,464,000","-37,219,000","-35,860,000","-32,487,000","-42,559,000","-38,996,000","-39,979,000","-36,393,000","-37,751,000","-37,919,000","-38,592,000","-49,564,000","-55,032,000","-49,774,000","-46,633,000","-45,833,000","-44,754,000","-38,287,000","-37,782,000",
NetNonOperatingInterestIncomeExpense,"-9,996,000","-4,157,000","-1,563,000","-2,336,000","-1,940,000","-3,999,000","-2,145,000","-1,733,000","-1,765,000","-1,367,000","-1,197,000","-738,000","-335,000","-68,000","-108,000","-47,000","-91,000","-70,000","-211,000","-287,000","-236,000","-279,000","-309,000","-222,000","-189,000","-176,000","-384,000","-30,000","-229,000","-514,000","-559,000","-663,000","-382,000","-405,000",
	InterestExpenseNonOperating,"9,996,000","4,157,000","1,563,000","2,336,000",,"3,999,000","2,145,000","1,733,000","1,765,000","1,367,000","1,197,000","738,000","335,000","68,000","108,000","47,000","91,000","70,000","211,000","287,000","236,000","279,000","309,000","222,000","189,000","176,000","384,000","30,000","229,000","514,000","559,000","663,000","382,000","405,000",
	TotalOtherFinanceCost,,,,"2,336,000","1,940,000","3,999,000",,,,"1,367,000","1,197,000","738,000","335,000","68,000","108,000","47,000","91,000","70,000","211,000","287,000","236,000","279,000","309,000","222,000","189,000","176,000","384,000","30,000","229,000","514,000","559,000","663,000","382,000","405,000",
OtherIncomeExpense,,,,,,,"796,000","-586,000","1,952,000","264,000","-288,000","-653,000","693,000","-880,000","2,582,000","-321,000","-579,000","-343,000","229,000","277,000","267,000","16,000","69,000","-22,000","190,000","441,000","-155,000","165,000","-31,000","-77,000","-312,000","51,000","390,000","-260,000",
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-14,000","-54,000","461,000","-267,000",
	OtherNonOperatingIncomeExpenses,,,,,,,"796,000","-586,000","1,952,000","264,000","-288,000","-653,000","693,000","-880,000","2,582,000","-321,000","-579,000","-343,000","229,000","277,000","267,000","16,000","69,000","-22,000","190,000","441,000","-155,000","165,000","-31,000","-77,000","-298,000","105,000","-71,000","7,000",
PretaxIncome,"-26,735,000","-3,533,000","-1,729,000","-13,423,000","-8,050,000","-14,262,000","-4,627,000","-4,933,000","-7,323,000","-25,343,000","-30,066,000","-40,624,000","-35,919,000","-36,329,000","-19,220,000","-39,832,000","-37,889,000","-36,273,000","-32,469,000","-42,569,000","-38,965,000","-40,242,000","-36,633,000","-37,995,000","-37,918,000","-38,327,000","-50,103,000","-54,897,000","-50,034,000","-47,224,000","-46,704,000","-45,366,000","-38,279,000","-38,447,000",
TaxProvision,"4,850,000","1,166,000","2,596,000","438,000","650,000","311,000","316,000","351,000","333,000","207,000","324,000","272,000","315,000","499,000","474,000","364,000","196,000","364,000","196,000","355,000","320,000","-156,000","244,000","238,000","184,000","248,000","270,000","220,000","141,000","59,000","29,000","55,000","-717,000","64,000",
NetIncomeCommonStockholders,"-48,226,000","-8,921,000","-8,658,000","-18,162,000","-12,485,000","-14,573,000","-4,943,000","-5,284,000","-7,656,000","-25,550,000","-30,390,000","-40,896,000","-36,234,000","-36,828,000","-19,694,000","-40,196,000","-38,085,000","-36,637,000","-32,665,000","-42,924,000","-39,285,000","-40,086,000","-36,877,000","-38,233,000","-38,102,000","-38,575,000","-50,373,000","-55,117,000","-50,175,000","-47,283,000","-52,921,000","-51,164,000","-39,353,000","-38,554,000",
	NetIncome,"-31,585,000","-4,699,000","-4,325,000","-13,861,000","-8,700,000","-14,573,000","-4,943,000","-5,284,000","-7,656,000","-25,550,000","-30,390,000","-40,896,000","-36,234,000","-36,828,000","-19,694,000","-40,196,000","-38,085,000","-36,637,000","-32,665,000","-42,924,000","-39,285,000","-40,086,000","-36,877,000","-38,233,000","-38,102,000","-38,575,000","-50,373,000","-55,117,000","-50,175,000","-47,283,000","-46,733,000","-45,421,000","-37,562,000","-38,511,000",
		NetIncomeIncludingNoncontrollingInterests,"-31,585,000","-4,699,000","-4,325,000","-13,861,000","-8,700,000","-14,573,000","-4,943,000","-5,284,000","-7,656,000","-25,550,000","-30,390,000","-40,896,000","-36,234,000","-36,828,000","-19,694,000","-40,196,000","-38,085,000","-36,637,000","-32,665,000","-42,924,000","-39,285,000","-40,086,000","-36,877,000","-38,233,000","-38,102,000","-38,575,000","-50,373,000","-55,117,000","-50,175,000","-47,283,000","-46,733,000","-45,421,000","-37,562,000","-38,511,000",
			NetIncomeContinuousOperations,"-31,585,000","-4,699,000","-4,325,000","-13,861,000","-8,700,000","-14,573,000","-4,943,000","-5,284,000","-7,656,000","-25,550,000","-30,390,000","-40,896,000","-36,234,000","-36,828,000","-19,694,000","-40,196,000","-38,085,000","-36,637,000","-32,665,000","-42,924,000","-39,285,000","-40,086,000","-36,877,000","-38,233,000","-38,102,000","-38,575,000","-50,373,000","-55,117,000","-50,175,000","-47,283,000","-46,733,000","-45,421,000","-37,562,000","-38,511,000",
	PreferredStockDividends,,"3,695,000","3,807,000","3,775,000","3,329,000",,,,,,,,,,,,,,,,,,,,,,,,,,"2,262,000",,,,
	OtherunderPreferredStockDividend,"2,035,000","527,000","526,000","526,000","456,000",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","3,926,000","5,743,000","1,791,000","43,000",
DilutedNIAvailtoComStockholders,"-48,226,000","-8,921,000","-8,658,000","-18,162,000","-12,485,000","-14,573,000","-4,943,000","-5,284,000","-7,656,000","-25,550,000","-30,390,000","-40,896,000","-36,234,000","-36,828,000","-19,694,000","-40,196,000","-38,085,000","-36,637,000","-32,665,000","-42,924,000","-39,285,000","-40,086,000","-36,877,000","-38,233,000","-38,102,000","-38,575,000","-50,373,000","-55,117,000","-50,175,000","-47,283,000","-52,921,000","-51,164,000","-39,353,000","-38,554,000",
BasicEPS,,"-0.06",,"-0.12","-0.08","-0.09","-0.03","-0.03","-0.05","-0.17","-0.2","-0.28","-0.25","-0.25","-0.14","-0.28","-0.27","-0.26","-0.24","-0.32","-0.3","-0.3","-0.28","-0.3","-0.3","-0.31","-0.41","-0.45","-0.42","-0.4","-2.64","-0.428","-0.411","-0.403",
DilutedEPS,,"-0.06",,"-0.12","-0.08","-0.09","-0.03","-0.03","-0.05","-0.17","-0.2","-0.28","-0.25","-0.25","-0.14","-0.28","-0.27","-0.26","-0.24","-0.32","-0.3","-0.3","-0.28","-0.3","-0.3","-0.31","-0.41","-0.45","-0.42","-0.4","-2.64","-0.428","-0.411","-0.403",
BasicAverageShares,,"144,725,000",,"151,426,000","161,163,000","161,733,000","159,172,000","157,465,000","154,732,000","151,943,000","150,031,000","148,555,000","147,032,000","145,275,000","143,703,000","142,366,000","140,718,000","138,524,000","136,566,000","134,636,000","132,981,000","131,469,000","129,757,000","128,275,000","126,776,000","124,932,000","123,321,000","121,796,000","120,399,000","119,379,000","20,041,000","119,473,689","95,666,000","95,666,000","95,666,000"
DilutedAverageShares,,"144,725,000",,"151,426,000","161,163,000","161,733,000","159,172,000","157,465,000","154,732,000","151,943,000","150,031,000","148,555,000","147,032,000","145,275,000","143,703,000","142,366,000","140,718,000","138,524,000","136,566,000","134,636,000","132,981,000","131,469,000","129,757,000","128,275,000","126,776,000","124,932,000","123,321,000","121,796,000","120,399,000","119,379,000","20,041,000","119,473,689","95,666,000","95,666,000","95,666,000"
TotalOperatingIncomeAsReported,"-16,739,000","624,000","-166,000","-11,087,000","-6,110,000","-10,263,000","-3,278,000","-2,614,000","-7,510,000","-24,240,000","-28,581,000","-39,233,000","-36,277,000","-35,381,000","-21,694,000","-39,464,000","-37,219,000","-35,860,000","-32,487,000","-42,559,000","-38,996,000","-39,979,000","-36,393,000","-37,751,000","-37,919,000","-38,592,000","-49,564,000","-55,032,000","-49,774,000","-46,633,000","-45,833,000","-44,754,000","-38,287,000","-37,782,000",
TotalExpenses,"927,062,000","237,808,000","233,527,000","235,131,000","220,596,000","212,704,000","202,191,000","198,617,000","199,803,000","207,801,000","212,166,000","216,389,000","208,826,000","198,355,000","185,407,000","195,408,000","185,441,000","176,367,000","169,162,000","171,863,000","161,937,000","157,201,000","146,319,000","140,562,000","133,632,000","128,747,000","134,546,000","133,683,000","123,224,000","112,254,000","108,472,000","101,802,000","89,710,000","83,112,000",
NetIncomeFromContinuingAndDiscontinuedOperation,"-31,585,000","-4,699,000","-4,325,000","-13,861,000","-8,700,000","-14,573,000","-4,943,000","-5,284,000","-7,656,000","-25,550,000","-30,390,000","-40,896,000","-36,234,000","-36,828,000","-19,694,000","-40,196,000","-38,085,000","-36,637,000","-32,665,000","-42,924,000","-39,285,000","-40,086,000","-36,877,000","-38,233,000","-38,102,000","-38,575,000","-50,373,000","-55,117,000","-50,175,000","-47,283,000","-46,733,000","-45,421,000","-37,562,000","-38,511,000",
NormalizedIncome,"-31,585,000","-4,699,000","-4,325,000","-13,861,000","-8,700,000","-14,573,000","-4,943,000","-5,284,000","-7,656,000","-25,550,000","-30,390,000","-40,896,000","-36,234,000","-36,828,000","-19,694,000","-40,196,000","-38,085,000","-36,637,000","-32,665,000","-42,924,000","-39,285,000","-40,086,000","-36,877,000","-38,233,000","-38,102,000","-38,575,000","-50,373,000","-55,117,000","-50,175,000","-47,283,000","-46,724,600","-45,385,900","-38,014,365.057","-38,337,450",
InterestExpense,"9,996,000","4,157,000","1,563,000","2,336,000",,"3,999,000","2,145,000","1,733,000","1,765,000","1,367,000","1,197,000","738,000","335,000","68,000","108,000","47,000","91,000","70,000","211,000","287,000","236,000","279,000","309,000","222,000","189,000","176,000","384,000","30,000","229,000","514,000","559,000","663,000","382,000","405,000",
NetInterestIncome,"-9,996,000","-4,157,000","-1,563,000","-2,336,000","-1,940,000","-3,999,000","-2,145,000","-1,733,000","-1,765,000","-1,367,000","-1,197,000","-738,000","-335,000","-68,000","-108,000","-47,000","-91,000","-70,000","-211,000","-287,000","-236,000","-279,000","-309,000","-222,000","-189,000","-176,000","-384,000","-30,000","-229,000","-514,000","-559,000","-663,000","-382,000","-405,000",
EBIT,"-16,739,000","624,000","-166,000","-11,087,000","-6,110,000","-10,263,000","-2,482,000","-3,200,000","-5,558,000","-23,976,000","-28,869,000","-39,886,000","-35,584,000","-36,261,000","-19,112,000","-39,785,000","-37,798,000","-36,203,000","-32,258,000","-42,282,000","-38,729,000","-39,963,000","-36,324,000","-37,773,000","-37,729,000","-38,151,000","-49,719,000","-54,867,000","-49,805,000","-46,710,000","-46,145,000","-44,703,000","-37,897,000","-38,042,000",
EBITDA,"60,651,000"
ReconciledCostOfRevenue,"250,746,000","62,209,000","64,680,000","63,069,000","60,788,000","60,947,000","58,597,000","56,812,000","55,334,000","53,995,000","56,719,000","56,302,000","53,872,000","48,684,000","47,197,000","44,724,000","42,605,000","39,068,000","35,276,000","34,471,000","32,778,000","32,723,000","29,554,000","27,115,000","27,602,000","27,859,000","25,681,000","23,630,000","20,636,000","17,153,000","14,694,000","12,518,000","10,833,000","9,228,000",
ReconciledDepreciation,"77,390,000","18,536,000","19,124,000","20,023,000","19,707,000","19,380,000","19,096,000","19,594,000","18,842,000","17,946,000","17,322,000","16,038,000","13,439,000","12,625,000","11,643,000","11,433,000","11,849,000","11,395,000","10,862,000","9,913,000","9,765,000","9,572,000","8,639,000","8,710,000","10,721,000","12,084,000","11,427,000","9,936,000","9,865,000","9,166,000","9,067,000","7,623,000","6,433,000","5,896,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"-31,585,000","-4,699,000","-4,325,000","-13,861,000","-8,700,000","-14,573,000","-4,943,000","-5,284,000","-7,656,000","-25,550,000","-30,390,000","-40,896,000","-36,234,000","-36,828,000","-19,694,000","-40,196,000","-38,085,000","-36,637,000","-32,665,000","-42,924,000","-39,285,000","-40,086,000","-36,877,000","-38,233,000","-38,102,000","-38,575,000","-50,373,000","-55,117,000","-50,175,000","-47,283,000","-46,733,000","-45,421,000","-37,562,000","-38,511,000",
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-14,000","-54,000","461,000","-267,000",
TotalUnusualItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-14,000","-54,000","461,000","-267,000",
NormalizedEBITDA,"60,651,000","19,160,000","18,958,000","8,936,000","13,597,000","9,117,000","16,614,000","16,394,000","13,284,000","-6,030,000","-11,547,000","-23,848,000","-22,145,000","-23,636,000","-7,469,000","-28,352,000","-25,949,000","-24,808,000","-21,396,000","-32,369,000","-28,964,000","-30,391,000","-27,685,000","-29,063,000","-27,008,000","-26,067,000","-38,292,000","-44,931,000","-39,940,000","-37,544,000","-37,064,000","-37,026,000","-31,925,000","-31,879,000",
TaxRateForCalcs,"0.4","0.4","0.4","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.4","0.4","0.004","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.35","0.019","0.35",
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-5,600","-18,900","8,634.943","-93,450",
